ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
2914 0x00036439 0x000363f9 5   6            ascii   YYu\aj
2915 0x00036451 0x00036411 5   6            ascii   YYu\aj
2916 0x00036510 0x000364d0 4   5            ascii   t$\fW
2917 0x00036518 0x000364d8 6   7            ascii   9_ t&;
2918 0x0003651f 0x000364df 8   9            ascii   t6;w$t1h
2919 0x00036534 0x000364f4 4   5            ascii   YYt4
2920 0x00036565 0x00036525 7   9            utf8    ;ÉG u\a3 blocks=Basic Latin,Latin-1 Supplement
2921 0x00036577 0x00036537 4   5            ascii   w$t\a
2922 0x000365fa 0x000365ba 5   6            ascii   @]_^[
2923 0x0003662d 0x000365ed 5   6            ascii   v t\aP
2924 0x0003664e 0x0003660e 4   5            ascii   o\f^3
2925 0x00036653 0x00036613 10  12           utf8    @_]ËD$\bSVW blocks=Basic Latin,Latin-1 Supplement
2926 0x00036664 0x00036624 4   5            ascii   ;~\bu
2927 0x00036680 0x00036640 5   6            ascii   9~\fu7
2928 0x0003668a 0x0003664a 6   8            utf8    t-;5ЁF blocks=Basic Latin,Cyrillic
2929 0x00036692 0x00036652 4   5            ascii   u\e8^
2930 0x000366ba 0x0003667a 7   8            ascii   ^\f9^ t.
2931 0x0003672b 0x000366eb 5   7            utf8    ًC W3 blocks=Arabic,Basic Latin
2932 0x00036751 0x00036711 4   5            ascii   u99=
2933 0x00036773 0x00036733 8   9            ascii   ;C t!G9=
2934 0x000367c8 0x00036788 4   6            utf8    u܋5\ blocks=Basic Latin,Syriac
2935 0x00036802 0x000367c2 4   5            ascii   ^]_[
2936 0x00036875 0x00036835 4   5            ascii   u\v8G
2937 0x00036882 0x00036842 4   5            ascii   9G u
2938 0x00036897 0x00036857 4   6            utf8    ;=ЁF blocks=Basic Latin,Cyrillic
2939 0x0003689d 0x0003685d 4   5            ascii   SVu:
2940 0x000368bd 0x0003687d 4   6            utf8    ֡\bQF blocks=Hebrew,Basic Latin
2941 0x000368f8 0x000368b8 4   5            ascii   u\a9u
2942 0x0003693b 0x000368fb 4   6            utf8    \tE\ft
2943 0x00036959 0x00036919 4   5            ascii   5TrF
2944 0x00036978 0x00036938 4   5            ascii   5TrF
2945 0x00036988 0x00036948 4   5            ascii   5TrF
2946 0x000369a6 0x00036966 4   6            utf8    ;=ЁF blocks=Basic Latin,Cyrillic
2947 0x000369b7 0x00036977 4   5            ascii   5TrF
2948 0x000369c8 0x00036988 7   8            ascii   t/9E\ft*
2949 0x000369e1 0x000369a1 5   7            utf8    փ%lPF blocks=Armenian,Basic Latin
2950 0x00036aca 0x00036a8a 4   5            ascii   NSWP
2951 0x00036b22 0x00036ae2 4   5            ascii   SVW3
2952 0x00036b9e 0x00036b5e 4   5            ascii   t\aPV
2953 0x00036c5b 0x00036c1b 4   5            ascii   @_^[
2954 0x00036c72 0x00036c32 4   5            ascii   8^Qt
2955 0x00036c78 0x00036c38 4   5            ascii   \rx{F
2956 0x00036c9a 0x00036c5a 6   7            ascii   u38^Qt
2957 0x00036ca2 0x00036c62 4   5            ascii   \rx{F
2958 0x00036d2e 0x00036cee 4   5            ascii   }\fuO
2959 0x00036d96 0x00036d56 7   8            ascii   Ht^HHt$
2960 0x00036dd1 0x00036d91 5   6            ascii   WSSSW
2961 0x00036e66 0x00036e26 6   7            ascii   Ht'Huu
2962 0x00036f90 0x00036f50 5   7            utf8    ;ÉE\bu blocks=Basic Latin,Latin-1 Supplement
2963 0x00036fae 0x00036f6e 7   8            ascii   M\b;M\ft\f
2964 0x00036fbf 0x00036f7f 5   6            ascii   t;8^Q
2965 0x0003704d 0x0003700d 6   7            ascii   \b9A\btA
2966 0x000370d1 0x00037091 10  11           ascii   tdHt7Ht&Ht
2967 0x0003715e 0x0003711e 6   7            ascii   \tt@Ht/
2968 0x00037169 0x00037129 5   6            ascii   HHt\a3
2969 0x000371ef 0x000371af 4   5            ascii   5TrF
2970 0x00037276 0x00037236 4   5            ascii   FRPW
2971 0x000372c3 0x00037283 5   6            ascii   9^Vu\f
2972 0x000372ee 0x000372ae 6   7            ascii   <*u58_
2973 0x00037337 0x000372f7 4   6            utf8    A;IE
2974 0x00037352 0x00037312 4   5            ascii   PSSW
2975 0x0003735e 0x0003731e 5   7            utf8    ;ÉE\bu blocks=Basic Latin,Latin-1 Supplement
2976 0x00037407 0x000373c7 6   7            ascii   u,8^Qt
2977 0x0003740f 0x000373cf 4   5            ascii   \rx{F
2978 0x00037429 0x000373e9 4   5            ascii   u\bh 
2979 0x0003747b 0x0003743b 5   6            ascii   9^VtL
2980 0x000374ce 0x0003748e 4   5            ascii   @_^[
2981 0x000374ee 0x000374ae 4   5            ascii   Yv\a3
2982 0x0003754c 0x0003750c 10  12           utf8    O9^\fu5;5ЁF blocks=Basic Latin,Cyrillic
2983 0x00037611 0x000375d1 4   5            ascii   t7W;
2984 0x000376df 0x0003769f 4   5            ascii   \f8\$
2985 0x0003770f 0x000376cf 6   7            ascii   _9^ t"
2986 0x00037744 0x00037704 5   6            ascii   9~\fty
2987 0x0003774a 0x0003770a 4   5            ascii   F S3
2988 0x0003774f 0x0003770f 7   9            utf8    ;É~\ftk; blocks=Basic Latin,Latin-1 Supplement
2989 0x0003777c 0x0003773c 5   7            utf8    ';5ЁF blocks=Basic Latin,Cyrillic
2990 0x0003778b 0x0003774b 4   5            ascii   t\f8^
2991 0x00037897 0x00037857 4   5            ascii   t$\bW
2992 0x00037938 0x000378f8 4   5            ascii   @_^[
2993 0x00037973 0x00037933 5   6            ascii   VWt*S
2994 0x00037979 0x00037939 4   5            ascii   u\fSj
2995 0x00037987 0x00037947 4   6            utf8    ;Ëu\b blocks=Basic Latin,Latin-1 Supplement
2996 0x0003798e 0x0003794e 6   7            ascii   t3SSSh
2997 0x000379ba 0x0003797a 4   6            utf8    ;Ëu\b blocks=Basic Latin,Latin-1 Supplement
2998 0x000379d7 0x00037997 4   5            ascii   h\b\aF
2999 0x00037a5f 0x00037a1f 4   5            ascii   ;3t3
3000 0x00037b10 0x00037ad0 4   5            ascii   YYu\a
3001 0x00037b28 0x00037ae8 4   5            ascii   YYu\a
3002 0x00037b40 0x00037b00 4   5            ascii   YYu\a
3003 0x00037b58 0x00037b18 4   5            ascii   YYu\a
3004 0x00037b70 0x00037b30 4   5            ascii   YYu\a
3005 0x00037b88 0x00037b48 4   5            ascii   YYu\a
3006 0x00037ba0 0x00037b60 4   5            ascii   YYu\a
3007 0x00037bb8 0x00037b78 4   5            ascii   YYu\a
3008 0x00037bd0 0x00037b90 4   5            ascii   YYu\a
3009 0x00037be8 0x00037ba8 4   5            ascii   YYu\a
3010 0x00037c00 0x00037bc0 4   5            ascii   YYu\a
3011 0x00037c18 0x00037bd8 4   5            ascii   YYu\a
3012 0x00037c30 0x00037bf0 4   5            ascii   YYu\a
3013 0x00037c48 0x00037c08 4   5            ascii   YYu\a
3014 0x00037c60 0x00037c20 4   5            ascii   YYu\a
3015 0x00037cec 0x00037cac 6   7            ascii   Ht\tHHu
3016 0x00037d0d 0x00037ccd 4   5            ascii   @PVW
3017 0x00037d21 0x00037ce1 5   6            ascii   D$\f_^
3018 0x00037d73 0x00037d33 4   5            ascii   \aj:W
3019 0x00037df5 0x00037db5 4   5            ascii   \tyP
3020 0x00037e1c 0x00037ddc 4   5            ascii   j\FV
3021 0x00037ee2 0x00037ea2 4   6            utf8    W3\r}
3022 0x00037fbd 0x00037f7d 5   7            utf8    ҉U\fu# blocks=Cyrillic,Basic Latin
3023 0x0003803e 0x00037ffe 4   5            ascii   @PWh
3024 0x00038061 0x00038021 4   5            ascii   |4u\b
3025 0x00038081 0x00038041 5   6            ascii   B0QNV
3026 0x00038087 0x00038047 6   7            ascii   u\bQPQh
3027 0x00038098 0x00038058 4   5            ascii   E\b^]
3028 0x000380a8 0x00038068 5   8            utf8    ׅ\vt$\f blocks=Hebrew,Basic Latin
3029 0x000380b9 0x00038079 4   5            ascii   F\bjM
3030 0x000381c8 0x00038188 5   6            ascii   <,u\aF
3031 0x000381cf 0x0003818f 4   5            ascii   <,u\b
3032 0x000381e3 0x000381a3 4   5            ascii   tw8]
3033 0x00038210 0x000381d0 4   5            ascii   PWu\b
3034 0x00038242 0x00038202 4   5            ascii   PWu\a
3035 0x00038254 0x00038214 4   5            ascii   YYt\r
3036 0x0003827d 0x0003823d 6   7            ascii   9]\bu\a3
3037 0x00038338 0x000382f8 5   6            ascii   u\bSSW
3038 0x0003834a 0x0003830a 5   8            utf8    u܋5ܠE blocks=Basic Latin,Syriac
3039 0x0003836b 0x0003832b 6   7            ascii   8]\f_t\t
3040 0x0003838a 0x0003834a 4   5            ascii   E\bSV
3041 0x000383cc 0x0003838c 4   5            ascii   t_hX
3042 0x000383dd 0x0003839d 6   7            ascii   YYt[hT
3043 0x000383f0 0x000383b0 5   6            ascii   YYtHh
3044 0x00038403 0x000383c3 5   6            ascii   YYt5h
3045 0x00038416 0x000383d6 5   6            ascii   YYt"h
3046 0x00038453 0x00038413 4   5            ascii   5LrF
3047 0x00038470 0x00038430 4   5            ascii   tVh\
3048 0x00038494 0x00038454 5   6            ascii   YYt*h
3049 0x000384ba 0x0003847a 4   5            ascii   YYu\n
3050 0x000384cb 0x0003848b 4   5            ascii   9E\ft
3051 0x000384d5 0x00038495 4   5            ascii   9]\ft
3052 0x000384e3 0x000384a3 9   10           ascii   ]\f9E\ft\b9E
3053 0x0003851f 0x000384df 4   5            ascii   ~s8]
3054 0x00038524 0x000384e4 4   5            ascii   un8]
3055 0x0003854e 0x0003850e 4   5            ascii   t\n8]
3056 0x00038571 0x00038531 4   5            ascii   ~!HP
3057 0x00038579 0x00038539 4   5            ascii   5LrF
3058 0x000385be 0x0003857e 5   6            ascii   YYt1h
3059 0x000385cf 0x0003858f 5   6            ascii   YYt h
3060 0x0003860c 0x000385cc 4   5            ascii   ht\aF
3061 0x00038618 0x000385d8 4   5            ascii   hX\aF
3062 0x00038625 0x000385e5 4   5            ascii   h<\aF
3063 0x00038632 0x000385f2 4   5            ascii   h(\aF
3064 0x0003864b 0x0003860b 5   8            utf8    ]̉]Љ] blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
3065 0x00038673 0x00038633 4   5            ascii   u\bSS
3066 0x0003876e 0x0003872e 5   6            ascii   Ph,\tF
3067 0x000387a9 0x00038769 4   5            ascii   Q\f9]
3068 0x0003882c 0x000387ec 5   8            utf8    uԋ5ܠE blocks=Basic Latin,Cyrillic Supplement,Syriac
3069 0x00038870 0x00038830 9   10           ascii   t/9]\fu\n9]
3070 0x000388a0 0x00038860 8   9            ascii   $9]\fu\n9]
3071 0x00038942 0x00038902 4   5            ascii   PVSS
3072 0x00038978 0x00038938 4   5            ascii   t"8\
3073 0x00038988 0x00038948 4   6            utf8    @;ǉE blocks=Basic Latin,Latin Extended-B
3074 0x00038a2a 0x000389ea 5   8            utf8    ׅ\tD$( blocks=Hebrew,Basic Latin
3075 0x00038a55 0x00038a15 5   6            ascii   ;D$(t
3076 0x00038a67 0x00038a27 4   7            utf8    ׅ\tD$ blocks=Hebrew,Basic Latin
3077 0x00038aa7 0x00038a67 4   5            ascii   t}CF
3078 0x00038abb 0x00038a7b 5   6            ascii   ;D$$u
3079 0x00038ac6 0x00038a86 4   5            ascii   t^CF
3080 0x00038ada 0x00038a9a 5   7            utf8    ;D$$t
3081 0x00038af2 0x00038ab2 7   8            ascii   t.;D$(t
3082 0x00038b0d 0x00038acd 4   5            ascii   ;D$(
3083 0x00038b28 0x00038ae8 4   5            ascii   _^][
3084 0x00038b6b 0x00038b2b 4   5            ascii   ;E\ft
3085 0x00038ba5 0x00038b65 4   5            ascii   t\t;E
3086 0x00038bda 0x00038b9a 7   8            ascii   ;E\bYYu$
3087 0x00038be5 0x00038ba5 4   5            ascii   t`GF
3088 0x00038bfe 0x00038bbe 6   7            ascii   ;E\bYYt
3089 0x00038c14 0x00038bd4 5   6            ascii   t-;E\f
3090 0x00038c55 0x00038c15 5   6            ascii   |$\fNV
3091 0x00038c78 0x00038c38 4   5            ascii   VWtz
3092 0x00038ce2 0x00038ca2 5   6            ascii   E\bG;E
3093 0x00038d0f 0x00038ccf 5   6            ascii   ]\bVWS
3094 0x00038df7 0x00038db7 6   8            utf8    YY;؋]\b blocks=Basic Latin,Arabic
3095 0x00038e28 0x00038de8 6   7            ascii   ON;u\fs
3096 0x00038e55 0x00038e15 4   6            utf8    ËD$\b blocks=Latin-1 Supplement,Basic Latin
3097 0x00038e65 0x00038e25 7   8            ascii   \tu\aH;D$
3098 0x00038e73 0x00038e33 4   5            ascii   SVW3
3099 0x00038ea1 0x00038e61 4   5            ascii   E\b;}
3100 0x00038ea6 0x00038e66 8   10           utf8    rڋE\b_^[] blocks=Basic Latin,Arabic
3101 0x00038eb6 0x00038e76 6   7            ascii   ;E\bSVW
3102 0x00038ebd 0x00038e7d 4   5            ascii   }\fv"
3103 0x00038edb 0x00038e9b 7   8            ascii   t#H;E\bw
3104 0x00038efa 0x00038eba 5   6            ascii   @_^[]
3105 0x00038f00 0x00038ec0 4   5            ascii   +E\b@
3106 0x00038f10 0x00038ed0 5   6            ascii   SVWt*
3107 0x00038f76 0x00038f36 4   5            ascii   t\nIH
3108 0x00038faa 0x00038f6a 8   9            ascii   t\eG<\nu\v;
3109 0x000390d1 0x00039091 4   6            utf8    ËD$\b blocks=Latin-1 Supplement,Basic Latin
3110 0x000390f1 0x000390b1 4   5            ascii   QPhd
3111 0x0003911b 0x000390db 4   5            ascii   VWt(
3112 0x00039256 0x00039216 4   5            ascii   \bv!j
3113 0x00039281 0x00039241 4   5            ascii   \nv!j
3114 0x000392ac 0x0003926c 4   5            ascii   \fv!j
3115 0x000392e2 0x000392a2 5   6            ascii   rSf=\f
3116 0x0003930b 0x000392cb 4   5            ascii   jd[j
3117 0x00039317 0x000392d7 4   5            ascii   [j\a+
3118 0x00039358 0x00039318 4   5            ascii   @_^[
3119 0x0003936f 0x0003932f 4   5            ascii   f<-S
3120 0x00039415 0x000393d5 4   5            ascii   YYt-
3121 0x0003946f 0x0003942f 5   7            utf8    ËT$\b3 blocks=Latin-1 Supplement,Basic Latin
3122 0x00039521 0x000394e1 6   7            ascii   <auB8_
3123 0x0003958b 0x0003954b 4   5            ascii   5\bQF
3124 0x000395b6 0x00039576 6   7            ascii   8]\vu$S
3125 0x000395d0 0x00039590 4   5            ascii   5\bQF
3126 0x000395fc 0x000395bc 4   5            ascii   8]\vu
3127 0x00039601 0x000395c1 4   5            ascii   SSSS
3128 0x00039610 0x000395d0 4   5            ascii   5\bQF
3129 0x00039691 0x00039651 4   5            ascii   8]\vt
3130 0x00039730 0x000396f0 4   5            ascii   8]\vu
3131 0x00039735 0x000396f5 4   5            ascii   SSSS
3132 0x00039744 0x00039704 4   5            ascii   5\bQF
3133 0x0003977e 0x0003973e 4   5            ascii   8]\vu
3134 0x00039783 0x00039743 4   5            ascii   SSSS
3135 0x00039792 0x00039752 4   5            ascii   5\bQF
3136 0x000397c2 0x00039782 4   5            ascii   8]\vu
3137 0x000397c7 0x00039787 4   5            ascii   SSSS
3138 0x000397d6 0x00039796 4   5            ascii   5\bQF
3139 0x00039810 0x000397d0 4   5            ascii   8]\vu
3140 0x00039815 0x000397d5 4   5            ascii   SSSS
3141 0x00039824 0x000397e4 4   5            ascii   5\bQF
3142 0x00039879 0x00039839 4   5            ascii   M\bQV
3143 0x00039ada 0x00039a9a 4   5            ascii   5\bQF
3144 0x00039b06 0x00039ac6 4   6            utf8    PhݸC blocks=Basic Latin,Arabic Supplement
3145 0x00039c39 0x00039bf9 5   6            ascii   _^[t/
3146 0x00039c79 0x00039c39 4   5            ascii   \fSVW
3147 0x00039c8d 0x00039c4d 4   5            ascii   \rx{F
3148 0x00039cd7 0x00039c97 4   5            ascii   \rx{F
3149 0x00039d5b 0x00039d1b 4   5            ascii   \rx{F
3150 0x00039e2e 0x00039dee 4   5            ascii   _^[]
3151 0x00039e83 0x00039e43 5   6            ascii   YYt\tV
3152 0x00039eaa 0x00039e6a 5   6            ascii   YYt\vV
3153 0x00039ed0 0x00039e90 5   6            ascii   YYt\tV
3154 0x00039ef4 0x00039eb4 5   6            ascii   YYt\tV
3155 0x00039f22 0x00039ee2 5   6            ascii   _^[~!
3156 0x00039f96 0x00039f56 4   5            ascii   \rx{F
3157 0x00039ff9 0x00039fb9 4   5            ascii   HYYt
3158 0x0003a004 0x00039fc4 4   5            ascii   t\bHH
3159 0x0003a022 0x00039fe2 5   6            ascii   SSSSV
3160 0x0003a02b 0x00039feb 5   6            ascii   SSSSj
3161 0x0003a035 0x00039ff5 6   7            ascii   SSSSSW
3162 0x0003a143 0x0003a103 5   6            ascii   E\fu%j
3163 0x0003a166 0x0003a126 6   8            utf8    \b\vȉM\f; blocks=Basic Latin,Latin Extended-B
3164 0x0003a1e3 0x0003a1a3 5   6            ascii   YYu\tV
3165 0x0003a201 0x0003a1c1 4   5            ascii   IIt\n
3166 0x0003a249 0x0003a209 13  14           ascii   ;E\ftXj7SSSSSV
3167 0x0003a267 0x0003a227 4   5            ascii   \rx{F
3168 0x0003a2a8 0x0003a268 4   5            ascii   @_^[
3169 0x0003a303 0x0003a2c3 4   5            ascii   \rx{F
3170 0x0003a3df 0x0003a39f 7   8            ascii   t.< t*V
3171 0x0003a431 0x0003a3f1 4   5            ascii   j-FV
3172 0x0003a460 0x0003a420 4   5            ascii   Yj V
3173 0x0003a499 0x0003a459 4   5            ascii   t'9}
3174 0x0003a52f 0x0003a4ef 4   5            ascii   \rx{F
3175 0x0003a58d 0x0003a54d 6   7            ascii   <au98Y
3176 0x0003a5db 0x0003a59b 4   5            ascii   5\bQF
3177 0x0003a5e8 0x0003a5a8 8   9            ascii   SSSSRVWQ
3178 0x0003a5f1 0x0003a5b1 4   5            ascii   5\bQF
3179 0x0003a60b 0x0003a5cb 4   5            ascii   |$\fW
3180 0x0003a616 0x0003a5d6 4   5            ascii   %lPF
3181 0x0003a61e 0x0003a5de 4   5            ascii   FVj\n
3182 0x0003a62a 0x0003a5ea 4   5            ascii   5lPF
3183 0x0003a6b2 0x0003a672 5   6            ascii   YYt!h
3184 0x0003a74b 0x0003a70b 4   6            utf8    á\bQF blocks=Latin-1 Supplement,Basic Latin
3185 0x0003a7fa 0x0003a7ba 4   5            ascii   E\fVW
3186 0x0003a83f 0x0003a7ff 4   5            ascii   K\b9M
3187 0x0003a853 0x0003a813 5   6            ascii   \n;{\f|
3188 0x0003a871 0x0003a831 5   6            ascii   \n9{\f|
3189 0x0003a89d 0x0003a85d 4   5            ascii   _^[3
3190 0x0003a8e7 0x0003a8a7 6   7            ascii   F\b;~\fu
3191 0x0003a90e 0x0003a8ce 4   5            ascii   Wt1j
3192 0x0003a984 0x0003a944 4   5            ascii   YYt\n
3193 0x0003aa65 0x0003aa25 4   5            ascii   ~\bYY
3194 0x0003aa6e 0x0003aa2e 4   5            ascii   F\b_3
3195 0x0003ab89 0x0003ab49 4   5            ascii   YYu;
3196 0x0003abbe 0x0003ab7e 4   5            ascii   YYt\n
3197 0x0003ac20 0x0003abe0 4   5            ascii   j\nWP
3198 0x0003ac69 0x0003ac29 4   5            ascii   YYt\n
3199 0x0003ac79 0x0003ac39 4   5            ascii   @_^[
3200 0x0003ac98 0x0003ac58 4   5            ascii   E\fPW
3201 0x0003aca7 0x0003ac67 4   5            ascii   u,j 
3202 0x0003acc6 0x0003ac86 4   5            ascii   YYu\v
3203 0x0003ad24 0x0003ace4 4   5            ascii   |$\fj
3204 0x0003ae5d 0x0003ae1d 5   6            ascii   9]\bVW
3205 0x0003aea2 0x0003ae62 4   5            ascii   VWj\r
3206 0x0003af06 0x0003aec6 5   7            utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
3207 0x0003af0d 0x0003aecd 6   9            utf8    3ɉ\bǀ\f\b blocks=Basic Latin,Latin Extended-B
3208 0x0003af7f 0x0003af3f 7   8            ascii   I It^IP
3209 0x0003afdc 0x0003af9c 4   5            ascii   YYu%
3210 0x0003b095 0x0003b055 5   6            ascii   8]\bu(
3211 0x0003b0d4 0x0003b094 4   5            ascii   t"Vh
3212 0x0003b0f8 0x0003b0b8 4   5            ascii   8]\bu
3213 0x0003b1c2 0x0003b182 7   8            ascii   @ HVt(H
3214 0x0003b1ce 0x0003b18e 4   5            ascii   HHt\t
3215 0x0003b206 0x0003b1c6 6   8            utf8    @^]ËT$ blocks=Basic Latin,Latin-1 Supplement
3216 0x0003b2a8 0x0003b268 6   7            ascii   < t\b<\t
3217 0x0003b4ef 0x0003b4af 4   5            ascii   t\eWh
3218 0x0003b592 0x0003b552 4   5            ascii   tKSV
3219 0x0003b5e0 0x0003b5a0 4   5            ascii   E\bPh
3220 0x0003b5ea 0x0003b5aa 4   5            ascii   SSSV
3221 0x0003b614 0x0003b5d4 4   5            ascii   j\bY;
3222 0x0003b61d 0x0003b5dd 4   5            ascii   \au-j
3223 0x0003b654 0x0003b614 4   6            utf8    E\bإE blocks=Basic Latin,Arabic
3224 0x0003b713 0x0003b6d3 4   5            ascii   5TrF
3225 0x0003b73f 0x0003b6ff 4   5            ascii   \r\bQF
3226 0x0003b75c 0x0003b71c 4   5            ascii   \r\bQF
3227 0x0003b76d 0x0003b72d 4   5            ascii   \r\bQF
3228 0x0003b7a0 0x0003b760 4   5            ascii   \r\bQF
3229 0x0003b7c7 0x0003b787 5   6            ascii   Sh\bqF
3230 0x0003b85d 0x0003b81d 5   6            ascii   t\tj\tW
3231 0x0003b8a1 0x0003b861 4   5            ascii   tC95
3232 0x0003b90b 0x0003b8cb 5   6            ascii   VSSSj
3233 0x0003b918 0x0003b8d8 5   6            ascii   VSSSj
3234 0x0003b93c 0x0003b8fc 4   5            ascii   t\nSV
3235 0x0003b97c 0x0003b93c 4   5            ascii   M\bS3
3236 0x0003b99f 0x0003b95f 4   5            ascii   \rx{F
3237 0x0003b9a6 0x0003b966 4   5            ascii   FVSj
3238 0x0003ba1f 0x0003b9df 4   6            utf8    \f;ÉE blocks=Basic Latin,Latin-1 Supplement
3239 0x0003ba8f 0x0003ba4f 4   5            ascii   t08]
3240 0x0003babd 0x0003ba7d 9   10           ascii   YYuD9]\bue
3241 0x0003bad1 0x0003ba91 4   5            ascii   tl9]
3242 0x0003bb1c 0x0003badc 4   5            ascii   \rx{F
3243 0x0003bb26 0x0003bae6 4   5            ascii   9]\bt
3244 0x0003bb55 0x0003bb15 4   5            ascii   @_^[
3245 0x0003bb72 0x0003bb32 6   7            ascii   <au<8^
3246 0x0003bbfe 0x0003bbbe 5   6            ascii   Y_^[]
3247 0x0003bc1a 0x0003bbda 4   5            ascii   <AWt
3248 0x0003bc1f 0x0003bbdf 6   7            ascii   <auT8^
3249 0x0003bc7d 0x0003bc3d 4   6            utf8    ;ÉE\f blocks=Basic Latin,Latin-1 Supplement
3250 0x0003bcab 0x0003bc6b 4   6            utf8    ȋE\f+ blocks=Latin Extended-B,Basic Latin
3251 0x0003bd40 0x0003bd00 6   7            ascii   <auD8_
3252 0x0003bdc6 0x0003bd86 4   5            ascii   SSSS
3253 0x0003bdf8 0x0003bdb8 4   5            ascii   _^[]
3254 0x0003be12 0x0003bdd2 4   5            ascii   \rSSj
3255 0x0003be20 0x0003bde0 4   5            ascii   9]\f}
3256 0x0003be84 0x0003be44 4   5            ascii   E\b[]
3257 0x0003beca 0x0003be8a 6   7            ascii   <auQ8^
3258 0x0003bf09 0x0003bec9 6   7            ascii   8] t\n;
3259 0x0003c005 0x0003bfc5 4   6            utf8    PhݸC blocks=Basic Latin,Arabic Supplement
3260 0x0003c032 0x0003bff2 4   5            ascii   =0hF
3261 0x0003c048 0x0003c008 5   7            utf8    YYËD$ blocks=Basic Latin,Latin-1 Supplement
3262 0x0003c050 0x0003c010 4   5            ascii   \r(hF
3263 0x0003c05e 0x0003c01e 5   7            utf8    Ã=0hF blocks=Latin-1 Supplement,Basic Latin
3264 0x0003c073 0x0003c033 5   7            utf8    YYËD$ blocks=Basic Latin,Latin-1 Supplement
3265 0x0003c07b 0x0003c03b 4   5            ascii   \r(hF
3266 0x0003c087 0x0003c047 5   7            utf8    Ã=0hF blocks=Latin-1 Supplement,Basic Latin
3267 0x0003c09f 0x0003c05f 5   7            utf8    YYËD$ blocks=Basic Latin,Latin-1 Supplement
3268 0x0003c0a7 0x0003c067 4   5            ascii   \r(hF
3269 0x0003c0b5 0x0003c075 5   7            utf8    Ã=0hF blocks=Latin-1 Supplement,Basic Latin
3270 0x0003c0ca 0x0003c08a 5   7            utf8    YYËD$ blocks=Basic Latin,Latin-1 Supplement
3271 0x0003c0d2 0x0003c092 4   5            ascii   \r(hF
3272 0x0003c0dd 0x0003c09d 6   8            utf8    \bÃ=0hF blocks=Basic Latin,Latin-1 Supplement
3273 0x0003c0f6 0x0003c0b6 5   7            utf8    YYËD$ blocks=Basic Latin,Latin-1 Supplement
3274 0x0003c0fe 0x0003c0be 4   5            ascii   \r(hF
3275 0x0003c13c 0x0003c0fc 5   6            ascii   F\fu\tV
3276 0x0003c2f4 0x0003c2b4 4   5            ascii   F\fu"
3277 0x0003c310 0x0003c2d0 4   5            ascii   Yu\aV
3278 0x0003c338 0x0003c2f8 5   6            ascii   ~\rWPS
3279 0x0003c36a 0x0003c32a 4   5            ascii    t\rj
3280 0x0003c389 0x0003c349 4   5            ascii   E\bPS
3281 0x0003c396 0x0003c356 7   8            ascii   E\f9}\f_t
3282 0x0003c3da 0x0003c39a 4   6            utf8    ]\b3ۊ blocks=Basic Latin,Arabic
3283 0x0003c400 0x0003c3c0 4   5            ascii   95|\r
3284 0x0003c421 0x0003c3e1 4   5            ascii   @PWV
3285 0x0003c42d 0x0003c3ed 4   5            ascii   _^[]
3286 0x0003c475 0x0003c435 4   5            ascii   A\bt\r
3287 0x0003c4a4 0x0003c464 4   5            ascii   QQSV
3288 0x0003c56d 0x0003c52d 6   7            ascii   btFHt+
3289 0x0003c67a 0x0003c63a 4   5            ascii   uMSW
3290 0x0003c6d4 0x0003c694 4   5            ascii   SUVW
3291 0x0003c725 0x0003c6e5 4   5            ascii   tyf9
3292 0x0003c742 0x0003c702 4   5            ascii   SSS+
3293 0x0003c74a 0x0003c70a 5   6            ascii   @PVSS
3294 0x0003c768 0x0003c728 6   7            ascii   t#SSUP
3295 0x0003c76f 0x0003c72f 6   7            ascii   t$$VSS
3296 0x0003c7b2 0x0003c772 4   5            ascii   t\n@8
3297 0x0003c7d3 0x0003c793 4   5            ascii   \vUVW
3298 0x0003c7e8 0x0003c7a8 6   7            ascii   _^][YY
3299 0x0003c7ef 0x0003c7af 6   7            ascii   j8hx F
3300 0x0003c803 0x0003c7c3 5   6            ascii   u8SS3
3301 0x0003c84b 0x0003c80b 4   5            ascii   t\b@;
3302 0x0003c87f 0x0003c83f 5   8            utf8    }ԉ]ȉ] blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B
3303 0x0003c887 0x0003c847 5   6            ascii   9] u\b
3304 0x0003c892 0x0003c852 4   5            ascii   E SS
3305 0x0003c961 0x0003c921 4   5            ascii   t-9]
3306 0x0003ca01 0x0003c9c1 6   7            ascii   t!SS9]
3307 0x0003ca4f 0x0003ca0f 5   6            ascii   9]\bu\b
3308 0x0003ca5a 0x0003ca1a 7   8            ascii   E\b9] u\b
3309 0x0003cadb 0x0003ca9b 4   7            utf8    VSW蚤 blocks=Basic Latin,CJK Unified Ideographs
3310 0x0003cd25 0x0003cce5 4   5            ascii   u\fPW
3311 0x0003cd35 0x0003ccf5 4   6            utf8    t݉u\f blocks=Basic Latin,Syriac
3312 0x0003cdf8 0x0003cdb8 6   7            ascii   Yu+Vj\b
3313 0x0003ce5f 0x0003ce1f 4   6            utf8    #ωE\f blocks=Basic Latin,Greek and Coptic
