[Strings]
nth  paddr      vaddr      len size section  type    string
818  0x0002d0ae 0x0042e0ae 5   6    .qQIoLO  ascii   _\4?\a
819  0x0002d0e5 0x0042e0e5 4   5    .qQIoLO  ascii    E;Q
820  0x0002d0ea 0x0042e0ea 4   6    .qQIoLO  utf8    ŉ$DG blocks=Latin Extended-A,Basic Latin
821  0x0002d0fd 0x0042e0fd 6   7    .qQIoLO  ascii   $o \b>,
822  0x0002d152 0x0042e152 4   5    .qQIoLO  ascii   Z?&L
823  0x0002d15a 0x0042e15a 4   5    .qQIoLO  ascii   \r(7K
824  0x0002d165 0x0042e165 6   7    .qQIoLO  ascii   c"[(3~
825  0x0002d19c 0x0042e19c 5   8    .qQIoLO  utf8    LISݟä blocks=Basic Latin,Arabic Supplement,Latin-1 Supplement
826  0x0002d1a5 0x0042e1a5 4   5    .qQIoLO  ascii   7@f-
827  0x0002d1f6 0x0042e1f6 8   9    .qQIoLO  ascii   +G1f{iWP
828  0x0002d253 0x0042e253 6   7    .qQIoLO  ascii   ESh}aQ
829  0x0002d286 0x0042e286 4   5    .qQIoLO  ascii   tR$V
830  0x0002d311 0x0042e311 4   6    .qQIoLO  utf8    M{Jˣ blocks=Basic Latin,Spacing Modifier Letters
831  0x0002d31c 0x0042e31c 4   5    .qQIoLO  ascii   \e*\tJ
832  0x0002d330 0x0042e330 6   8    .qQIoLO  utf8    \f#o˨ Z blocks=Basic Latin,Spacing Modifier Letters
833  0x0002d362 0x0042e362 6   8    .qQIoLO  utf8    й;h8xy blocks=Cyrillic,Basic Latin
834  0x0002d39b 0x0042e39b 4   5    .qQIoLO  ascii   {Y\ba
835  0x0002d3b8 0x0042e3b8 5   6    .qQIoLO  ascii   pQrRt
836  0x0002d3fe 0x0042e3fe 5   6    .qQIoLO  ascii   kb't^
837  0x0002d41a 0x0042e41a 4   5    .qQIoLO  ascii   Jzv4
838  0x0002d4e5 0x0042e4e5 4   5    .qQIoLO  ascii   !P~)
839  0x0002d533 0x0042e533 5   8    .qQIoLO  utf8    0˕YϾM blocks=Basic Latin,Spacing Modifier Letters,Greek and Coptic
840  0x0002d569 0x0042e569 4   5    .qQIoLO  ascii   \t]Lu
841  0x0002d573 0x0042e573 4   5    .qQIoLO  ascii   (5ki
842  0x0002d5b9 0x0042e5b9 7   9    .qQIoLO  utf8    ,OڥZPS5 blocks=Basic Latin,Arabic
843  0x0002d5db 0x0042e5db 5   6    .qQIoLO  ascii   Y~\bH3
844  0x0002d61d 0x0042e61d 4   8    .qQIoLO  utf8    9Ӆ巒\f blocks=Basic Latin,Cyrillic,CJK Unified Ideographs
845  0x0002d62b 0x0042e62b 4   6    .qQIoLO  utf8    sETر blocks=Basic Latin,Arabic
846  0x0002d652 0x0042e652 4   5    .qQIoLO  ascii   FOm\e
847  0x0002d678 0x0042e678 4   5    .qQIoLO  ascii   ?\ar=
848  0x0002d6eb 0x0042e6eb 4   5    .qQIoLO  ascii   DC\f\
849  0x0002d70a 0x0042e70a 4   5    .qQIoLO  ascii   7001
850  0x0002d752 0x0042e752 7   9    .qQIoLO  utf8    ҠG1H*uG blocks=Cyrillic,Basic Latin
851  0x0002d75c 0x0042e75c 4   5    .qQIoLO  ascii   \e>\t#
852  0x0002d784 0x0042e784 6   7    .qQIoLO  ascii   C5u\v{#
853  0x0002d78f 0x0042e78f 4   6    .qQIoLO  utf8    lI%ױ blocks=Basic Latin,Hebrew
854  0x0002d7c5 0x0042e7c5 4   6    .qQIoLO  utf8    AR]ߋ blocks=Basic Latin,NKo
855  0x0002d80d 0x0042e80d 6   9    .qQIoLO  utf8    䏏)=>I_ blocks=CJK Unified Ideographs Extension A,Basic Latin
856  0x0002d816 0x0042e816 6   8    .qQIoLO  utf8    X\fƝO&F blocks=Basic Latin,Latin Extended-B
857  0x0002d856 0x0042e856 4   5    .qQIoLO  ascii   ~>_R
858  0x0002d866 0x0042e866 4   5    .qQIoLO  ascii   2hJo
859  0x0002d8d2 0x0042e8d2 4   5    .qQIoLO  ascii   lb-S
860  0x0002d8eb 0x0042e8eb 4   5    .qQIoLO  ascii   "g5;
861  0x0002d901 0x0042e901 5   6    .qQIoLO  ascii   _6H{\
862  0x0002d926 0x0042e926 4   7    .qQIoLO  utf8    čQ\bѸ blocks=Latin Extended-A,Basic Latin,Cyrillic
863  0x0002d95b 0x0042e95b 5   7    .qQIoLO  utf8    ޣ}fjm blocks=Thaana,Basic Latin
864  0x0002da26 0x0042ea26 4   5    .qQIoLO  ascii   *)0I
865  0x0002da7b 0x0042ea7b 4   5    .qQIoLO  ascii   !Y<\r
866  0x0002dab4 0x0042eab4 4   5    .qQIoLO  ascii   5$h.
867  0x0002dafa 0x0042eafa 4   5    .qQIoLO  ascii   UR`4
868  0x0002db03 0x0042eb03 4   5    .qQIoLO  ascii   j6I:
869  0x0002db37 0x0042eb37 6   8    .qQIoLO  utf8    q(<ºE` blocks=Basic Latin,Latin-1 Supplement
870  0x0002db58 0x0042eb58 5   6    .qQIoLO  ascii   )G3g1
871  0x0002db66 0x0042eb66 4   5    .qQIoLO  ascii   Z1``
872  0x0002dbb3 0x0042ebb3 9   12   .qQIoLO  utf8    jIsuClAׂ9 blocks=Basic Latin,Hebrew
873  0x0002dbe8 0x0042ebe8 4   5    .qQIoLO  ascii   `$xk
874  0x0002dc30 0x0042ec30 6   9    .qQIoLO  utf8    aתkãW4 blocks=Basic Latin,Hebrew,Latin-1 Supplement
875  0x0002dc53 0x0042ec53 5   6    .qQIoLO  ascii   HFaj\r
876  0x0002dc9f 0x0042ec9f 6   7    .qQIoLO  ascii   3Am!7#
877  0x0002dcc0 0x0042ecc0 5   7    .qQIoLO  utf8    4[ΰdw blocks=Basic Latin,Greek and Coptic
878  0x0002dce0 0x0042ece0 5   7    .qQIoLO  utf8    p4,MƬ blocks=Basic Latin,Latin Extended-B
879  0x0002dce7 0x0042ece7 4   5    .qQIoLO  ascii   \ru:\f
880  0x0002dd36 0x0042ed36 4   6    .qQIoLO  utf8    Ѥ"Cy blocks=Cyrillic,Basic Latin
881  0x0002de2a 0x0042ee2a 5   6    .qQIoLO  ascii   )jR"z
882  0x0002de67 0x0042ee67 5   7    .qQIoLO  utf8    ǒ.&bO blocks=Latin Extended-B,Basic Latin
883  0x0002de8d 0x0042ee8d 9   11   .qQIoLO  utf8    $ʡ9*F\be?y blocks=Basic Latin,IPA Extensions
884  0x0002deb7 0x0042eeb7 8   9    .qQIoLO  ascii   ND1$)IMN
885  0x0002decf 0x0042eecf 5   6    .qQIoLO  ascii   $\b{&$
886  0x0002defd 0x0042eefd 5   6    .qQIoLO  ascii   =,;|r
887  0x0002df16 0x0042ef16 5   7    .qQIoLO  utf8    s_"nٝ blocks=Basic Latin,Arabic
888  0x0002df59 0x0042ef59 5   6    .qQIoLO  ascii   9t&pI
889  0x0002dfb7 0x0042efb7 5   6    .qQIoLO  ascii   y\v&f`
890  0x0002dfd6 0x0042efd6 4   5    .qQIoLO  ascii   /%|Y
891  0x0002e01b 0x0042f01b 4   5    .qQIoLO  ascii   F%g(
892  0x0002e061 0x0042f061 4   6    .qQIoLO  utf8    è1:9 blocks=Latin-1 Supplement,Basic Latin
893  0x0002e087 0x0042f087 5   6    .qQIoLO  ascii   X67@I
894  0x0002e0b0 0x0042f0b0 4   5    .qQIoLO  ascii   _.++
895  0x0002e0c7 0x0042f0c7 4   5    .qQIoLO  ascii   \}mL
896  0x0002e0d5 0x0042f0d5 4   5    .qQIoLO  ascii   ,2_~
897  0x0002e159 0x0042f159 6   8    .qQIoLO  utf8    wU/(ۡK blocks=Basic Latin,Arabic
898  0x0002e16d 0x0042f16d 4   5    .qQIoLO  ascii   &(9Y
899  0x0002e185 0x0042f185 4   5    .qQIoLO  ascii   qf%T
900  0x0002e1e1 0x0042f1e1 4   5    .qQIoLO  ascii   -r\r$
901  0x0002e215 0x0042f215 4   5    .qQIoLO  ascii   Zy\rr
902  0x0002e26e 0x0042f26e 4   5    .qQIoLO  ascii   8\a\n\r
903  0x0002e277 0x0042f277 4   7    .qQIoLO  utf8    Th鼰c blocks=Basic Latin,CJK Unified Ideographs
904  0x0002e2e2 0x0042f2e2 4   6    .qQIoLO  utf8    6Tڲ* blocks=Basic Latin,Arabic
905  0x0002e306 0x0042f306 6   7    .qQIoLO  ascii   ?-!\{;
906  0x0002e319 0x0042f319 4   5    .qQIoLO  ascii   Bx*K
907  0x0002e327 0x0042f327 4   5    .qQIoLO  ascii   [sgw
908  0x0002e337 0x0042f337 5   7    .qQIoLO  utf8    &wטk` blocks=Basic Latin,Hebrew
909  0x0002e361 0x0042f361 5   7    .qQIoLO  utf8    AL# ņ blocks=Basic Latin,Latin Extended-A
910  0x0002e380 0x0042f380 6   7    .qQIoLO  ascii   1kSCA)
911  0x0002e407 0x0042f407 4   6    .qQIoLO  utf8    ڈF4s blocks=Arabic,Basic Latin
912  0x0002e413 0x0042f413 7   8    .qQIoLO  ascii   V2\a)q*[
913  0x0002e43f 0x0042f43f 4   5    .qQIoLO  ascii   (zI_
914  0x0002e444 0x0042f444 8   9    .qQIoLO  ascii   x_W?'0y0
915  0x0002e466 0x0042f466 6   7    .qQIoLO  ascii   ZaA?#?
916  0x0002e47d 0x0042f47d 6   7    .qQIoLO  ascii   \a!5\eUT
917  0x0002e498 0x0042f498 6   7    .qQIoLO  ascii   6X=]s{
918  0x0002e4c3 0x0042f4c3 5   7    .qQIoLO  utf8    hD\rGZ
919  0x0002e4ce 0x0042f4ce 5   6    .qQIoLO  ascii   )|1Pe
920  0x0002e4e1 0x0042f4e1 6   7    .qQIoLO  ascii   LF0#O0
921  0x0002e4fd 0x0042f4fd 4   7    .qQIoLO  utf8    Wut捻 blocks=Basic Latin,CJK Compatibility Ideographs
922  0x0002e510 0x0042f510 5   6    .qQIoLO  ascii   W;SjO
923  0x0002e525 0x0042f525 4   5    .qQIoLO  ascii   Q<a^
924  0x0002e539 0x0042f539 5   6    .qQIoLO  ascii   e$^g8
925  0x0002e57c 0x0042f57c 4   5    .qQIoLO  ascii   Z9O'
926  0x0002e5a2 0x0042f5a2 4   6    .qQIoLO  utf8    T˦gz blocks=Basic Latin,Spacing Modifier Letters
927  0x0002e606 0x0042f606 5   6    .qQIoLO  ascii   G"G)Y
928  0x0002e675 0x0042f675 4   6    .qQIoLO  utf8    !(ؗY blocks=Basic Latin,Arabic
929  0x0002e690 0x0042f690 4   6    .qQIoLO  utf8    Mnݤ  blocks=Basic Latin,Arabic Supplement
930  0x0002e6e4 0x0042f6e4 5   6    .qQIoLO  ascii   ^qBJ0
931  0x0002e717 0x0042f717 4   5    .qQIoLO  ascii   3anr
932  0x0002e73a 0x0042f73a 5   7    .qQIoLO  utf8    mQKyۼ blocks=Basic Latin,Arabic
933  0x0002e75e 0x0042f75e 8   11   .qQIoLO  utf8    ~=̰.\fւ`X blocks=Basic Latin,Combining Diacritical Marks,Armenian
934  0x0002e770 0x0042f770 4   5    .qQIoLO  ascii   OOAf
935  0x0002e7be 0x0042f7be 4   5    .qQIoLO  ascii   ^ShO
936  0x0002e7d4 0x0042f7d4 4   6    .qQIoLO  utf8     ֝g? blocks=Basic Latin,Hebrew
937  0x0002e7db 0x0042f7db 4   5    .qQIoLO  ascii   \b<^J
938  0x0002e7fa 0x0042f7fa 4   5    .qQIoLO  ascii   -gc'
939  0x0002e81f 0x0042f81f 5   6    .qQIoLO  ascii   _5<!\f
940  0x0002e8be 0x0042f8be 4   5    .qQIoLO  ascii   JLs`
941  0x0002e8e4 0x0042f8e4 5   6    .qQIoLO  ascii   (s\t(t
942  0x0002e91e 0x0042f91e 5   6    .qQIoLO  ascii   {"rW)
943  0x0002e92d 0x0042f92d 5   6    .qQIoLO  ascii   2FEGN
944  0x0002e950 0x0042f950 4   5    .qQIoLO  ascii   '0[9
945  0x0002e97c 0x0042f97c 8   10   .qQIoLO  utf8    K˲\r1i/\f\f blocks=Basic Latin,Spacing Modifier Letters
946  0x0002e99b 0x0042f99b 4   5    .qQIoLO  ascii   k*($
947  0x0002e9a2 0x0042f9a2 4   5    .qQIoLO  ascii   E6yt
948  0x0002e9da 0x0042f9da 4   5    .qQIoLO  ascii   d=\v@
949  0x0002ea1a 0x0042fa1a 4   5    .qQIoLO  ascii   wn]X
950  0x0002ea33 0x0042fa33 5   6    .qQIoLO  ascii   !=9tM
951  0x0002ea40 0x0042fa40 4   5    .qQIoLO  ascii   (1N[
952  0x0002ea65 0x0042fa65 6   7    .qQIoLO  ascii   jI[CHC
953  0x0002ea86 0x0042fa86 6   8    .qQIoLO  utf8    [*`7,۬ blocks=Basic Latin,Arabic
954  0x0002eaca 0x0042faca 5   7    .qQIoLO  utf8    \v?ɡ;\ blocks=Basic Latin,IPA Extensions
955  0x0002eb09 0x0042fb09 4   5    .qQIoLO  ascii   XktE
956  0x0002eb11 0x0042fb11 4   5    .qQIoLO  ascii   lI.T
957  0x0002eb3b 0x0042fb3b 4   6    .qQIoLO  utf8    ¤#A| blocks=Latin-1 Supplement,Basic Latin
958  0x0002eb8e 0x0042fb8e 5   6    .qQIoLO  ascii   :YhP-
959  0x0002eb98 0x0042fb98 4   5    .qQIoLO  ascii   \tEvy
960  0x0002eba2 0x0042fba2 4   5    .qQIoLO  ascii   ,CoD
961  0x0002ec03 0x0042fc03 5   6    .qQIoLO  ascii   <%=N,
962  0x0002ec6d 0x0042fc6d 4   5    .qQIoLO  ascii   j-\f2
963  0x0002ec90 0x0042fc90 4   6    .qQIoLO  utf8    e(rD
964  0x0002ecfa 0x0042fcfa 5   6    .qQIoLO  ascii   )YP@C
965  0x0002ed05 0x0042fd05 4   5    .qQIoLO  ascii   u&J,
966  0x0002ed2c 0x0042fd2c 5   6    .qQIoLO  ascii   -n;;H
967  0x0002ed5e 0x0042fd5e 4   5    .qQIoLO  ascii   ^U,\t
968  0x0002eda8 0x0042fda8 4   5    .qQIoLO  ascii   d:g\f
969  0x0002ede2 0x0042fde2 4   5    .qQIoLO  ascii   M_V?
970  0x0002edf8 0x0042fdf8 8   10   .qQIoLO  utf8    s+>\4܂WX blocks=Basic Latin,Syriac
971  0x0002ee27 0x0042fe27 5   6    .qQIoLO  ascii   ^mf"J
972  0x0002ee3f 0x0042fe3f 4   5    .qQIoLO  ascii   @o-{
973  0x0002ee44 0x0042fe44 4   5    .qQIoLO  ascii   \t>9<
974  0x0002ee75 0x0042fe75 5   6    .qQIoLO  ascii   jHpaA
975  0x0002eea9 0x0042fea9 6   7    .qQIoLO  ascii   Nf.5A+
976  0x0002eecf 0x0042fecf 6   8    .qQIoLO  utf8    NޅIn2f blocks=Basic Latin,Thaana
977  0x0002ef04 0x0042ff04 5   6    .qQIoLO  ascii   ?T\rRD
978  0x0002ef16 0x0042ff16 5   7    .qQIoLO  utf8    ˙Kr\n; blocks=Spacing Modifier Letters,Basic Latin
979  0x0002efa4 0x0042ffa4 5   6    .qQIoLO  ascii   6c\ah,
980  0x0002efbf 0x0042ffbf 5   7    .qQIoLO  utf8    %ºwPu blocks=Basic Latin,Latin-1 Supplement
981  0x0002f002 0x00430002 4   7    .qQIoLO  utf8    D_n̎ blocks=Basic Latin,Combining Diacritical Marks
982  0x0002f02e 0x0043002e 5   6    .qQIoLO  ascii   *`);?
983  0x0002f0ad 0x004300ad 4   5    .qQIoLO  ascii   [\f"n
984  0x0002f105 0x00430105 4   5    .qQIoLO  ascii   >.\aN
985  0x0002f132 0x00430132 5   6    .qQIoLO  ascii   bW\e^U
986  0x0002f167 0x00430167 5   6    .qQIoLO  ascii   h'4Xl
987  0x0002f198 0x00430198 6   7    .qQIoLO  ascii   Km\vZFu
988  0x0002f1b1 0x004301b1 4   5    .qQIoLO  ascii   s=N@
989  0x0002f1b7 0x004301b7 4   5    .qQIoLO  ascii   dDX\
990  0x0002f1d5 0x004301d5 6   7    .qQIoLO  ascii   h>\nP\bj
991  0x0002f228 0x00430228 4   5    .qQIoLO  ascii   jC~6
992  0x0002f23c 0x0043023c 4   6    .qQIoLO  utf8    q܅\b( blocks=Basic Latin,Syriac
993  0x0002f265 0x00430265 9   10   .qQIoLO  ascii   ag8@h)M*_
994  0x0002f2c7 0x004302c7 4   5    .qQIoLO  ascii   ^L4-
995  0x0002f304 0x00430304 4   5    .qQIoLO  ascii   / ID
996  0x0002f33c 0x0043033c 4   6    .qQIoLO  utf8    CdKؒ blocks=Basic Latin,Arabic
997  0x0002f345 0x00430345 4   6    .qQIoLO  utf8    &ݵ," blocks=Basic Latin,Arabic Supplement
998  0x0002f384 0x00430384 5   6    .qQIoLO  ascii   @#);r
999  0x0002f39e 0x0043039e 6   7    .qQIoLO  ascii   <W!jr[
1000 0x0002f3b1 0x004303b1 4   5    .qQIoLO  ascii   e]x8
1001 0x0002f3c4 0x004303c4 4   5    .qQIoLO  ascii   /8/v
1002 0x0002f420 0x00430420 4   5    .qQIoLO  ascii   HX'V
1003 0x0002f463 0x00430463 5   6    .qQIoLO  ascii   \nvow8
1004 0x0002f49e 0x0043049e 4   5    .qQIoLO  ascii   jr$%
1005 0x0002f620 0x00430620 4   5    .qQIoLO  ascii   [ynB
1006 0x0002f647 0x00430647 4   5    .qQIoLO  ascii   m?}/
1007 0x0002f66e 0x0043066e 5   9    .qQIoLO  utf8    )0"􋵨9 blocks=Basic Latin,Supplementary Private Use Area-B
1008 0x0002f68d 0x0043068d 4   5    .qQIoLO  ascii   +!H\t
1009 0x0002f6ef 0x004306ef 4   5    .qQIoLO  ascii   g\bwS
1010 0x0002f705 0x00430705 5   6    .qQIoLO  ascii   J?\\bn
1011 0x0002f74c 0x0043074c 4   5    .qQIoLO  ascii   g#\n\v
1012 0x0002f766 0x00430766 5   6    .qQIoLO  ascii   /Je<|
1013 0x0002f7ac 0x004307ac 5   6    .qQIoLO  ascii   H@+WU
1014 0x0002f7d8 0x004307d8 4   5    .qQIoLO  ascii   #[,`
1015 0x0002f880 0x00430880 6   7    .qQIoLO  ascii   GY\tIGj
1016 0x0002f8ad 0x004308ad 4   5    .qQIoLO  ascii   )J]B
1017 0x0002f8eb 0x004308eb 4   5    .qQIoLO  ascii   &H3K
1018 0x0002f956 0x00430956 7   9    .qQIoLO  utf8    Kʗ"cxNZ blocks=Basic Latin,IPA Extensions
1019 0x0002f987 0x00430987 5   8    .qQIoLO  utf8    Ϭa?μl blocks=Greek and Coptic,Basic Latin
1020 0x0002f9d5 0x004309d5 5   6    .qQIoLO  ascii   ME\rY!
1021 0x0002fb02 0x00430b02 4   5    .qQIoLO  ascii   ,3w-
1022 0x0002fb2a 0x00430b2a 4   5    .qQIoLO  ascii   E\v:l
1023 0x0002fb65 0x00430b65 7   9    .qQIoLO  utf8    D"<";Ŗ) blocks=Basic Latin,Latin Extended-A
1024 0x0002fb89 0x00430b89 5   6    .qQIoLO  ascii   6C,pe
1025 0x0002fb9b 0x00430b9b 4   6    .qQIoLO  utf8    [3Ɖ5 blocks=Basic Latin,Latin Extended-B
1026 0x0002fc1d 0x00430c1d 4   5    .qQIoLO  ascii   @\vHr
1027 0x0002fc3c 0x00430c3c 4   6    .qQIoLO  utf8    1ӨnA blocks=Basic Latin,Cyrillic
1028 0x0002fc5e 0x00430c5e 4   5    .qQIoLO  ascii   O\n^\v
1029 0x0002fccb 0x00430ccb 6   8    .qQIoLO  utf8    LH:8ʺ8 blocks=Basic Latin,Spacing Modifier Letters
1030 0x0002fcd9 0x00430cd9 4   5    .qQIoLO  ascii   $< !
1031 0x0002fd2d 0x00430d2d 4   5    .qQIoLO  ascii   WFaf
1032 0x0002fd59 0x00430d59 4   5    .qQIoLO  ascii   i\a[Z
1033 0x0002fda9 0x00430da9 4   5    .qQIoLO  ascii   m\tLs
1034 0x0002fdb5 0x00430db5 4   7    .qQIoLO  utf8    zGE blocks=Basic Latin,Private Use Area
1035 0x0002fdc6 0x00430dc6 4   5    .qQIoLO  ascii    ;C\t
1036 0x0002fdff 0x00430dff 5   6    .qQIoLO  ascii   X\e#3v
1037 0x0002fe71 0x00430e71 9   10   .qQIoLO  ascii   $8>\tJhG5m
1038 0x0002fe90 0x00430e90 4   5    .qQIoLO  ascii   `J,%
1039 0x0002febf 0x00430ebf 5   7    .qQIoLO  utf8    Ę(SUI blocks=Latin Extended-A,Basic Latin
1040 0x0002fed3 0x00430ed3 7   8    .qQIoLO  ascii   G\n6\riK:
1041 0x0002fee2 0x00430ee2 4   5    .qQIoLO  ascii   Eeo>
1042 0x0002ff66 0x00430f66 5   7    .qQIoLO  utf8    -sbЭx blocks=Basic Latin,Cyrillic
1043 0x0002ffb0 0x00430fb0 6   7    .qQIoLO  ascii   +\v!_k|
1044 0x0002fff5 0x00430ff5 5   6    .qQIoLO  ascii   :0\rII
1045 0x00030015 0x00431015 6   9    .qQIoLO  utf8    7,A]̧ڌ blocks=Basic Latin,Combining Diacritical Marks,Arabic
1046 0x00030058 0x00431058 4   5    .qQIoLO  ascii   \r|$b
1047 0x0003008f 0x0043108f 4   6    .qQIoLO  utf8    f$Ғa blocks=Basic Latin,Cyrillic
1048 0x000300a9 0x004310a9 4   6    .qQIoLO  utf8    \a]ȷJ blocks=Basic Latin,Latin Extended-B
1049 0x000300fb 0x004310fb 5   6    .qQIoLO  ascii   <@NJk
1050 0x0003012c 0x0043112c 4   5    .qQIoLO  ascii   cXvA
1051 0x0003017b 0x0043117b 5   6    .qQIoLO  ascii   .qaA(
1052 0x000301b3 0x004311b3 5   6    .qQIoLO  ascii   =5'*r
1053 0x000301e0 0x004311e0 4   5    .qQIoLO  ascii   T|A\t
1054 0x000301fc 0x004311fc 4   5    .qQIoLO  ascii   s0)$
1055 0x00030205 0x00431205 4   7    .qQIoLO  utf8    @㉢4[ blocks=Basic Latin,Enclosed CJK Letters and Months
1056 0x00030214 0x00431214 7   8    .qQIoLO  ascii   !`Cm5'J
1057 0x00030278 0x00431278 5   6    .qQIoLO  ascii   W6i#|
1058 0x000302cd 0x004312cd 9   14   .qQIoLO  utf8    }*ⴹ]^❢c%q blocks=Basic Latin,Tifinagh,Dingbats
1059 0x000302e0 0x004312e0 6   7    .qQIoLO  ascii   _\n9\b@q
1060 0x000302e7 0x004312e7 5   8    .qQIoLO  utf8    ds/ܽt blocks=Basic Latin,Syriac
1061 0x000303c9 0x004313c9 4   5    .qQIoLO  ascii   u;tL
1062 0x0003040c 0x0043140c 5   6    .qQIoLO  ascii   f0\fs8
1063 0x00030439 0x00431439 4   6    .qQIoLO  utf8    (ԝ<j blocks=Basic Latin,Cyrillic Supplement
1064 0x00030483 0x00431483 4   6    .qQIoLO  utf8    VKΜ\n blocks=Basic Latin,Greek and Coptic
1065 0x0003050c 0x0043150c 4   5    .qQIoLO  ascii   7R7B
1066 0x00030541 0x00431541 4   5    .qQIoLO  ascii   czL>
1067 0x0003054e 0x0043154e 4   5    .qQIoLO  ascii   5`X\b
1068 0x0003055b 0x0043155b 4   6    .qQIoLO  utf8    b/ɮ` blocks=Basic Latin,IPA Extensions
1069 0x00030565 0x00431565 5   10   .qQIoLO  utf8    Ig2􆙩Ŝ blocks=Basic Latin,Supplementary Private Use Area-B,Latin Extended-A
1070 0x00030690 0x00431690 6   8    .qQIoLO  utf8    zuʡ'uG blocks=Basic Latin,IPA Extensions
1071 0x000306cd 0x004316cd 4   7    .qQIoLO  utf8    z]溅\f blocks=Basic Latin,CJK Unified Ideographs
1072 0x00030785 0x00431785 4   5    .qQIoLO  ascii   VV%7
1073 0x0003078e 0x0043178e 4   5    .qQIoLO  ascii   @bM'
1074 0x000307e6 0x004317e6 5   6    .qQIoLO  ascii   V-|P\
1075 0x00030867 0x00431867 4   6    .qQIoLO  utf8    48Ǒ{ blocks=Basic Latin,Latin Extended-B
1076 0x00030879 0x00431879 4   5    .qQIoLO  ascii   !\fo3
1077 0x000308d0 0x004318d0 7   9    .qQIoLO  utf8    &0\tݴ,Q+ blocks=Basic Latin,Arabic Supplement
1078 0x00030923 0x00431923 4   5    .qQIoLO  ascii   1``_
1079 0x00030945 0x00431945 14  16   .qQIoLO  utf8    EmY`B>gEzUQdʉv blocks=Basic Latin,IPA Extensions
1080 0x00030967 0x00431967 4   5    .qQIoLO  ascii   e$&%
1081 0x00030979 0x00431979 4   6    .qQIoLO  utf8    a0ă> blocks=Basic Latin,Latin Extended-A
1082 0x000309a1 0x004319a1 6   7    .qQIoLO  ascii   #\t6\t}g
1083 0x000309e9 0x004319e9 6   8    .qQIoLO  utf8    \r,ʤ9g, blocks=Basic Latin,IPA Extensions
1084 0x00030a03 0x00431a03 7   10   .qQIoLO  utf8    %VY∾~n\e blocks=Basic Latin,Mathematical Operators
1085 0x00030a24 0x00431a24 4   6    .qQIoLO  utf8    ':*֕ blocks=Basic Latin,Hebrew
1086 0x00030a64 0x00431a64 10  11   .qQIoLO  ascii   Qz,V\v-T,\r&
1087 0x00030a84 0x00431a84 4   5    .qQIoLO  ascii   ?D2K
1088 0x00030a90 0x00431a90 6   7    .qQIoLO  ascii   \a7Q,@q
1089 0x00030a97 0x00431a97 4   6    .qQIoLO  utf8    ڼnB\r blocks=Arabic,Basic Latin
1090 0x00030b0b 0x00431b0b 4   5    .qQIoLO  ascii   fwvk
1091 0x00030b44 0x00431b44 4   6    .qQIoLO  utf8    \bŌTl blocks=Basic Latin,Latin Extended-A
1092 0x00030b78 0x00431b78 6   7    .qQIoLO  ascii   r{O @!
1093 0x00030b92 0x00431b92 4   5    .qQIoLO  ascii   \n1Hk
1094 0x00030bc5 0x00431bc5 6   7    .qQIoLO  ascii   ,%FHA4
1095 0x00030bd4 0x00431bd4 4   5    .qQIoLO  ascii   c*L=
1096 0x00030c00 0x00431c00 4   5    .qQIoLO  ascii   Zhp3
1097 0x00030cb8 0x00431cb8 9   13   .qQIoLO  utf8    Pm#ٿtzǰ:Ԙ blocks=Basic Latin,Arabic,Latin Extended-B,Cyrillic Supplement
1098 0x00030cd0 0x00431cd0 6   7    .qQIoLO  ascii   /Vjs9\n
1099 0x00030ce7 0x00431ce7 4   7    .qQIoLO  utf8    ݂hʛA blocks=Syriac,Basic Latin,IPA Extensions
1100 0x00030cf5 0x00431cf5 7   8    .qQIoLO  ascii   mQ\v1#DN
1101 0x00030d09 0x00431d09 4   5    .qQIoLO  ascii   *i-e
1102 0x00030d4b 0x00431d4b 4   5    .qQIoLO  ascii   |j\a}
1103 0x00030d75 0x00431d75 4   5    .qQIoLO  ascii   k2"n
1104 0x00030e05 0x00431e05 4   6    .qQIoLO  utf8    ؗ/\aM blocks=Arabic,Basic Latin
1105 0x00030e52 0x00431e52 8   9    .qQIoLO  ascii   b@~`|\tsx
1106 0x00030ea4 0x00431ea4 5   6    .qQIoLO  ascii   n7T:\b
1107 0x00030ec4 0x00431ec4 4   5    .qQIoLO  ascii   U"]E
1108 0x00030f39 0x00431f39 5   6    .qQIoLO  ascii   ~xGK@
1109 0x00030f53 0x00431f53 4   5    .qQIoLO  ascii   {\r`2
1110 0x00030f72 0x00431f72 4   6    .qQIoLO  utf8    \fڨWd blocks=Basic Latin,Arabic
1111 0x00030ffc 0x00431ffc 4   5    .qQIoLO  ascii   F+^;
1112 0x00031017 0x00432017 4   9    .qQIoLO  utf8    rw쪀 blocks=Basic Latin,Private Use Area,Hangul Syllables
1113 0x00031035 0x00432035 7   8    .qQIoLO  ascii   K<:8NGC
1114 0x00031077 0x00432077 4   5    .qQIoLO  ascii   !m7/
1115 0x000310e1 0x004320e1 5   8    .qQIoLO  utf8    bOM忎\t blocks=Basic Latin,CJK Unified Ideographs
1116 0x000310f4 0x004320f4 7   9    .qQIoLO  utf8    |oݰ_Jc8 blocks=Basic Latin,Arabic Supplement
1117 0x00031129 0x00432129 4   6    .qQIoLO  utf8    ēdQ* blocks=Latin Extended-A,Basic Latin
