[Strings]
nth  paddr      vaddr      len size section  type    string
371  0x0000810b 0x0040810b 5   8    .text    utf8    3ȉ}ԋE blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
372  0x0000813a 0x0040813a 7   11   .text    utf8    \v3ȋ]؋ǋ} blocks=Basic Latin,Latin Extended-B,Arabic
373  0x00008166 0x00408166 6   9    .text    utf8    \r3ȉ]؋E blocks=Basic Latin,Latin Extended-B,Arabic
374  0x000081a1 0x004081a1 5   8    .text    utf8    \v3ȋË] blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
375  0x000081cd 0x004081cd 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
376  0x00008202 0x00408202 4   6    .text    utf8    \v3ȋ} blocks=Basic Latin,Latin Extended-B
377  0x0000822e 0x0040822e 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
378  0x0000823a 0x0040823a 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
379  0x00008291 0x00408291 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
380  0x000082c8 0x004082c8 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
381  0x00008333 0x00408333 5   8    .text    utf8    \v3ȋË] blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
382  0x00008370 0x00408370 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
383  0x000083cf 0x004083cf 5   8    .text    utf8    \v3ȋƋu blocks=Basic Latin,Latin Extended-B
384  0x000083e2 0x004083e2 4   6    .text    utf8    #E܋U blocks=Basic Latin,Syriac
385  0x00008400 0x00408400 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
386  0x0000840c 0x0040840c 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
387  0x00008439 0x00408439 4   6    .text    utf8    \n3Ћ] blocks=Basic Latin,Cyrillic
388  0x0000846b 0x0040846b 5   8    .text    utf8    \v3ȋǋ} blocks=Basic Latin,Latin Extended-B
389  0x0000849c 0x0040849c 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
390  0x000084a8 0x004084a8 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
391  0x00008505 0x00408505 4   7    .text    utf8    3ȋËu blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
392  0x00008538 0x00408538 6   9    .text    utf8    \r3ȉuԋE blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
393  0x000085a3 0x004085a3 5   8    .text    utf8    \v3ȋƋu blocks=Basic Latin,Latin Extended-B
394  0x000085b6 0x004085b6 4   6    .text    utf8    #EԋU blocks=Basic Latin,Cyrillic Supplement
395  0x000085d7 0x004085d7 4   6    .text    utf8    \n3ȋE blocks=Basic Latin,Latin Extended-B
396  0x0000863f 0x0040863f 5   8    .text    utf8    \v3ȋǋ} blocks=Basic Latin,Latin Extended-B
397  0x00008652 0x00408652 4   6    .text    utf8    #E؋U blocks=Basic Latin,Arabic
398  0x00008670 0x00408670 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
399  0x000086a2 0x004086a2 5   8    .text    utf8    \r3ЋKu blocks=Basic Latin,Cyrillic
400  0x000086db 0x004086db 5   8    .text    utf8    \v3ȋË] blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
401  0x0000870c 0x0040870c 4   6    .text    utf8    \r3ȉu blocks=Basic Latin,Latin Extended-B
402  0x00008718 0x00408718 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
403  0x00008774 0x00408774 4   6    .text    utf8    \a3ȋ} blocks=Basic Latin,Latin Extended-B
404  0x000087a8 0x004087a8 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
405  0x0000880e 0x0040880e 7   11   .text    utf8    \v3ȉŰǋ} blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
406  0x00008845 0x00408845 4   6    .text    utf8    \n3ȋE blocks=Basic Latin,Latin Extended-B
407  0x0000884e 0x0040884e 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
408  0x000088a8 0x004088a8 7   11   .text    utf8    \v3ȉUȋË] blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
409  0x000088be 0x004088be 4   6    .text    utf8    #E܋U blocks=Basic Latin,Syriac
410  0x000088dc 0x004088dc 4   6    .text    utf8    \r3ȉu blocks=Basic Latin,Latin Extended-B
411  0x000088e8 0x004088e8 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
412  0x00008915 0x00408915 4   6    .text    utf8    \n3Ћ} blocks=Basic Latin,Cyrillic
413  0x00008942 0x00408942 7   11   .text    utf8    \v3ȉUċƋu blocks=Basic Latin,Latin Extended-B,Latin Extended-A
414  0x00008976 0x00408976 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
415  0x00008982 0x00408982 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
416  0x0000899d 0x0040899d 4   7    .text    utf8    Mȋы] blocks=Basic Latin,Latin Extended-B,Cyrillic
417  0x000089d9 0x004089d9 5   8    .text    utf8    \v3ȉU\v blocks=Basic Latin,Latin Extended-B
418  0x000089ea 0x004089ea 4   7    .text    utf8    ʋ]ԋU blocks=IPA Extensions,Basic Latin,Cyrillic Supplement
419  0x00008a10 0x00408a10 6   9    .text    utf8    \r3ȉ]ԋE blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
420  0x00008a37 0x00408a37 4   7    .text    utf8    Mċыu blocks=Basic Latin,Latin Extended-A,Cyrillic
421  0x00008a76 0x00408a76 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
422  0x00008a8c 0x00408a8c 4   6    .text    utf8    #EԋU blocks=Basic Latin,Cyrillic Supplement
423  0x00008aaa 0x00408aaa 6   9    .text    utf8    \r3ȉu؋E blocks=Basic Latin,Latin Extended-B,Arabic
424  0x00008ace 0x00408ace 6   10   .text    utf8    M܋M\vы} blocks=Basic Latin,Syriac,Cyrillic
425  0x00008b10 0x00408b10 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
426  0x00008b26 0x00408b26 4   6    .text    utf8    #E؋U blocks=Basic Latin,Arabic
427  0x00008b44 0x00408b44 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
428  0x00008baa 0x00408baa 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
429  0x00008bde 0x00408bde 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
430  0x00008bea 0x00408bea 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
431  0x00008c41 0x00408c41 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
432  0x00008c78 0x00408c78 4   6    .text    utf8    \r3ȉu blocks=Basic Latin,Latin Extended-B
433  0x00008cde 0x00408cde 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
434  0x00008d00 0x00408d00 4   5    .text    ascii   8!\e.
435  0x00008d12 0x00408d12 6   9    .text    utf8    \r3ȉ}܋E blocks=Basic Latin,Latin Extended-B,Syriac
436  0x00008d1e 0x00408d1e 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
437  0x00008d78 0x00408d78 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
438  0x00008d8e 0x00408d8e 4   6    .text    utf8    #E܋U blocks=Basic Latin,Syriac
439  0x00008dac 0x00408dac 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
440  0x00008db8 0x00408db8 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
441  0x00008df8 0x00408df8 4   7    .text    utf8    U\vƋu blocks=Basic Latin,Latin Extended-B
442  0x00008e12 0x00408e12 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
443  0x00008e46 0x00408e46 4   6    .text    utf8    \r3ȉu blocks=Basic Latin,Latin Extended-B
444  0x00008e52 0x00408e52 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
445  0x00008ea9 0x00408ea9 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
446  0x00008ece 0x00408ece 4   5    .text    ascii   Ts\ne
447  0x00008ee0 0x00408ee0 6   9    .text    utf8    \r3ȉ}ԋE blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
448  0x00008f46 0x00408f46 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
449  0x00008f5c 0x00408f5c 4   6    .text    utf8    #EԋU blocks=Basic Latin,Cyrillic Supplement
450  0x00008f65 0x00408f65 5   8    .text    utf8    A»\njv blocks=Basic Latin,Latin-1 Supplement
451  0x00008f7a 0x00408f7a 6   9    .text    utf8    \r3ȉ]؋E blocks=Basic Latin,Latin Extended-B,Arabic
452  0x00008fe0 0x00408fe0 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
453  0x00008ff6 0x00408ff6 4   6    .text    utf8    #E؋U blocks=Basic Latin,Arabic
454  0x00009014 0x00409014 4   6    .text    utf8    \r3ȉu blocks=Basic Latin,Latin Extended-B
455  0x0000907a 0x0040907a 4   6    .text    utf8    \a3ȉU blocks=Basic Latin,Latin Extended-B
456  0x000090ae 0x004090ae 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
457  0x000090ba 0x004090ba 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
458  0x00009111 0x00409111 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
459  0x00009148 0x00409148 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
460  0x000091ae 0x004091ae 7   11   .text    utf8    \v3ȉŰË] blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks,Latin-1 Supplement
461  0x000091e2 0x004091e2 6   9    .text    utf8    \r3ȉu܋E blocks=Basic Latin,Latin Extended-B,Syriac
462  0x00009248 0x00409248 7   11   .text    utf8    \v3ȉUȋƋu blocks=Basic Latin,Latin Extended-B
463  0x0000925e 0x0040925e 4   6    .text    utf8    #E܋U blocks=Basic Latin,Syriac
464  0x0000927c 0x0040927c 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
465  0x000092a3 0x004092a3 5   9    .text    utf8    M̋ы]\v blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
466  0x000092df 0x004092df 7   11   .text    utf8    \a3ȉUċǋ] blocks=Basic Latin,Latin Extended-B,Latin Extended-A
467  0x00009301 0x00409301 4   7    .text    utf8    A£Ql blocks=Basic Latin,Latin-1 Supplement
468  0x00009316 0x00409316 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
469  0x00009322 0x00409322 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
470  0x0000933a 0x0040933a 6   10   .text    utf8    MԋMȋыu blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B,Cyrillic
471  0x0000937c 0x0040937c 7   11   .text    utf8    \v3ȉU\vË] blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
472  0x000093b3 0x004093b3 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
473  0x000093d7 0x004093d7 4   7    .text    utf8    Mċы} blocks=Basic Latin,Latin Extended-A,Cyrillic
474  0x00009416 0x00409416 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
475  0x0000944a 0x0040944a 6   9    .text    utf8    \r3ȉ}؋E blocks=Basic Latin,Latin Extended-B,Arabic
476  0x00009456 0x00409456 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
477  0x00009471 0x00409471 4   7    .text    utf8    M\vы] blocks=Basic Latin,Cyrillic
478  0x000094b0 0x004094b0 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
479  0x000094c6 0x004094c6 4   6    .text    utf8    #E؋U blocks=Basic Latin,Arabic
480  0x000094e4 0x004094e4 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
481  0x0000954a 0x0040954a 7   11   .text    utf8    \a3ȋuԋË] blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement,Latin-1 Supplement
482  0x0000957e 0x0040957e 6   9    .text    utf8    \r3ȉuԋE blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
483  0x000095e4 0x004095e4 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
484  0x000096ad 0x004096ad 4   6    .text    utf8    \n3ȉ] blocks=Basic Latin,Latin Extended-B
485  0x0000971e 0x0040971e 7   9    .text    utf8    LwH'3ȋE blocks=Basic Latin,Latin Extended-B
486  0x00009770 0x00409770 4   6    .text    utf8    \r3Љ] blocks=Basic Latin,Cyrillic
487  0x000097d9 0x004097d9 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
488  0x000097e2 0x004097e2 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
489  0x00009837 0x00409837 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
490  0x0000986d 0x0040986d 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
491  0x0000987e 0x0040987e 4   6    .text    utf8    #E܉E blocks=Basic Latin,Syriac
492  0x00009889 0x00409889 4   6    .text    utf8    #E؋] blocks=Basic Latin,Arabic
493  0x000098a2 0x004098a2 5   8    .text    utf8    \r3ЋË] blocks=Basic Latin,Cyrillic,Latin-1 Supplement
494  0x000098d4 0x004098d4 4   6    .text    utf8    \a3ȉ] blocks=Basic Latin,Latin Extended-B
495  0x00009908 0x00409908 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
496  0x00009911 0x00409911 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
497  0x00009969 0x00409969 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
498  0x000099a2 0x004099a2 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
499  0x000099b5 0x004099b5 5   8    .text    utf8    #E؋ӉE blocks=Basic Latin,Arabic,Cyrillic
500  0x000099d1 0x004099d1 4   7    .text    utf8    3ЋË] blocks=Basic Latin,Cyrillic,Latin-1 Supplement
501  0x00009a02 0x00409a02 4   6    .text    utf8    \a3ȉ] blocks=Basic Latin,Latin Extended-B
502  0x00009a36 0x00409a36 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
503  0x00009a6e 0x00409a6e 5   8    .text    utf8    \n3ЋE̋ blocks=Basic Latin,Cyrillic,Combining Diacritical Marks
504  0x00009a99 0x00409a99 4   6    .text    utf8    \v3ȉu blocks=Basic Latin,Latin Extended-B
505  0x00009ab3 0x00409ab3 4   6    .text    utf8    3E܋U blocks=Basic Latin,Syriac
506  0x00009af6 0x00409af6 4   6    .text    utf8    \r3Љu blocks=Basic Latin,Cyrillic
507  0x00009b00 0x00409b00 5   8    .text    utf8    \n3Ћ]ȋ blocks=Basic Latin,Cyrillic,Latin Extended-B
508  0x00009b30 0x00409b30 4   7    .text    utf8    űU܋ blocks=Basic Latin,Combining Diacritical Marks,Syriac
509  0x00009b3f 0x00409b3f 4   6    .text    utf8    x3ȋE blocks=Basic Latin,Latin Extended-B
510  0x00009c19 0x00409c19 7   11   .text    utf8    \n3։]܋u\v blocks=Basic Latin,Armenian,Syriac
511  0x00009c7f 0x00409c7f 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
512  0x00009d09 0x00409d09 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
513  0x00009d2d 0x00409d2d 6   9    .text    utf8    \n3։]̋u blocks=Basic Latin,Armenian,Combining Diacritical Marks
514  0x00009d93 0x00409d93 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
515  0x00009da8 0x00409da8 4   8    .text    utf8    ًMԋы blocks=Arabic,Basic Latin,Cyrillic Supplement,Cyrillic
516  0x00009e1d 0x00409e1d 4   7    .text    utf8    3ȋE̋ blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
517  0x00009ee2 0x00409ee2 4   5    .text    ascii   B$_^
518  0x00009f8a 0x00409f8a 4   5    .text    ascii   \f_^[
519  0x0000a229 0x0040a229 5   6    .text    ascii   WSVQj
520  0x0000a244 0x0040a244 4   5    .text    ascii   \fC_^
521  0x0000a272 0x0040a272 5   7    .text    utf8    ~9+ƉE blocks=Basic Latin,Latin Extended-B
522  0x0000a355 0x0040a355 5   6    .text    ascii   t\vC;]
523  0x0000a3d4 0x0040a3d4 4   5    .text    ascii   U\bW3
524  0x0000a499 0x0040a499 5   7    .text    utf8    t53\rI
525  0x0000a503 0x0040a503 4   5    .text    ascii   SVQj
526  0x0000a56e 0x0040a56e 4   5    .text    ascii   };jd
527  0x0000a5e7 0x0040a5e7 4   5    .text    ascii   =`@A
528  0x0000a683 0x0040a683 4   5    .text    ascii   5`@A
529  0x0000a75a 0x0040a75a 4   6    .text    utf8    ]ԍd$ blocks=Basic Latin,Cyrillic Supplement
530  0x0000a7c2 0x0040a7c2 4   5    .text    ascii   5`@A
531  0x0000a817 0x0040a817 5   6    .text    ascii   C\bVW3
532  0x0000a929 0x0040a929 4   6    .text    utf8    Vh?C
533  0x0000a9f2 0x0040a9f2 6   7    .text    ascii   Pj@jlV
534  0x0000aa0d 0x0040aa0d 4   6    .text    utf8    V,3Ʌ blocks=Basic Latin,Latin Extended-B
535  0x0000aa62 0x0040aa62 4   6    .text    utf8    +ЉQ- blocks=Basic Latin,Cyrillic
536  0x0000ab67 0x0040ab67 4   5    .text    ascii   jlVS
537  0x0000ac2e 0x0040ac2e 4   6    .text    utf8    Sh?C
538  0x0000ac60 0x0040ac60 6   7    .text    ascii   ,;\at\vA
539  0x0000ad48 0x0040ad48 5   7    .text    utf8    ځ>oV4 blocks=Arabic,Basic Latin
540  0x0000ada2 0x0040ada2 4   5    .text    ascii   F\bj&
541  0x0000adc8 0x0040adc8 4   6    .text    utf8    ^[]Ë blocks=Basic Latin,Latin-1 Supplement
542  0x0000adce 0x0040adce 4   5    .text    ascii   _^[]
543  0x0000ade6 0x0040ade6 5   6    .text    ascii   }\bjpj
544  0x0000ae01 0x0040ae01 5   6    .text    ascii   Ht8Ht
545  0x0000ae0d 0x0040ae0d 4   6    .text    utf8    ^]É> blocks=Basic Latin,Latin-1 Supplement
546  0x0000ae23 0x0040ae23 4   6    .text    utf8    ^]É> blocks=Basic Latin,Latin-1 Supplement
547  0x0000ae39 0x0040ae39 4   6    .text    utf8    ^]É> blocks=Basic Latin,Latin-1 Supplement
548  0x0000b28f 0x0040b28f 5   6    .text    ascii   Ph\f]A
549  0x0000b2b2 0x0040b2b2 4   5    .text    ascii   D0\b]
550  0x0000b652 0x0040b652 5   6    .text    ascii   Ph\f]A
551  0x0000b661 0x0040b661 4   5    .text    ascii   D0\b[
552  0x0000b71c 0x0040b71c 4   5    .text    ascii   D0\b]
553  0x0000b74f 0x0040b74f 4   5    .text    ascii   D0\b(
554  0x0000b77d 0x0040b77d 4   5    .text    ascii   h$]A
555  0x0000b7ce 0x0040b7ce 4   5    .text    ascii   D0\b)
556  0x0000b851 0x0040b851 4   6    .text    utf8    3ɋE\f blocks=Basic Latin,Latin Extended-B
557  0x0000b934 0x0040b934 5   7    .text    utf8    DЉT$( blocks=Basic Latin,Cyrillic
558  0x0000b9bd 0x0040b9bd 6   9    .text    utf8    +A<ŘzA blocks=Basic Latin,Latin Extended-A
559  0x0000ba17 0x0040ba17 4   5    .text    ascii   t\a@;
560  0x0000ba58 0x0040ba58 6   7    .text    ascii   G] t\b\f
561  0x0000ba8a 0x0040ba8a 6   7    .text    ascii   G]@t\b\f
562  0x0000bb6f 0x0040bb6f 6   7    .text    ascii   G]\bt\b\f
563  0x0000bbbb 0x0040bbbb 6   7    .text    ascii   G]\bt\b\f
564  0x0000bbcf 0x0040bbcf 5   7    .text    utf8    tĀO]\b blocks=Basic Latin,Latin Extended-A
565  0x0000bbec 0x0040bbec 6   7    .text    ascii   G]\bt\b\f
566  0x0000bc1d 0x0040bc1d 6   7    .text    ascii   G]\bt\b\f
567  0x0000bc4f 0x0040bc4f 6   7    .text    ascii   G]\bt\b\f
568  0x0000bc74 0x0040bc74 6   7    .text    ascii   G]\bt\b\f
569  0x0000bd3a 0x0040bd3a 6   7    .text    ascii   g@2OA2
570  0x0000bd41 0x0040bd41 4   6    .text    utf8    $ 2Ȋ blocks=Basic Latin,Latin Extended-B
571  0x0000bd4c 0x0040bd4c 5   8    .text    utf8    $@2ȊĀ blocks=Basic Latin,Latin Extended-B,Latin Extended-A
572  0x0000bd57 0x0040bd57 5   7    .text    utf8    \a\nȈOA blocks=Basic Latin,Latin Extended-B
573  0x0000be78 0x0040be78 4   6    .text    utf8    \nHG^
574  0x0000be87 0x0040be87 4   6    .text    utf8    G=ƆA blocks=Basic Latin,Latin Extended-B
575  0x0000bf85 0x0040bf85 4   5    .text    ascii   ft"-
576  0x0000bfe4 0x0040bfe4 5   6    .text    ascii   2Ga$|
577  0x0000bffb 0x0040bffb 5   6    .text    ascii   t\vIu!
578  0x0000c0ab 0x0040c0ab 8   9    .text    ascii   2Ga$|0Ga
579  0x0000c0bd 0x0040c0bd 4   6    .text    utf8    \nHG^
580  0x0000c12d 0x0040c12d 8   9    .text    ascii   2G^$\b2G^
581  0x0000c18b 0x0040c18b 8   9    .text    ascii   2Ga$|0Ga
582  0x0000c30d 0x0040c30d 4   5    .text    ascii   ~C0f
583  0x0000c3b8 0x0040c3b8 4   5    .text    ascii   u\t9C
584  0x0000c3f1 0x0040c3f1 4   5    .text    ascii   ~C0f
585  0x0000c449 0x0040c449 4   5    .text    ascii   4tC=
586  0x0000c468 0x0040c468 6   7    .text    ascii   G]\bt\b\f
587  0x0000c49a 0x0040c49a 6   7    .text    ascii   G]\bt\b\f
588  0x0000c4fe 0x0040c4fe 4   5    .text    ascii   t2=\t
589  0x0000c505 0x0040c505 4   5    .text    ascii   ~\a=\f
590  0x0000c52d 0x0040c52d 6   8    .text    utf8    \nȈO`B; blocks=Basic Latin,Latin Extended-B
591  0x0000c5ba 0x0040c5ba 5   6    .text    ascii   |5=\b\b
592  0x0000c6a8 0x0040c6a8 4   5    .text    ascii   h(]A
593  0x0000c6ba 0x0040c6ba 4   5    .text    ascii   G]@t
594  0x0000c6d8 0x0040c6d8 4   5    .text    ascii   h(]A
595  0x0000c6ed 0x0040c6ed 4   5    .text    ascii   h0]A
596  0x0000c712 0x0040c712 5   6    .text    ascii   G]@t2
597  0x0000c72e 0x0040c72e 4   5    .text    ascii   h8]A
598  0x0000c76b 0x0040c76b 4   5    .text    ascii   h@]A
599  0x0000c7a8 0x0040c7a8 4   5    .text    ascii   hH]A
600  0x0000c7e5 0x0040c7e5 4   5    .text    ascii   hT]A
601  0x0000c81a 0x0040c81a 4   5    .text    ascii   D0\b 
602  0x0000c83d 0x0040c83d 4   5    .text    ascii   D0\b 
603  0x0000c85e 0x0040c85e 5   7    .text    utf8    3ɍC\fP blocks=Basic Latin,Latin Extended-B
604  0x0000c867 0x0040c867 4   5    .text    ascii   h`]A
605  0x0000c8a8 0x0040c8a8 4   5    .text    ascii   D0\b 
606  0x0000c8c5 0x0040c8c5 4   5    .text    ascii   D0\b 
607  0x0000c948 0x0040c948 4   5    .text    ascii   G]\bt
608  0x0000c9e9 0x0040c9e9 8   9    .text    ascii   <.t(<>uK
609  0x0000cab8 0x0040cab8 4   5    .text    ascii   D0\b 
610  0x0000cadb 0x0040cadb 4   5    .text    ascii   D0\b 
611  0x0000cb12 0x0040cb12 4   5    .text    ascii   hd]A
612  0x0000cb55 0x0040cb55 4   5    .text    ascii   hl]A
613  0x0000cb7a 0x0040cb7a 5   6    .text    ascii   D$ t4
614  0x0000cb98 0x0040cb98 4   5    .text    ascii   hp]A
615  0x0000cbbd 0x0040cbbd 5   6    .text    ascii   D$$t4
616  0x0000cbdb 0x0040cbdb 4   5    .text    ascii   ht]A
617  0x0000cc1e 0x0040cc1e 4   5    .text    ascii   hx]A
618  0x0000cdba 0x0040cdba 5   6    .text    ascii   D$ t7
619  0x0000cdfe 0x0040cdfe 5   6    .text    ascii   D$$t;
620  0x0000d105 0x0040d105 5   6    .text    ascii   D$$t7
621  0x0000d380 0x0040d380 4   5    .text    ascii   D0\b}
622  0x0000d470 0x0040d470 4   5    .text    ascii   h\b^A
623  0x0000d493 0x0040d493 4   5    .text    ascii   D0\b}
624  0x0000d4c5 0x0040d4c5 4   5    .text    ascii   h\f^A
625  0x0000d631 0x0040d631 4   5    .text    ascii   h\b^A
626  0x0000d6e8 0x0040d6e8 4   5    .text    ascii   h ^A
627  0x0000d727 0x0040d727 4   5    .text    ascii   h(^A
628  0x0000d766 0x0040d766 4   5    .text    ascii   h0^A
629  0x0000d7a2 0x0040d7a2 4   5    .text    ascii   h8^A
630  0x0000d7c8 0x0040d7c8 4   5    .text    ascii   D0\b}
631  0x0000d800 0x0040d800 4   5    .text    ascii   h@^A
632  0x0000d843 0x0040d843 4   5    .text    ascii   hH^A
633  0x0000d853 0x0040d853 4   5    .text    ascii   hH^A
634  0x0000d87e 0x0040d87e 4   5    .text    ascii   hT^A
635  0x0000d88e 0x0040d88e 4   5    .text    ascii   hT^A
636  0x0000da6d 0x0040da6d 4   5    .text    ascii   h\b^A
637  0x0000dae8 0x0040dae8 4   5    .text    ascii   h ^A
638  0x0000db27 0x0040db27 4   5    .text    ascii   h(^A
639  0x0000db66 0x0040db66 4   5    .text    ascii   h0^A
640  0x0000dba2 0x0040dba2 4   5    .text    ascii   h8^A
641  0x0000dbc8 0x0040dbc8 4   5    .text    ascii   D0\b}
642  0x0000dc00 0x0040dc00 4   5    .text    ascii   hd^A
643  0x0000dc54 0x0040dc54 4   5    .text    ascii   D0\b}
644  0x0000dc82 0x0040dc82 4   5    .text    ascii   hl^A
645  0x0000dd2b 0x0040dd2b 9   10   .text    ascii   T$(9S\fr*w
646  0x0000dd35 0x0040dd35 5   6    .text    ascii   9C\br#
647  0x0000dd47 0x0040dd47 7   8    .text    ascii   D$(9C\fw
648  0x0000dd51 0x0040dd51 5   6    .text    ascii   9S\bs\a
649  0x0000dd90 0x0040dd90 8   10   .text    utf8    C\b\vC\ft'ǆ blocks=Basic Latin,Latin Extended-B
650  0x0000de2b 0x0040de2b 4   6    .text    utf8    3ɋGh blocks=Basic Latin,Latin Extended-B
651  0x0000deae 0x0040deae 5   6    .text    ascii   C\b\vC\f
652  0x0000df25 0x0040df25 9   11   .text    utf8    3ۋB\b\vB\fta blocks=Basic Latin,Arabic
653  0x0000df35 0x0040df35 4   6    .text    utf8    t,ǆX blocks=Basic Latin,Latin Extended-B
654  0x0000dfe6 0x0040dfe6 5   6    .text    ascii   f;D$,
655  0x0000e019 0x0040e019 4   6    .text    utf8    3ɋGh blocks=Basic Latin,Latin Extended-B
656  0x0000e099 0x0040e099 4   6    .text    utf8    3ɋGh blocks=Basic Latin,Latin Extended-B
657  0x0000e175 0x0040e175 6   7    .text    ascii   \bt\rHu]
658  0x0000e31e 0x0040e31e 4   5    .text    ascii   ~\a=\b
