[Strings]
nth  paddr      vaddr      len size section  type    string
365  0x0000b169 0x06e7b169 37  38   .text    ascii   \v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v
366  0x0000b191 0x06e7b191 141 142  .text    ascii   \a\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\b\v\t\n
367  0x0000b909 0x06e7b909 4   5    .text    ascii   D0\b<
368  0x0000b957 0x06e7b957 4   5    .text    ascii   D0\b>
369  0x0000c9d1 0x06e7c9d1 4   6    .text    utf8    wrtȁ blocks=Basic Latin,Latin Extended-B
370  0x0000ca05 0x06e7ca05 4   5    .text    ascii   \bt\b\f
371  0x0000ca8c 0x06e7ca8c 5   6    .text    ascii   \vwatF
372  0x0000cee1 0x06e7cee1 4   5    .text    ascii   \bt\b\f
373  0x0000d145 0x06e7d145 4   5    .text    ascii   \bh<\e
374  0x0000d1a7 0x06e7d1a7 4   5    .text    ascii   PhP\e
375  0x0000d1ca 0x06e7d1ca 4   5    .text    ascii   D0\b]
376  0x0000d60d 0x06e7d60d 4   6    .text    utf8    +ȋG$ blocks=Basic Latin,Latin Extended-B
377  0x0000d616 0x06e7d616 4   5    .text    ascii   PSh`
378  0x0000d642 0x06e7d642 8   10   .text    utf8    +ȋG$PShX blocks=Basic Latin,Latin Extended-B
379  0x0000db3c 0x06e7db3c 4   5    .text    ascii   \bt\b\f
380  0x0000dc00 0x06e7dc00 4   5    .text    ascii   Phd\e
381  0x0000dc07 0x06e7dc07 4   5    .text    ascii   2SP3
382  0x0000dc33 0x06e7dc33 5   6    .text    ascii   SPhp\e
383  0x0000dc7c 0x06e7dc7c 4   5    .text    ascii   G\fPQ
384  0x0000e9d0 0x06e7e9d0 4   5    .text    ascii   D0\b{
385  0x0000e9ec 0x06e7e9ec 4   5    .text    ascii   D0\br
386  0x0000ea08 0x06e7ea08 4   5    .text    ascii   D0\bf
387  0x0000ea24 0x06e7ea24 4   5    .text    ascii   D0\bc
388  0x0000ea42 0x06e7ea42 4   5    .text    ascii   D0\bX
389  0x0000ea54 0x06e7ea54 4   5    .text    ascii   D0\bR
390  0x0000ea70 0x06e7ea70 4   5    .text    ascii   D0\bc
391  0x0000ea8c 0x06e7ea8c 4   5    .text    ascii   D0\bW
392  0x0000eaa8 0x06e7eaa8 4   5    .text    ascii   D0\bS
393  0x0000eac4 0x06e7eac4 4   5    .text    ascii   D0\bA
394  0x0000eae0 0x06e7eae0 4   5    .text    ascii   D0\bP
395  0x0000eafc 0x06e7eafc 4   5    .text    ascii   D0\bL
396  0x0000eb18 0x06e7eb18 4   5    .text    ascii   D0\bG
397  0x0000eb2c 0x06e7eb2c 4   5    .text    ascii   D0\b}
398  0x0000ec43 0x06e7ec43 12  13   .text    ascii   111111111111
399  0x0000ec53 0x06e7ec53 15  16   .text    ascii   \a\b\t\n11111111\v\f\r
400  0x0000ec65 0x06e7ec65 10  11   .text    ascii   1111111111
401  0x0000ec81 0x06e7ec81 74  75   .text    ascii    !"#$%11111111111111111111111111111111111111111111111111111111&'()*+,-.1/0
402  0x0000ede0 0x06e7ede0 6   7    .text    ascii   Jt@Jt%
403  0x0000eee0 0x06e7eee0 4   5    .text    ascii   U\ft<
404  0x0000ef75 0x06e7ef75 5   7    .text    utf8    []Ëu\b blocks=Basic Latin,Latin-1 Supplement
405  0x0000ef83 0x06e7ef83 6   7    .text    ascii   Ht:HuN
406  0x0000f015 0x06e7f015 4   5    .text    ascii   U\ft<
407  0x0000f185 0x06e7f185 4   5    .text    ascii   \bSVW
408  0x0000f1a9 0x06e7f1a9 4   5    .text    ascii   \f_^[
409  0x0000f27a 0x06e7f27a 4   5    .text    ascii   <@u\n
410  0x0000f38b 0x06e7f38b 4   6    .text    utf8    \bu\nǇ blocks=Basic Latin,Latin Extended-B
411  0x0000f3db 0x06e7f3db 5   6    .text    ascii   \bw%tO
412  0x0000f4e9 0x06e7f4e9 4   5    .text    ascii   U\ft<
413  0x0000f66f 0x06e7f66f 4   6    .text    utf8    0\nЊE blocks=Basic Latin,Cyrillic
414  0x0000f6cc 0x06e7f6cc 6   7    .text    ascii   Ht@HuT
415  0x0000f775 0x06e7f775 4   5    .text    ascii   \bSVW
416  0x0000f838 0x06e7f838 6   8    .text    utf8    0\n؊E\f$ blocks=Basic Latin,Arabic
417  0x0000f88a 0x06e7f88a 7   10   .text    utf8    \nKM\b\nË] blocks=Basic Latin,Latin-1 Supplement
418  0x0000f8e1 0x06e7f8e1 4   5    .text    ascii   <Pu:
419  0x0000f983 0x06e7f983 4   5    .text    ascii   <Pu:
420  0x0000fb0c 0x06e7fb0c 6   7    .text    ascii   t,<\bt\e
421  0x0000fc14 0x06e7fc14 4   6    .text    utf8    U\f]Ë blocks=Basic Latin,Latin-1 Supplement
422  0x0000fc75 0x06e7fc75 5   6    .text    ascii   HtIHu
423  0x0000fcbf 0x06e7fcbf 4   6    .text    utf8    tЊN^ blocks=Basic Latin,Cyrillic
424  0x0000fcc6 0x06e7fcc6 6   8    .text    utf8    \btȊF>$ blocks=Basic Latin,Latin Extended-B
425  0x0001023d 0x06e8023d 5   6    .rdata   ascii   ('8PW
426  0x00010246 0x06e80246 5   6    .rdata   ascii   700PP
427  0x00010258 0x06e80258 17  18   .rdata   ascii   ```hhh\b\b\axppwpp\b\b
428  0x00010278 0x06e80278 9   20   .rdata   utf16le refox.exe
429  0x0001028c 0x06e8028c 9   20   .rdata   utf16le nspr4.dll
430  0x000102a0 0x06e802a0 8   18   .rdata   utf16le nss3.dll
431  0x000102b4 0x06e802b4 12  26   .rdata   utf16le iexplore.exe
432  0x000102d0 0x06e802d0 11  24   .rdata   utf16le wininet.dll
433  0x000102e8 0x06e802e8 10  22   .rdata   utf16le chrome.exe
434  0x00010300 0x06e80300 10  22   .rdata   utf16le chrome.dll
435  0x00011150 0x06e81150 14  30   .rdata   utf16le __NTDLL_CORE__
436  0x00011170 0x06e81170 15  16   .rdata   ascii   gtagmanager.com
437  0x000111a8 0x06e811a8 34  35   .rdata   ascii   /info.php?key=vTeJ5ZEbXaB7jNU3iDC5
438  0x00011200 0x06e81200 8   9    .rdata   ascii   HTTP/1.1
439  0x0001120e 0x06e8120e 9   20   .rdata   utf16le Tkernel32
440  0x00011224 0x06e81224 5   12   .rdata   utf16le ntdll
441  0x00011230 0x06e81230 5   12   .rdata   utf16le psapi
442  0x0001123c 0x06e8123c 7   16   .rdata   utf16le wininet
443  0x0001124c 0x06e8124c 9   20   .rdata   utf16le psapi.dll
444  0x00011260 0x06e81260 19  20   .rdata   ascii   GetNativeSystemInfo
445  0x00011274 0x06e81274 25  26   .rdata   ascii   NtQueryInformationProcess
446  0x00011290 0x06e81290 20  21   .rdata   ascii   GetModuleInformation
447  0x000112a8 0x06e812a8 18  19   .rdata   ascii   EnumProcessModules
448  0x000112bc 0x06e812bc 20  21   .rdata   ascii   GetModuleFileNameExW
449  0x000112d4 0x06e812d4 13  14   .rdata   ascii   InternetOpenA
450  0x000112e4 0x06e812e4 16  17   .rdata   ascii   InternetConnectA
451  0x000112f8 0x06e812f8 16  17   .rdata   ascii   HttpOpenRequestA
452  0x0001130c 0x06e8130c 16  17   .rdata   ascii   HttpSendRequestA
453  0x00011320 0x06e81320 16  17   .rdata   ascii   InternetReadFile
454  0x00011334 0x06e81334 19  20   .rdata   ascii   InternetCloseHandle
455  0x00011348 0x06e81348 12  26   .rdata   utf16le kernel32.dll
456  0x00011364 0x06e81364 10  22   .rdata   utf16le user32.dll
457  0x0001137c 0x06e8137c 5   6    .rdata   ascii   POST 
458  0x00011384 0x06e81384 4   5    .rdata   ascii   GET 
459  0x0001138c 0x06e8138c 17  18   .rdata   ascii   \nContent-Length: 
460  0x000113a0 0x06e813a0 18  19   .rdata   ascii   \nAccept-Encoding: 
461  0x000113b8 0x06e813b8 23  24   .rdata   ascii   Content-Security-Policy
462  0x000113d0 0x06e813d0 28  29   .rdata   ascii   \nTransfer-Encoding: chunked\r
463  0x000113f0 0x06e813f0 28  29   .rdata   ascii   Transfer-Encoding: chunked\r\n
464  0x00011410 0x06e81410 22  23   .rdata   ascii   Content-Encoding: gzip
465  0x00011428 0x06e81428 4   5    .rdata   ascii   \r\n\r\n
466  0x00011434 0x06e81434 7   8    .rdata   ascii   \r\n0\r\n\r\n
467  0x0001143c 0x06e8143c 5   6    .rdata   ascii   0\r\n\r\n
468  0x00011444 0x06e81444 6   7    .rdata   ascii   1\r\n \r\n
469  0x0001144c 0x06e8144c 19  20   .rdata   ascii   \r\nAccept: text/html
470  0x00011460 0x06e81460 25  26   .rdata   ascii   \r\nContent-Type: text/html
471  0x0001147c 0x06e8147c 8   9    .rdata   ascii   identity
472  0x00011488 0x06e81488 20  21   .rdata   ascii   InternetQueryOptionA
473  0x000114a0 0x06e814a0 25  26   .rdata   ascii   InternetSetStatusCallback
474  0x000114bc 0x06e814bc 21  22   .rdata   ascii   GetUrlCacheEntryInfoW
475  0x000114d4 0x06e814d4 25  26   .rdata   ascii   MsgWaitForMultipleObjects
476  0x000114f0 0x06e814f0 16  17   .rdata   ascii   TranslateMessage
477  0x00011504 0x06e81504 16  17   .rdata   ascii   DispatchMessageW
478  0x00011518 0x06e81518 12  13   .rdata   ascii   PeekMessageW
479  0x00011528 0x06e81528 6   7    .rdata   ascii   .rdata
480  0x00011530 0x06e81530 5   6    .rdata   ascii   .text
481  0x00011538 0x06e81538 70  71   .rdata   ascii   c:\b\build\slave\win\build\src\third_party\boringssl\src\ssl\ssl_lib.c
482  0x00011580 0x06e81580 8   9    .rdata   ascii   PR_Write
483  0x0001158c 0x06e8158c 7   8    .rdata   ascii   PR_Read
484  0x00011594 0x06e81594 8   9    .rdata   ascii   PR_Close
485  0x000115a0 0x06e815a0 26  27   .rdata   ascii   InternetQueryDataAvailable
486  0x000115bc 0x06e815bc 19  20   .rdata   ascii   InternetReadFileExA
487  0x000115d0 0x06e815d0 14  15   .rdata   ascii   HttpQueryInfoA
488  0x000115e0 0x06e815e0 11  12   .rdata   ascii   FreeLibrary
489  0x000115ec 0x06e815ec 12  13   .rdata   ascii   LoadLibraryA
490  0x000115fc 0x06e815fc 12  13   .rdata   ascii   LoadLibraryW
491  0x0001160c 0x06e8160c 14  15   .rdata   ascii   LoadLibraryExA
492  0x0001161c 0x06e8161c 14  15   .rdata   ascii   LoadLibraryExW
493  0x0001162c 0x06e8162c 45  46   .rdata   ascii   Software\Microsoft\Windows\CurrentVersion\Run
494  0x0001165c 0x06e8165c 4   10   .rdata   utf16le .exe
495  0x00011670 0x06e81670 62  126  .rdata   utf16le 0123456789ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz
496  0x000116f0 0x06e816f0 24  25   .rdata   ascii   CreateToolhelp32Snapshot
497  0x0001170c 0x06e8170c 13  14   .rdata   ascii   Thread32First
498  0x0001171c 0x06e8171c 12  13   .rdata   ascii   Thread32Next
499  0x0001175c 0x06e8175c 4   5    .rdata   ascii   xmm0
500  0x00011764 0x06e81764 4   5    .rdata   ascii   xmm1
501  0x0001176c 0x06e8176c 4   5    .rdata   ascii   xmm2
502  0x00011774 0x06e81774 4   5    .rdata   ascii   xmm3
503  0x0001177c 0x06e8177c 4   5    .rdata   ascii   xmm4
504  0x00011784 0x06e81784 4   5    .rdata   ascii   xmm5
505  0x0001178c 0x06e8178c 4   5    .rdata   ascii   xmm6
506  0x00011794 0x06e81794 4   5    .rdata   ascii   xmm7
507  0x000117fc 0x06e817fc 5   6    .rdata   ascii   st(0)
508  0x00011804 0x06e81804 5   6    .rdata   ascii   st(1)
509  0x0001180c 0x06e8180c 5   6    .rdata   ascii   st(2)
510  0x00011814 0x06e81814 5   6    .rdata   ascii   st(3)
511  0x0001181c 0x06e8181c 5   6    .rdata   ascii   st(4)
512  0x00011824 0x06e81824 5   6    .rdata   ascii   st(5)
513  0x0001182c 0x06e8182c 5   6    .rdata   ascii   st(6)
514  0x00011834 0x06e81834 5   6    .rdata   ascii   st(7)
515  0x00011854 0x06e81854 5   6    .rdata   ascii   ERROR
516  0x000118c4 0x06e818c4 4   5    .rdata   ascii   r10b
517  0x000118cc 0x06e818cc 4   5    .rdata   ascii   r11b
518  0x000118d4 0x06e818d4 4   5    .rdata   ascii   r12b
519  0x000118dc 0x06e818dc 4   5    .rdata   ascii   r13b
520  0x000118e4 0x06e818e4 4   5    .rdata   ascii   r14b
521  0x000118ec 0x06e818ec 4   5    .rdata   ascii   r15b
522  0x000118fc 0x06e818fc 4   5    .rdata   ascii   r10w
523  0x00011904 0x06e81904 4   5    .rdata   ascii   r11w
524  0x0001190c 0x06e8190c 4   5    .rdata   ascii   r12w
525  0x00011914 0x06e81914 4   5    .rdata   ascii   r13w
526  0x0001191c 0x06e8191c 4   5    .rdata   ascii   r14w
527  0x00011924 0x06e81924 4   5    .rdata   ascii   r15w
528  0x00011934 0x06e81934 4   5    .rdata   ascii   r10d
529  0x0001193c 0x06e8193c 4   5    .rdata   ascii   r11d
530  0x00011944 0x06e81944 4   5    .rdata   ascii   r12d
531  0x0001194c 0x06e8194c 4   5    .rdata   ascii   r13d
532  0x00011954 0x06e81954 4   5    .rdata   ascii   r14d
533  0x0001195c 0x06e8195c 4   5    .rdata   ascii   r15d
534  0x000119a4 0x06e819a4 8   9    .rdata   ascii   byte ptr
535  0x000119b0 0x06e819b0 8   9    .rdata   ascii   word ptr
536  0x000119bc 0x06e819bc 9   10   .rdata   ascii   dword ptr
537  0x000119c8 0x06e819c8 10  11   .rdata   ascii   6_byte ptr
538  0x000119d4 0x06e819d4 9   10   .rdata   ascii   qword ptr
539  0x000119e0 0x06e819e0 11  12   .rdata   ascii   10_byte ptr
540  0x000119ec 0x06e819ec 11  12   .rdata   ascii   INVALID PTR
541  0x000119f8 0x06e819f8 9   10   .rdata   ascii   oword ptr
542  0x00011a04 0x06e81a04 5   6    .rdata   ascii   flags
543  0x00011a0c 0x06e81a0c 6   7    .rdata   ascii   eflags
544  0x00011a14 0x06e81a14 6   7    .rdata   ascii   rflags
545  0x00011a1c 0x06e81a1c 7   8    .rdata   ascii   ip+ilen
546  0x00011a24 0x06e81a24 8   9    .rdata   ascii   eip+ilen
547  0x00011a30 0x06e81a30 8   9    .rdata   ascii   rip+ilen
548  0x00011a44 0x06e81a44 4   5    .rdata   ascii   tr10
549  0x00011a4c 0x06e81a4c 4   5    .rdata   ascii   tr11
550  0x00011a54 0x06e81a54 4   5    .rdata   ascii   tr12
551  0x00011a5c 0x06e81a5c 4   5    .rdata   ascii   tr13
552  0x00011a64 0x06e81a64 4   5    .rdata   ascii   tr14
553  0x00011a6c 0x06e81a6c 4   5    .rdata   ascii   tr15
554  0x00011a7c 0x06e81a7c 4   5    .rdata   ascii   cr10
555  0x00011a84 0x06e81a84 4   5    .rdata   ascii   cr11
556  0x00011a8c 0x06e81a8c 4   5    .rdata   ascii   cr12
557  0x00011a94 0x06e81a94 4   5    .rdata   ascii   cr13
558  0x00011a9c 0x06e81a9c 4   5    .rdata   ascii   cr14
559  0x00011aa4 0x06e81aa4 4   5    .rdata   ascii   cr15
560  0x00011ab4 0x06e81ab4 4   5    .rdata   ascii   dr10
561  0x00011abc 0x06e81abc 4   5    .rdata   ascii   dr11
562  0x00011ac4 0x06e81ac4 4   5    .rdata   ascii   dr12
563  0x00011acc 0x06e81acc 4   5    .rdata   ascii   dr13
564  0x00011ad4 0x06e81ad4 4   5    .rdata   ascii   dr14
565  0x00011adc 0x06e81adc 4   5    .rdata   ascii   dr15
566  0x00011ae4 0x06e81ae4 4   5    .rdata   ascii   xmm8
567  0x00011aec 0x06e81aec 4   5    .rdata   ascii   xmm9
568  0x00011af4 0x06e81af4 5   6    .rdata   ascii   xmm10
569  0x00011afc 0x06e81afc 5   6    .rdata   ascii   xmm11
570  0x00011b04 0x06e81b04 5   6    .rdata   ascii   xmm12
571  0x00011b0c 0x06e81b0c 5   6    .rdata   ascii   xmm13
572  0x00011b14 0x06e81b14 5   6    .rdata   ascii   xmm14
573  0x00011b1c 0x06e81b1c 5   6    .rdata   ascii   xmm15
574  0x00011b24 0x06e81b24 12  13   .rdata   ascii   %d_byte ptr 
575  0x00011b3c 0x06e81b3c 9   10   .rdata   ascii   0x%04I64X
576  0x00011b48 0x06e81b48 7   8    .rdata   ascii   0x%04lX
577  0x00011b50 0x06e81b50 6   7    .rdata   ascii   0x%04X
578  0x00011b64 0x06e81b64 10  11   .rdata   ascii   +0x%02I64X
579  0x00011b70 0x06e81b70 10  11   .rdata   ascii   -0x%02I64X
580  0x00011b7c 0x06e81b7c 8   9    .rdata   ascii   +0x%02lX
581  0x00011b88 0x06e81b88 8   9    .rdata   ascii   -0x%02lX
582  0x00011b94 0x06e81b94 7   8    .rdata   ascii   +0x%02X
583  0x00011b9c 0x06e81b9c 7   8    .rdata   ascii   -0x%02X
584  0x00011ba4 0x06e81ba4 12  13   .rdata   ascii   =[0x%04I64X]
585  0x00011bb8 0x06e81bb8 5   6    .rdata   ascii   repe 
586  0x00011bc0 0x06e81bc0 4   5    .rdata   ascii   rep 
587  0x00011bc8 0x06e81bc8 6   7    .rdata   ascii   repne 
588  0x00011bd0 0x06e81bd0 5   6    .rdata   ascii   lock 
589  0x00011bd8 0x06e81bd8 9   10   .rdata   ascii   hinttake 
590  0x00011be4 0x06e81be4 9   10   .rdata   ascii   hintskip 
591  0x00011bf4 0x06e81bf4 7   8    .rdata   ascii   COND:{ 
592  0x00011c08 0x06e81c08 4   5    .rdata   ascii   NLE 
593  0x00011c1c 0x06e81c1c 4   5    .rdata   ascii   NGE 
594  0x00011c30 0x06e81c30 4   5    .rdata   ascii   NAE 
595  0x00011c44 0x06e81c44 4   5    .rdata   ascii   NBE 
596  0x00011c90 0x06e81c90 6   7    .rdata   ascii   SET:{ 
597  0x00011c9c 0x06e81c9c 6   7    .rdata   ascii   CLR:{ 
598  0x00011ca4 0x06e81ca4 8   9    .rdata   ascii   FPU_ALL 
599  0x00011cb0 0x06e81cb0 7   8    .rdata   ascii   FPU_C0 
600  0x00011cb8 0x06e81cb8 7   8    .rdata   ascii   FPU_C1 
601  0x00011cc0 0x06e81cc0 7   8    .rdata   ascii   FPU_C2 
602  0x00011cc8 0x06e81cc8 7   8    .rdata   ascii   FPU_C3 
603  0x00011cd0 0x06e81cd0 6   7    .rdata   ascii   MOD:{ 
604  0x00011cd8 0x06e81cd8 10  11   .rdata   ascii   FLAGS_ALL 
605  0x00011ce4 0x06e81ce4 13  14   .rdata   ascii   FLAGS_COMMON 
606  0x00011cf4 0x06e81cf4 6   7    .rdata   ascii   TOG:{ 
607  0x00011d08 0x06e81d08 6   7    .rdata   ascii   <0xFF>
608  0x00011d10 0x06e81d10 9   10   .rdata   ascii   <TSC_MSR>
609  0x00011d1c 0x06e81d1c 8   9    .rdata   ascii   <CS_MSR>
610  0x00011d28 0x06e81d28 9   10   .rdata   ascii   <EIP_MSR>
611  0x00011d34 0x06e81d34 9   10   .rdata   ascii   <ESP_MSR>
612  0x00011d40 0x06e81d40 14  15   .rdata   ascii   <KRNLBASE_MSR>
613  0x00011d50 0x06e81d50 10  11   .rdata   ascii   <STAR_MSR>
614  0x00011d5c 0x06e81d5c 11  12   .rdata   ascii   <CSTAR_MSR>
615  0x00011d68 0x06e81d68 11  12   .rdata   ascii   <LSTAR_MSR>
616  0x00011d74 0x06e81d74 11  12   .rdata   ascii   <FMASK_MSR>
617  0x00011d80 0x06e81d80 4   5    .rdata   ascii   <%s>
618  0x00011d88 0x06e81d88 9   10   .rdata   ascii   <RCX:RBX>
619  0x00011d94 0x06e81d94 9   10   .rdata   ascii   <ECX:EBX>
620  0x00011da0 0x06e81da0 7   8    .rdata   ascii   <CX:BX>
621  0x00011da8 0x06e81da8 9   10   .rdata   ascii   <RDX:RAX>
622  0x00011db4 0x06e81db4 9   10   .rdata   ascii   <EDX:EAX>
623  0x00011dc0 0x06e81dc0 7   8    .rdata   ascii   <DX:AX>
624  0x00011dc8 0x06e81dc8 17  18   .rdata   ascii   <EDX:ECX:EBX:EAX>
625  0x00011ddc 0x06e81ddc 9   10   .rdata   ascii   <FPUSTAT>
626  0x00011de8 0x06e81de8 9   10   .rdata   ascii   <FPUCTRL>
627  0x00011df4 0x06e81df4 8   9    .rdata   ascii   <FPUTAG>
628  0x00011e00 0x06e81e00 5   6    .rdata   ascii   <0.0>
629  0x00011e08 0x06e81e08 5   6    .rdata   ascii   <1.0>
630  0x00011e10 0x06e81e10 4   5    .rdata   ascii   <pi>
631  0x00011e18 0x06e81e18 10  11   .rdata   ascii   <log_2 10>
632  0x00011e24 0x06e81e24 9   10   .rdata   ascii   <log_2 e>
633  0x00011e30 0x06e81e30 10  11   .rdata   ascii   <log_10 2>
634  0x00011e3c 0x06e81e3c 6   7    .rdata   ascii   <ln 2>
635  0x00011e44 0x06e81e44 7   8    .rdata   ascii   %s:[%s]
636  0x00011e4c 0x06e81e4c 10  11   .rdata   ascii   0x%02I64X=
637  0x00011e58 0x06e81e58 5   6    .rdata   ascii   %I64u
638  0x00011e60 0x06e81e60 5   6    .rdata   ascii   %I64d
639  0x00011e68 0x06e81e68 8   9    .rdata   ascii   0x%02lX=
640  0x00011e7c 0x06e81e7c 7   8    .rdata   ascii   0x%02X=
641  0x00011e8c 0x06e81e8c 9   10   .rdata   ascii   [rip+ilen
642  0x00011e98 0x06e81e98 11  12   .rdata   ascii   ]=0x%04I64X
643  0x00011ea4 0x06e81ea4 9   10   .rdata   ascii   [eip+ilen
644  0x00011eb0 0x06e81eb0 9   10   .rdata   ascii   ]=0x%04lX
645  0x00011ebc 0x06e81ebc 8   9    .rdata   ascii   [ip+ilen
646  0x00011ec8 0x06e81ec8 8   9    .rdata   ascii   ]=0x%04X
647  0x00011ed4 0x06e81ed4 11  12   .rdata   ascii   %s 0x%02X:[
648  0x00011ee0 0x06e81ee0 7   8    .rdata   ascii   %s %s:[
649  0x00011ee8 0x06e81ee8 8   9    .rdata   ascii   seg_%02X
650  0x00011ef4 0x06e81ef4 5   6    .rdata   ascii   cpu.c
651  0x00012212 0x06e82212 7   8    .rdata   ascii   _wcslwr
652  0x0001221c 0x06e8221c 4   5    .rdata   ascii   free
653  0x00012224 0x06e82224 6   7    .rdata   ascii   malloc
654  0x0001222e 0x06e8222e 5   6    .rdata   ascii   _itow
655  0x00012236 0x06e82236 5   6    .rdata   ascii   _itoa
656  0x0001223e 0x06e8223e 7   8    .rdata   ascii   memmove
657  0x00012248 0x06e82248 6   7    .rdata   ascii   strstr
658  0x00012252 0x06e82252 6   7    .rdata   ascii   strtol
659  0x0001225c 0x06e8225c 7   8    .rdata   ascii   realloc
660  0x00012266 0x06e82266 4   5    .rdata   ascii   time
661  0x0001226e 0x06e8226e 4   5    .rdata   ascii   rand
662  0x00012276 0x06e82276 5   6    .rdata   ascii   srand
663  0x0001227c 0x06e8227c 10  11   .rdata   ascii   msvcrt.dll
664  0x0001228a 0x06e8228a 6   7    .rdata   ascii   memset
665  0x00012294 0x06e82294 6   7    .rdata   ascii   memcpy
666  0x0001229e 0x06e8229e 14  15   .rdata   ascii   __wgetmainargs
667  0x000122b0 0x06e822b0 6   7    .rdata   ascii   _cexit
668  0x000122ba 0x06e822ba 5   6    .rdata   ascii   _exit
669  0x000122c2 0x06e822c2 11  12   .rdata   ascii   _XcptFilter
670  0x000122d0 0x06e822d0 4   5    .rdata   ascii   exit
671  0x000122d8 0x06e822d8 7   8    .rdata   ascii   _wcmdln
672  0x000122e2 0x06e822e2 9   10   .rdata   ascii   _initterm
673  0x000122ee 0x06e822ee 10  11   .rdata   ascii   _amsg_exit
674  0x000122fc 0x06e822fc 16  17   .rdata   ascii   __setusermatherr
675  0x00012310 0x06e82310 12  13   .rdata   ascii   __p__commode
676  0x00012320 0x06e82320 10  11   .rdata   ascii   __p__fmode
677  0x0001232e 0x06e8232e 14  15   .rdata   ascii   __set_app_type
678  0x00012340 0x06e82340 4   5    .rdata   ascii   _iob
679  0x00012348 0x06e82348 9   10   .rdata   ascii   _snprintf
680  0x00012354 0x06e82354 17  18   .rdata   ascii   ?terminate@@YAXXZ
681  0x00012368 0x06e82368 10  11   .rdata   ascii   _controlfp
682  0x00012376 0x06e82376 6   7    .rdata   ascii   fflush
683  0x00012380 0x06e82380 7   8    .rdata   ascii   _assert
684  0x0001238a 0x06e8238a 12  13   .rdata   ascii   CreateMutexW
685  0x0001239a 0x06e8239a 19  20   .rdata   ascii   WaitForSingleObject
686  0x000123b0 0x06e823b0 16  17   .rdata   ascii   GetModuleHandleW
687  0x000123c4 0x06e823c4 11  12   .rdata   ascii   VirtualFree
688  0x000123d2 0x06e823d2 14  15   .rdata   ascii   FormatMessageA
689  0x000123e4 0x06e823e4 18  19   .rdata   ascii   CreateRemoteThread
690  0x000123fa 0x06e823fa 11  12   .rdata   ascii   OpenProcess
691  0x00012408 0x06e82408 13  14   .rdata   ascii   VirtualFreeEx
692  0x00012418 0x06e82418 5   6    .rdata   ascii   Sleep
693  0x00012420 0x06e82420 10  11   .rdata   ascii   OpenMutexW
694  0x0001242e 0x06e8242e 12  13   .rdata   ascii   GetLastError
695  0x0001243e 0x06e8243e 14  15   .rdata   ascii   GetProcAddress
696  0x00012450 0x06e82450 12  13   .rdata   ascii   VirtualAlloc
697  0x00012460 0x06e82460 14  15   .rdata   ascii   VirtualAllocEx
698  0x00012472 0x06e82472 12  13   .rdata   ascii   LoadLibraryA
699  0x00012482 0x06e82482 15  16   .rdata   ascii   Process32FirstW
700  0x00012494 0x06e82494 17  18   .rdata   ascii   GetExitCodeThread
701  0x000124a8 0x06e824a8 14  15   .rdata   ascii   Process32NextW
702  0x000124ba 0x06e824ba 24  25   .rdata   ascii   CreateToolhelp32Snapshot
703  0x000124d6 0x06e824d6 11  12   .rdata   ascii   CloseHandle
704  0x000124e4 0x06e824e4 19  20   .rdata   ascii   GetCurrentProcessId
705  0x000124fa 0x06e824fa 9   10   .rdata   ascii   LocalFree
706  0x00012506 0x06e82506 18  19   .rdata   ascii   WriteProcessMemory
707  0x0001251c 0x06e8251c 12  13   .rdata   ascii   CreateThread
708  0x0001252c 0x06e8252c 12  13   .rdata   ascii   ReleaseMutex
709  0x0001253c 0x06e8253c 9   10   .rdata   ascii   WriteFile
710  0x00012548 0x06e82548 11  12   .rdata   ascii   CreateFileW
711  0x00012556 0x06e82556 11  12   .rdata   ascii   DeleteFileW
712  0x00012564 0x06e82564 18  19   .rdata   ascii   SetFileAttributesW
713  0x0001257a 0x06e8257a 12  13   .rdata   ascii   LoadLibraryW
714  0x0001258a 0x06e8258a 17  18   .rdata   ascii   GetCurrentProcess
715  0x0001259e 0x06e8259e 8   9    .rdata   ascii   SetEvent
716  0x000125aa 0x06e825aa 12  13   .rdata   ascii   SetLastError
717  0x000125ba 0x06e825ba 16  17   .rdata   ascii   VirtualProtectEx
718  0x000125ce 0x06e825ce 10  11   .rdata   ascii   ResetEvent
719  0x000125dc 0x06e825dc 12  13   .rdata   ascii   CreateEventW
720  0x000125ec 0x06e825ec 11  12   .rdata   ascii   MoveFileExW
721  0x000125fa 0x06e825fa 16  17   .rdata   ascii   CreateDirectoryW
