ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
4100 0x0004a237 0x0004a1f7 5   6            ascii   }h+u(
4101 0x0004a287 0x0004a247 4   5            ascii   t\rFG
4102 0x0004a2d1 0x0004a291 6   7            ascii   9M|}0<
4103 0x0004a373 0x0004a333 5   8            utf8    E؉E܋E blocks=Basic Latin,Arabic,Syriac
4104 0x0004a3ce 0x0004a38e 5   8            utf8    E؉E܋E blocks=Basic Latin,Arabic,Syriac
4105 0x0004a45a 0x0004a41a 5   6            ascii   WWWjl
4106 0x0004a464 0x0004a424 5   6            ascii   WWWjm
4107 0x0004a493 0x0004a453 4   6            utf8    ]܋MX blocks=Basic Latin,Syriac
4108 0x0004a5c9 0x0004a589 6   9            utf8    ԉEl+Í\f blocks=Cyrillic Supplement,Basic Latin,Latin-1 Supplement
4109 0x0004a5f2 0x0004a5b2 4   5            ascii   t\n@F
4110 0x0004a627 0x0004a5e7 5   7            utf8    \tEDt7
4111 0x0004a665 0x0004a625 4   5            ascii   }hht
4112 0x0004a66b 0x0004a62b 5   6            ascii   }hiu<
4113 0x0004a689 0x0004a649 4   5            ascii   8{Yu
4114 0x0004a69f 0x0004a65f 4   5            ascii   YYu\t
4115 0x0004a6a4 0x0004a664 8   9            ascii   }hhu:!E|
4116 0x0004a6d1 0x0004a691 5   6            ascii   PPPjl
4117 0x0004a714 0x0004a6d4 4   6            utf8    ED+Í blocks=Basic Latin,Latin-1 Supplement
4118 0x0004a79f 0x0004a75f 4   5            ascii   SVW3
4119 0x0004a82e 0x0004a7ee 5   8            utf8    \vM܋}\f blocks=Basic Latin,Syriac
4120 0x0004a88b 0x0004a84b 4   7            utf8    ~ڋEԅ blocks=Basic Latin,Arabic,Cyrillic Supplement
4121 0x0004a8b2 0x0004a872 4   5            ascii   }\bhu
4122 0x0004a8f4 0x0004a8b4 4   5            ascii   t\bG@
4123 0x0004a909 0x0004a8c9 4   5            ascii   WWWV
4124 0x0004a9d1 0x0004a991 4   5            ascii   }\b}u
4125 0x0004a9e8 0x0004a9a8 4   5            ascii   YYt<
4126 0x0004a9fb 0x0004a9bb 5   6            ascii   }\bit$
4127 0x0004aaaa 0x0004aa6a 4   5            ascii   >.u\b
4128 0x0004aae3 0x0004aaa3 4   5            ascii   <"u!
4129 0x0004aaf6 0x0004aab6 6   7            ascii   "u\f@8\b
4130 0x0004ab30 0x0004aaf0 5   6            ascii   8=u\tH
4131 0x0004ab77 0x0004ab37 4   5            ascii   <OuJ
4132 0x0004ab7c 0x0004ab3c 4   5            ascii   \a<rt
4133 0x0004ab81 0x0004ab41 4   5            ascii   <Ru@
4134 0x0004ab98 0x0004ab58 6   7            ascii   <Nt\f<a
4135 0x0004aba9 0x0004ab69 4   5            ascii   \a<ot
4136 0x0004abfd 0x0004abbd 6   7            ascii   >?u\b8\a
4137 0x0004ac40 0x0004ac00 7   8            ascii   \a<nt\b<N
4138 0x0004ac50 0x0004ac10 6   7            ascii   <dt\b<D
4139 0x0004aca9 0x0004ac69 4   5            ascii   )t@3
4140 0x0004ad51 0x0004ad11 4   5            ascii   EYu4
4141 0x0004ad5e 0x0004ad1e 6   7            ascii   -u(j.V
4142 0x0004ad7f 0x0004ad3f 7   8            ascii   <0|0<9~
4143 0x0004add9 0x0004ad99 5   6            ascii   }\bitq
4144 0x0004adfd 0x0004adbd 5   6            ascii   YYuH8
4145 0x0004ae1a 0x0004adda 5   6            ascii   }\bit*
4146 0x0004af98 0x0004af58 4   6            utf8    A;IM
4147 0x0004afc0 0x0004af80 4   5            ascii   ua8C
4148 0x0004afc9 0x0004af89 4   5            ascii   PPPj
4149 0x0004afec 0x0004afac 8   9            ascii   <0t3<+t/
4150 0x0004affc 0x0004afbc 4   5            ascii   w%j\b
4151 0x0004b12b 0x0004b0eb 4   5            ascii   ukhD
4152 0x0004b13d 0x0004b0fd 4   5            ascii   YYt\n
4153 0x0004b1aa 0x0004b16a 4   5            ascii   ujhD
4154 0x0004b1bc 0x0004b17c 4   5            ascii   YYt\n
4155 0x0004b32b 0x0004b2eb 4   5            ascii   YYu\f
4156 0x0004b348 0x0004b308 4   5            ascii   YYu\f
4157 0x0004b36f 0x0004b32f 5   6            ascii   F\furj
4158 0x0004b402 0x0004b3c2 4   6            utf8    YtӋ] blocks=Basic Latin,Cyrillic
4159 0x0004b46f 0x0004b42f 4   5            ascii   u&PS
4160 0x0004b4ea 0x0004b4aa 4   6            utf8    ;ÉF\f blocks=Basic Latin,Latin-1 Supplement
4161 0x0004b4fa 0x0004b4ba 5   6            ascii   }\bmu/
4162 0x0004b565 0x0004b525 4   5            ascii   @_^[
4163 0x0004b584 0x0004b544 4   6            utf8    \nhإE blocks=Basic Latin,Arabic
4164 0x0004b686 0x0004b646 4   5            ascii   QPhD
4165 0x0004b6c4 0x0004b684 4   5            ascii   PSh(
4166 0x0004b7a8 0x0004b768 5   6            ascii   9}\bu\a
4167 0x0004b7b4 0x0004b774 5   6            ascii   9}\fu\a
4168 0x0004b7ba 0x0004b77a 4   6            utf8    E\fإE blocks=Basic Latin,Arabic
4169 0x0004b890 0x0004b850 4   5            ascii   u\fh$
4170 0x0004b938 0x0004b8f8 4   5            ascii   v\bPQ
4171 0x0004b972 0x0004b932 4   5            ascii   _^[]
4172 0x0004b9f9 0x0004b9b9 4   5            ascii   E\b;F
4173 0x0004ba14 0x0004b9d4 4   5            ascii   E\fhh
4174 0x0004ba2c 0x0004b9ec 5   6            ascii   9^$~0
4175 0x0004ba5b 0x0004ba1b 6   8            utf8    C;^$|Ћ blocks=Basic Latin,Cyrillic
4176 0x0004ba7a 0x0004ba3a 4   5            ascii   u\bW3
4177 0x0004babd 0x0004ba7d 4   5            ascii   5XrF
4178 0x0004bafa 0x0004baba 4   5            ascii   Ht{H
4179 0x0004bb04 0x0004bac4 8   9            ascii   ItXIt:It
4180 0x0004bbed 0x0004bbad 4   5            ascii   PSj\f
4181 0x0004bbf2 0x0004bbb2 4   5            ascii   5XrF
4182 0x0004bbfa 0x0004bbba 4   5            ascii   5TrF
4183 0x0004bc12 0x0004bbd2 4   5            ascii   5TrF
4184 0x0004bc1a 0x0004bbda 4   5            ascii   5TrF
4185 0x0004bc27 0x0004bbe7 4   5            ascii   t\nj\t
4186 0x0004bc2c 0x0004bbec 4   5            ascii   5TrF
4187 0x0004bc3a 0x0004bbfa 4   5            ascii   \rTrF
4188 0x0004bc4f 0x0004bc0f 4   5            ascii   5TrF
4189 0x0004bc6b 0x0004bc2b 4   5            ascii   5XrF
4190 0x0004bca1 0x0004bc61 4   5            ascii   M\fhH
4191 0x0004bce1 0x0004bca1 4   5            ascii   E\fh$
4192 0x0004bdcd 0x0004bd8d 4   5            ascii   E\fh\f
4193 0x0004bdea 0x0004bdaa 4   5            ascii   9E\b|
4194 0x0004be41 0x0004be01 4   5            ascii   E\fPW
4195 0x0004beaa 0x0004be6a 4   5            ascii   QQSV
4196 0x0004becd 0x0004be8d 4   6            utf8    3ɉU\b blocks=Basic Latin,Latin Extended-B
4197 0x0004bf13 0x0004bed3 4   5            ascii   E\f;]
4198 0x0004bf18 0x0004bed8 4   5            ascii   Pu\ah
4199 0x0004bf3e 0x0004befe 4   5            ascii   E\fY;
4200 0x0004bf49 0x0004bf09 5   6            ascii   QQQPV
4201 0x0004bf6f 0x0004bf2f 4   5            ascii   $SVW
4202 0x0004bf98 0x0004bf58 5   9            utf8    E܋Ӆ҉U blocks=Basic Latin,Syriac,Cyrillic
4203 0x0004c02e 0x0004bfee 4   5            ascii   v-9U
4204 0x0004c0cb 0x0004c08b 4   5            ascii   +}\bh
4205 0x0004c0e3 0x0004c0a3 5   6            ascii   E\b_^[
4206 0x0004c194 0x0004c154 4   6            utf8    ߀8 u blocks=NKo,Basic Latin
4207 0x0004c1d9 0x0004c199 4   6            utf8    EhإE blocks=Basic Latin,Arabic
4208 0x0004c229 0x0004c1e9 4   5            ascii   +ExP
4209 0x0004c24a 0x0004c20a 6   7            ascii   udWPh8
4210 0x0004c294 0x0004c254 5   6            ascii   u|PVS
4211 0x0004c32c 0x0004c2ec 8   9            ascii   <-Wt\b<+t
4212 0x0004c344 0x0004c304 4   5            ascii   8\buE
4213 0x0004c43b 0x0004c3fb 4   5            ascii   t\rVh
4214 0x0004c46b 0x0004c42b 4   5            ascii   ]\bVW
4215 0x0004c494 0x0004c454 4   5            ascii   t\bG@
4216 0x0004c50f 0x0004c4cf 4   5            ascii   HPBR
4217 0x0004c583 0x0004c543 11  12           ascii   +tAHHt=HHt&
4218 0x0004c590 0x0004c550 10  11           ascii   \rt!Ht\aHt\e2
4219 0x0004c5de 0x0004c59e 4   5            ascii   E\bSV
4220 0x0004c612 0x0004c5d2 5   6            ascii   t\t;\ar
4221 0x0004c64d 0x0004c60d 4   5            ascii   t\b;\a
4222 0x0004c6b9 0x0004c679 4   5            ascii   HtgH
4223 0x0004c7e8 0x0004c7a8 5   6            ascii   \n}\aj'
4224 0x0004c831 0x0004c7f1 4   5            ascii   G8\au
4225 0x0004c8b4 0x0004c874 4   5            ascii   j-Z+
4226 0x0004c8d8 0x0004c898 5   6            ascii   HtbHt
4227 0x0004c8f3 0x0004c8b3 6   7            ascii   =t8Kt\f
4228 0x0004c95f 0x0004c91f 5   6            ascii   <t%Kt
4229 0x0004caad 0x0004ca6d 4   5            ascii   t\b;8
4230 0x0004cabe 0x0004ca7e 5   6            ascii   8*Yu\n
4231 0x0004caf3 0x0004cab3 4   5            ascii   XYt(
4232 0x0004cb10 0x0004cad0 5   6            ascii   XYt\vG
4233 0x0004cb16 0x0004cad6 4   5            ascii   \a<0|
4234 0x0004cbfe 0x0004cbbe 4   5            ascii   t\b;8
4235 0x0004cc1b 0x0004cbdb 6   7            ascii   <nt\b<N
4236 0x0004cc3b 0x0004cbfb 6   7            ascii   <tt\b<T
4237 0x0004cd1d 0x0004ccdd 4   7            utf8    \aPV踤 blocks=Basic Latin,CJK Unified Ideographs
4238 0x0004ce01 0x0004cdc1 4   5            ascii   ?(u4
4239 0x0004d0cb 0x0004d08b 4   5            ascii   x\b8u
4240 0x0004d0e3 0x0004d0a3 6   8            utf8    \nuzhإE blocks=Basic Latin,Arabic
4241 0x0004d190 0x0004d150 5   7            utf8    u\vhإE blocks=Basic Latin,Arabic
4242 0x0004d21a 0x0004d1da 4   5            ascii   t\n@9
4243 0x0004d244 0x0004d204 4   6            utf8    u܋E\b blocks=Basic Latin,Syriac
4244 0x0004d24d 0x0004d20d 4   5            ascii   D0\b8
4245 0x0004d258 0x0004d218 4   6            utf8    NhإE blocks=Basic Latin,Arabic
4246 0x0004d260 0x0004d220 4   6            utf8    #hإE blocks=Basic Latin,Arabic
4247 0x0004d26e 0x0004d22e 4   6            utf8    0hإE blocks=Basic Latin,Arabic
4248 0x0004d27c 0x0004d23c 4   6            utf8    "hإE blocks=Basic Latin,Arabic
4249 0x0004d35f 0x0004d31f 4   6            utf8    3҉]\b blocks=Basic Latin,Cyrillic
4250 0x0004d3ae 0x0004d36e 5   6            ascii   E\bHPS
4251 0x0004d3e7 0x0004d3a7 4   5            ascii   YYuG
4252 0x0004d3f8 0x0004d3b8 4   5            ascii   Y<)u
4253 0x0004d40c 0x0004d3cc 4   5            ascii   <(u\a
4254 0x0004d417 0x0004d3d7 4   5            ascii   <"u\a
4255 0x0004d45b 0x0004d41b 4   5            ascii   ;M\br
4256 0x0004d4ee 0x0004d4ae 4   5            ascii   \a<\nr
4257 0x0004d4f3 0x0004d4b3 20  21           ascii   <!vk<\ttg<htc<it_<\bt[
4258 0x0004d566 0x0004d526 4   5            ascii   8lu\n
4259 0x0004d5e6 0x0004d5a6 4   6            utf8    5hإE blocks=Basic Latin,Arabic
4260 0x0004d609 0x0004d5c9 4   6            utf8    \vhإE blocks=Basic Latin,Arabic
4261 0x0004d636 0x0004d5f6 4   5            ascii   t$\bj
4262 0x0004d696 0x0004d656 7   8            ascii   A<\nr\b<!
4263 0x0004d917 0x0004d8d7 5   6            ascii   @9F\fu
4264 0x0004d956 0x0004d916 4   5            ascii   u\t9E
4265 0x0004d9be 0x0004d97e 4   6            utf8    _3ۃ} blocks=Basic Latin,Arabic
4266 0x0004d9cd 0x0004d98d 4   5            ascii   t+9M
4267 0x0004d9fc 0x0004d9bc 4   6            utf8    [3҃} blocks=Basic Latin,Cyrillic
4268 0x0004da0b 0x0004d9cb 4   5            ascii   t+9M
4269 0x0004da3a 0x0004d9fa 4   6            utf8    Z3Ƀ} blocks=Basic Latin,Latin Extended-B
4270 0x0004da80 0x0004da40 4   5            ascii   RSWj
4271 0x0004daa8 0x0004da68 4   5            ascii   ?\tuV
4272 0x0004db04 0x0004dac4 5   6            ascii   9]\ftC
4273 0x0004db4f 0x0004db0f 4   6            utf8    KhإE blocks=Basic Latin,Arabic
4274 0x0004db6a 0x0004db2a 4   5            ascii   9]\ft
4275 0x0004dc36 0x0004dbf6 4   5            ascii   ;p\bv
4276 0x0004dc86 0x0004dc46 4   5            ascii   VWtR
4277 0x0004dcc7 0x0004dc87 5   6            ascii   t\vVSW
4278 0x0004dcec 0x0004dcac 6   7            ascii   9t$\bu%
4279 0x0004dd72 0x0004dd32 4   5            ascii   YYtP
4280 0x0004dde0 0x0004dda0 4   5            ascii   YYu\n
4281 0x0004de01 0x0004ddc1 4   5            ascii   YYu\n
4282 0x0004de8c 0x0004de4c 4   5            ascii   YYu\n
4283 0x0004dead 0x0004de6d 4   5            ascii   YYu\n
4284 0x0004dece 0x0004de8e 4   5            ascii   YYu\n
4285 0x0004deef 0x0004deaf 4   5            ascii   YYu\n
4286 0x0004df6c 0x0004df2c 4   5            ascii   YYu\f
4287 0x0004df8f 0x0004df4f 4   5            ascii   YYu\n
4288 0x0004e001 0x0004dfc1 4   5            ascii   YYt|
4289 0x0004e018 0x0004dfd8 4   5            ascii   YYte
4290 0x0004e02f 0x0004dfef 4   5            ascii   YYu\f
4291 0x0004e052 0x0004e012 4   5            ascii   YYt\e
4292 0x0004e0c0 0x0004e080 4   5            ascii   YYu\f
4293 0x0004e0e3 0x0004e0a3 4   5            ascii   YYu\n
4294 0x0004e130 0x0004e0f0 4   5            ascii   YYt=
4295 0x0004e16d 0x0004e12d 4   5            ascii   YYu\n
4296 0x0004e18e 0x0004e14e 4   5            ascii   YYu\n
4297 0x0004e1d7 0x0004e197 4   5            ascii   YYu\n
4298 0x0004e1f8 0x0004e1b8 4   5            ascii   YYu\n
4299 0x0004e243 0x0004e203 4   5            ascii   YYu\n
4300 0x0004e264 0x0004e224 4   5            ascii   YYu\n
4301 0x0004e285 0x0004e245 4   5            ascii   YYu\n
4302 0x0004e2a6 0x0004e266 4   5            ascii   YYu\n
4303 0x0004e2c7 0x0004e287 4   5            ascii   YYu\n
4304 0x0004e2e8 0x0004e2a8 4   5            ascii   YYu\n
4305 0x0004e309 0x0004e2c9 4   5            ascii   YYu\n
4306 0x0004e32a 0x0004e2ea 4   5            ascii   YYu\n
4307 0x0004e34b 0x0004e30b 4   5            ascii   YYu\n
4308 0x0004e36c 0x0004e32c 4   5            ascii   YYu\n
4309 0x0004e3c3 0x0004e383 4   5            ascii   YYu\n
4310 0x0004e41a 0x0004e3da 4   5            ascii   YYu\n
4311 0x0004e43b 0x0004e3fb 4   5            ascii   YYu\n
4312 0x0004e45c 0x0004e41c 4   5            ascii   YYu\n
4313 0x0004e47d 0x0004e43d 4   5            ascii   YYu\n
4314 0x0004e49e 0x0004e45e 4   5            ascii   YYu\n
4315 0x0004e4f5 0x0004e4b5 4   5            ascii   YYu\n
4316 0x0004e516 0x0004e4d6 4   5            ascii   YYu\n
4317 0x0004e537 0x0004e4f7 4   5            ascii   YYtx
4318 0x0004e54e 0x0004e50e 4   5            ascii   YYta
4319 0x0004e565 0x0004e525 4   5            ascii   YYtJ
4320 0x0004e5a3 0x0004e563 4   5            ascii   YYuE
4321 0x0004e5fa 0x0004e5ba 5   6            ascii   x\f_[^
4322 0x0004e676 0x0004e636 6   7            ascii   YYt0j4
4323 0x0004e701 0x0004e6c1 10  11           ascii   t+8H1u\vWh4
4324 0x0004e73b 0x0004e6fb 4   5            ascii   \r\bQF
4325 0x0004e758 0x0004e718 4   6            utf8    3ɉK8 blocks=Basic Latin,Latin Extended-B
4326 0x0004e870 0x0004e830 5   6            ascii   ;"Yup
4327 0x0004e888 0x0004e848 5   6            ascii   <"u\nA
4328 0x0004e953 0x0004e913 4   5            ascii   YYu\t
4329 0x0004e9de 0x0004e99e 4   5            ascii   <)t!
4330 0x0004ea03 0x0004e9c3 4   5            ascii   <)t\b
4331 0x0004ea23 0x0004e9e3 7   9            utf8    C\bu\fhإE blocks=Basic Latin,Arabic
4332 0x0004eac0 0x0004ea80 4   6            utf8    \b3ɉH blocks=Basic Latin,Latin Extended-B
4333 0x0004eb03 0x0004eac3 4   5            ascii   FRSP
4334 0x0004ec68 0x0004ec28 4   5            ascii   ^Vh<
4335 0x0004ecaa 0x0004ec6a 4   6            utf8    SV3ۋ blocks=Basic Latin,Arabic
4336 0x0004ecbb 0x0004ec7b 7   8            ascii   9^VYYt\f
4337 0x0004edfe 0x0004edbe 5   7            utf8    |ܡ`rF blocks=Basic Latin,Syriac
4338 0x0004ee1b 0x0004eddb 4   5            ascii   5TrF
4339 0x0004ee2c 0x0004edec 4   5            ascii   _]t(
4340 0x0004ee48 0x0004ee08 10  11           ascii   8\$\ft\nSSSh
4341 0x0004ee58 0x0004ee18 4   5            ascii   h0rF
4342 0x0004ee8e 0x0004ee4e 6   8            utf8    H\b3ɉH\f blocks=Basic Latin,Latin Extended-B
4343 0x0004eee8 0x0004eea8 6   7            ascii   t*8]\fu
4344 0x0004eef7 0x0004eeb7 4   5            ascii   t\bVh
4345 0x0004ef50 0x0004ef10 6   7            ascii   F\b9_\fu
4346 0x0004ef60 0x0004ef20 4   5            ascii   p\fhp
4347 0x0004ef80 0x0004ef40 5   6            ascii   @_^[]
4348 0x0004efaa 0x0004ef6a 4   5            ascii   YYt 
4349 0x0004f0e4 0x0004f0a4 5   7            utf8    u\fhإE blocks=Basic Latin,Arabic
4350 0x0004f0f2 0x0004f0b2 4   5            ascii   9^0u
4351 0x0004f107 0x0004f0c7 5   6            ascii   @[_^]
4352 0x0004f14c 0x0004f10c 4   5            ascii   5\bQF
4353 0x0004f19c 0x0004f15c 4   6            utf8    2ۀ}\b blocks=Basic Latin,Arabic
4354 0x0004f1cb 0x0004f18b 4   5            ascii   5\bQF
4355 0x0004f1e3 0x0004f1a3 4   5            ascii   t\r9N
4356 0x0004f1e8 0x0004f1a8 4   5            ascii   t\b9\r
4357 0x0004f252 0x0004f212 4   5            ascii   \b_[3
4358 0x0004f2cd 0x0004f28d 4   5            ascii   ;w\bu
4359 0x0004f346 0x0004f306 4   5            ascii   YYu7
4360 0x0004f357 0x0004f317 4   5            ascii   YYu&
4361 0x0004f384 0x0004f344 4   5            ascii   ;w\bt
4362 0x0004f39c 0x0004f35c 5   6            ascii   E\bt4V
4363 0x0004f3ae 0x0004f36e 5   6            ascii   E\ft"V
4364 0x0004f433 0x0004f3f3 5   6            ascii   @_^[]
4365 0x0004f445 0x0004f405 6   7            ascii   9^\bu\b3
4366 0x0004f45a 0x0004f41a 4   5            ascii   5\bQF
4367 0x0004f47c 0x0004f43c 4   5            ascii   t<Sh
4368 0x0004f511 0x0004f4d1 4   5            ascii   5\bQF
4369 0x0004f540 0x0004f500 6   7            ascii   8]\bt\n;
4370 0x0004f5cf 0x0004f58f 4   5            ascii   YY~L
4371 0x0004f677 0x0004f637 4   5            ascii   5\bQF
4372 0x0004f6a8 0x0004f668 19  20           ascii   <ttY<utD<vt/<wt'<xt
4373 0x0004f6bc 0x0004f67c 8   9            ascii   <zvl<|wh
4374 0x0004f6ed 0x0004f6ad 5   6            ascii   Yu<j\t
4375 0x0004f6fe 0x0004f6be 4   5            ascii   Yu+j
4376 0x0004f7a5 0x0004f765 4   5            ascii   5\bQF
4377 0x0004f813 0x0004f7d3 7   8            ascii   t$\b~\n94
4378 0x0004f832 0x0004f7f2 4   6            utf8    ^ÊD$ blocks=Basic Latin,Latin-1 Supplement
4379 0x0004f891 0x0004f851 7   8            ascii   <z~(<A|
4380 0x0004f899 0x0004f859 7   8            ascii   <Z~ <0|
4381 0x0004f8ac 0x0004f86c 5   6            ascii   Phd\bF
4382 0x0004f8b9 0x0004f879 5   6            ascii   YYt\rF
4383 0x0004f8f2 0x0004f8b2 4   5            ascii   QWPh
4384 0x0004f92e 0x0004f8ee 4   5            ascii   SUVW
4385 0x0004f9ee 0x0004f9ae 6   7            ascii   >_^][Y
4386 0x0004fa14 0x0004f9d4 4   5            ascii   u\bW3
4387 0x0004fa3b 0x0004f9fb 5   6            ascii   9E\f~-
4388 0x0004fa4d 0x0004fa0d 5   6            ascii   0@;E\f
4389 0x0004fa61 0x0004fa21 4   5            ascii   \ru\bO
4390 0x0004fa8e 0x0004fa4e 4   5            ascii   ?)t=
4391 0x0004faf7 0x0004fab7 4   5            ascii   =hPF
4392 0x0004fafd 0x0004fabd 4   5            ascii   tqSV
4393 0x0004fb04 0x0004fac4 4   5            ascii   }\fO;
4394 0x0004fb0c 0x0004facc 10  11           ascii   \a< tN<\ttJ<
4395 0x0004fb82 0x0004fb42 4   5            ascii   QQSV
4396 0x0004fbf5 0x0004fbb5 5   6            ascii   SSSjg
4397 0x0004fc29 0x0004fbe9 7   8            ascii   FLSSSjg
4398 0x0004fc39 0x0004fbf9 7   8            ascii   toSSSjg
4399 0x0004fc54 0x0004fc14 4   5            ascii   SSSS
4400 0x0004fc67 0x0004fc27 6   7            ascii   tASSSh
4401 0x0004fc78 0x0004fc38 5   7            utf8    ;ãx{F blocks=Basic Latin,Latin-1 Supplement
4402 0x0004fd07 0x0004fcc7 4   5            ascii   Yu\bj
4403 0x0004fda1 0x0004fd61 4   5            ascii   E\f~0
4404 0x0004fdab 0x0004fd6b 4   5            ascii   u(QS
4405 0x0004fdce 0x0004fd8e 4   5            ascii   M\f;M
4406 0x0004fe59 0x0004fe19 4   5            ascii   ^\fWj
4407 0x0004fe9d 0x0004fe5d 4   5            ascii   F\bY3
4408 0x0004fec3 0x0004fe83 6   7            ascii   Y9|$\fv
4409 0x0004fed9 0x0004fe99 4   5            ascii   G;|$
4410 0x0004ff30 0x0004fef0 4   5            ascii   [SSP
4411 0x0004ffb4 0x0004ff74 5   6            ascii   u\bj\bX
4412 0x0004ffca 0x0004ff8a 5   6            ascii   u\bj\b^
4413 0x0004ffd5 0x0004ff95 4   5            ascii   6SWP
4414 0x00050042 0x00050002 6   7            ascii   }\bh eF
4415 0x00050056 0x00050016 5   6            ascii   Yu\aj\a
4416 0x000500e8 0x000500a8 4   5            ascii   [SSP
4417 0x00050146 0x00050106 5   6            ascii   E\bSWP
4418 0x000501d0 0x00050190 4   5            ascii   SVWj
4419 0x00050205 0x000501c5 4   5            ascii   h$eF
4420 0x000502b3 0x00050273 5   6            ascii   YtYSS
4421 0x00050307 0x000502c7 4   5            ascii   X_^[
4422 0x0005041f 0x000503df 4   5            ascii   h eF
4423 0x00050515 0x000504d5 4   5            ascii   F\fj\b
4424 0x00050548 0x00050508 6   8            utf8    \b\vCF\f\b
4425 0x00050555 0x00050515 4   6            utf8    \b\v@e
4426 0x00050562 0x00050522 9   11           utf8    \b\vKM\bh,eF
4427 0x000506ac 0x0005066c 4   5            ascii   QQSV
4428 0x00050798 0x00050758 4   6            utf8    N\b3ҋ blocks=Basic Latin,Cyrillic
4429 0x00050823 0x000507e3 4   5            ascii   j\bX_
4430 0x00050838 0x000507f8 5   6            ascii   9L$\bv
4431 0x00050855 0x00050815 5   6            ascii   ;L$\br
4432 0x000509f5 0x000509b5 4   6            utf8    r\aƆT blocks=Basic Latin,Latin Extended-B
4433 0x00050a17 0x000509d7 8   10           utf8    ^[ËD$\bSV blocks=Basic Latin,Latin-1 Supplement
4434 0x00050a2c 0x000509ec 4   5            ascii   \f@9D
4435 0x00050a5c 0x00050a1c 4   5            ascii   |$\ff
4436 0x00050ac2 0x00050a82 4   6            utf8    YYǆH blocks=Basic Latin,Latin Extended-B
4437 0x00050bae 0x00050b6e 4   6            utf8    r\aƆd blocks=Basic Latin,Latin Extended-B
4438 0x00050c17 0x00050bd7 4   5            ascii   E\bSV
4439 0x00050c29 0x00050be9 4   6            utf8    3ɀ8^ blocks=Basic Latin,Latin Extended-B
4440 0x00050cd3 0x00050c93 5   7            utf8    tn3\nc
4441 0x00050d30 0x00050cf0 11  12           ascii   HtcHtDHt(Ht
4442 0x00050d4a 0x00050d0a 4   6            utf8    3\vN\b
4443 0x00050d56 0x00050d16 4   5            ascii   \b\f8@
4444 0x00050d60 0x00050d20 5   7            utf8    {3\vN\b
4445 0x00050d6f 0x00050d2f 4   5            ascii   \b\f8@
4446 0x00050d8b 0x00050d4b 4   5            ascii   \b\f8@
4447 0x00050db3 0x00050d73 5   7            utf8    (3\vN\b
4448 0x00050dbc 0x00050d7c 5   6            ascii   @\b\f8@
4449 0x00050dc8 0x00050d88 4   6            utf8    3\vN\b
4450 0x00050dd3 0x00050d93 4   5            ascii   \b\f8@
4451 0x00050dfe 0x00050dbe 6   7            ascii   <Er,<F
4452 0x00050e0a 0x00050dca 6   7            ascii   <Hv <J
4453 0x00050e67 0x00050e27 4   6            utf8    3\vN\b
4454 0x00050e72 0x00050e32 4   5            ascii   \b\f8@
4455 0x00050e7c 0x00050e3c 5   7            utf8    |3\vN\b
4456 0x00050e85 0x00050e45 5   6            ascii   @\b\f8@
4457 0x00050ec0 0x00050e80 4   5            ascii   \b\f8@
4458 0x00050eca 0x00050e8a 5   7            utf8    .3\vN\b
4459 0x00050ed9 0x00050e99 4   5            ascii   \b\f8@
4460 0x00050ee4 0x00050ea4 4   6            utf8    3\vN\b
4461 0x00050ef0 0x00050eb0 4   5            ascii   \b\f8@
4462 0x00050efa 0x00050eba 5   7            utf8    E\b3Ɋh blocks=Basic Latin,Latin Extended-B
4463 0x00050f93 0x00050f53 13  14           ascii   \b\b\a\a\b\b\t\t\n\b\a\b\t
4464 0x00050fad 0x00050f6d 7   8            ascii   \v\v\f\f\v\v\r
4465 0x00050fed 0x00050fad 4   5            ascii   ]\fu\v
4466 0x0005107f 0x0005103f 4   6            utf8    DBЍQ blocks=Basic Latin,Cyrillic
4467 0x000510bf 0x0005107f 5   6            ascii   8|\bI3
4468 0x00051161 0x00051121 6   8            utf8    {u^3ۍq blocks=Basic Latin,Arabic
4469 0x000511a1 0x00051161 6   8            utf8    \buɀ>}u blocks=Basic Latin,Latin Extended-B
4470 0x0005120c 0x000511cc 4   5            ascii   >{u?
4471 0x0005123a 0x000511fa 7   8            ascii   t\f<}t\bj
4472 0x00051278 0x00051238 4   6            utf8    DBЍQ blocks=Basic Latin,Cyrillic
4473 0x0005129a 0x0005125a 4   5            ascii   9}u$
4474 0x000512f9 0x000512b9 4   5            ascii   }t\r@
4475 0x0005132c 0x000512ec 4   6            utf8    3ɀ8} blocks=Basic Latin,Latin Extended-B
4476 0x0005133c 0x000512fc 5   6            ascii   \bSVWj
4477 0x000513c7 0x00051387 4   5            ascii   _^[]
4478 0x000513dd 0x0005139d 5   6            ascii   <\u)F
4479 0x000513e6 0x000513a6 4   5            ascii   tB<Q
4480 0x000513f5 0x000513b5 5   6            ascii   t3<\u
4481 0x0005140a 0x000513ca 6   7            ascii   <[tL9]
4482 0x00051411 0x000513d1 7   8            ascii   tP<#uLF
4483 0x0005141c 0x000513dc 5   6            ascii   t\f<\nu
4484 0x0005142d 0x000513ed 4   5            ascii   _^[]
4485 0x00051436 0x000513f6 5   6            ascii   <\u F
4486 0x00051462 0x00051422 5   6            ascii   }<(uy
4487 0x0005146e 0x0005142e 13  14           ascii   <*t\vG9]\buh;}\f
