ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
1893 0x0002314a 0x0002310a 4   5            ascii   t{WP
1894 0x0002317c 0x0002313c 7   8            ascii   KYt\rHHu
1895 0x00023195 0x00023155 4   5            ascii   \rx{F
1896 0x000231c8 0x00023188 4   5            ascii   \rx{F
1897 0x000231cf 0x0002318f 4   5            ascii   VShL
1898 0x000231eb 0x000231ab 4   5            ascii   \rx{F
1899 0x0002327c 0x0002323c 4   5            ascii   \rx{F
1900 0x000232c7 0x00023287 4   5            ascii   \rx{F
1901 0x0002336f 0x0002332f 4   5            ascii   \rx{F
1902 0x0002339d 0x0002335d 5   6            ascii   ~,.u\e
1903 0x000233c3 0x00023383 4   5            ascii   SWt6
1904 0x000233e6 0x000233a6 5   6            ascii   D>,SP
1905 0x000233ff 0x000233bf 4   5            ascii   _[^]
1906 0x00023409 0x000233c9 5   6            ascii    SVWj
1907 0x00023429 0x000233e9 4   5            ascii   \rx{F
1908 0x00023430 0x000233f0 4   5            ascii   SVhL
1909 0x00023459 0x00023419 4   5            ascii   CYtO
1910 0x000234c7 0x00023487 4   5            ascii   >*Yt
1911 0x00023566 0x00023526 4   5            ascii   \rx{F
1912 0x0002356d 0x0002352d 4   5            ascii   GWSj
1913 0x000235d3 0x00023593 4   5            ascii   tE8]
1914 0x0002362b 0x000235eb 4   5            ascii   \rx{F
1915 0x00023651 0x00023611 4   5            ascii   @_^[
1916 0x0002366c 0x0002362c 4   5            ascii   \rx{F
1917 0x00023671 0x00023631 4   5            ascii   SVW3
1918 0x00023701 0x000236c1 4   5            ascii   \r\bQF
1919 0x0002370c 0x000236cc 6   7            ascii   v'SSSS
1920 0x0002371e 0x000236de 4   5            ascii   t\nVj
1921 0x0002376b 0x0002372b 4   5            ascii   \nu\bH
1922 0x0002378d 0x0002374d 4   5            ascii   *VSP
1923 0x000237a5 0x00023765 4   5            ascii   \rx{F
1924 0x000237d2 0x00023792 4   5            ascii   \rx{F
1925 0x00023817 0x000237d7 4   6            utf8    VW3\b
1926 0x0002387a 0x0002383a 5   6            ascii   t7j}P
1927 0x000238ac 0x0002386c 4   5            ascii   <\b\u
1928 0x000239a2 0x00023962 7   8            ascii   YYVt/@P
1929 0x000239ec 0x000239ac 5   6            ascii   tASSj
1930 0x00023a15 0x000239d5 4   5            ascii   PSWh
1931 0x00023acf 0x00023a8f 4   5            ascii   MYt\v
1932 0x00023b3f 0x00023aff 4   5            ascii   5TrF
1933 0x00023b80 0x00023b40 4   5            ascii   \r\bQF
1934 0x00023b91 0x00023b51 4   5            ascii   \r\bQF
1935 0x00023bc4 0x00023b84 4   5            ascii   \rx{F
1936 0x00023bd6 0x00023b96 4   5            ascii   t}8]
1937 0x00023bf7 0x00023bb7 5   6            ascii   uAj\P
1938 0x00023c05 0x00023bc5 4   5            ascii   YYtL
1939 0x00023c1c 0x00023bdc 4   5            ascii   :u6V
1940 0x00023c8b 0x00023c4b 4   5            ascii   MTu!
1941 0x00023c90 0x00023c50 4   5            ascii   \rx{F
1942 0x00023ca8 0x00023c68 4   5            ascii   9}tu
1943 0x00023cbb 0x00023c7b 4   5            ascii   Yr\a3
1944 0x00023d62 0x00023d22 4   5            ascii   YYu\a
1945 0x00023da5 0x00023d65 4   5            ascii   \r\bQF
1946 0x00023db0 0x00023d70 6   7            ascii   v+WWWW
1947 0x00023e33 0x00023df3 4   5            ascii   ;ElY
1948 0x00023f91 0x00023f51 8   9            ascii   RtkHt>Ht
1949 0x000240c3 0x00024083 4   5            ascii   \r\bQF
1950 0x000240d2 0x00024092 4   5            ascii   PPPP
1951 0x00024134 0x000240f4 6   7            ascii   ;ElYs;
1952 0x0002419c 0x0002415c 4   5            ascii   \rx{F
1953 0x000241ac 0x0002416c 5   6            ascii   Ep_^[
1954 0x000241cd 0x0002418d 4   5            ascii   MHu&
1955 0x000241d2 0x00024192 4   5            ascii   \rx{F
1956 0x00024202 0x000241c2 5   6            ascii   YsIj@
1957 0x000242e5 0x000242a5 4   5            ascii   YYu\a
1958 0x0002432a 0x000242ea 4   5            ascii   \r\bQF
1959 0x00024337 0x000242f7 6   7            ascii   v(VVVV
1960 0x000243b7 0x00024377 6   7            ascii   ;E\Yw5
1961 0x000243cc 0x0002438c 4   5            ascii   YYVh
1962 0x0002441d 0x000243dd 4   5            ascii   ELPj
1963 0x000244af 0x0002446f 4   5            ascii   \r\bQF
1964 0x000244be 0x0002447e 4   5            ascii   PPPP
1965 0x0002451c 0x000244dc 4   5            ascii   E\Y;
1966 0x00024586 0x00024546 4   5            ascii   \rx{F
1967 0x00024596 0x00024556 4   5            ascii   El_^
1968 0x00024643 0x00024603 4   5            ascii   YYt\f
1969 0x000246b8 0x00024678 5   6            ascii   YYu\vV
1970 0x000246d8 0x00024698 4   5            ascii   DYtH
1971 0x000246e6 0x000246a6 5   6            ascii   HHuHV
1972 0x0002470c 0x000246cc 4   5            ascii   YYu\t
1973 0x00024792 0x00024752 4   5            ascii   YYub
1974 0x00024830 0x000247f0 4   5            ascii   YYu\n
1975 0x0002484b 0x0002480b 4   5            ascii   YYu\v
1976 0x00024867 0x00024827 4   5            ascii   YYu\v
1977 0x000248a5 0x00024865 7   8            ascii   YYut8E\v
1978 0x00024932 0x000248f2 5   6            ascii   \a<'uL
1979 0x0002494a 0x0002490a 5   7            utf8    t$3\nG
1980 0x000249a4 0x00024964 4   5            ascii   \aPhx
1981 0x000249cd 0x0002498d 4   5            ascii   \aPhp
1982 0x000249db 0x0002499b 4   5            ascii   YYt.
1983 0x00024c5b 0x00024c1b 4   5            ascii   SSh\n
1984 0x00024c70 0x00024c30 4   5            ascii   l$\fV
1985 0x00024c94 0x00024c54 4   5            ascii   u\rSj
1986 0x00024ca3 0x00024c63 4   5            ascii   _^][
1987 0x00024ce7 0x00024ca7 10  11           ascii   Ht|HtLHt:V
1988 0x00024db4 0x00024d74 10  12           utf8    SSSSSSShإE blocks=Basic Latin,Arabic
1989 0x00024e56 0x00024e16 7   8            ascii   SSSSSSS
1990 0x00024e7d 0x00024e3d 10  12           utf8    SSSSSSShإE blocks=Basic Latin,Arabic
1991 0x00024ef9 0x00024eb9 4   5            ascii   SSj\b
1992 0x00024f30 0x00024ef0 10  12           utf8    SSSSSSShإE blocks=Basic Latin,Arabic
1993 0x00024fe8 0x00024fa8 4   5            ascii   Pt\ah
1994 0x00025021 0x00024fe1 4   5            ascii   8lt\t
1995 0x0002506a 0x0002502a 4   5            ascii   ]\bW3
1996 0x00025153 0x00025113 4   5            ascii   t\t9}
1997 0x0002519d 0x0002515d 4   6            utf8    ء\bQF blocks=Arabic,Basic Latin
1998 0x000251bd 0x0002517d 5   6            ascii   Whm^B
1999 0x000251ca 0x0002518a 4   5            ascii   5LrF
2000 0x000251dc 0x0002519c 4   5            ascii   \r\bQF
2001 0x00025204 0x000251c4 4   5            ascii   tG~%
2002 0x0002525c 0x0002521c 4   5            ascii   \rx{F
2003 0x00025271 0x00025231 4   5            ascii   =d{F
2004 0x000252f9 0x000252b9 7   8            ascii   \b;M\bt\fK
2005 0x000254fb 0x000254bb 5   6            ascii   ]\bQPS
2006 0x00025531 0x000254f1 4   5            ascii   t\rPh
2007 0x0002556b 0x0002552b 4   5            ascii   5LrF
2008 0x000255a0 0x00025560 6   7            ascii   E\fhLcB
2009 0x00025628 0x000255e8 4   7            utf8    X+Y+
2010 0x00025741 0x00025701 4   5            ascii   @[_^
2011 0x00025778 0x00025738 4   5            ascii   tmWP
2012 0x0002582a 0x000257ea 4   5            ascii   =d{F
2013 0x000258c3 0x00025883 4   5            ascii   HHt4
2014 0x0002590b 0x000258cb 4   5            ascii   5XrF
2015 0x0002592b 0x000258eb 4   5            ascii   =PrF
2016 0x00025968 0x00025928 4   5            ascii   %tR-
2017 0x00025987 0x00025947 4   5            ascii   \bPh{
2018 0x0002598f 0x0002594f 4   5            ascii   5TrF
2019 0x000259c1 0x00025981 4   5            ascii   U\buI
2020 0x000259e8 0x000259a8 4   5            ascii   5XrF
2021 0x00025a45 0x00025a05 4   6            utf8    ub39
2022 0x00025a95 0x00025a55 5   6            ascii   u\r9~D
2023 0x00025b0e 0x00025ace 4   5            ascii   U\bRP
2024 0x00025b59 0x00025b19 4   5            ascii   v\fSP
2025 0x00025b6e 0x00025b2e 4   5            ascii   QWPS
2026 0x00025bf2 0x00025bb2 6   7            ascii   M\fu\t;N
2027 0x00025e59 0x00025e19 4   5            ascii   5TrF
2028 0x00025e9a 0x00025e5a 8   9            ascii   t%IIt+II
2029 0x00025f6c 0x00025f2c 6   7            ascii   t\njdVW
2030 0x00025fc7 0x00025f87 5   6            ascii   ]xVW3
2031 0x00026017 0x00025fd7 4   5            ascii   E\fte
2032 0x00026021 0x00025fe1 5   6            ascii    s\@P
2033 0x00026049 0x00026009 4   5            ascii   t5FV
2034 0x00026081 0x00026041 4   5            ascii   u\fh4
2035 0x00026090 0x00026050 4   5            ascii   YYu\t
2036 0x000260bc 0x0002607c 5   6            ascii   ]dj:S
2037 0x000261eb 0x000261ab 6   7            ascii   E09C\bt
2038 0x00026215 0x000261d5 7   8            ascii   t\aQWj\fP
2039 0x00026224 0x000261e4 6   7            ascii   t\tPWj\f
2040 0x00026259 0x00026219 7   10           utf8    C4;ǋ5ܠE blocks=Basic Latin,Latin Extended-B,Syriac
2041 0x00026287 0x00026247 6   7            ascii   Q\bjHWS
2042 0x000262b4 0x00026274 4   5            ascii   Epu\a
2043 0x000262b9 0x00026279 4   6            utf8    EpإE blocks=Basic Latin,Arabic
2044 0x00026391 0x00026351 4   5            ascii   HHt)
2045 0x0002645f 0x0002641f 4   5            ascii   ELu5
2046 0x00026492 0x00026452 5   7            utf8    \b\vȉML blocks=Basic Latin,Latin Extended-B
2047 0x000264a3 0x00026463 4   5            ascii   BYt$
2048 0x000264f6 0x000264b6 4   5            ascii   MYt&
2049 0x00026541 0x00026501 7   8            ascii   eJ?<1u\t
2050 0x000265c8 0x00026588 4   5            ascii   BYtQ
2051 0x000265d4 0x00026594 4   5            ascii   t,Ht
2052 0x00026669 0x00026629 4   5            ascii   MYt%
2053 0x0002666f 0x0002662f 4   5            ascii   St\nV
2054 0x00026689 0x00026649 4   5            ascii   E,}Z
2055 0x000266e4 0x000266a4 4   5            ascii   E4YF
2056 0x000266f1 0x000266b1 4   5            ascii   WWWh
2057 0x0002672c 0x000266ec 4   5            ascii   Pj@V
2058 0x0002679c 0x0002675c 4   5            ascii   WWVP
2059 0x000267cf 0x0002678f 4   6            utf8    ;ǉE( blocks=Basic Latin,Latin Extended-B
2060 0x0002682a 0x000267ea 7   8            ascii   s$Vh,\tF
2061 0x00026854 0x00026814 4   5            ascii   uB9{
2062 0x00026860 0x00026820 4   5            ascii   UPRP
2063 0x0002686c 0x0002682c 4   5            ascii   M<QV
2064 0x000268a7 0x00026867 4   5            ascii   UPRP
2065 0x000268b3 0x00026873 4   5            ascii   M<QV
2066 0x000268ba 0x0002687a 5   6            ascii   9}<to
2067 0x000268e1 0x000268a1 4   5            ascii   U<RP
2068 0x0002690a 0x000268ca 4   5            ascii   MPQV
2069 0x000269ab 0x0002696b 6   8            utf8    ;ǉE(u\a blocks=Basic Latin,Latin Extended-B
2070 0x000269b9 0x00026979 4   5            ascii   9}@t
2071 0x000269df 0x0002699f 4   5            ascii   uDWj
2072 0x000269ed 0x000269ad 6   7            ascii   u(WWWP
2073 0x000269f5 0x000269b5 6   8            utf8    ;ǉC4uT blocks=Basic Latin,Latin Extended-B
2074 0x000269ff 0x000269bf 6   8            utf8    ;ǉEDu\a blocks=Basic Latin,Latin Extended-B
2075 0x00026a0d 0x000269cd 4   5            ascii   9}@t
2076 0x00026a45 0x00026a05 6   7            ascii   uDWWWP
2077 0x00026a9c 0x00026a5c 9   10           ascii   9}8u\t9},u
2078 0x00026ac2 0x00026a82 7   8            ascii   u,WWWjH
2079 0x00026ada 0x00026a9a 10  12           utf8    ;ǉC8u89}8u blocks=Basic Latin,Latin Extended-B
2080 0x00026ae6 0x00026aa6 5   6            ascii   9},t.
2081 0x00026afe 0x00026abe 7   8            ascii   u,WWWjH
2082 0x00026b4a 0x00026b0a 4   5            ascii   MDu[
2083 0x00026c01 0x00026bc1 4   6            utf8    +E̋M blocks=Basic Latin,Combining Diacritical Marks
2084 0x00026c1d 0x00026bdd 5   7            utf8    u\r+ƙ+ blocks=Basic Latin,Latin Extended-B
2085 0x00026c40 0x00026c00 6   8            utf8    EЋ\r\bQF blocks=Basic Latin,Cyrillic
2086 0x00026c5f 0x00026c1f 4   6            utf8    3ɀ}g blocks=Basic Latin,Latin Extended-B
2087 0x00026c6c 0x00026c2c 4   5            ascii   \rTrF
2088 0x00026c78 0x00026c38 4   5            ascii   5LrF
2089 0x00026c8b 0x00026c4b 4   5            ascii   uph\
2090 0x00026c9c 0x00026c5c 6   8            utf8    \tC u\a3
2091 0x00026cdb 0x00026c9b 4   5            ascii   5LrF
2092 0x00026cea 0x00026caa 7   8            ascii   Ett\fPWh
2093 0x00026d40 0x00026d00 4   5            ascii   5LrF
2094 0x00026d60 0x00026d20 4   5            ascii   PQPh
2095 0x00026d70 0x00026d30 7   9            utf8    K4;ωC,u blocks=Basic Latin,Greek and Coptic
2096 0x00026d7e 0x00026d3e 4   5            ascii   Qj0P
2097 0x00026dbf 0x00026d7f 4   6            utf8    ;ǉC( blocks=Basic Latin,Latin Extended-B
2098 0x00026dd1 0x00026d91 5   6            ascii   9}4t:
2099 0x00026dea 0x00026daa 4   5            ascii   9M4}
2100 0x00026e05 0x00026dc5 4   5            ascii   u4Rh
2101 0x00026e2c 0x00026dec 5   6            ascii   u\bWh\t
2102 0x00026e41 0x00026e01 5   6            ascii   t\fPWh
2103 0x00026e81 0x00026e41 4   5            ascii   5LrF
2104 0x00026e86 0x00026e46 4   5            ascii   +EDW
2105 0x00026eb4 0x00026e74 5   7            utf8    ;ǉC0t blocks=Basic Latin,Latin Extended-B
2106 0x00026ec7 0x00026e87 4   5            ascii   Qj0P
2107 0x00026ee5 0x00026ea5 5   6            ascii   M$Whl
2108 0x00026f10 0x00026ed0 4   5            ascii   M\bj\a
2109 0x00026f2a 0x00026eea 7   8            ascii   t\n9E\f}\b
2110 0x00026f5e 0x00026f1e 4   5            ascii   5\rF
2111 0x00026f6b 0x00026f2b 4   5            ascii   5LrF
2112 0x00026f78 0x00026f38 4   5            ascii   5TrF
2113 0x00026fb4 0x00026f74 4   5            ascii   5LrF
2114 0x00026fbb 0x00026f7b 4   5            ascii   5\rF
2115 0x00026fc7 0x00026f87 4   5            ascii   PSSh
2116 0x00026fe7 0x00026fa7 6   7            ascii   urSSSh
2117 0x0002700f 0x00026fcf 4   5            ascii   Pj@V
2118 0x00027037 0x00026ff7 5   6            ascii   WSSSh
2119 0x0002705b 0x0002701b 4   5            ascii   WPj0
2120 0x0002706b 0x0002702b 4   5            ascii   5\rF
2121 0x00027087 0x00027047 4   5            ascii   =lPF
2122 0x00027116 0x000270d6 4   7            utf8    3\r}Ы blocks=Basic Latin,Cyrillic
2123 0x000271e2 0x000271a2 8   10           utf8    u.j\tY3\r}
2124 0x000272a6 0x00027266 7   8            ascii   }\bxSVuW
2125 0x000272f1 0x000272b1 8   9            ascii   tt6Ht$Ht
2126 0x000272fa 0x000272ba 7   8            ascii   Ht\vHu{j
2127 0x00027314 0x000272d4 5   6            ascii   Yudj\t
2128 0x00027323 0x000272e3 4   5            ascii   YuUj
2129 0x0002733c 0x000272fc 4   5            ascii   t=j\v
2130 0x0002737d 0x0002733d 4   5            ascii   ^@[]
2131 0x00027398 0x00027358 4   6            utf8    3ۀ?> blocks=Basic Latin,Arabic
2132 0x000273bf 0x0002737f 4   6            utf8    tD30
2133 0x000273d2 0x00027392 4   5            ascii   PFVV
2134 0x000273f5 0x000273b5 5   6            ascii   uJVSj
2135 0x00027452 0x00027412 4   5            ascii   PVSS
2136 0x00027465 0x00027425 6   8            utf8    \bE\u+S
2137 0x0002747d 0x0002743d 7   9            utf8    \f;ÉETt\n blocks=Basic Latin,Latin-1 Supplement
2138 0x0002748c 0x0002744c 5   6            ascii   +~\aVS
2139 0x000274b7 0x00027477 4   5            ascii   DYt-
2140 0x0002750f 0x000274cf 6   7            ascii   t\t<[t\t
2141 0x00027518 0x000274d8 6   7            ascii   u\t<[u2
2142 0x00027521 0x000274e1 4   5            ascii   t-<[
2143 0x0002755d 0x0002751d 4   5            ascii   \rx{F
2144 0x000275d3 0x00027593 4   6            utf8    +ƋMh blocks=Basic Latin,Latin Extended-B
2145 0x000275eb 0x000275ab 4   5            ascii   5\bQF
2146 0x0002761f 0x000275df 4   5            ascii   HtxH
2147 0x00027652 0x00027612 5   6            ascii   WRQPV
2148 0x000276c3 0x00027683 5   6            ascii   WRQPV
2149 0x00027700 0x000276c0 4   9            utf16le jjjj
2150 0x00027709 0x000276c9 4   5            ascii   RQPV
2151 0x00027749 0x00027709 5   6            ascii   WRQPV
2152 0x0002776c 0x0002772c 5   6            ascii   YY:Ev
2153 0x0002782e 0x000277ee 4   5            ascii   5\bQF
2154 0x00027898 0x00027858 4   5            ascii   \rx{F
2155 0x000278b5 0x00027875 4   5            ascii   \rx{F
2156 0x00027a34 0x000279f4 6   7            ascii   f9u\ft6
2157 0x00027a74 0x00027a34 4   5            ascii   9u\ft
2158 0x00027c36 0x00027bf6 5   6            ascii   9E\fts
2159 0x00027cf7 0x00027cb7 5   6            ascii   QQSVW
2160 0x00027d8a 0x00027d4a 4   5            ascii   u\ft\a
2161 0x00027db3 0x00027d73 6   7            ascii   t#8]\vu
2162 0x00027dd4 0x00027d94 7   10           utf8    YY몋\rx{F blocks=Basic Latin,Hangul Syllables
2163 0x00027e07 0x00027dc7 7   8            ascii   AYt4Ht*
2164 0x00027e18 0x00027dd8 4   5            ascii   HHt\f
2165 0x00027e51 0x00027e11 4   5            ascii   SPt\a
2166 0x00027e6b 0x00027e2b 4   6            utf8    ;ÉE\f blocks=Basic Latin,Latin-1 Supplement
2167 0x00027ea5 0x00027e65 5   6            ascii   j ^VW
2168 0x00027eba 0x00027e7a 4   5            ascii   u\ft\a
2169 0x00027f05 0x00027ec5 5   6            ascii   #u\fSV
2170 0x00027f19 0x00027ed9 4   5            ascii   SPt\t
2171 0x00027f38 0x00027ef8 4   5            ascii   \rx{F
2172 0x00027f44 0x00027f04 4   5            ascii   @_^[
2173 0x00027f86 0x00027f46 4   5            ascii   t\tQP
2174 0x00027f8f 0x00027f4f 5   7            utf8    YY;ǉE blocks=Basic Latin,Latin Extended-B
2175 0x00027fb4 0x00027f74 4   5            ascii   8"u\a
2176 0x00027fd8 0x00027f98 4   5            ascii   8"u\a
2177 0x00028018 0x00027fd8 4   5            ascii   9&u$
2178 0x00028056 0x00028016 4   5            ascii   E\bPh
2179 0x00028073 0x00028033 5   7            utf8    \v\rx{F
2180 0x000280a9 0x00028069 5   7            utf8    \v\rx{F
2181 0x000280b6 0x00028076 4   5            ascii   u\ahL
2182 0x000280f4 0x000280b4 4   5            ascii   \rx{F
2183 0x0002810d 0x000280cd 5   6            ascii   Vj\a^V
2184 0x0002811c 0x000280dc 4   5            ascii   YY~G
2185 0x0002813f 0x000280ff 4   6            utf8    KM\fP
2186 0x00028169 0x00028129 6   8            utf8    @^]ËD$ blocks=Basic Latin,Latin-1 Supplement
2187 0x0002817a 0x0002813a 4   5            ascii   0j\W
2188 0x000281a4 0x00028164 4   5            ascii   VWu\a
2189 0x000281c3 0x00028183 4   5            ascii   =|qF
2190 0x000281d8 0x00028198 5   6            ascii   L$\b+A
2191 0x000281e5 0x000281a5 4   5            ascii   =xqF
2192 0x000281f6 0x000281b6 4   5            ascii   8~*V
2193 0x00028201 0x000281c1 4   5            ascii   \rxqF
2194 0x00028216 0x000281d6 4   5            ascii   \rxqF
2195 0x00028224 0x000281e4 4   5            ascii   =}qF
2196 0x00028275 0x00028235 5   8            utf8    WVu\a聖 blocks=Basic Latin,CJK Unified Ideographs
2197 0x00028294 0x00028254 4   5            ascii   =|qF
2198 0x000282b3 0x00028273 4   5            ascii   \rtqF
2199 0x000282bd 0x0002827d 5   7            utf8    3ۢ~qF blocks=Basic Latin,Arabic
2200 0x000282e9 0x000282a9 4   5            ascii   E\fVC
2201 0x0002835c 0x0002831c 5   6            ascii   YYu\vW
2202 0x0002837c 0x0002833c 6   9            utf8    ȅɉ\rtqF blocks=Latin Extended-B,Basic Latin
2203 0x000283f7 0x000283b7 4   5            ascii   LYu\v
2204 0x00028436 0x000283f6 6   7            ascii   t\nHHu:
2205 0x00028497 0x00028457 4   6            utf8    \tU\bu
2206 0x000284e0 0x000284a0 6   7            ascii   \nu j\nV
2207 0x0002851d 0x000284dd 4   5            ascii   =tqF
2208 0x00028562 0x00028522 4   5            ascii   YCYC
2209 0x000285ef 0x000285af 4   5            ascii   =tqF
2210 0x00028602 0x000285c2 5   7            utf8    t\ahӍB blocks=Basic Latin,Cyrillic
2211 0x00028677 0x00028637 4   5            ascii   =}qF
2212 0x00028680 0x00028640 4   5            ascii   =xqF
2213 0x000286aa 0x0002866a 5   6            ascii   E\fH9E
2214 0x000286c2 0x00028682 4   5            ascii   ;E\fr
2215 0x00028725 0x000286e5 5   6            ascii   E\fH9E
2216 0x00028783 0x00028743 4   5            ascii   \rx{F
2217 0x000287bf 0x0002877f 4   6            utf8    S3ۉ] blocks=Basic Latin,Arabic
2218 0x000287c5 0x00028785 4   5            ascii   9X(~
2219 0x000287ef 0x000287af 4   5            ascii   u\bWj
2220 0x00028819 0x000287d9 4   5            ascii   \rtqF
2221 0x00028837 0x000287f7 4   5            ascii   \rtqF
2222 0x0002884a 0x0002880a 6   9            utf8    _^t#P諊 blocks=Basic Latin,CJK Unified Ideographs
2223 0x0002887a 0x0002883a 4   5            ascii   5tqF
2224 0x000288b1 0x00028871 5   7            utf8    \v\rx{F
2225 0x000288be 0x0002887e 4   5            ascii   t\fhL
2226 0x000288de 0x0002889e 4   5            ascii   E\bQQ
2227 0x0002890f 0x000288cf 7   8            ascii   8*Yu4@P
2228 0x00028932 0x000288f2 4   5            ascii   \rx{F
2229 0x0002896e 0x0002892e 6   7            ascii   t\nSSSh
2230 0x000289a3 0x00028963 4   5            ascii   \rx{F
2231 0x000289b8 0x00028978 6   7            ascii   zSSShX
2232 0x000289c9 0x00028989 6   9            utf8    օ\v\rx{F blocks=Armenian,Basic Latin
2233 0x000289e3 0x000289a3 5   6            ascii   8]\ftH
2234 0x000289fd 0x000289bd 5   6            ascii   YYt%j
2235 0x00028a0a 0x000289ca 4   5            ascii   YYSW
2236 0x00028a25 0x000289e5 5   6            ascii   \nSSSh
2237 0x00028a32 0x000289f2 4   5            ascii   @_^[
2238 0x00028a48 0x00028a08 5   6            ascii   9]lVW
2239 0x00028a4e 0x00028a0e 4   5            ascii   MDt:
2240 0x00028a94 0x00028a54 4   5            ascii   FVSj
2241 0x00028b00 0x00028ac0 5   6            ascii   uHj)3
2242 0x00028b06 0x00028ac6 4   5            ascii   9utY
2243 0x00028b9a 0x00028b5a 5   7            utf8    \tE@~D
2244 0x00028bd3 0x00028b93 6   7            ascii   EP;Etu
2245 0x00028bde 0x00028b9e 5   6            ascii   G;}@|
2246 0x00028be4 0x00028ba4 5   6            ascii   F;uH|
2247 0x00028c6f 0x00028c2f 4   5            ascii   <+t\e
2248 0x00028c9a 0x00028c5a 4   6            utf8    ;ˍ}, blocks=Basic Latin,Spacing Modifier Letters
2249 0x00028d05 0x00028cc5 4   5            ascii   }xw"
2250 0x00028d2b 0x00028ceb 5   6            ascii   9E\vE
2251 0x00028deb 0x00028dab 4   5            ascii   \rx{F
2252 0x00028e1e 0x00028dde 4   5            ascii   E\+E
2253 0x00028e6a 0x00028e2a 4   5            ascii   \rx{F
2254 0x00028e84 0x00028e44 4   5            ascii   u\bWV
2255 0x00028ed1 0x00028e91 7   8            ascii   <-t#<+t
2256 0x00028eed 0x00028ead 4   5            ascii   8+t\a
2257 0x00028f68 0x00028f28 4   5            ascii   \rx{F
2258 0x00028f72 0x00028f32 4   5            ascii   _^[]
2259 0x00028faf 0x00028f6f 4   7            utf8    :ȾإE blocks=Basic Latin,Latin Extended-B,Arabic
2260 0x00029010 0x00028fd0 5   6            ascii   u(j\V
2261 0x0002902e 0x00028fee 4   5            ascii   D$ Y
2262 0x00029082 0x00029042 4   5            ascii   8\u/
2263 0x0002915c 0x0002911c 6   7            ascii   +t$,Fj
2264 0x00029175 0x00029135 5   6            ascii   e+t$,
2265 0x00029187 0x00029147 9   10           ascii   tR9|$ t+;
2266 0x00029191 0x00029151 5   6            ascii   t\b+t$
2267 0x000291a6 0x00029166 4   5            ascii   L$ j
2268 0x000291bb 0x0002917b 4   5            ascii   L$$;
2269 0x000291e1 0x000291a1 5   6            ascii   @_^][
2270 0x000292ca 0x0002928a 4   5            ascii   YPWj
2271 0x00029312 0x000292d2 4   6            utf8    G\f3ۃ blocks=Basic Latin,Arabic
2272 0x000293b1 0x00029371 5   6            ascii   v%PQV
2273 0x000293c8 0x00029388 4   5            ascii   E\fHP
2274 0x000293ea 0x000293aa 4   5            ascii   u\fj\n
2275 0x00029432 0x000293f2 4   5            ascii   Yt*;
2276 0x00029437 0x000293f7 5   6            ascii   v&WPV
2277 0x0002949d 0x0002945d 4   5            ascii   uEj\n
2278 0x00029500 0x000294c0 4   5            ascii   @^_[
2279 0x00029563 0x00029523 4   5            ascii   u'\t=
2280 0x000295d2 0x00029592 5   6            ascii   PhY7B
2281 0x000295ef 0x000295af 5   6            ascii   u\nWSj
2282 0x0002961b 0x000295db 4   5            ascii   E\bh,
2283 0x000296f8 0x000296b8 4   6            utf8    ;ÉE\b blocks=Basic Latin,Latin-1 Supplement
2284 0x0002971a 0x000296da 5   6            ascii   PhY7B
2285 0x00029763 0x00029723 4   5            ascii   WSVS
2286 0x0002976f 0x0002972f 4   5            ascii   WSVS
2287 0x00029779 0x00029739 6   7            ascii   M\bWSVS
2288 0x000297ad 0x0002976d 4   5            ascii   PSj0
2289 0x00029819 0x000297d9 5   6            ascii   QhY7B
2290 0x000298f3 0x000298b3 4   7            utf8    ]ȍ}̫ blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
2291 0x00029981 0x00029941 6   7            ascii   ujSSSS
2292 0x0002998c 0x0002994c 5   6            ascii   PPPPj
2293 0x000299f0 0x000299b0 4   5            ascii   PSh\f
2294 0x000299fc 0x000299bc 6   10           utf8    3\t]؍}ܫ blocks=Basic Latin,Arabic,Syriac
2295 0x00029a17 0x000299d7 4   6            utf8    +E؋U blocks=Basic Latin,Arabic
2296 0x00029a20 0x000299e0 4   6            utf8    +M܍< blocks=Basic Latin,Syriac
2297 0x00029a6a 0x00029a2a 4   5            ascii   |";U
2298 0x00029ae8 0x00029aa8 4   5            ascii   WjyY
2299 0x00029b7a 0x00029b3a 4   5            ascii   4SVj
2300 0x00029b86 0x00029b46 4   5            ascii   \rx{F
2301 0x00029c36 0x00029bf6 6   7            ascii   u t(;5
2302 0x00029d56 0x00029d16 5   6            ascii   YYu\tV
2303 0x00029d74 0x00029d34 4   5            ascii   IIt\t
2304 0x00029e42 0x00029e02 5   6            ascii   E\f\t}\f
2305 0x00029e5e 0x00029e1e 4   5            ascii   u\fSh
2306 0x00029e6a 0x00029e2a 5   7            utf8    փ%lPF blocks=Armenian,Basic Latin
2307 0x00029e80 0x00029e40 4   5            ascii   =lPF
2308 0x00029ebe 0x00029e7e 4   5            ascii   YYt\a
2309 0x00029f58 0x00029f18 4   5            ascii   YYt\a
2310 0x0002a046 0x0002a006 5   7            utf8    ;I} u
2311 0x0002a056 0x0002a016 4   5            ascii   VWSj
2312 0x0002a0b2 0x0002a072 4   5            ascii   E Vj
2313 0x0002a0f0 0x0002a0b0 4   5            ascii   YYt"
