Metadata Signature: 0xb8e4 0x10001424a5342 12
.NET Version: v2.0.50727
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 45a4
Stream name: #~ 4
DirectoryAddress: 4610 Size: b400
Stream name: #Strings 12
DirectoryAddress: fa10 Size: 10
Stream name: #GUID 8
DirectoryAddress: fa20 Size: 1614
Stream name: #Blob 8
DirectoryAddress: 11034 Size: 20
Stream name: #US 4
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
3201 0x00025da9 0x0042b1a9 4   5    .rsrc   ascii   %@u@
3202 0x00025de0 0x0042b1e0 5   7    .rsrc   utf8    "N?ʥ= blocks=Basic Latin,IPA Extensions
3203 0x00025dff 0x0042b1ff 4   5    .rsrc   ascii   Z.ug
3204 0x00025e3e 0x0042b23e 4   6    .rsrc   utf8    K\t2ѵ blocks=Basic Latin,Cyrillic
3205 0x00025e8f 0x0042b28f 5   6    .rsrc   ascii   `*@\n\r
3206 0x00025e98 0x0042b298 5   7    .rsrc   utf8    [Й\t,; blocks=Basic Latin,Cyrillic
3207 0x00025f0c 0x0042b30c 5   6    .rsrc   ascii   Kzw8B
3208 0x00025f21 0x0042b321 5   6    .rsrc   ascii   c#J@b
3209 0x00025f4a 0x0042b34a 5   6    .rsrc   ascii   (H^\t_
3210 0x00025f5e 0x0042b35e 5   6    .rsrc   ascii   Gw|jM
3211 0x00025f73 0x0042b373 5   6    .rsrc   ascii   ;UL\bx
3212 0x00025f93 0x0042b393 6   10   .rsrc   utf8    h-I曀ěl blocks=Basic Latin,CJK Unified Ideographs,Latin Extended-A
3213 0x00025fbc 0x0042b3bc 6   9    .rsrc   utf8    ZցǎtMr blocks=Basic Latin,Armenian,Latin Extended-B
3214 0x00025fc7 0x0042b3c7 4   5    .rsrc   ascii   o*>k
3215 0x00026002 0x0042b402 4   5    .rsrc   ascii   &Z+U
3216 0x0002603b 0x0042b43b 7   8    .rsrc   ascii   s;Y$&uL
3217 0x0002608c 0x0042b48c 4   7    .rsrc   utf8    DٳӦN blocks=Basic Latin,Arabic,Cyrillic
3218 0x000260db 0x0042b4db 4   5    .rsrc   ascii   y)i3
3219 0x000260fd 0x0042b4fd 6   7    .rsrc   ascii   >hFQ`%
3220 0x0002610a 0x0042b50a 4   5    .rsrc   ascii   {$yF
3221 0x0002613a 0x0042b53a 4   5    .rsrc   ascii   7J'/
3222 0x00026143 0x0042b543 4   5    .rsrc   ascii   \rya[
3223 0x00026259 0x0042b659 5   6    .rsrc   ascii   =?fe*
3224 0x00026296 0x0042b696 4   8    .rsrc   utf8    r絗Ŋ/ blocks=Basic Latin,CJK Unified Ideographs,Latin Extended-A
3225 0x000262eb 0x0042b6eb 4   6    .rsrc   utf8    \f:{a
3226 0x0002632c 0x0042b72c 4   8    .rsrc   utf8    JÐT( blocks=Basic Latin,Latin-1 Supplement
3227 0x00026335 0x0042b735 7   9    .rsrc   utf8    6$GغE4\a blocks=Basic Latin,Arabic
3228 0x000263ab 0x0042b7ab 4   5    .rsrc   ascii   \e{#h
3229 0x000263b3 0x0042b7b3 4   5    .rsrc   ascii   IQjU
3230 0x0002642e 0x0042b82e 6   7    .rsrc   ascii   tnvB\eQ
3231 0x000264bd 0x0042b8bd 4   5    .rsrc   ascii   G^j+
3232 0x000264e3 0x0042b8e3 5   7    .rsrc   utf8    ڦ$cgk blocks=Arabic,Basic Latin
3233 0x00026514 0x0042b914 4   5    .rsrc   ascii   Ub]7
3234 0x00026528 0x0042b928 5   6    .rsrc   ascii   <dz2M
3235 0x00026538 0x0042b938 4   5    .rsrc   ascii   6n[3
3236 0x00026597 0x0042b997 5   8    .rsrc   utf8    j˘5ȥ| blocks=Basic Latin,Spacing Modifier Letters,Latin Extended-B
3237 0x000265f8 0x0042b9f8 5   6    .rsrc   ascii   >1^{k
3238 0x00026677 0x0042ba77 4   5    .rsrc   ascii   05[Y
3239 0x000266a2 0x0042baa2 5   7    .rsrc   utf8    ɣxRx- blocks=IPA Extensions,Basic Latin
3240 0x000266ad 0x0042baad 6   7    .rsrc   ascii   \n&zcvd
3241 0x000266cb 0x0042bacb 4   6    .rsrc   utf8    Ƙ\t?# blocks=Latin Extended-B,Basic Latin
3242 0x0002670a 0x0042bb0a 4   5    .rsrc   ascii   KZ,I
3243 0x00026741 0x0042bb41 5   7    .rsrc   utf8    p\estÍ blocks=Basic Latin,Latin-1 Supplement
3244 0x0002676f 0x0042bb6f 6   7    .rsrc   ascii   31p$T\a
3245 0x00026785 0x0042bb85 4   5    .rsrc   ascii   #5c1
3246 0x00026798 0x0042bb98 4   6    .rsrc   utf8    %\t"Ǝ blocks=Basic Latin,Latin Extended-B
3247 0x000267a0 0x0042bba0 4   5    .rsrc   ascii   ?(1j
3248 0x000267f4 0x0042bbf4 4   5    .rsrc   ascii   o,FI
3249 0x0002680f 0x0042bc0f 6   7    .rsrc   ascii   e,G7^B
3250 0x00026828 0x0042bc28 4   5    .rsrc   ascii   \t1g)
3251 0x0002683b 0x0042bc3b 4   5    .rsrc   ascii   -a0O
3252 0x00026871 0x0042bc71 4   6    .rsrc   utf8    .ĸ3w blocks=Basic Latin,Latin Extended-A
3253 0x0002687b 0x0042bc7b 4   7    .rsrc   utf8    BWꃿQ blocks=Basic Latin,Yi Syllables
3254 0x000268b9 0x0042bcb9 4   6    .rsrc   utf8    [mSþ blocks=Basic Latin,Latin-1 Supplement
3255 0x00026951 0x0042bd51 6   7    .rsrc   ascii   Z%T#YP
3256 0x000269b5 0x0042bdb5 4   5    .rsrc   ascii   bCqK
3257 0x000269f7 0x0042bdf7 4   6    .rsrc   utf8    ŀbE| blocks=Latin Extended-A,Basic Latin
3258 0x00026a05 0x0042be05 5   6    .rsrc   ascii   S/b7M
3259 0x00026a1c 0x0042be1c 4   5    .rsrc   ascii   [qz\e
3260 0x00026a22 0x0042be22 8   11   .rsrc   utf8    g&>O\bMѡ* blocks=Basic Latin,Cyrillic
3261 0x00026aac 0x0042beac 6   7    .rsrc   ascii   ghXYwB
3262 0x00026ad6 0x0042bed6 5   6    .rsrc   ascii   a5\t{^
3263 0x00026b08 0x0042bf08 4   5    .rsrc   ascii   h\bgd
3264 0x00026b14 0x0042bf14 5   7    .rsrc   utf8    #»O\b" blocks=Basic Latin,Latin-1 Supplement
3265 0x00026b7e 0x0042bf7e 4   6    .rsrc   utf8    qYԻ8 blocks=Basic Latin,Armenian
3266 0x00026ba7 0x0042bfa7 4   6    .rsrc   utf8    λt?S blocks=Greek and Coptic,Basic Latin
3267 0x00026bf3 0x0042bff3 4   5    .rsrc   ascii   zsfS
3268 0x00026c6c 0x0042c06c 4   6    .rsrc   utf8    ݊872 blocks=Syriac,Basic Latin
3269 0x00026c8f 0x0042c08f 4   6    .rsrc   utf8    =]ߥR blocks=Basic Latin,NKo
3270 0x00026c9d 0x0042c09d 4   5    .rsrc   ascii   3BKt
3271 0x00026cc8 0x0042c0c8 4   6    .rsrc   utf8    ܛOcX blocks=Syriac,Basic Latin
3272 0x00026cd6 0x0042c0d6 4   8    .rsrc   utf8    #\#󶤓 blocks=Basic Latin,Supplementary Private Use Area-A
3273 0x00026cf6 0x0042c0f6 6   8    .rsrc   utf8    `u4\fԦ  blocks=Basic Latin,Cyrillic Supplement
3274 0x00026d29 0x0042c129 5   6    .rsrc   ascii   G5}tk
3275 0x00026dc0 0x0042c1c0 4   6    .rsrc   utf8    iޔxY blocks=Basic Latin,Thaana
3276 0x00026dfd 0x0042c1fd 5   6    .rsrc   ascii   s#(_Z
3277 0x00026e11 0x0042c211 4   5    .rsrc   ascii   J@wm
3278 0x00026e1b 0x0042c21b 6   7    .rsrc   ascii   5R/lv\e
3279 0x00026e24 0x0042c224 5   6    .rsrc   ascii   x!$1\e
3280 0x00026e92 0x0042c292 7   9    .rsrc   utf8    0\Wl\eLވ blocks=Basic Latin,Thaana
3281 0x00026eb0 0x0042c2b0 5   6    .rsrc   ascii   C/zXj
3282 0x00026ec6 0x0042c2c6 4   5    .rsrc   ascii   O\t\n0
3283 0x00026eed 0x0042c2ed 4   6    .rsrc   utf8    ?Dн! blocks=Basic Latin,Cyrillic
3284 0x00026f3b 0x0042c33b 4   5    .rsrc   ascii   \e*\eV
3285 0x00026f60 0x0042c360 4   5    .rsrc   ascii   /\ei\a
3286 0x00026f6f 0x0042c36f 4   6    .rsrc   utf8    c`?Y
3287 0x00026f75 0x0042c375 8   9    .rsrc   ascii   vpK${C\b5
3288 0x00026fb3 0x0042c3b3 5   7    .rsrc   utf8    kM|iި blocks=Basic Latin,Thaana
3289 0x00026fbe 0x0042c3be 7   9    .rsrc   utf8    דe$>?w[ blocks=Hebrew,Basic Latin
3290 0x00027068 0x0042c468 5   7    .rsrc   utf8    |͓;\n/ blocks=Basic Latin,Combining Diacritical Marks
3291 0x000270b8 0x0042c4b8 4   6    .rsrc   utf8    Hˡ'\n blocks=Basic Latin,Spacing Modifier Letters
3292 0x00027107 0x0042c507 7   10   .rsrc   utf8    Ӱ\rם1KK\f blocks=Cyrillic,Basic Latin,Hebrew
3293 0x00027123 0x0042c523 4   5    .rsrc   ascii   =\fPG
3294 0x0002715f 0x0042c55f 5   6    .rsrc   ascii   tNAo@
3295 0x00027166 0x0042c566 10  14   .rsrc   utf8    {{ϋ֊-AtΔ,$ blocks=Basic Latin,Greek and Coptic,Armenian
3296 0x000271c0 0x0042c5c0 4   6    .rsrc   utf8    ڷNo0 blocks=Arabic,Basic Latin
3297 0x000271e0 0x0042c5e0 4   5    .rsrc   ascii   YaJ"
3298 0x00027203 0x0042c603 5   6    .rsrc   ascii   ].^p\a
3299 0x0002720a 0x0042c60a 5   6    .rsrc   ascii   I@w=C
3300 0x0002723b 0x0042c63b 5   7    .rsrc   utf8    6ޥO{< blocks=Basic Latin,Thaana
3301 0x00027247 0x0042c647 4   6    .rsrc   utf8    }[՝@ blocks=Basic Latin,Armenian
3302 0x00027288 0x0042c688 4   5    .rsrc   ascii   \aLPe
3303 0x000272ab 0x0042c6ab 4   5    .rsrc   ascii   r\eOF
3304 0x000272d3 0x0042c6d3 5   6    .rsrc   ascii   'lK]g
3305 0x000272f3 0x0042c6f3 4   5    .rsrc   ascii   ufy\a
3306 0x0002732a 0x0042c72a 4   5    .rsrc   ascii   [x7!
3307 0x000273b9 0x0042c7b9 5   7    .rsrc   utf8    j؆;fe blocks=Basic Latin,Arabic
3308 0x000273f2 0x0042c7f2 4   6    .rsrc   utf8    ͐*5? blocks=Combining Diacritical Marks,Basic Latin
3309 0x00027406 0x0042c806 4   6    .rsrc   utf8    RFɀ+ blocks=Basic Latin,Latin Extended-B
3310 0x0002744b 0x0042c84b 7   10   .rsrc   utf8    VuΚI5Ҭ\e blocks=Basic Latin,Greek and Coptic,Cyrillic
3311 0x0002746f 0x0042c86f 4   5    .rsrc   ascii   -xNG
3312 0x0002748b 0x0042c88b 6   7    .rsrc   ascii   j\b\# +
3313 0x00027521 0x0042c921 5   6    .rsrc   ascii   =4V\t/
3314 0x0002752c 0x0042c92c 4   5    .rsrc   ascii   F#<6
3315 0x00027534 0x0042c934 4   5    .rsrc   ascii   \tOF_
3316 0x00027567 0x0042c967 5   6    .rsrc   ascii   \bbD3\v
3317 0x00027578 0x0042c978 4   5    .rsrc   ascii   \r(\f#
3318 0x000275bd 0x0042c9bd 4   5    .rsrc   ascii   u"\tX
3319 0x000275d4 0x0042c9d4 5   6    .rsrc   ascii   g;aUN
3320 0x000275f0 0x0042c9f0 5   6    .rsrc   ascii   .k\fPP
3321 0x00027607 0x0042ca07 4   5    .rsrc   ascii   G#.,
3322 0x00027629 0x0042ca29 4   5    .rsrc   ascii   %kZx
3323 0x0002764a 0x0042ca4a 4   6    .rsrc   utf8    YXàu blocks=Basic Latin,Latin-1 Supplement
3324 0x00027663 0x0042ca63 4   5    .rsrc   ascii   U3#F
3325 0x000276b1 0x0042cab1 7   8    .rsrc   ascii   N"*-2j}
3326 0x0002775f 0x0042cb5f 5   6    .rsrc   ascii   f_gUg
3327 0x0002780b 0x0042cc0b 6   8    .rsrc   utf8    WΉ:{}B blocks=Basic Latin,Greek and Coptic
3328 0x00027831 0x0042cc31 5   7    .rsrc   utf8    m&$՛v blocks=Basic Latin,Armenian
3329 0x00027849 0x0042cc49 4   5    .rsrc   ascii   \vdaX
3330 0x0002788e 0x0042cc8e 4   5    .rsrc   ascii   H4Mg
3331 0x00027900 0x0042cd00 4   6    .rsrc   utf8    E| ɒ blocks=Basic Latin,IPA Extensions
3332 0x00027907 0x0042cd07 4   5    .rsrc   ascii   H@mZ
3333 0x000279ad 0x0042cdad 4   7    .rsrc   utf8    퇪p)l blocks=Hangul Syllables,Basic Latin
3334 0x000279ba 0x0042cdba 5   9    .rsrc   utf8    [oӘq砀 blocks=Basic Latin,Cyrillic,CJK Unified Ideographs
3335 0x000279ce 0x0042cdce 11  13   .rsrc   utf8    86ս7s`oE_?o blocks=Basic Latin,Armenian
3336 0x000279ed 0x0042cded 6   8    .rsrc   utf8    '[ABCӛ blocks=Basic Latin,Cyrillic
3337 0x00027a25 0x0042ce25 5   6    .rsrc   ascii   %@5.]
3338 0x00027a67 0x0042ce67 9   11   .rsrc   utf8     ݜKN\awZli blocks=Basic Latin,Arabic Supplement
3339 0x00027abd 0x0042cebd 4   6    .rsrc   utf8    X:\ñ blocks=Basic Latin,Latin-1 Supplement
3340 0x00027ac3 0x0042cec3 7   8    .rsrc   ascii   Rd'cnO#
3341 0x00027ad3 0x0042ced3 5   6    .rsrc   ascii   ~@\rMN
3342 0x00027b1f 0x0042cf1f 5   7    .rsrc   utf8    iB1ӂe blocks=Basic Latin,Cyrillic
3343 0x00027b4a 0x0042cf4a 7   8    .rsrc   ascii   \n{'! m\v
3344 0x00027bca 0x0042cfca 4   5    .rsrc   ascii   C*-[
3345 0x00027bd3 0x0042cfd3 4   5    .rsrc   ascii   E]38
3346 0x00027bed 0x0042cfed 6   8    .rsrc   utf8    p'/кcW blocks=Basic Latin,Cyrillic
3347 0x00027c7d 0x0042d07d 4   5    .rsrc   ascii   rB5v
3348 0x00027c9a 0x0042d09a 4   6    .rsrc   utf8    ͩ72I blocks=Combining Diacritical Marks,Basic Latin
3349 0x00027cb1 0x0042d0b1 4   8    .rsrc   utf8    /դֳ֥ blocks=Basic Latin,Armenian,Hebrew
3350 0x00027d23 0x0042d123 4   6    .rsrc   utf8    hlư_ blocks=Basic Latin,Latin Extended-B
3351 0x00027d47 0x0042d147 4   5    .rsrc   ascii   X\rWC
3352 0x00027d4d 0x0042d14d 4   6    .rsrc   utf8    .=އ| blocks=Basic Latin,Thaana
3353 0x00027dac 0x0042d1ac 4   5    .rsrc   ascii   BsqQ
3354 0x00027e07 0x0042d207 4   5    .rsrc   ascii   wO7q
3355 0x00027e4f 0x0042d24f 4   6    .rsrc   utf8    m[I]
3356 0x00027e76 0x0042d276 4   5    .rsrc   ascii   \vgbd
3357 0x00027ec7 0x0042d2c7 5   6    .rsrc   ascii   3>`c-
3358 0x00027ee5 0x0042d2e5 4   5    .rsrc   ascii   J9{C
3359 0x00027eeb 0x0042d2eb 5   6    .rsrc   ascii   ,gl02
3360 0x00027f00 0x0042d300 4   6    .rsrc   utf8    UMҵ| blocks=Basic Latin,Cyrillic
3361 0x00027f10 0x0042d310 4   5    .rsrc   ascii   6 3m
3362 0x00027f17 0x0042d317 4   5    .rsrc   ascii   +ExM
3363 0x00027f38 0x0042d338 5   7    .rsrc   utf8    Ƞo[GT blocks=Latin Extended-B,Basic Latin
3364 0x00027f52 0x0042d352 5   6    .rsrc   ascii   o*^6|
3365 0x00027f6c 0x0042d36c 6   7    .rsrc   ascii   \vR<)F$
3366 0x00027fab 0x0042d3ab 5   6    .rsrc   ascii   j?\e8,
3367 0x00027fb4 0x0042d3b4 11  13   .rsrc   utf8    TY<14֡knO8' blocks=Basic Latin,Hebrew
3368 0x00027fe7 0x0042d3e7 6   7    .rsrc   ascii   j\vpTtH
3369 0x000280d7 0x0042d4d7 5   6    .rsrc   ascii   \n4hZ7
3370 0x00028120 0x0042d520 8   12   .rsrc   utf8    \n\bo]=ֱФ˔ blocks=Basic Latin,Hebrew,Cyrillic,Spacing Modifier Letters
3371 0x00028142 0x0042d542 4   5    .rsrc   ascii   Akz;
3372 0x00028176 0x0042d576 4   5    .rsrc   ascii   \eN<@
3373 0x0002817e 0x0042d57e 8   10   .rsrc   utf8    Lb#\ʪ8q_ blocks=Basic Latin,IPA Extensions
3374 0x0002818a 0x0042d58a 4   5    .rsrc   ascii   >n\e%
3375 0x0002818f 0x0042d58f 5   7    .rsrc   utf8    Ƨt9)V blocks=Latin Extended-B,Basic Latin
3376 0x00028198 0x0042d598 4   5    .rsrc   ascii   fj?=
3377 0x000281c1 0x0042d5c1 4   5    .rsrc   ascii   |;i8
3378 0x000281ed 0x0042d5ed 4   9    .rsrc   utf8    ӝԶ蹳j blocks=Cyrillic,Armenian,CJK Unified Ideographs,Basic Latin
3379 0x00028202 0x0042d602 4   6    .rsrc   utf8    UZzڐ blocks=Basic Latin,Arabic
3380 0x00028222 0x0042d622 4   5    .rsrc   ascii   Ts(\e
3381 0x0002824b 0x0042d64b 4   6    .rsrc   utf8    )yˑ" blocks=Basic Latin,Spacing Modifier Letters
3382 0x00028272 0x0042d672 4   5    .rsrc   ascii   {XaQ
3383 0x00028291 0x0042d691 4   5    .rsrc   ascii   bwe\e
3384 0x000282d4 0x0042d6d4 4   5    .rsrc   ascii   \aN^X
3385 0x000282e1 0x0042d6e1 4   5    .rsrc   ascii   O~-@
3386 0x00028358 0x0042d758 4   5    .rsrc   ascii   ~ykl
3387 0x00028368 0x0042d768 6   7    .rsrc   ascii   0e.g%"
3388 0x000283fc 0x0042d7fc 5   6    .rsrc   ascii   ;U5)]
3389 0x00028407 0x0042d807 7   9    .rsrc   utf8    4/ɽ;vAV blocks=Basic Latin,IPA Extensions
3390 0x00028419 0x0042d819 4   5    .rsrc   ascii   nt,\t
3391 0x0002843f 0x0042d83f 4   5    .rsrc   ascii   v^Zy
3392 0x00028451 0x0042d851 4   5    .rsrc   ascii   Z\v<~
3393 0x000284ba 0x0042d8ba 6   8    .rsrc   utf8    lBsEȾ\r blocks=Basic Latin,Latin Extended-B
3394 0x000284df 0x0042d8df 7   9    .rsrc   utf8    pO^͍a*N blocks=Basic Latin,Combining Diacritical Marks
3395 0x000284e8 0x0042d8e8 4   5    .rsrc   ascii   gNtC
3396 0x000284ef 0x0042d8ef 4   5    .rsrc   ascii   3y+@
3397 0x00028507 0x0042d907 4   5    .rsrc   ascii   =9n\n
3398 0x00028511 0x0042d911 4   5    .rsrc   ascii   lqa:
3399 0x00028546 0x0042d946 6   8    .rsrc   utf8    X{͍O[R blocks=Basic Latin,Combining Diacritical Marks
3400 0x00028553 0x0042d953 5   6    .rsrc   ascii   p\f\aEr
3401 0x0002858a 0x0042d98a 4   5    .rsrc   ascii   D{;5
3402 0x0002858f 0x0042d98f 8   9    .rsrc   ascii   FCP*d\n6 
3403 0x0002859e 0x0042d99e 4   5    .rsrc   ascii   6!b\n
3404 0x000285b4 0x0042d9b4 4   5    .rsrc   ascii   "=4d
3405 0x000285c2 0x0042d9c2 5   6    .rsrc   ascii   ZWV?u
3406 0x000285eb 0x0042d9eb 4   5    .rsrc   ascii   %q#~
3407 0x00028634 0x0042da34 6   7    .rsrc   ascii   cb?7iq
3408 0x0002867c 0x0042da7c 5   8    .rsrc   utf8    \nX퐚bf blocks=Basic Latin,Hangul Syllables
3409 0x00028693 0x0042da93 4   5    .rsrc   ascii   ")9p
3410 0x000286c7 0x0042dac7 4   5    .rsrc   ascii   .*9?
3411 0x000286d2 0x0042dad2 5   7    .rsrc   utf8    \tUU.ӯ blocks=Basic Latin,Cyrillic
3412 0x000286e0 0x0042dae0 4   5    .rsrc   ascii   iZtb
3413 0x000286f2 0x0042daf2 5   7    .rsrc   utf8    5٩/B? blocks=Basic Latin,Arabic
3414 0x00028706 0x0042db06 4   5    .rsrc   ascii   ]F>2
3415 0x0002876c 0x0042db6c 7   8    .rsrc   ascii   p+cty{s
3416 0x0002877f 0x0042db7f 7   9    .rsrc   utf8    f:3MɃR2 blocks=Basic Latin,Latin Extended-B
3417 0x000287ae 0x0042dbae 4   6    .rsrc   utf8    tǧVk blocks=Basic Latin,Latin Extended-B
3418 0x000287b5 0x0042dbb5 4   5    .rsrc   ascii   +N7E
3419 0x000287c0 0x0042dbc0 7   9    .rsrc   utf8     98˴Z2A blocks=Basic Latin,Spacing Modifier Letters
3420 0x000287d1 0x0042dbd1 6   7    .rsrc   ascii   ^[\fNYi
3421 0x00028824 0x0042dc24 4   6    .rsrc   utf8    P͠W- blocks=Basic Latin,Combining Diacritical Marks
3422 0x0002884a 0x0042dc4a 5   7    .rsrc   utf8    ^ːkp0 blocks=Basic Latin,Spacing Modifier Letters
3423 0x00028854 0x0042dc54 4   5    .rsrc   ascii   4]%M
3424 0x0002886a 0x0042dc6a 4   6    .rsrc   utf8    MGU+
3425 0x00028870 0x0042dc70 4   5    .rsrc   ascii   H6G9
3426 0x0002889e 0x0042dc9e 5   7    .rsrc   utf8    \eTκo* blocks=Basic Latin,Greek and Coptic
3427 0x00028901 0x0042dd01 4   9    .rsrc   utf8    ω➦AԴ blocks=Greek and Coptic,Dingbats,Basic Latin,Armenian
3428 0x00028919 0x0042dd19 4   6    .rsrc   utf8    3ۇE" blocks=Basic Latin,Arabic
3429 0x0002891f 0x0042dd1f 5   7    .rsrc   utf8    sǤD+0 blocks=Basic Latin,Latin Extended-B
3430 0x0002896b 0x0042dd6b 5   7    .rsrc   utf8    Wva<ɷ blocks=Basic Latin,IPA Extensions
3431 0x00028974 0x0042dd74 5   6    .rsrc   ascii   qPO\te
3432 0x000289c4 0x0042ddc4 4   6    .rsrc   utf8    Bɵ$C blocks=Basic Latin,IPA Extensions
3433 0x00028a38 0x0042de38 4   5    .rsrc   ascii   nuFN
3434 0x00028af5 0x0042def5 4   5    .rsrc   ascii   9h?K
3435 0x00028b3d 0x0042df3d 4   5    .rsrc   ascii   U%~Q
3436 0x00028b67 0x0042df67 5   6    .rsrc   ascii   k^o|L
3437 0x00028b6d 0x0042df6d 4   5    .rsrc   ascii   \rQe"
3438 0x00028b81 0x0042df81 4   6    .rsrc   utf8    _\tȇc blocks=Basic Latin,Latin Extended-B
3439 0x00028bd6 0x0042dfd6 5   6    .rsrc   ascii   2m\f\fr
3440 0x00028c01 0x0042e001 5   6    .rsrc   ascii    7X\tM
3441 0x00028c12 0x0042e012 4   6    .rsrc   utf8    Y&[݆ blocks=Basic Latin,Syriac
3442 0x00028c2c 0x0042e02c 4   6    .rsrc   utf8    C$g҅ blocks=Basic Latin,Cyrillic
3443 0x00028c7e 0x0042e07e 5   6    .rsrc   ascii   ^5W E
3444 0x00028c97 0x0042e097 5   7    .rsrc   utf8    Ť9d"= blocks=Latin Extended-A,Basic Latin
3445 0x00028cb4 0x0042e0b4 4   6    .rsrc   utf8    <E>ݑ blocks=Basic Latin,Arabic Supplement
3446 0x00028cbb 0x0042e0bb 4   6    .rsrc   utf8    TũfG blocks=Basic Latin,Latin Extended-A
3447 0x00028ce3 0x0042e0e3 4   6    .rsrc   utf8    <;ؽ) blocks=Basic Latin,Arabic
3448 0x00028d0c 0x0042e10c 4   8    .rsrc   utf8    RɇﺰF blocks=Basic Latin,Latin Extended-B,Arabic Presentation Forms-B
3449 0x00028d21 0x0042e121 4   6    .rsrc   utf8    ](rs
3450 0x00028d86 0x0042e186 4   5    .rsrc   ascii   \v6K|
3451 0x00028e07 0x0042e207 4   5    .rsrc   ascii   S/\eq
3452 0x00028e37 0x0042e237 4   5    .rsrc   ascii   \bbuX
3453 0x00028eef 0x0042e2ef 4   5    .rsrc   ascii   }sfo
3454 0x00028f14 0x0042e314 4   5    .rsrc   ascii   lJcp
3455 0x00028f33 0x0042e333 8   10   .rsrc   utf8    |¹y[ *tU blocks=Basic Latin,Latin-1 Supplement
3456 0x00028fe1 0x0042e3e1 4   5    .rsrc   ascii   \n\eN4
3457 0x00029025 0x0042e425 6   9    .rsrc   utf8    LY\nI0 blocks=Basic Latin,Private Use Area
3458 0x0002904e 0x0042e44e 6   8    .rsrc   utf8    o͗B<GI blocks=Basic Latin,Combining Diacritical Marks
3459 0x000290bc 0x0042e4bc 4   5    .rsrc   ascii   lV\aN
3460 0x000290ca 0x0042e4ca 6   7    .rsrc   ascii   dI~`Fw
3461 0x000290de 0x0042e4de 4   5    .rsrc   ascii   \n^De
3462 0x00029111 0x0042e511 4   5    .rsrc   ascii   =7/q
3463 0x000291f3 0x0042e5f3 4   5    .rsrc   ascii   K[7:
3464 0x000291fe 0x0042e5fe 6   7    .rsrc   ascii   Cg"99a
3465 0x00029206 0x0042e606 4   5    .rsrc   ascii   \?n\e
3466 0x0002920b 0x0042e60b 4   5    .rsrc   ascii   cx`;
3467 0x00029213 0x0042e613 4   5    .rsrc   ascii   a,X\v
3468 0x00029227 0x0042e627 4   5    .rsrc   ascii   rj[b
3469 0x0002923f 0x0042e63f 4   5    .rsrc   ascii   "Po\f
3470 0x000292c0 0x0042e6c0 4   5    .rsrc   ascii   z.Y?
3471 0x000292c9 0x0042e6c9 4   5    .rsrc   ascii   d\a+-
3472 0x0002930b 0x0042e70b 6   7    .rsrc   ascii   qH2ydB
3473 0x00029350 0x0042e750 6   7    .rsrc   ascii   \fOSya\r
3474 0x0002939e 0x0042e79e 4   5    .rsrc   ascii   -yg-
3475 0x000293cb 0x0042e7cb 4   5    .rsrc   ascii   x_Dp
3476 0x000293ee 0x0042e7ee 4   5    .rsrc   ascii   E-(k
3477 0x000293fa 0x0042e7fa 5   6    .rsrc   ascii   BIG~\
3478 0x0002944a 0x0042e84a 5   6    .rsrc   ascii   Z \b)4
3479 0x000294b5 0x0042e8b5 4   5    .rsrc   ascii   Q)6H
3480 0x000294d9 0x0042e8d9 6   7    .rsrc   ascii   \b7p^]!
3481 0x000294ec 0x0042e8ec 4   5    .rsrc   ascii   <N]H
3482 0x00029541 0x0042e941 5   6    .rsrc   ascii   t\afqs
3483 0x0002957e 0x0042e97e 4   5    .rsrc   ascii   KA/W
3484 0x0002958b 0x0042e98b 5   8    .rsrc   utf8    k~fy첳 blocks=Basic Latin,Hangul Syllables
3485 0x000295ba 0x0042e9ba 5   7    .rsrc   utf8    O5Quި blocks=Basic Latin,Thaana
3486 0x000295cc 0x0042e9cc 4   5    .rsrc   ascii   s!SY
3487 0x0002969e 0x0042ea9e 6   8    .rsrc   utf8    \ft;E}\ blocks=Basic Latin,Greek and Coptic
3488 0x000296a6 0x0042eaa6 7   8    .rsrc   ascii   I&l?}s^
3489 0x000296cd 0x0042eacd 4   5    .rsrc   ascii   ?9c(
3490 0x0002971e 0x0042eb1e 4   5    .rsrc   ascii   ,Xr6
3491 0x00029723 0x0042eb23 4   6    .rsrc   utf8    ӓlnp blocks=Cyrillic,Basic Latin
3492 0x00029739 0x0042eb39 5   6    .rsrc   ascii   GuNZ\a
3493 0x00029793 0x0042eb93 6   7    .rsrc   ascii   D_nJ; 
3494 0x000297ab 0x0042ebab 4   5    .rsrc   ascii   |Zs-
3495 0x000297dd 0x0042ebdd 4   5    .rsrc   ascii   YhKD
3496 0x00029826 0x0042ec26 4   6    .rsrc   utf8    ՇQsW blocks=Armenian,Basic Latin
3497 0x0002983e 0x0042ec3e 4   5    .rsrc   ascii   )G+$
3498 0x0002984d 0x0042ec4d 4   5    .rsrc   ascii   \f<a\e
3499 0x00029854 0x0042ec54 4   5    .rsrc   ascii   vZU(
3500 0x00029913 0x0042ed13 4   5    .rsrc   ascii   /*rp
3501 0x00029979 0x0042ed79 4   8    .rsrc   utf8    8c\b\e
