[Strings]
nth  paddr      vaddr      len size section  type    string
332  0x00008333 0x0bbc8333 5   8    .text    utf8    \v3ȋË] blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
333  0x00008370 0x0bbc8370 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
334  0x000083cf 0x0bbc83cf 5   8    .text    utf8    \v3ȋƋu blocks=Basic Latin,Latin Extended-B
335  0x000083e2 0x0bbc83e2 4   6    .text    utf8    #E܋U blocks=Basic Latin,Syriac
336  0x00008400 0x0bbc8400 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
337  0x0000840c 0x0bbc840c 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
338  0x00008439 0x0bbc8439 4   6    .text    utf8    \n3Ћ] blocks=Basic Latin,Cyrillic
339  0x0000846b 0x0bbc846b 5   8    .text    utf8    \v3ȋǋ} blocks=Basic Latin,Latin Extended-B
340  0x0000849c 0x0bbc849c 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
341  0x000084a8 0x0bbc84a8 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
342  0x00008505 0x0bbc8505 4   7    .text    utf8    3ȋËu blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
343  0x00008538 0x0bbc8538 6   9    .text    utf8    \r3ȉuԋE blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
344  0x000085a3 0x0bbc85a3 5   8    .text    utf8    \v3ȋƋu blocks=Basic Latin,Latin Extended-B
345  0x000085b6 0x0bbc85b6 4   6    .text    utf8    #EԋU blocks=Basic Latin,Cyrillic Supplement
346  0x000085d7 0x0bbc85d7 4   6    .text    utf8    \n3ȋE blocks=Basic Latin,Latin Extended-B
347  0x0000863f 0x0bbc863f 5   8    .text    utf8    \v3ȋǋ} blocks=Basic Latin,Latin Extended-B
348  0x00008652 0x0bbc8652 4   6    .text    utf8    #E؋U blocks=Basic Latin,Arabic
349  0x00008670 0x0bbc8670 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
350  0x000086a2 0x0bbc86a2 5   8    .text    utf8    \r3ЋKu blocks=Basic Latin,Cyrillic
351  0x000086db 0x0bbc86db 5   8    .text    utf8    \v3ȋË] blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
352  0x0000870c 0x0bbc870c 4   6    .text    utf8    \r3ȉu blocks=Basic Latin,Latin Extended-B
353  0x00008718 0x0bbc8718 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
354  0x00008774 0x0bbc8774 4   6    .text    utf8    \a3ȋ} blocks=Basic Latin,Latin Extended-B
355  0x000087a8 0x0bbc87a8 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
356  0x0000880e 0x0bbc880e 7   11   .text    utf8    \v3ȉŰǋ} blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
357  0x00008845 0x0bbc8845 4   6    .text    utf8    \n3ȋE blocks=Basic Latin,Latin Extended-B
358  0x0000884e 0x0bbc884e 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
359  0x000088a8 0x0bbc88a8 7   11   .text    utf8    \v3ȉUȋË] blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
360  0x000088be 0x0bbc88be 4   6    .text    utf8    #E܋U blocks=Basic Latin,Syriac
361  0x000088dc 0x0bbc88dc 4   6    .text    utf8    \r3ȉu blocks=Basic Latin,Latin Extended-B
362  0x000088e8 0x0bbc88e8 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
363  0x00008915 0x0bbc8915 4   6    .text    utf8    \n3Ћ} blocks=Basic Latin,Cyrillic
364  0x00008942 0x0bbc8942 7   11   .text    utf8    \v3ȉUċƋu blocks=Basic Latin,Latin Extended-B,Latin Extended-A
365  0x00008976 0x0bbc8976 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
366  0x00008982 0x0bbc8982 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
367  0x0000899d 0x0bbc899d 4   7    .text    utf8    Mȋы] blocks=Basic Latin,Latin Extended-B,Cyrillic
368  0x000089d9 0x0bbc89d9 5   8    .text    utf8    \v3ȉU\v blocks=Basic Latin,Latin Extended-B
369  0x000089ea 0x0bbc89ea 4   7    .text    utf8    ʋ]ԋU blocks=IPA Extensions,Basic Latin,Cyrillic Supplement
370  0x00008a10 0x0bbc8a10 6   9    .text    utf8    \r3ȉ]ԋE blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
371  0x00008a37 0x0bbc8a37 4   7    .text    utf8    Mċыu blocks=Basic Latin,Latin Extended-A,Cyrillic
372  0x00008a76 0x0bbc8a76 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
373  0x00008a8c 0x0bbc8a8c 4   6    .text    utf8    #EԋU blocks=Basic Latin,Cyrillic Supplement
374  0x00008aaa 0x0bbc8aaa 6   9    .text    utf8    \r3ȉu؋E blocks=Basic Latin,Latin Extended-B,Arabic
375  0x00008ace 0x0bbc8ace 6   10   .text    utf8    M܋M\vы} blocks=Basic Latin,Syriac,Cyrillic
376  0x00008b10 0x0bbc8b10 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
377  0x00008b26 0x0bbc8b26 4   6    .text    utf8    #E؋U blocks=Basic Latin,Arabic
378  0x00008b44 0x0bbc8b44 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
379  0x00008baa 0x0bbc8baa 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
380  0x00008bde 0x0bbc8bde 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
381  0x00008bea 0x0bbc8bea 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
382  0x00008c41 0x0bbc8c41 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
383  0x00008c78 0x0bbc8c78 4   6    .text    utf8    \r3ȉu blocks=Basic Latin,Latin Extended-B
384  0x00008cde 0x0bbc8cde 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
385  0x00008d00 0x0bbc8d00 4   5    .text    ascii   8!\e.
386  0x00008d12 0x0bbc8d12 6   9    .text    utf8    \r3ȉ}܋E blocks=Basic Latin,Latin Extended-B,Syriac
387  0x00008d1e 0x0bbc8d1e 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
388  0x00008d78 0x0bbc8d78 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
389  0x00008d8e 0x0bbc8d8e 4   6    .text    utf8    #E܋U blocks=Basic Latin,Syriac
390  0x00008dac 0x0bbc8dac 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
391  0x00008db8 0x0bbc8db8 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
392  0x00008df8 0x0bbc8df8 4   7    .text    utf8    U\vƋu blocks=Basic Latin,Latin Extended-B
393  0x00008e12 0x0bbc8e12 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
394  0x00008e46 0x0bbc8e46 4   6    .text    utf8    \r3ȉu blocks=Basic Latin,Latin Extended-B
395  0x00008e52 0x0bbc8e52 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
396  0x00008ea9 0x0bbc8ea9 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
397  0x00008ece 0x0bbc8ece 4   5    .text    ascii   Ts\ne
398  0x00008ee0 0x0bbc8ee0 6   9    .text    utf8    \r3ȉ}ԋE blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
399  0x00008f46 0x0bbc8f46 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
400  0x00008f5c 0x0bbc8f5c 4   6    .text    utf8    #EԋU blocks=Basic Latin,Cyrillic Supplement
401  0x00008f65 0x0bbc8f65 5   8    .text    utf8    A»\njv blocks=Basic Latin,Latin-1 Supplement
402  0x00008f7a 0x0bbc8f7a 6   9    .text    utf8    \r3ȉ]؋E blocks=Basic Latin,Latin Extended-B,Arabic
403  0x00008fe0 0x0bbc8fe0 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
404  0x00008ff6 0x0bbc8ff6 4   6    .text    utf8    #E؋U blocks=Basic Latin,Arabic
405  0x00009014 0x0bbc9014 4   6    .text    utf8    \r3ȉu blocks=Basic Latin,Latin Extended-B
406  0x0000907a 0x0bbc907a 4   6    .text    utf8    \a3ȉU blocks=Basic Latin,Latin Extended-B
407  0x000090ae 0x0bbc90ae 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
408  0x000090ba 0x0bbc90ba 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
409  0x00009111 0x0bbc9111 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
410  0x00009148 0x0bbc9148 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
411  0x000091ae 0x0bbc91ae 7   11   .text    utf8    \v3ȉŰË] blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks,Latin-1 Supplement
412  0x000091e2 0x0bbc91e2 6   9    .text    utf8    \r3ȉu܋E blocks=Basic Latin,Latin Extended-B,Syriac
413  0x00009248 0x0bbc9248 7   11   .text    utf8    \v3ȉUȋƋu blocks=Basic Latin,Latin Extended-B
414  0x0000925e 0x0bbc925e 4   6    .text    utf8    #E܋U blocks=Basic Latin,Syriac
415  0x0000927c 0x0bbc927c 4   6    .text    utf8    \r3ȉ} blocks=Basic Latin,Latin Extended-B
416  0x000092a3 0x0bbc92a3 5   9    .text    utf8    M̋ы]\v blocks=Basic Latin,Combining Diacritical Marks,Cyrillic
417  0x000092df 0x0bbc92df 7   11   .text    utf8    \a3ȉUċǋ] blocks=Basic Latin,Latin Extended-B,Latin Extended-A
418  0x00009301 0x0bbc9301 4   7    .text    utf8    A£Ql blocks=Basic Latin,Latin-1 Supplement
419  0x00009316 0x0bbc9316 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
420  0x00009322 0x0bbc9322 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
421  0x0000933a 0x0bbc933a 6   10   .text    utf8    MԋMȋыu blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B,Cyrillic
422  0x0000937c 0x0bbc937c 7   11   .text    utf8    \v3ȉU\vË] blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
423  0x000093b3 0x0bbc93b3 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
424  0x000093d7 0x0bbc93d7 4   7    .text    utf8    Mċы} blocks=Basic Latin,Latin Extended-A,Cyrillic
425  0x00009416 0x0bbc9416 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
426  0x0000944a 0x0bbc944a 6   9    .text    utf8    \r3ȉ}؋E blocks=Basic Latin,Latin Extended-B,Arabic
427  0x00009456 0x0bbc9456 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
428  0x00009471 0x0bbc9471 4   7    .text    utf8    M\vы] blocks=Basic Latin,Cyrillic
429  0x000094b0 0x0bbc94b0 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
430  0x000094c6 0x0bbc94c6 4   6    .text    utf8    #E؋U blocks=Basic Latin,Arabic
431  0x000094e4 0x0bbc94e4 4   6    .text    utf8    \r3ȉ] blocks=Basic Latin,Latin Extended-B
432  0x0000954a 0x0bbc954a 7   11   .text    utf8    \a3ȋuԋË] blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement,Latin-1 Supplement
433  0x0000957e 0x0bbc957e 6   9    .text    utf8    \r3ȉuԋE blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
434  0x000095e4 0x0bbc95e4 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
435  0x000096ad 0x0bbc96ad 4   6    .text    utf8    \n3ȉ] blocks=Basic Latin,Latin Extended-B
436  0x0000971e 0x0bbc971e 7   9    .text    utf8    LwH'3ȋE blocks=Basic Latin,Latin Extended-B
437  0x00009770 0x0bbc9770 4   6    .text    utf8    \r3Љ] blocks=Basic Latin,Cyrillic
438  0x000097d9 0x0bbc97d9 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
439  0x000097e2 0x0bbc97e2 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
440  0x00009837 0x0bbc9837 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
441  0x0000986d 0x0bbc986d 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
442  0x0000987e 0x0bbc987e 4   6    .text    utf8    #E܉E blocks=Basic Latin,Syriac
443  0x00009889 0x0bbc9889 4   6    .text    utf8    #E؋] blocks=Basic Latin,Arabic
444  0x000098a2 0x0bbc98a2 5   8    .text    utf8    \r3ЋË] blocks=Basic Latin,Cyrillic,Latin-1 Supplement
445  0x000098d4 0x0bbc98d4 4   6    .text    utf8    \a3ȉ] blocks=Basic Latin,Latin Extended-B
446  0x00009908 0x0bbc9908 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
447  0x00009911 0x0bbc9911 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
448  0x00009969 0x0bbc9969 4   6    .text    utf8    \v3ȉU blocks=Basic Latin,Latin Extended-B
449  0x000099a2 0x0bbc99a2 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
450  0x000099b5 0x0bbc99b5 5   8    .text    utf8    #E؋ӉE blocks=Basic Latin,Arabic,Cyrillic
451  0x000099d1 0x0bbc99d1 4   7    .text    utf8    3ЋË] blocks=Basic Latin,Cyrillic,Latin-1 Supplement
452  0x00009a02 0x0bbc9a02 4   6    .text    utf8    \a3ȉ] blocks=Basic Latin,Latin Extended-B
453  0x00009a36 0x0bbc9a36 4   6    .text    utf8    \r3ȋE blocks=Basic Latin,Latin Extended-B
454  0x00009a6e 0x0bbc9a6e 5   8    .text    utf8    \n3ЋE̋ blocks=Basic Latin,Cyrillic,Combining Diacritical Marks
455  0x00009a99 0x0bbc9a99 4   6    .text    utf8    \v3ȉu blocks=Basic Latin,Latin Extended-B
456  0x00009ab3 0x0bbc9ab3 4   6    .text    utf8    3E܋U blocks=Basic Latin,Syriac
457  0x00009af6 0x0bbc9af6 4   6    .text    utf8    \r3Љu blocks=Basic Latin,Cyrillic
458  0x00009b00 0x0bbc9b00 5   8    .text    utf8    \n3Ћ]ȋ blocks=Basic Latin,Cyrillic,Latin Extended-B
459  0x00009b30 0x0bbc9b30 4   7    .text    utf8    űU܋ blocks=Basic Latin,Combining Diacritical Marks,Syriac
460  0x00009b3f 0x0bbc9b3f 4   6    .text    utf8    x3ȋE blocks=Basic Latin,Latin Extended-B
461  0x00009c19 0x0bbc9c19 7   11   .text    utf8    \n3։]܋u\v blocks=Basic Latin,Armenian,Syriac
462  0x00009c7f 0x0bbc9c7f 4   7    .text    utf8    3ȋEԋ blocks=Basic Latin,Latin Extended-B,Cyrillic Supplement
463  0x00009d09 0x0bbc9d09 4   7    .text    utf8    3ȋE܋ blocks=Basic Latin,Latin Extended-B,Syriac
464  0x00009d2d 0x0bbc9d2d 6   9    .text    utf8    \n3։]̋u blocks=Basic Latin,Armenian,Combining Diacritical Marks
465  0x00009d93 0x0bbc9d93 4   7    .text    utf8    3ȋE؋ blocks=Basic Latin,Latin Extended-B,Arabic
466  0x00009da8 0x0bbc9da8 4   8    .text    utf8    ًMԋы blocks=Arabic,Basic Latin,Cyrillic Supplement,Cyrillic
467  0x00009e1d 0x0bbc9e1d 4   7    .text    utf8    3ȋE̋ blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
468  0x00009ee2 0x0bbc9ee2 4   5    .text    ascii   B$_^
469  0x00009f8a 0x0bbc9f8a 4   5    .text    ascii   \f_^[
470  0x0000a229 0x0bbca229 5   6    .text    ascii   WSVQj
471  0x0000a244 0x0bbca244 4   5    .text    ascii   \fC_^
472  0x0000a272 0x0bbca272 5   7    .text    utf8    ~9+ƉE blocks=Basic Latin,Latin Extended-B
473  0x0000a355 0x0bbca355 5   6    .text    ascii   t\vC;]
474  0x0000a3ca 0x0bbca3ca 4   6    .text    utf8    \v3ŉE blocks=Basic Latin,Latin Extended-A
475  0x0000a3d4 0x0bbca3d4 4   5    .text    ascii   U\bW3
476  0x0000a499 0x0bbca499 5   7    .text    utf8    t53\rI
477  0x0000a4fd 0x0bbca4fd 4   6    .text    utf8    \v3ŉE blocks=Basic Latin,Latin Extended-A
478  0x0000a503 0x0bbca503 4   5    .text    ascii   SVQj
479  0x0000a56e 0x0bbca56e 4   5    .text    ascii   };jd
480  0x0000a5b1 0x0bbca5b1 4   5    .text    ascii   \v_^3
481  0x0000a60a 0x0bbca60a 4   5    .text    ascii   \vv)S
482  0x0000a62b 0x0bbca62b 4   5    .text    ascii   \vF;5
483  0x0000a67a 0x0bbca67a 4   6    .text    utf8    \v3ŉE blocks=Basic Latin,Latin Extended-A
484  0x0000a75a 0x0bbca75a 4   6    .text    utf8    ]ԍd$ blocks=Basic Latin,Cyrillic Supplement
485  0x0000a810 0x0bbca810 4   6    .text    utf8    \v3ŉE blocks=Basic Latin,Latin Extended-A
486  0x0000a817 0x0bbca817 5   6    .text    ascii   C\bVW3
487  0x0000a8fd 0x0bbca8fd 4   6    .text    utf8    \v3ŉE blocks=Basic Latin,Latin Extended-A
488  0x0000a916 0x0bbca916 4   5    .text    ascii   \vu(h
489  0x0000a9f2 0x0bbca9f2 6   7    .text    ascii   Pj@jlV
490  0x0000aa0d 0x0bbcaa0d 4   6    .text    utf8    V,3Ʌ blocks=Basic Latin,Latin Extended-B
491  0x0000aa62 0x0bbcaa62 4   6    .text    utf8    +ЉQ- blocks=Basic Latin,Cyrillic
492  0x0000ab67 0x0bbcab67 4   5    .text    ascii   jlVS
493  0x0000aba8 0x0bbcaba8 4   5    .text    ascii   \vt\b@
494  0x0000ac0a 0x0bbcac0a 4   6    .text    utf8    \v3ŉE blocks=Basic Latin,Latin Extended-A
495  0x0000ac1b 0x0bbcac1b 4   5    .text    ascii   \vu(h
496  0x0000ac60 0x0bbcac60 6   7    .text    ascii   ,;\at\vA
497  0x0000acf6 0x0bbcacf6 4   5    .text    ascii   \vt\b@
498  0x0000ad48 0x0bbcad48 5   7    .text    utf8    ځ>oV4 blocks=Arabic,Basic Latin
499  0x0000ada2 0x0bbcada2 4   5    .text    ascii   F\bj&
500  0x0000adc8 0x0bbcadc8 4   6    .text    utf8    ^[]Ë blocks=Basic Latin,Latin-1 Supplement
501  0x0000adce 0x0bbcadce 4   5    .text    ascii   _^[]
502  0x0000ade6 0x0bbcade6 5   6    .text    ascii   }\bjpj
503  0x0000ae01 0x0bbcae01 5   6    .text    ascii   Ht8Ht
504  0x0000ae0d 0x0bbcae0d 4   6    .text    utf8    ^]É> blocks=Basic Latin,Latin-1 Supplement
505  0x0000ae23 0x0bbcae23 4   6    .text    utf8    ^]É> blocks=Basic Latin,Latin-1 Supplement
506  0x0000ae39 0x0bbcae39 4   6    .text    utf8    ^]É> blocks=Basic Latin,Latin-1 Supplement
507  0x0000b28f 0x0bbcb28f 4   5    .text    ascii   Ph\f]
508  0x0000b2b2 0x0bbcb2b2 4   5    .text    ascii   D0\b]
509  0x0000b652 0x0bbcb652 4   5    .text    ascii   Ph\f]
510  0x0000b661 0x0bbcb661 4   5    .text    ascii   D0\b[
511  0x0000b71c 0x0bbcb71c 4   5    .text    ascii   D0\b]
512  0x0000b74f 0x0bbcb74f 4   5    .text    ascii   D0\b(
513  0x0000b7ce 0x0bbcb7ce 4   5    .text    ascii   D0\b)
514  0x0000b851 0x0bbcb851 4   6    .text    utf8    3ɋE\f blocks=Basic Latin,Latin Extended-B
515  0x0000b934 0x0bbcb934 5   7    .text    utf8    DЉT$( blocks=Basic Latin,Cyrillic
516  0x0000b9bd 0x0bbcb9bd 5   8    .text    utf8    +A<Řz blocks=Basic Latin,Latin Extended-A
517  0x0000ba17 0x0bbcba17 4   5    .text    ascii   t\a@;
518  0x0000ba58 0x0bbcba58 6   7    .text    ascii   G] t\b\f
519  0x0000ba8a 0x0bbcba8a 6   7    .text    ascii   G]@t\b\f
520  0x0000bb6f 0x0bbcbb6f 6   7    .text    ascii   G]\bt\b\f
521  0x0000bbbb 0x0bbcbbbb 6   7    .text    ascii   G]\bt\b\f
522  0x0000bbcf 0x0bbcbbcf 5   7    .text    utf8    tĀO]\b blocks=Basic Latin,Latin Extended-A
523  0x0000bbec 0x0bbcbbec 6   7    .text    ascii   G]\bt\b\f
524  0x0000bc1d 0x0bbcbc1d 6   7    .text    ascii   G]\bt\b\f
525  0x0000bc4f 0x0bbcbc4f 6   7    .text    ascii   G]\bt\b\f
526  0x0000bc74 0x0bbcbc74 6   7    .text    ascii   G]\bt\b\f
527  0x0000bd3a 0x0bbcbd3a 6   7    .text    ascii   g@2OA2
528  0x0000bd41 0x0bbcbd41 4   6    .text    utf8    $ 2Ȋ blocks=Basic Latin,Latin Extended-B
529  0x0000bd4c 0x0bbcbd4c 5   8    .text    utf8    $@2ȊĀ blocks=Basic Latin,Latin Extended-B,Latin Extended-A
530  0x0000bd57 0x0bbcbd57 5   7    .text    utf8    \a\nȈOA blocks=Basic Latin,Latin Extended-B
531  0x0000be78 0x0bbcbe78 4   6    .text    utf8    \nHG^
532  0x0000be87 0x0bbcbe87 4   6    .text    utf8    G=ƆA blocks=Basic Latin,Latin Extended-B
533  0x0000bf85 0x0bbcbf85 4   5    .text    ascii   ft"-
534  0x0000bfe4 0x0bbcbfe4 5   6    .text    ascii   2Ga$|
535  0x0000bffb 0x0bbcbffb 5   6    .text    ascii   t\vIu!
536  0x0000c0ab 0x0bbcc0ab 8   9    .text    ascii   2Ga$|0Ga
537  0x0000c0bd 0x0bbcc0bd 4   6    .text    utf8    \nHG^
538  0x0000c12d 0x0bbcc12d 8   9    .text    ascii   2G^$\b2G^
539  0x0000c18b 0x0bbcc18b 8   9    .text    ascii   2Ga$|0Ga
540  0x0000c2a4 0x0bbcc2a4 4   5    .text    ascii   \vu\b\f
541  0x0000c30d 0x0bbcc30d 4   5    .text    ascii   ~C0f
542  0x0000c3b8 0x0bbcc3b8 4   5    .text    ascii   u\t9C
543  0x0000c3f1 0x0bbcc3f1 4   5    .text    ascii   ~C0f
544  0x0000c449 0x0bbcc449 4   5    .text    ascii   4tC=
545  0x0000c468 0x0bbcc468 6   7    .text    ascii   G]\bt\b\f
546  0x0000c49a 0x0bbcc49a 6   7    .text    ascii   G]\bt\b\f
547  0x0000c4fe 0x0bbcc4fe 4   5    .text    ascii   t2=\t
548  0x0000c505 0x0bbcc505 4   5    .text    ascii   ~\a=\f
549  0x0000c52d 0x0bbcc52d 6   8    .text    utf8    \nȈO`B; blocks=Basic Latin,Latin Extended-B
550  0x0000c5ba 0x0bbcc5ba 5   6    .text    ascii   |5=\b\b
551  0x0000c6ba 0x0bbcc6ba 4   5    .text    ascii   G]@t
552  0x0000c712 0x0bbcc712 5   6    .text    ascii   G]@t2
553  0x0000c81a 0x0bbcc81a 4   5    .text    ascii   D0\b 
554  0x0000c83d 0x0bbcc83d 4   5    .text    ascii   D0\b 
555  0x0000c85e 0x0bbcc85e 5   7    .text    utf8    3ɍC\fP blocks=Basic Latin,Latin Extended-B
556  0x0000c8a8 0x0bbcc8a8 4   5    .text    ascii   D0\b 
557  0x0000c8c5 0x0bbcc8c5 4   5    .text    ascii   D0\b 
558  0x0000c948 0x0bbcc948 4   5    .text    ascii   G]\bt
559  0x0000c9e9 0x0bbcc9e9 8   9    .text    ascii   <.t(<>uK
560  0x0000cab8 0x0bbccab8 4   5    .text    ascii   D0\b 
561  0x0000cadb 0x0bbccadb 4   5    .text    ascii   D0\b 
562  0x0000cb7a 0x0bbccb7a 5   6    .text    ascii   D$ t4
563  0x0000cbbd 0x0bbccbbd 5   6    .text    ascii   D$$t4
564  0x0000cdba 0x0bbccdba 5   6    .text    ascii   D$ t7
565  0x0000cdfe 0x0bbccdfe 5   6    .text    ascii   D$$t;
566  0x0000d105 0x0bbcd105 5   6    .text    ascii   D$$t7
567  0x0000d380 0x0bbcd380 4   5    .text    ascii   D0\b}
568  0x0000d493 0x0bbcd493 4   5    .text    ascii   D0\b}
569  0x0000d7c8 0x0bbcd7c8 4   5    .text    ascii   D0\b}
570  0x0000dbc8 0x0bbcdbc8 4   5    .text    ascii   D0\b}
571  0x0000dc54 0x0bbcdc54 4   5    .text    ascii   D0\b}
572  0x0000dd2b 0x0bbcdd2b 9   10   .text    ascii   T$(9S\fr*w
573  0x0000dd35 0x0bbcdd35 5   6    .text    ascii   9C\br#
574  0x0000dd47 0x0bbcdd47 7   8    .text    ascii   D$(9C\fw
575  0x0000dd51 0x0bbcdd51 5   6    .text    ascii   9S\bs\a
576  0x0000dd90 0x0bbcdd90 8   10   .text    utf8    C\b\vC\ft'ǆ blocks=Basic Latin,Latin Extended-B
577  0x0000de2b 0x0bbcde2b 4   6    .text    utf8    3ɋGh blocks=Basic Latin,Latin Extended-B
578  0x0000deae 0x0bbcdeae 5   6    .text    ascii   C\b\vC\f
579  0x0000df25 0x0bbcdf25 9   11   .text    utf8    3ۋB\b\vB\fta blocks=Basic Latin,Arabic
580  0x0000df35 0x0bbcdf35 4   6    .text    utf8    t,ǆX blocks=Basic Latin,Latin Extended-B
581  0x0000dfe6 0x0bbcdfe6 5   6    .text    ascii   f;D$,
582  0x0000e019 0x0bbce019 4   6    .text    utf8    3ɋGh blocks=Basic Latin,Latin Extended-B
583  0x0000e099 0x0bbce099 4   6    .text    utf8    3ɋGh blocks=Basic Latin,Latin Extended-B
584  0x0000e175 0x0bbce175 6   7    .text    ascii   \bt\rHu]
585  0x0000e31e 0x0bbce31e 4   5    .text    ascii   ~\a=\b
586  0x0000e397 0x0bbce397 4   5    .text    ascii   Ht\fH
587  0x0000e499 0x0bbce499 5   6    .text    ascii   Ht\fHu
588  0x0000e551 0x0bbce551 7   8    .text    ascii   \v\v\v\v\v\v\v
589  0x0000e559 0x0bbce559 7   8    .text    ascii   \v\v\v\v\v\v\v
590  0x0000e561 0x0bbce561 7   8    .text    ascii   \v\v\v\v\v\v\v
591  0x0000e569 0x0bbce569 37  38   .text    ascii   \v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v
592  0x0000e591 0x0bbce591 141 142  .text    ascii   \a\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\v\b\v\t\n
