Missing bin header dwarf
[Sections]

nth paddr         size vaddr        vsize perm name
―――――――――――――――――――――――――――――――――――――――――――――――――――
0   0x00001000  0x2000 0x00401000  0x2000 -r-x .text
1   0x00003000  0x1000 0x00403000  0x1000 -r-- .rdata
2   0x00004000  0x1000 0x00404000  0x1000 -rw- .data
3   0x00005000  0x6000 0x00405000  0x6000 -r-- .rsrc

[Segments]

nth paddr  size vaddr  vsize perm name
――――――――――――――――――――――――――――――――――――――

[Entrypoints]
vaddr=0x00402c0c paddr=0x00002c0c haddr=0x00000118 type=program

1 entrypoints
[Constructors]

0 entrypoints
[Main]
vaddr=0x00402394 paddr=0x00002394
[Imports]
nth vaddr      bind type lib          name
――――――――――――――――――――――――――――――――――――――――――
1   0x00403010 NONE FUNC KERNEL32.dll ExpandEnvironmentStringsA
2   0x00403014 NONE FUNC KERNEL32.dll LockResource
3   0x00403018 NONE FUNC KERNEL32.dll LoadResource
4   0x0040301c NONE FUNC KERNEL32.dll SizeofResource
5   0x00403020 NONE FUNC KERNEL32.dll FindResourceA
6   0x00403024 NONE FUNC KERNEL32.dll LoadLibraryA
7   0x00403028 NONE FUNC KERNEL32.dll WriteFile
8   0x0040302c NONE FUNC KERNEL32.dll lstrcpyA
9   0x00403030 NONE FUNC KERNEL32.dll ResumeThread
10  0x00403034 NONE FUNC KERNEL32.dll QueueUserAPC
11  0x00403038 NONE FUNC KERNEL32.dll GetLastError
12  0x0040303c NONE FUNC KERNEL32.dll CreateFileMappingA
13  0x00403040 NONE FUNC KERNEL32.dll Sleep
14  0x00403044 NONE FUNC KERNEL32.dll CloseHandle
15  0x00403048 NONE FUNC KERNEL32.dll GetModuleFileNameA
16  0x0040304c NONE FUNC KERNEL32.dll lstrcatA
17  0x00403050 NONE FUNC KERNEL32.dll MultiByteToWideChar
18  0x00403054 NONE FUNC KERNEL32.dll GetStartupInfoA
19  0x00403058 NONE FUNC KERNEL32.dll GetModuleHandleA
1   0x00403000 NONE FUNC ADVAPI32.dll RegQueryValueExA
2   0x00403004 NONE FUNC ADVAPI32.dll RegCloseKey
3   0x00403008 NONE FUNC ADVAPI32.dll RegOpenKeyExA
1   0x004030c8 NONE FUNC PSAPI.DLL    GetModuleFileNameExA
2   0x004030cc NONE FUNC PSAPI.DLL    EnumProcessModules
1   0x00403060 NONE FUNC MSVCRT.dll   _stricmp
2   0x00403064 NONE FUNC MSVCRT.dll   strlen
3   0x00403068 NONE FUNC MSVCRT.dll   strcat
4   0x0040306c NONE FUNC MSVCRT.dll   strstr
5   0x00403070 NONE FUNC MSVCRT.dll   strcpy
6   0x00403074 NONE FUNC MSVCRT.dll   memset
7   0x00403078 NONE FUNC MSVCRT.dll   sym.imp.void __cdecl operator delete(void *)
8   0x0040307c NONE FUNC MSVCRT.dll   sprintf
9   0x00403080 NONE FUNC MSVCRT.dll   sym.imp.void * __cdecl operator new(unsigned int)
10  0x00403084 NONE FUNC MSVCRT.dll   strchr
11  0x00403088 NONE FUNC MSVCRT.dll   strcmp
12  0x0040308c NONE FUNC MSVCRT.dll   _exit
13  0x00403090 NONE FUNC MSVCRT.dll   _XcptFilter
14  0x00403094 NONE FUNC MSVCRT.dll   exit
15  0x00403098 NONE FUNC MSVCRT.dll   _acmdln
16  0x0040309c NONE FUNC MSVCRT.dll   __getmainargs
17  0x004030a0 NONE FUNC MSVCRT.dll   _initterm
18  0x004030a4 NONE FUNC MSVCRT.dll   __setusermatherr
19  0x004030a8 NONE FUNC MSVCRT.dll   _adjust_fdiv
20  0x004030ac NONE FUNC MSVCRT.dll   __p__commode
21  0x004030b0 NONE FUNC MSVCRT.dll   __p__fmode
22  0x004030b4 NONE FUNC MSVCRT.dll   __set_app_type
23  0x004030b8 NONE FUNC MSVCRT.dll   _except_handler3
24  0x004030bc NONE FUNC MSVCRT.dll   _controlfp
25  0x004030c0 NONE FUNC MSVCRT.dll   _strupr

[Symbols]

nth paddr      vaddr      bind type size lib          name
65  0x00006364 0x00406364 5   7    .rsrc   utf8    \b[\nηZ blocks=Basic Latin,Greek and Coptic
66  0x0000638e 0x0040638e 5   6    .rsrc   ascii   5)e|x
67  0x000063b9 0x004063b9 5   7    .rsrc   utf8    ?ѤWA@ blocks=Basic Latin,Cyrillic
68  0x0000641c 0x0040641c 4   5    .rsrc   ascii   Ev"H
69  0x00006450 0x00406450 4   6    .rsrc   utf8    Fpƈ0 blocks=Basic Latin,Latin Extended-B
70  0x000064c7 0x004064c7 4   6    .rsrc   utf8    Y\ebH
71  0x000064ff 0x004064ff 4   5    .rsrc   ascii   \aA$M
72  0x0000655d 0x0040655d 5   6    .rsrc   ascii   <+4$\f
73  0x00006563 0x00406563 4   8    .rsrc   utf8    \rĞŁԠ blocks=Basic Latin,Latin Extended-A,Cyrillic Supplement
74  0x00006573 0x00406573 4   5    .rsrc   ascii   <B?\b
75  0x000065bc 0x004065bc 4   5    .rsrc   ascii   Pt\ve
76  0x000065c7 0x004065c7 4   5    .rsrc   ascii    d]|
77  0x000065d0 0x004065d0 5   6    .rsrc   ascii   :Y]-/
78  0x000065de 0x004065de 8   11   .rsrc   utf8    ُq%^`h\U blocks=Arabic,Basic Latin
79  0x00006663 0x00406663 4   5    .rsrc   ascii   s+:\e
80  0x00006673 0x00406673 4   5    .rsrc   ascii   MfK\f
81  0x00006682 0x00406682 4   6    .rsrc   utf8    \̌@d blocks=Basic Latin,Combining Diacritical Marks
82  0x00006739 0x00406739 4   5    .rsrc   ascii   ,j\aB
83  0x00006798 0x00406798 6   7    .rsrc   ascii   2cx5tc
84  0x000067ae 0x004067ae 5   7    .rsrc   utf8     k4@ڈ blocks=Basic Latin,Arabic
85  0x000067b9 0x004067b9 5   6    .rsrc   ascii   B\rbD'
86  0x000067bf 0x004067bf 4   5    .rsrc   ascii   NCF<
87  0x000067f1 0x004067f1 6   7    .rsrc   ascii   ?3!=\I
88  0x000067fd 0x004067fd 4   5    .rsrc   ascii   /d\f`
89  0x00006841 0x00406841 5   6    .rsrc   ascii   q\r\vJ>
90  0x00006975 0x00406975 5   6    .rsrc   ascii   qAws!
91  0x000069a8 0x004069a8 4   5    .rsrc   ascii   P\vK?
92  0x000069b3 0x004069b3 4   5    .rsrc   ascii   )}a|
93  0x000069c7 0x004069c7 4   8    .rsrc   utf8    CՉ\f blocks=Basic Latin,Private Use Area,Armenian
94  0x00006a23 0x00406a23 4   6    .rsrc   utf8    rgɝ  blocks=Basic Latin,IPA Extensions
95  0x00006a4a 0x00406a4a 5   6    .rsrc   ascii   zF`vQ
96  0x00006a57 0x00406a57 4   8    .rsrc   utf8    G埔}Н blocks=Basic Latin,CJK Unified Ideographs,Cyrillic
97  0x00006a64 0x00406a64 5   6    .rsrc   ascii   +DA[^
98  0x00006a88 0x00406a88 4   5    .rsrc   ascii   XsI2
99  0x00006ac5 0x00406ac5 4   5    .rsrc   ascii   |&.\r
100 0x00006ade 0x00406ade 4   6    .rsrc   utf8    W(1Ȯ blocks=Basic Latin,Latin Extended-B
101 0x00006ae6 0x00406ae6 4   5    .rsrc   ascii   lr,X
102 0x00006aff 0x00406aff 4   5    .rsrc   ascii   \t>e!
103 0x00006b04 0x00406b04 4   5    .rsrc   ascii   428f
104 0x00006b17 0x00406b17 5   6    .rsrc   ascii    #|r&
105 0x00006b29 0x00406b29 4   5    .rsrc   ascii   r,k+
106 0x00006b4e 0x00406b4e 5   7    .rsrc   utf8    ܉-0P+ blocks=Syriac,Basic Latin
107 0x00006b74 0x00406b74 4   6    .rsrc   utf8    +k?® blocks=Basic Latin,Latin-1 Supplement
108 0x00006c4f 0x00406c4f 4   7    .rsrc   utf8    "Ƞ±M blocks=Basic Latin,Latin Extended-B,Latin-1 Supplement
109 0x00006c62 0x00406c62 4   5    .rsrc   ascii   ;c"H
110 0x00006cd8 0x00406cd8 4   6    .rsrc   utf8    0ʦV\a blocks=Basic Latin,IPA Extensions
111 0x00006cfd 0x00406cfd 5   8    .rsrc   utf8    !vTB謈 blocks=Basic Latin,CJK Unified Ideographs
112 0x00006d0a 0x00406d0a 4   5    .rsrc   ascii   EPj>
113 0x00006d4d 0x00406d4d 4   6    .rsrc   utf8    Er?ή blocks=Basic Latin,Greek and Coptic
114 0x00006d55 0x00406d55 4   6    .rsrc   utf8    s6"Ȯ blocks=Basic Latin,Latin Extended-B
115 0x00006d87 0x00406d87 4   6    .rsrc   utf8    [n67
116 0x00006dc6 0x00406dc6 5   6    .rsrc   ascii   _fS("
117 0x00006e06 0x00406e06 4   5    .rsrc   ascii   gBb,
118 0x00006e6f 0x00406e6f 4   5    .rsrc   ascii   \v'09
119 0x00006ecd 0x00406ecd 4   5    .rsrc   ascii   fj /
120 0x00006ee5 0x00406ee5 4   6    .rsrc   utf8    "8F 
121 0x00006eff 0x00406eff 4   6    .rsrc   utf8    Φ_/q blocks=Greek and Coptic,Basic Latin
122 0x00006f23 0x00406f23 4   5    .rsrc   ascii   ^\f"K
123 0x00006f70 0x00406f70 4   5    .rsrc   ascii   RD\n\n
124 0x00006fd4 0x00406fd4 4   5    .rsrc   ascii   PBY@
125 0x00006ff5 0x00406ff5 5   7    .rsrc   utf8    +"ɂ@b blocks=Basic Latin,Latin Extended-B
126 0x0000702f 0x0040702f 4   5    .rsrc   ascii   "\txB
127 0x0000705c 0x0040705c 4   5    .rsrc   ascii   n \b-
128 0x000070dc 0x004070dc 4   6    .rsrc   utf8    [@Vւ blocks=Basic Latin,Armenian
129 0x0000711d 0x0040711d 4   6    .rsrc   utf8    v\a"ϯ blocks=Basic Latin,Greek and Coptic
130 0x00007152 0x00407152 5   7    .rsrc   utf8    ltH\aD
131 0x000071c8 0x004071c8 4   5    .rsrc   ascii   6W(:
132 0x000071e5 0x004071e5 5   6    .rsrc   ascii   E}BNM
133 0x00007206 0x00407206 4   5    .rsrc   ascii   \v'@)
134 0x0000725f 0x0040725f 4   5    .rsrc   ascii   LA^\t
135 0x00007313 0x00407313 5   6    .rsrc   ascii   H."I\a
136 0x00007328 0x00407328 4   5    .rsrc   ascii   dcb4
137 0x00007340 0x00407340 4   5    .rsrc   ascii   D\aga
138 0x000073a8 0x004073a8 4   5    .rsrc   ascii   7BV:
139 0x000073b8 0x004073b8 7   8    .rsrc   ascii   g@mXlr0
140 0x0000741a 0x0040741a 5   7    .rsrc   utf8    F4"ȹ) blocks=Basic Latin,Latin Extended-B
141 0x00007433 0x00407433 4   5    .rsrc   ascii   t\t#H
142 0x00007454 0x00407454 4   5    .rsrc   ascii   "~lv
143 0x00007460 0x00407460 4   5    .rsrc   ascii   M@'B
144 0x000074a1 0x004074a1 5   6    .rsrc   ascii   B;>CE
145 0x0000751c 0x0040751c 5   6    .rsrc   ascii   78EyV
146 0x00007526 0x00407526 5   8    .rsrc   utf8    #iɇɰw blocks=Basic Latin,Latin Extended-B,IPA Extensions
147 0x0000754f 0x0040754f 4   6    .rsrc   utf8    ѤWb$ blocks=Cyrillic,Basic Latin
148 0x00007568 0x00407568 6   8    .rsrc   utf8    `lv1ȮL blocks=Basic Latin,Latin Extended-B
149 0x00007578 0x00407578 4   5    .rsrc   ascii   @0=\t
150 0x00007581 0x00407581 4   5    .rsrc   ascii   \fr}v
151 0x000075c3 0x004075c3 5   7    .rsrc   utf8    <Ҕ\nxe blocks=Basic Latin,Cyrillic
152 0x000075ea 0x004075ea 5   7    .rsrc   utf8    nOӠHz blocks=Basic Latin,Cyrillic
153 0x00007677 0x00407677 4   5    .rsrc   ascii   'V"$
154 0x00007685 0x00407685 4   5    .rsrc   ascii   ut"N
155 0x00007698 0x00407698 4   5    .rsrc   ascii   Fe`P
156 0x000076c6 0x004076c6 4   5    .rsrc   ascii   sgWB
157 0x000077a5 0x004077a5 4   5    .rsrc   ascii   Ef.>
158 0x0000781d 0x0040781d 4   6    .rsrc   utf8    $`$ɠ blocks=Basic Latin,IPA Extensions
159 0x0000785d 0x0040785d 4   5    .rsrc   ascii   F<{(
160 0x00007866 0x00407866 5   6    .rsrc   ascii   C">;:
161 0x0000787f 0x0040787f 4   7    .rsrc   utf8    w?¤Ψ blocks=Basic Latin,Latin-1 Supplement,Greek and Coptic
162 0x00007897 0x00407897 4   5    .rsrc   ascii   'PA]
163 0x0000789c 0x0040789c 4   6    .rsrc   utf8    u~1Ȯ blocks=Basic Latin,Latin Extended-B
164 0x000078d7 0x004078d7 7   8    .rsrc   ascii   =R{VV5?
165 0x000078fc 0x004078fc 5   7    .rsrc   utf8    {pЋ{q blocks=Basic Latin,Cyrillic
166 0x0000795c 0x0040795c 4   5    .rsrc   ascii   4\ft\r
167 0x000079ca 0x004079ca 4   5    .rsrc   ascii   \f|c7
168 0x000079e1 0x004079e1 4   5    .rsrc   ascii   *DIu
169 0x00007a0a 0x00407a0a 5   7    .rsrc   utf8    oIlڅ\f blocks=Basic Latin,Arabic
170 0x00007a16 0x00407a16 4   5    .rsrc   ascii    W4\a
171 0x00007aac 0x00407aac 4   5    .rsrc   ascii   l![`
172 0x00007ab8 0x00407ab8 4   6    .rsrc   utf8    Ep?Π blocks=Basic Latin,Greek and Coptic
173 0x00007ac1 0x00407ac1 4   5    .rsrc   ascii   Vt!#
174 0x00007af1 0x00407af1 4   5    .rsrc   ascii   W\fr*
175 0x00007b47 0x00407b47 4   5    .rsrc   ascii   Qdsd
176 0x00007b5a 0x00407b5a 4   5    .rsrc   ascii   (?hP
177 0x00007b81 0x00407b81 4   6    .rsrc   utf8    Ej"ɭ blocks=Basic Latin,IPA Extensions
178 0x00007bbb 0x00407bbb 5   7    .rsrc   utf8    uP1ȪN blocks=Basic Latin,Latin Extended-B
179 0x00007bce 0x00407bce 5   8    .rsrc   utf8    둎Etgh blocks=Hangul Syllables,Basic Latin
180 0x00007c39 0x00407c39 5   6    .rsrc   ascii   )`Llh
181 0x00007c6d 0x00407c6d 5   6    .rsrc   ascii   K*\r:h
182 0x00007c8a 0x00407c8a 4   5    .rsrc   ascii   >\v(W
183 0x00007cf2 0x00407cf2 7   8    .rsrc   ascii   \f_/rl0)
184 0x00007cfa 0x00407cfa 4   7    .rsrc   utf8    ˠ²,j blocks=Spacing Modifier Letters,Latin-1 Supplement,Basic Latin
185 0x00007d20 0x00407d20 5   7    .rsrc   utf8    (܆Mhq blocks=Basic Latin,Syriac
186 0x00007d49 0x00407d49 5   6    .rsrc   ascii   \Nq/?
187 0x00007d61 0x00407d61 4   5    .rsrc   ascii   +:\fS
188 0x00007d8e 0x00407d8e 5   7    .rsrc   utf8    \j2?­ blocks=Basic Latin,Latin-1 Supplement
189 0x00007de8 0x00407de8 4   5    .rsrc   ascii   4 \r`
190 0x00007e0d 0x00407e0d 4   6    .rsrc   utf8     Ä(j blocks=Basic Latin,Latin-1 Supplement
191 0x00007e54 0x00407e54 4   5    .rsrc   ascii   \b_/|
192 0x00007ebc 0x00407ebc 5   7    .rsrc   utf8    Y]Ѓ}? blocks=Basic Latin,Cyrillic
193 0x00007ecb 0x00407ecb 4   5    .rsrc   ascii   +gb-
194 0x00007f0b 0x00407f0b 4   6    .rsrc   utf8    \b"PɎ blocks=Basic Latin,Latin Extended-B
195 0x00007f1b 0x00407f1b 4   7    .rsrc   utf8    qe䏈h blocks=Basic Latin,CJK Unified Ideographs Extension A
196 0x00007f31 0x00407f31 4   6    .rsrc   utf8    5\nԼR blocks=Basic Latin,Armenian
197 0x00007f66 0x00407f66 6   7    .rsrc   ascii   A\b2( \b
198 0x0000800c 0x0040800c 4   6    .rsrc   utf8    G\b"ȯ blocks=Basic Latin,Latin Extended-B
199 0x00008093 0x00408093 4   6    .rsrc   utf8    AԜV+ blocks=Basic Latin,Cyrillic Supplement
200 0x000080b4 0x004080b4 4   5    .rsrc   ascii   3A,+
201 0x000080eb 0x004080eb 5   6    .rsrc   ascii    e@A*
202 0x0000810e 0x0040810e 4   5    .rsrc   ascii   *UdZ
203 0x00008119 0x00408119 4   5    .rsrc   ascii   #e~G
204 0x0000813a 0x0040813a 5   6    .rsrc   ascii   r\n ];
205 0x000081aa 0x004081aa 4   6    .rsrc   utf8    =Ѭs\t blocks=Basic Latin,Cyrillic
206 0x00008215 0x00408215 6   7    .rsrc   ascii   !yD'A\b
207 0x0000822c 0x0040822c 4   5    .rsrc   ascii   St<_
208 0x00008255 0x00408255 4   5    .rsrc   ascii   <G,C
209 0x000082e8 0x004082e8 4   5    .rsrc   ascii   (h\bX
210 0x00008313 0x00408313 7   8    .rsrc   ascii   R 1$Dc\b
211 0x00008321 0x00408321 4   6    .rsrc   utf8    0EFƄ blocks=Basic Latin,Latin Extended-B
212 0x00008376 0x00408376 4   5    .rsrc   ascii   9BFb
213 0x000083ba 0x004083ba 4   5    .rsrc   ascii   "cRE
214 0x000083c6 0x004083c6 6   7    .rsrc   ascii   .4D\hh
215 0x000083d6 0x004083d6 8   11   .rsrc   utf8    O\eҒpԀc(1 blocks=Basic Latin,Cyrillic,Cyrillic Supplement
216 0x000083e5 0x004083e5 4   5    .rsrc   ascii   \e\bVv
217 0x00008438 0x00408438 5   7    .rsrc   utf8    \bԾ\fi\n blocks=Basic Latin,Armenian
218 0x00008461 0x00408461 8   11   .rsrc   utf8    _вutoȡ=o blocks=Basic Latin,Cyrillic,Latin Extended-B
219 0x0000851b 0x0040851b 4   5    .rsrc   ascii   n2\e\f
220 0x00008589 0x00408589 4   5    .rsrc   ascii   A6\e\r
221 0x00008596 0x00408596 6   7    .rsrc   ascii   u6F:N0
222 0x000085d7 0x004085d7 5   6    .rsrc   ascii   \vzA\ng
223 0x0000863c 0x0040863c 8   11   .rsrc   utf8    x:~慂^\t21 blocks=Basic Latin,CJK Unified Ideographs
224 0x00008701 0x00408701 5   6    .rsrc   ascii   d}C)z
225 0x0000874d 0x0040874d 5   6    .rsrc   ascii   Lf8Y4
226 0x00008754 0x00408754 4   5    .rsrc   ascii   v(U9
227 0x00008822 0x00408822 4   5    .rsrc   ascii   O\nP 
228 0x00008831 0x00408831 4   5    .rsrc   ascii   l\D&
229 0x00008850 0x00408850 6   7    .rsrc   ascii   0c[AIV
230 0x0000889b 0x0040889b 4   6    .rsrc   utf8    #EoƋ blocks=Basic Latin,Latin Extended-B
231 0x000088d5 0x004088d5 4   5    .rsrc   ascii   NfCI
232 0x000088e2 0x004088e2 4   5    .rsrc   ascii   \f&3(
233 0x00008920 0x00408920 6   7    .rsrc   ascii   \eL>+'@
234 0x00008985 0x00408985 4   5    .rsrc   ascii   ~Ey#
235 0x0000898d 0x0040898d 7   10   .rsrc   utf8    Sy[姗~ay blocks=Basic Latin,CJK Unified Ideographs
236 0x000089c6 0x004089c6 4   7    .rsrc   utf8    {\e짳~ blocks=Basic Latin,Hangul Syllables
237 0x00008b68 0x00408b68 4   5    .rsrc   ascii   HD2!
238 0x00008c4b 0x00408c4b 4   5    .rsrc   ascii   )HFn
239 0x00008cb5 0x00408cb5 5   6    .rsrc   ascii   fS$Zd
240 0x00008cbf 0x00408cbf 4   5    .rsrc   ascii   VJCu
241 0x00008cfa 0x00408cfa 5   8    .rsrc   utf8    BpZI駦 blocks=Basic Latin,CJK Unified Ideographs
242 0x00008d29 0x00408d29 4   6    .rsrc   utf8    MƘAJ blocks=Basic Latin,Latin Extended-B
243 0x00008d62 0x00408d62 4   5    .rsrc   ascii   b{qb
244 0x00008d76 0x00408d76 4   6    .rsrc   utf8    $PĜ\ blocks=Basic Latin,Latin Extended-A
245 0x00008d93 0x00408d93 4   6    .rsrc   utf8    gَ*c blocks=Basic Latin,Arabic
246 0x00008de2 0x00408de2 5   6    .rsrc   ascii   R+2l.
247 0x00008df4 0x00408df4 5   7    .rsrc   utf8    ΰC\e@\a blocks=Greek and Coptic,Basic Latin
248 0x00008e1d 0x00408e1d 4   5    .rsrc   ascii   42@7
249 0x00008e25 0x00408e25 7   8    .rsrc   ascii   8i9T9w\a
250 0x00008e32 0x00408e32 4   5    .rsrc   ascii   JP9\e
251 0x00008e40 0x00408e40 5   6    .rsrc   ascii   W<]fE
252 0x00008e74 0x00408e74 4   5    .rsrc   ascii   )dFV
253 0x00008ea5 0x00408ea5 4   7    .rsrc   utf8    r}濓G blocks=Basic Latin,CJK Unified Ideographs
254 0x00008eaf 0x00408eaf 9   12   .rsrc   utf8    ?R~Rr#ȎR͌ blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
255 0x000090ac 0x004090ac 4   5    .rsrc   ascii   qP@5
256 0x000090b5 0x004090b5 4   6    .rsrc   utf8    ѠZE' blocks=Cyrillic,Basic Latin
257 0x000090da 0x004090da 4   5    .rsrc   ascii   NFS1
258 0x00009167 0x00409167 5   7    .rsrc   utf8    xPɆSq blocks=Basic Latin,Latin Extended-B
259 0x000091c1 0x004091c1 4   5    .rsrc   ascii   _\v<3
260 0x0000920c 0x0040920c 5   7    .rsrc   utf8    K՟X=g blocks=Basic Latin,Armenian
261 0x00009228 0x00409228 4   6    .rsrc   utf8    \vܟt= blocks=Basic Latin,Syriac
262 0x000092c9 0x004092c9 7   9    .rsrc   utf8    C2X̰38\f blocks=Basic Latin,Combining Diacritical Marks
263 0x000092de 0x004092de 4   6    .rsrc   utf8    к4A\r blocks=Cyrillic,Basic Latin
264 0x000092f2 0x004092f2 6   7    .rsrc   ascii   4\a\rC#Q
265 0x000092f9 0x004092f9 5   7    .rsrc   utf8    Ԅ5&\rK blocks=Cyrillic Supplement,Basic Latin
266 0x00009310 0x00409310 4   5    .rsrc   ascii   \cW@
267 0x00009315 0x00409315 4   5    .rsrc   ascii   \f6\v\r
268 0x00009330 0x00409330 4   5    .rsrc   ascii   t6e\r
269 0x0000934a 0x0040934a 4   6    .rsrc   utf8    ܢ7/\r blocks=Syriac,Basic Latin
270 0x00009427 0x00409427 6   8    .rsrc   utf8    c"XȤ24 blocks=Basic Latin,Latin Extended-B
271 0x0000948b 0x0040948b 6   8    .rsrc   utf8    rHܮ71\r blocks=Basic Latin,Syriac
272 0x0000951c 0x0040951c 5   7    .rsrc   utf8    \al1ۀv blocks=Basic Latin,Arabic
273 0x0000958f 0x0040958f 4   5    .rsrc   ascii   \b2]\f
274 0x000095a5 0x004095a5 6   9    .rsrc   utf8    ƃ2\b̴35 blocks=Latin Extended-B,Basic Latin,Combining Diacritical Marks
275 0x000095bb 0x004095bb 4   6    .rsrc   utf8    ͨ3\b\r blocks=Combining Diacritical Marks,Basic Latin
276 0x000095c5 0x004095c5 7   8    .rsrc   ascii   p4.\r\fCC
277 0x000095ce 0x004095ce 4   5    .rsrc   ascii   44P\r
278 0x000095f8 0x004095f8 5   7    .rsrc   utf8    VHը5( blocks=Basic Latin,Armenian
279 0x0000962b 0x0040962b 4   5    .rsrc   ascii   f03\f
280 0x00009635 0x00409635 4   5    .rsrc   ascii   1W\fZ
281 0x00009646 0x00409646 4   5    .rsrc   ascii   *2|\f
282 0x0000964f 0x0040964f 4   5    .rsrc   ascii   n35\r
283 0x00009654 0x00409654 6   8    .rsrc   utf8    cQpԎ6H blocks=Basic Latin,Cyrillic Supplement
284 0x00009737 0x00409737 5   6    .rsrc   ascii   8;dY&
285 0x00009c9e 0x00409c9e 14  15   .rsrc   ascii   GetProcAddress
286 0x00009cb0 0x00409cb0 12  13   .rsrc   ascii   LoadLibraryW
287 0x00009cc0 0x00409cc0 13  14   .rsrc   ascii   GetVersionExW
288 0x00009cd0 0x00409cd0 11  12   .rsrc   ascii   CloseHandle
289 0x00009cde 0x00409cde 12  13   .rsrc   ascii   GetLastError
290 0x00009cee 0x00409cee 11  12   .rsrc   ascii   CreateFileA
291 0x00009cfc 0x00409cfc 18  19   .rsrc   ascii   OutputDebugStringA
292 0x00009d12 0x00409d12 25  26   .rsrc   ascii   ExpandEnvironmentStringsA
293 0x00009d2e 0x00409d2e 5   6    .rsrc   ascii   Sleep
294 0x00009d36 0x00409d36 8   9    .rsrc   ascii   HeapFree
295 0x00009d42 0x00409d42 9   10   .rsrc   ascii   HeapAlloc
296 0x00009d4e 0x00409d4e 18  19   .rsrc   ascii   GetModuleFileNameW
297 0x00009d64 0x00409d64 11  12   .rsrc   ascii   DeleteFileA
298 0x00009d72 0x00409d72 8   9    .rsrc   ascii   ReadFile
299 0x00009d7e 0x00409d7e 18  19   .rsrc   ascii   GetModuleFileNameA
300 0x00009d94 0x00409d94 11  12   .rsrc   ascii   SetFileTime
301 0x00009da2 0x00409da2 11  12   .rsrc   ascii   GetFileTime
302 0x00009db0 0x00409db0 11  12   .rsrc   ascii   CreateFileW
303 0x00009dbe 0x00409dbe 19  20   .rsrc   ascii   GetSystemDirectoryW
304 0x00009dd4 0x00409dd4 19  20   .rsrc   ascii   MultiByteToWideChar
305 0x00009dea 0x00409dea 11  12   .rsrc   ascii   FreeLibrary
306 0x00009df8 0x00409df8 25  26   .rsrc   ascii   ExpandEnvironmentStringsW
307 0x00009e14 0x00409e14 13  14   .rsrc   ascii   GetDriveTypeW
308 0x00009e24 0x00409e24 23  24   .rsrc   ascii   GetLogicalDriveStringsW
309 0x00009e3e 0x00409e3e 14  15   .rsrc   ascii   Process32NextW
310 0x00009e50 0x00409e50 15  16   .rsrc   ascii   Process32FirstW
311 0x00009e62 0x00409e62 12  13   .rsrc   ascii   LoadLibraryA
312 0x00009e72 0x00409e72 9   10   .rsrc   ascii   FindClose
313 0x00009e7e 0x00409e7e 13  14   .rsrc   ascii   FindNextFileW
314 0x00009e8e 0x00409e8e 14  15   .rsrc   ascii   FindFirstFileW
315 0x00009ea0 0x00409ea0 11  12   .rsrc   ascii   DeleteFileW
316 0x00009eae 0x00409eae 15  16   .rsrc   ascii   GetStartupInfoW
317 0x00009ec0 0x00409ec0 9   10   .rsrc   ascii   WriteFile
318 0x00009ecc 0x00409ecc 14  15   .rsrc   ascii   SetFilePointer
319 0x00009ede 0x00409ede 11  12   .rsrc   ascii   GetFileSize
320 0x00009eec 0x00409eec 14  15   .rsrc   ascii   CreateProcessW
321 0x00009efe 0x00409efe 13  14   .rsrc   ascii   PeekNamedPipe
322 0x00009f0e 0x00409f0e 16  17   .rsrc   ascii   TerminateProcess
323 0x00009f22 0x00409f22 9   10   .rsrc   ascii   LocalFree
324 0x00009f2e 0x00409f2e 10  11   .rsrc   ascii   LocalAlloc
325 0x00009f3a 0x00409f3a 12  13   .rsrc   ascii   KERNEL32.dll
326 0x00009f4a 0x00409f4a 11  12   .rsrc   ascii   RegCloseKey
327 0x00009f58 0x00409f58 16  17   .rsrc   ascii   RegQueryValueExW
328 0x00009f6c 0x00409f6c 13  14   .rsrc   ascii   RegOpenKeyExW
329 0x00009f7c 0x00409f7c 14  15   .rsrc   ascii   RegSetValueExA
330 0x00009f8e 0x00409f8e 13  14   .rsrc   ascii   RegCreateKeyA
331 0x00009f9e 0x00409f9e 18  19   .rsrc   ascii   GetSidSubAuthority
332 0x00009fb4 0x00409fb4 23  24   .rsrc   ascii   GetSidSubAuthorityCount
333 0x00009fce 0x00409fce 25  26   .rsrc   ascii   GetSidIdentifierAuthority
334 0x00009fea 0x00409fea 18  19   .rsrc   ascii   LookupAccountNameW
335 0x0000a000 0x0040a000 12  13   .rsrc   ascii   GetUserNameW
336 0x0000a010 0x0040a010 16  17   .rsrc   ascii   RegQueryValueExA
337 0x0000a024 0x0040a024 11  12   .rsrc   ascii   RegEnumKeyW
338 0x0000a030 0x0040a030 12  13   .rsrc   ascii   ADVAPI32.dll
339 0x0000a03e 0x0040a03e 9   10   .rsrc   ascii   ole32.dll
340 0x0000a04a 0x0040a04a 14  15   .rsrc   ascii   CertCloseStore
341 0x0000a05c 0x0040a05c 26  27   .rsrc   ascii   CertFreeCertificateContext
342 0x0000a07a 0x0040a07a 26  27   .rsrc   ascii   CertFindCertificateInStore
343 0x0000a098 0x0040a098 20  21   .rsrc   ascii   CertOpenSystemStoreW
