ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
1673 0x0001691d 0x000168dd 7   8            ascii   PHH2H]"
1674 0x00016943 0x00016903 5   6            ascii   PDx,v
1675 0x0001694a 0x0001690a 4   6            utf8    $Hlг blocks=Basic Latin,Cyrillic
1676 0x00016993 0x00016953 4   7            utf8    괱`8~ blocks=Hangul Syllables,Basic Latin
1677 0x000169b2 0x00016972 6   7            ascii   \d44X9
1678 0x00016a04 0x000169c4 4   5            ascii   lpZu
1679 0x00016a1a 0x000169da 4   5            ascii   :\bPj
1680 0x00016a63 0x00016a23 7   9            utf8    9ıo$U{| blocks=Basic Latin,Latin Extended-A
1681 0x00016a9c 0x00016a5c 5   6            ascii   @Q\ED
1682 0x00016ac2 0x00016a82 6   8            utf8    ܲDo,tT blocks=Syriac,Basic Latin
1683 0x00016b29 0x00016ae9 5   6            ascii   uPk\a+
1684 0x00016b39 0x00016af9 4   5            ascii   h<2:
1685 0x00016b43 0x00016b03 5   6            ascii   \bKXA)
1686 0x00016b4b 0x00016b0b 4   5            ascii   \bd:\f
1687 0x00016b51 0x00016b11 5   8            utf8    `\薰58 blocks=Basic Latin,CJK Unified Ideographs
1688 0x00016b5c 0x00016b1c 5   6            ascii   $Ul_t
1689 0x00016b7c 0x00016b3c 6   8            utf8    $=ڰ4&| blocks=Basic Latin,Arabic
1690 0x00016b85 0x00016b45 5   6            ascii   pf}6C
1691 0x00016bba 0x00016b7a 4   5            ascii   V.;p
1692 0x00016be9 0x00016ba9 4   6            utf8    @VHа blocks=Basic Latin,Cyrillic
1693 0x00016bff 0x00016bbf 4   8            utf8    ؠ ݠӂ blocks=Arabic,Basic Latin,Arabic Supplement,Cyrillic
1694 0x00016c19 0x00016bd9 4   5            ascii    <h$
1695 0x00016c44 0x00016c04 4   5            ascii   dp\x
1696 0x00016c4f 0x00016c0f 4   5            ascii   8tq<
1697 0x00016c56 0x00016c16 5   6            ascii   \f8\n 0
1698 0x00016c65 0x00016c25 4   5            ascii   pKXY
1699 0x00016c9a 0x00016c5a 4   6            utf8    LѴQK blocks=Basic Latin,Cyrillic
1700 0x00016caa 0x00016c6a 5   6            ascii   |{At\t
1701 0x00016cd6 0x00016c96 5   6            ascii   \f7]Cy
1702 0x00016cf9 0x00016cb9 6   7            ascii   (Rz$,a
1703 0x00016d05 0x00016cc5 4   5            ascii   t<y,
1704 0x00016d0d 0x00016ccd 4   5            ascii   ^0XN
1705 0x00016d1b 0x00016cdb 5   6            ascii   _}Pd/
1706 0x00016d73 0x00016d33 5   6            ascii   `D0\fN
1707 0x00016d90 0x00016d50 4   5            ascii   t`6h
1708 0x00016da5 0x00016d65 6   7            ascii   pl:TM<
1709 0x00016dde 0x00016d9e 5   6            ascii   @h``N
1710 0x00016dff 0x00016dbf 4   8            utf8    Ŵ!꡴q blocks=Latin Extended-A,Basic Latin,Phags-pa
1711 0x00016e3c 0x00016dfc 5   7            utf8    tԌX!M blocks=Basic Latin,Cyrillic Supplement
1712 0x00016e7b 0x00016e3b 4   6            utf8    H3@˘ blocks=Basic Latin,Spacing Modifier Letters
1713 0x00016e86 0x00016e46 4   5            ascii   lbt\e
1714 0x00016e94 0x00016e54 4   5            ascii   a'-h
1715 0x00016eea 0x00016eaa 5   8            utf8    w8䰌oN blocks=Basic Latin,CJK Unified Ideographs Extension A
1716 0x00016efb 0x00016ebb 4   7            utf8    \bdаت blocks=Basic Latin,Cyrillic,Arabic
1717 0x00016f02 0x00016ec2 5   7            utf8    ߈Dilt blocks=NKo,Basic Latin
1718 0x00016f20 0x00016ee0 5   6            ascii   48\ $
1719 0x00016f2e 0x00016eee 4   5            ascii   "+u0
1720 0x00016f60 0x00016f20 7   8            ascii   5t]8dMb
1721 0x00016f99 0x00016f59 5   7            utf8    7܈$PG blocks=Basic Latin,Syriac
1722 0x00016fa0 0x00016f60 4   5            ascii   =x]\b
1723 0x00016fdb 0x00016f9b 8   9            ascii   )&:O%?(Z
1724 0x0001702e 0x00016fee 4   7            utf8    ؚЇpu blocks=Arabic,Cyrillic,Basic Latin
1725 0x0001705c 0x0001701c 5   6            ascii   $^xY|
1726 0x00017066 0x00017026 5   6            ascii   lP!`}
1727 0x00017081 0x00017041 5   6            ascii   (pkLH
1728 0x00017091 0x00017051 4   5            ascii   h|'f
1729 0x00017099 0x00017059 5   7            utf8    SĈ.P[ blocks=Basic Latin,Latin Extended-A
1730 0x000170a0 0x00017060 4   5            ascii   4 \z
1731 0x000170dc 0x0001709c 5   6            ascii   $FLZ@
1732 0x00017126 0x000170e6 5   6            ascii   |*a2~
1733 0x0001713e 0x000170fe 4   6            utf8    <ި!_ blocks=Basic Latin,Thaana
1734 0x00017149 0x00017109 4   5            ascii   l|+d
1735 0x00017184 0x00017144 8   10           utf8    DcL}<FHC
1736 0x000171a2 0x00017162 6   8            utf8    d(ݰbxT blocks=Basic Latin,Arabic Supplement
1737 0x000171aa 0x0001716a 5   7            utf8    |ͤ!\t$ blocks=Basic Latin,Combining Diacritical Marks
1738 0x000171f0 0x000171b0 5   7            utf8    T̜h@0 blocks=Basic Latin,Combining Diacritical Marks
1739 0x0001721e 0x000171de 4   6            utf8    A\b4Ċ blocks=Basic Latin,Latin Extended-A
1740 0x00017226 0x000171e6 5   6            ascii   \nxY }
1741 0x00017251 0x00017211 4   7            utf8    n\ꔰ$ blocks=Basic Latin,Vai
1742 0x00017268 0x00017228 4   5            ascii   W0{d
1743 0x000172dc 0x0001729c 5   7            utf8    $I<] 
1744 0x000172f7 0x000172b7 4   7            utf8    Р(X  blocks=Cyrillic,Basic Latin
1745 0x0001734b 0x0001730b 4   6            utf8    39\v0
1746 0x00017366 0x00017326 4   5            ascii   `H{F
1747 0x00017404 0x000173c4 4   5            ascii   DP6F
1748 0x00017409 0x000173c9 4   5            ascii   "oH?
1749 0x0001741e 0x000173de 6   7            ascii   MHW+P\
1750 0x00017487 0x00017447 4   6            utf8    PՒ|@ blocks=Basic Latin,Armenian
1751 0x000174a0 0x00017460 6   8            utf8    #`]XŬl blocks=Basic Latin,Latin Extended-A
1752 0x000174b9 0x00017479 4   5            ascii   0ca"
1753 0x000174cb 0x0001748b 4   5            ascii   (bP\f
1754 0x0001755d 0x0001751d 4   5            ascii   \e=X\f
1755 0x000175a4 0x00017564 4   6            utf8    ߐixL blocks=NKo,Basic Latin
1756 0x000175cc 0x0001758c 7   8            ascii   b.C|$A]
1757 0x000175e0 0x000175a0 4   5            ascii   47A^
1758 0x000175e6 0x000175a6 5   7            utf8    aMԲzq blocks=Basic Latin,Armenian
1759 0x0001761e 0x000175de 6   8            utf8    M̽6.0T blocks=Basic Latin,Combining Diacritical Marks
1760 0x00017634 0x000175f4 4   5            ascii   M'L`
1761 0x0001764b 0x0001760b 4   5            ascii   (gP\f
1762 0x00017653 0x00017613 4   6            utf8    ZŻl\a blocks=Basic Latin,Latin Extended-A
1763 0x0001769e 0x0001765e 4   6            utf8    %V҆$ blocks=Basic Latin,Cyrillic
1764 0x00017706 0x000176c6 6   8            utf8    khTĜH| blocks=Basic Latin,Latin Extended-A
1765 0x0001774a 0x0001770a 4   5            ascii   OX\fd
1766 0x00017773 0x00017733 6   7            ascii   ~](<9 
1767 0x000177a6 0x00017766 4   5            ascii   l#V@
1768 0x000177b2 0x00017772 5   6            ascii   pS\f[H
1769 0x000177e8 0x000177a8 5   6            ascii   Pz|@U
1770 0x0001781d 0x000177dd 7   8            ascii   PH(0|\G
1771 0x0001785a 0x0001781a 4   5            ascii   <F$_
1772 0x00017862 0x00017822 4   6            utf8    WPľl blocks=Basic Latin,Latin Extended-A
1773 0x00017889 0x00017849 4   6            utf8    ĠHt0 blocks=Latin Extended-A,Basic Latin
1774 0x000178a8 0x00017868 6   8            utf8    _[|ɆQN blocks=Basic Latin,Latin Extended-B
1775 0x000178b3 0x00017873 4   5            ascii   e\a0-
1776 0x000178c2 0x00017882 4   6            utf8    ѭDq. blocks=Cyrillic,Basic Latin
1777 0x00017932 0x000178f2 4   5            ascii   wrJ1
1778 0x00017941 0x00017901 4   6            utf8    i̩Tc blocks=Basic Latin,Combining Diacritical Marks
1779 0x0001794e 0x0001790e 4   5            ascii   N.E^
1780 0x0001799d 0x0001795d 6   7            ascii   B|X$`W
1781 0x000179dc 0x0001799c 4   5            ascii   %\eUY
1782 0x000179f3 0x000179b3 4   8            utf8    HD<𨔠 blocks=Basic Latin,CJK Unified Ideographs Extension B
1783 0x00017a51 0x00017a11 5   9            utf8    `=耠rؔ blocks=Basic Latin,CJK Unified Ideographs,Arabic
1784 0x00017a83 0x00017a43 5   6            ascii   ]R`la
1785 0x00017a8e 0x00017a4e 6   7            ascii   <\eX`3(
1786 0x00017a95 0x00017a55 6   7            ascii   0,9\f:<
1787 0x00017ad3 0x00017a93 4   6            utf8    Ȅe~d blocks=Latin Extended-B,Basic Latin
1788 0x00017b0e 0x00017ace 5   6            ascii   L\r$eP
1789 0x00017b5d 0x00017b1d 7   8            ascii   eQ(6l\8
1790 0x00017b7e 0x00017b3e 5   8            utf8    ܛ6 ܩY blocks=Syriac,Basic Latin
1791 0x00017b9e 0x00017b5e 6   7            ascii   LH2$\8
1792 0x00017ba8 0x00017b68 5   7            utf8    ԈFYd` blocks=Cyrillic Supplement,Basic Latin
1793 0x00017bd1 0x00017b91 4   6            utf8    d|7ư blocks=Basic Latin,Latin Extended-B
1794 0x00017bec 0x00017bac 5   6            ascii   $$\tb2
1795 0x00017bf4 0x00017bb4 4   5            ascii   -\v]O
1796 0x00017bf9 0x00017bb9 4   6            utf8    ٧p&K blocks=Arabic,Basic Latin
1797 0x00017c0c 0x00017bcc 4   5            ascii   ePd\f
1798 0x00017c1d 0x00017bdd 4   5            ascii   P\aX0
1799 0x00017c29 0x00017be9 4   6            utf8    \ܐ.& blocks=Basic Latin,Syriac
1800 0x00017c51 0x00017c11 4   5            ascii   dXx%
1801 0x00017c88 0x00017c48 4   6            utf8    T~+y
1802 0x00017d25 0x00017ce5 6   8            utf8    7E~ñ}~ blocks=Basic Latin,Latin-1 Supplement
1803 0x00017d9d 0x00017d5d 8   9            ascii   Q`Y/`U(U
1804 0x00017e11 0x00017dd1 5   7            utf8    c\hВp blocks=Basic Latin,Cyrillic
1805 0x00017e20 0x00017de0 4   5            ascii   8UQ%
1806 0x00017e37 0x00017df7 6   9            utf8    ȗB<\b$҄ blocks=Latin Extended-B,Basic Latin,Cyrillic
1807 0x00017e47 0x00017e07 7   9            utf8    *j̼$Mu2 blocks=Basic Latin,Combining Diacritical Marks
1808 0x00017e60 0x00017e20 4   5            ascii   4@H8
1809 0x00017e80 0x00017e40 5   6            ascii   o'=(\b
1810 0x00017ebe 0x00017e7e 4   5            ascii   H;W#
1811 0x00017edd 0x00017e9d 4   5            ascii   TLHt
1812 0x00017f04 0x00017ec4 4   5            ascii   $}4z
1813 0x00017f09 0x00017ec9 4   5            ascii   @)z~
1814 0x00017f47 0x00017f07 5   6            ascii   N<CFH
1815 0x00017f77 0x00017f37 6   7            ascii   dpv94(
1816 0x00017fa0 0x00017f60 4   5            ascii   #*q&
1817 0x00017fc3 0x00017f83 6   7            ascii   oHu,KF
1818 0x0001800c 0x00017fcc 5   6            ascii   `P\f_4
1819 0x0001801e 0x00017fde 4   5            ascii   \Xu!
1820 0x00018058 0x00018018 5   8            utf8    2\f쉴^Z blocks=Basic Latin,Hangul Syllables
1821 0x0001806b 0x0001802b 4   5            ascii   EX`\r
1822 0x000180f2 0x000180b2 4   5            ascii   \h8;
1823 0x000180fa 0x000180ba 4   5            ascii   H\b]C
1824 0x00018105 0x000180c5 4   5            ascii   p&\r~
1825 0x0001810e 0x000180ce 4   5            ascii   \bXC!
1826 0x0001811d 0x000180dd 4   5            ascii   wLZ$
1827 0x00018127 0x000180e7 4   5            ascii   xN@~
1828 0x00018153 0x00018113 5   9            utf8    膈/֔\e< blocks=CJK Unified Ideographs,Basic Latin,Hebrew
1829 0x00018182 0x00018142 4   5            ascii   H'Df
1830 0x00018191 0x00018151 4   5            ascii   a~ae
1831 0x0001819b 0x0001815b 4   6            utf8    \f#[̰ blocks=Basic Latin,Combining Diacritical Marks
1832 0x000181ce 0x0001818e 4   5            ascii   \f8tk
1833 0x00018231 0x000181f1 4   6            utf8    p`ʴ$ blocks=Basic Latin,Spacing Modifier Letters
1834 0x00018253 0x00018213 4   6            utf8    ɂt\eP blocks=Latin Extended-B,Basic Latin
1835 0x0001829b 0x0001825b 4   6            utf8    Ȉ~@X blocks=Latin Extended-B,Basic Latin
1836 0x000182a6 0x00018266 5   6            ascii   xxS u
1837 0x00018328 0x000182e8 4   5            ascii   xl|L
1838 0x00018330 0x000182f0 5   6            ascii   du=k$
1839 0x00018360 0x00018320 5   7            utf8    0@7\b¼ blocks=Basic Latin,Latin-1 Supplement
1840 0x00018373 0x00018333 5   6            ascii   b$1$:
1841 0x0001837a 0x0001833a 6   7            ascii   GB&4{x
1842 0x00018390 0x00018350 4   5            ascii   <`<h
1843 0x000183d3 0x00018393 4   5            ascii   8Rx&
1844 0x0001840b 0x000183cb 5   6            ascii   IwPUp
1845 0x00018418 0x000183d8 4   5            ascii   !@;8
1846 0x0001845d 0x0001841d 7   8            ascii   TmX6h1(
1847 0x000184c0 0x00018480 4   6            utf8    .:̪` blocks=Basic Latin,Combining Diacritical Marks
1848 0x000184fe 0x000184be 4   7            utf8    Hг,ܬ blocks=Basic Latin,Cyrillic,Syriac
1849 0x0001851d 0x000184dd 4   5            ascii   XjV4
1850 0x0001854c 0x0001850c 6   7            ascii   iy<x{*
1851 0x00018597 0x00018557 4   5            ascii   \tA\fH
1852 0x0001859d 0x0001855d 5   6            ascii   XM.d7
1853 0x000185de 0x0001859e 4   6            utf8    /Oġ] blocks=Basic Latin,Latin Extended-A
1854 0x0001869d 0x0001865d 6   7            ascii   $,_t`\
1855 0x0001874c 0x0001870c 5   7            utf8    ľ}\vTd blocks=Latin Extended-A,Basic Latin
1856 0x00018762 0x00018722 4   6            utf8    H)Ͱt blocks=Basic Latin,Greek and Coptic
1857 0x000187d8 0x00018798 4   5            ascii   }@)x
1858 0x000187fe 0x000187be 5   8            utf8     ُ ژD blocks=Basic Latin,Arabic
1859 0x0001889c 0x0001885c 4   5            ascii   \VeW
1860 0x000188e5 0x000188a5 4   5            ascii   z\fe7
1861 0x00018903 0x000188c3 4   6            utf8    Ȅk1| blocks=Latin Extended-B,Basic Latin
1862 0x0001890a 0x000188ca 5   7            utf8    ψq`\vX blocks=Greek and Coptic,Basic Latin
1863 0x00018920 0x000188e0 4   5            ascii   ncOH
1864 0x00018925 0x000188e5 6   7            ascii   Hl&THy
1865 0x00018940 0x00018900 5   6            ascii   T V(}
1866 0x00018956 0x00018916 4   9            utf8    촤@8আ blocks=Hangul Syllables,Basic Latin,Bengali
1867 0x00018a15 0x000189d5 5   7            utf8    0,߈:> blocks=Basic Latin,NKo
1868 0x00018a26 0x000189e6 4   5            ascii   odT1
1869 0x00018a4b 0x00018a0b 5   7            utf8    KcX\r\b
1870 0x00018a87 0x00018a47 4   6            utf8     Ֆ|E blocks=Basic Latin,Armenian
1871 0x00018b04 0x00018ac4 4   5            ascii   C(z)
1872 0x00018b1d 0x00018add 8   9            ascii   T<[\npZhD
1873 0x00018b29 0x00018ae9 6   7            ascii   {Do(DZ
1874 0x00018b68 0x00018b28 4   6            utf8    UX|ͤ blocks=Basic Latin,Combining Diacritical Marks
1875 0x00018bc5 0x00018b85 7   9            utf8    h$~l}\bt
1876 0x00018bd8 0x00018b98 4   5            ascii   5@,@
1877 0x00018c19 0x00018bd9 4   6            utf8    \bͲ,p blocks=Basic Latin,Greek and Coptic
1878 0x00018c5b 0x00018c1b 4   5            ascii   KgR\f
1879 0x00018c60 0x00018c20 4   5            ascii   h@|)
1880 0x00018c65 0x00018c25 8   9            ascii   pHhvD<H\
1881 0x00018c7a 0x00018c3a 6   9            utf8    <%$Ҹؙ` blocks=Basic Latin,Cyrillic,Arabic
1882 0x00018c9a 0x00018c5a 4   6            utf8    yȺPN blocks=Basic Latin,Latin Extended-B
1883 0x00018cc6 0x00018c86 9   10           ascii   Ju\bAj\naPl
1884 0x00018ce0 0x00018ca0 5   6            ascii   5x\ND
1885 0x00018d07 0x00018cc7 5   7            utf8    `դ<^T blocks=Basic Latin,Armenian
1886 0x00018d11 0x00018cd1 4   7            utf8    p~菰. blocks=Basic Latin,CJK Unified Ideographs
1887 0x00018d42 0x00018d02 5   9            utf8    ݪbe칍C blocks=Arabic Supplement,Basic Latin,Hangul Syllables
1888 0x00018de1 0x00018da1 4   5            ascii   QK(x
1889 0x00018df3 0x00018db3 5   6            ascii   LT5(9
1890 0x00018e01 0x00018dc1 4   6            utf8    2̫dq blocks=Basic Latin,Combining Diacritical Marks
1891 0x00018e0f 0x00018dcf 5   6            ascii   \b$e\h
1892 0x00018e1e 0x00018dde 5   6            ascii   wX6H\
1893 0x00018e4b 0x00018e0b 4   5            ascii   Hp`\f
1894 0x00018e66 0x00018e26 5   6            ascii   v8Kp}
1895 0x00018e83 0x00018e43 4   5            ascii   jF0L
1896 0x00018e91 0x00018e51 4   7            utf8    `]Ӹ/ blocks=Basic Latin,Cyrillic
1897 0x00018e98 0x00018e58 8   10           utf8    T\a5$@l8)
1898 0x00018eba 0x00018e7a 4   5            ascii   2\b,0
1899 0x00018edc 0x00018e9c 5   6            ascii   uRLPh
1900 0x00018ee9 0x00018ea9 4   7            utf8    Alh簍 blocks=Basic Latin,CJK Unified Ideographs
1901 0x00018ef7 0x00018eb7 5   7            utf8    8ց\\b4 blocks=Basic Latin,Armenian
1902 0x00018f22 0x00018ee2 4   6            utf8    MH̨o blocks=Basic Latin,Combining Diacritical Marks
1903 0x00018f56 0x00018f16 8   9            ascii   l\f!l>r$]
1904 0x00018f5f 0x00018f1f 4   6            utf8    Pԡ1a blocks=Basic Latin,Cyrillic Supplement
1905 0x00018f9b 0x00018f5b 5   7            utf8    رPHyl blocks=Arabic,Basic Latin
1906 0x00018fce 0x00018f8e 7   10           utf8    \r\b4zl븰- blocks=Basic Latin,Hangul Syllables
1907 0x00018fd9 0x00018f99 9   11           utf8    0=DDrKuDl
1908 0x00019003 0x00018fc3 4   5            ascii   (W+9
1909 0x0001902b 0x00018feb 4   5            ascii   \fQ\f,
1910 0x0001905a 0x0001901a 6   7            ascii   XK#?n8
1911 0x00019063 0x00019023 7   9            utf8     ڲn{L_b blocks=Basic Latin,Arabic
1912 0x00019072 0x00019032 5   6            ascii   _\bE2f
1913 0x00019083 0x00019043 4   6            utf8    ڙ}wZ blocks=Arabic,Basic Latin
1914 0x000190d1 0x00019091 4   5            ascii   y@x,
1915 0x000190fe 0x000190be 4   6            utf8    NѶfe blocks=Basic Latin,Cyrillic
1916 0x00019154 0x00019114 4   6            utf8    e֜8& blocks=Basic Latin,Hebrew
1917 0x000191bb 0x0001917b 8   9            ascii   JP\f`kJ'D
1918 0x000191c5 0x00019185 4   5            ascii   pI<P
1919 0x00019256 0x00019216 6   7            ascii   N<\f\b\fh
1920 0x0001925d 0x0001921d 4   5            ascii   @]i%
1921 0x000192dd 0x0001929d 4   5            ascii   xNr?
1922 0x000192ef 0x000192af 5   6            ascii   >i*Eo
1923 0x0001935c 0x0001931c 4   5            ascii   %rO/
1924 0x00019374 0x00019334 4   5            ascii   + d?
1925 0x0001938e 0x0001934e 4   7            utf8    \r8&­ blocks=Basic Latin,Latin-1 Supplement
1926 0x00019398 0x00019358 4   5            ascii   \/3Z
1927 0x000193f3 0x000193b3 4   7            utf8    (=0袇 blocks=Basic Latin,CJK Unified Ideographs
1928 0x00019429 0x000193e9 4   5            ascii   G|7\n
1929 0x00019461 0x00019421 4   5            ascii   M\f(T
1930 0x000194b6 0x00019476 4   6            utf8    vvɀ< blocks=Basic Latin,Latin Extended-B
1931 0x000194cb 0x0001948b 4   5            ascii   68Cx
1932 0x000194e0 0x000194a0 4   5            ascii   1j]\b
1933 0x000194f4 0x000194b4 4   5            ascii   JHtY
1934 0x00019511 0x000194d1 5   6            ascii   R)c!z
1935 0x0001951e 0x000194de 6   8            utf8    yYt~ƨ' blocks=Basic Latin,Latin Extended-B
1936 0x0001955f 0x0001951f 6   8            utf8    L>|B-ć blocks=Basic Latin,Latin Extended-A
1937 0x00019587 0x00019547 9   11           utf8    }TȗHaPU~y blocks=Basic Latin,Latin Extended-B
1938 0x000195c2 0x00019582 4   5            ascii   \a7DP
1939 0x000195d5 0x00019595 4   5            ascii   b3oe
1940 0x000195e6 0x000195a6 4   5            ascii   oY4B
1941 0x000195f9 0x000195b9 5   6            ascii   wg<&L
1942 0x00019626 0x000195e6 4   5            ascii   i Ve
1943 0x00019635 0x000195f5 4   5            ascii   4d=^
1944 0x0001969d 0x0001965d 5   6            ascii   `Xo&h
1945 0x000196a8 0x00019668 4   5            ascii   &c}h
1946 0x000196b4 0x00019674 4   5            ascii   L,\b
1947 0x000196fa 0x000196ba 5   6            ascii   zZtx^
1948 0x00019707 0x000196c7 5   6            ascii   Bn>[E
1949 0x00019714 0x000196d4 6   7            ascii   n\fmm!m
1950 0x0001972f 0x000196ef 4   5            ascii   7,f)
1951 0x0001976e 0x0001972e 5   6            ascii   $~~HN
1952 0x000197de 0x0001979e 4   5            ascii   G\o7
1953 0x000197e9 0x000197a9 4   6            utf8    %֮F| blocks=Basic Latin,Hebrew
1954 0x00019800 0x000197c0 4   5            ascii   k7X>
1955 0x00019843 0x00019803 4   5            ascii   Dwl`
1956 0x00019851 0x00019811 4   5            ascii   :PNE
1957 0x00019857 0x00019817 4   5            ascii   u\aTo
1958 0x00019865 0x00019825 6   9            utf8    Ճ8~kJŧ blocks=Armenian,Basic Latin,Latin Extended-A
1959 0x0001987a 0x0001983a 4   5            ascii   *AOJ
1960 0x00019892 0x00019852 5   6            ascii   vJ8)K
1961 0x000198a9 0x00019869 4   5            ascii   `Mpr
1962 0x000198f7 0x000198b7 5   6            ascii   .hmA_
1963 0x0001990d 0x000198cd 5   6            ascii   {Cgc!
1964 0x00019993 0x00019953 4   5            ascii   2%xl
1965 0x000199a9 0x00019969 4   5            ascii   ArI|
1966 0x000199d8 0x00019998 4   5            ascii   Dn<m
1967 0x00019a5e 0x00019a1e 4   5            ascii   N`5E
1968 0x00019a77 0x00019a37 4   5            ascii   wSF:
1969 0x00019ac7 0x00019a87 7   9            utf8    \Ԥ|`$\v$ blocks=Basic Latin,Cyrillic Supplement
1970 0x00019afa 0x00019aba 4   5            ascii   ,\vjP
1971 0x00019b01 0x00019ac1 6   8            utf8    (ޝDjl~ blocks=Basic Latin,Thaana
1972 0x00019b65 0x00019b25 4   5            ascii    kZ@
1973 0x00019bdc 0x00019b9c 5   6            ascii   $Jl]1
1974 0x00019bf3 0x00019bb3 5   6            ascii   ft5^(
1975 0x00019c4b 0x00019c0b 5   9            utf8    \ne*\f_
1976 0x00019c67 0x00019c27 5   7            utf8    xRUTή blocks=Basic Latin,Greek and Coptic
1977 0x00019ccf 0x00019c8f 4   5            ascii   64bT
1978 0x00019ce2 0x00019ca2 6   7            ascii   ]*d2jP
1979 0x00019cf3 0x00019cb3 4   6            utf8    H\aȬY blocks=Basic Latin,Latin Extended-B
1980 0x00019d01 0x00019cc1 4   6            utf8    '̮Xp blocks=Basic Latin,Combining Diacritical Marks
1981 0x00019d32 0x00019cf2 5   6            ascii   \kdP4
1982 0x00019d5f 0x00019d1f 4   5            ascii   W B\
1983 0x00019d7b 0x00019d3b 4   6            utf8    \b\aPX
1984 0x00019d84 0x00019d44 6   8            utf8    J,,t|F
1985 0x00019df5 0x00019db5 4   8            utf8    0⸚Ȼ| blocks=Basic Latin,Supplemental Punctuation,Latin Extended-B
1986 0x00019e04 0x00019dc4 4   5            ascii   E+Lx
1987 0x00019e72 0x00019e32 4   5            ascii   \wL6
1988 0x00019ebb 0x00019e7b 4   7            utf8    tdńؔ blocks=Basic Latin,Latin Extended-A,Arabic
1989 0x00019ee5 0x00019ea5 4   5            ascii   `i*U
1990 0x00019f05 0x00019ec5 4   5            ascii   {((U
1991 0x00019fa5 0x00019f65 5   6            ascii   X,IPd
1992 0x00019fcb 0x00019f8b 7   8            ascii   zd'H.L$
1993 0x00019fdd 0x00019f9d 4   5            ascii   \lVt
1994 0x00019fe7 0x00019fa7 4   5            ascii   xi ~
1995 0x0001a007 0x00019fc7 9   11           utf8    i\fxh|P\b*%
1996 0x0001a01f 0x00019fdf 4   6            utf8    ]ԡ\rz blocks=Basic Latin,Cyrillic Supplement
1997 0x0001a045 0x0001a005 6   8            utf8    sixȠ{F blocks=Basic Latin,Latin Extended-B
1998 0x0001a04e 0x0001a00e 6   7            ascii   \f4Ta\*
1999 0x0001a064 0x0001a024 4   6            utf8    ܰvx\ blocks=Syriac,Basic Latin
2000 0x0001a071 0x0001a031 5   8            utf8    㡰D4\f; blocks=CJK Unified Ideographs Extension A,Basic Latin
2001 0x0001a0a2 0x0001a062 4   6            utf8    Vpǡl blocks=Basic Latin,Latin Extended-B
2002 0x0001a0a8 0x0001a068 4   5            ascii   4CxI
2003 0x0001a0bf 0x0001a07f 5   7            utf8    Ҥ!DhD blocks=Cyrillic,Basic Latin
2004 0x0001a0e5 0x0001a0a5 4   5            ascii   0a|V
2005 0x0001a14b 0x0001a10b 5   6            ascii   \ni \rR
2006 0x0001a181 0x0001a141 4   6            utf8    ;ڻts blocks=Basic Latin,Arabic
2007 0x0001a21a 0x0001a1da 7   8            ascii   :l']l{2
2008 0x0001a222 0x0001a1e2 4   5            ascii   M+6P
2009 0x0001a24e 0x0001a20e 4   5            ascii   \v~lH
2010 0x0001a2a6 0x0001a266 4   5            ascii   j(Rv
2011 0x0001a2bb 0x0001a27b 4   6            utf8    \nrP¸ blocks=Basic Latin,Latin-1 Supplement
2012 0x0001a2c2 0x0001a282 7   9            utf8    ފdrH8GA blocks=Thaana,Basic Latin
2013 0x0001a327 0x0001a2e7 4   5            ascii   XU>|
2014 0x0001a33f 0x0001a2ff 5   8            utf8    Ԕ>̯Vq blocks=Cyrillic Supplement,Basic Latin,Combining Diacritical Marks
2015 0x0001a350 0x0001a310 4   5            ascii   Ta\eP
2016 0x0001a35c 0x0001a31c 5   6            ascii   eP^X\f
2017 0x0001a396 0x0001a356 4   7            utf8    幎@.H blocks=CJK Unified Ideographs,Basic Latin
2018 0x0001a421 0x0001a3e1 5   7            utf8    .Z@Š~ blocks=Basic Latin,Latin Extended-A
2019 0x0001a434 0x0001a3f4 5   6            ascii   \bTo8H
2020 0x0001a45f 0x0001a41f 5   6            ascii   Y0 B@
2021 0x0001a47a 0x0001a43a 7   9            utf8    8<dWʈd  blocks=Basic Latin,IPA Extensions
2022 0x0001a48e 0x0001a44e 5   6            ascii   -"l<$
2023 0x0001a49d 0x0001a45d 4   5            ascii   @\YL
2024 0x0001a4ca 0x0001a48a 5   6            ascii   <HNxL
2025 0x0001a4e0 0x0001a4a0 5   6            ascii   $`_jD
2026 0x0001a50b 0x0001a4cb 7   8            ascii    $088tx
2027 0x0001a543 0x0001a503 5   6            ascii   \fE(l~
2028 0x0001a562 0x0001a522 4   6            utf8    \th٠i blocks=Basic Latin,Arabic
2029 0x0001a5a0 0x0001a560 5   6            ascii   2T]?d
2030 0x0001a5c1 0x0001a581 8   10           utf8    @|iGJlIߠ blocks=Basic Latin,NKo
2031 0x0001a5d9 0x0001a599 5   7            utf8    "<ڄR\f blocks=Basic Latin,Arabic
2032 0x0001a5e6 0x0001a5a6 5   6            ascii   DzPpx
2033 0x0001a604 0x0001a5c4 6   7            ascii   Ealg\A
2034 0x0001a65b 0x0001a61b 6   7            ascii   c$N\Tl
2035 0x0001a680 0x0001a640 4   5            ascii   7$08
2036 0x0001a689 0x0001a649 4   5            ascii   @zDP
