ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
668  0x0000ab6e 0x0000ab2e 4   5            ascii   (Y;\n
669  0x0000ab79 0x0000ab39 5   6            ascii   \nx#E<
670  0x0000ab90 0x0000ab50 4   5            ascii   |YJJ
671  0x0000abd1 0x0000ab91 5   8            utf8    5Ƶ_5ĥ blocks=Basic Latin,Latin Extended-B,Latin Extended-A
672  0x0000ac8d 0x0000ac4d 4   5            ascii   y\f\n\e
673  0x0000acea 0x0000acaa 7   10           utf8    ވ&xx̹x" blocks=Thaana,Basic Latin,Combining Diacritical Marks
674  0x0000acf6 0x0000acb6 5   7            utf8    s!^ʿ\b blocks=Basic Latin,Spacing Modifier Letters
675  0x0000ad12 0x0000acd2 6   7            ascii   hUr\r>)
676  0x0000ad37 0x0000acf7 4   5            ascii   kQv3
677  0x0000ad41 0x0000ad01 4   5            ascii   Mh_B
678  0x0000ad64 0x0000ad24 4   6            utf8    Iֵh5 blocks=Basic Latin,Hebrew
679  0x0000ad72 0x0000ad32 4   5            ascii   \no%_
680  0x0000adae 0x0000ad6e 4   5            ascii   BM!`
681  0x0000adbf 0x0000ad7f 4   5            ascii   @nn.
682  0x0000ae35 0x0000adf5 5   6            ascii   -gc"e
683  0x0000ae47 0x0000ae07 5   6            ascii   B\teS(
684  0x0000ae69 0x0000ae29 4   5            ascii   l\n}<
685  0x0000af00 0x0000aec0 5   6            ascii   );iWx
686  0x0000afdd 0x0000af9d 4   5            ascii   PLJ;
687  0x0000afe2 0x0000afa2 4   5            ascii   C9)j
688  0x0000b000 0x0000afc0 5   6            ascii   5a(4A
689  0x0000b028 0x0000afe8 6   8            utf8    =D,*ث\e blocks=Basic Latin,Arabic
690  0x0000b065 0x0000b025 4   5            ascii   0.mW
691  0x0000b076 0x0000b036 6   7            ascii   `tS4K>
692  0x0000b0a7 0x0000b067 8   12           utf8    u!壐m'ߌ/H blocks=Basic Latin,CJK Unified Ideographs,NKo
693  0x0000b0fa 0x0000b0ba 4   6            utf8    [qנe blocks=Basic Latin,Hebrew
694  0x0000b12f 0x0000b0ef 6   9            utf8    Ƶm<qŇ\r blocks=Latin Extended-B,Basic Latin,Latin Extended-A
695  0x0000b178 0x0000b138 4   5            ascii   :t0\a
696  0x0000b186 0x0000b146 4   5            ascii   Yh'Z
697  0x0000b193 0x0000b153 6   7            ascii   K1''\vE
698  0x0000b1c6 0x0000b186 5   6            ascii   vM#D^
699  0x0000b1d5 0x0000b195 5   6            ascii   tcc$S
700  0x0000b1f2 0x0000b1b2 6   7            ascii   vrH.C"
701  0x0000b258 0x0000b218 4   5            ascii   S8&N
702  0x0000b262 0x0000b222 4   5            ascii   W28N
703  0x0000b27a 0x0000b23a 4   5            ascii   (_6E
704  0x0000b2b5 0x0000b275 4   5            ascii   v#>L
705  0x0000b2d2 0x0000b292 4   5            ascii   q5^\v
706  0x0000b2f9 0x0000b2b9 4   6            utf8    \vpwǦ blocks=Basic Latin,Latin Extended-B
707  0x0000b341 0x0000b301 4   6            utf8    j6Z\r
708  0x0000b3ba 0x0000b37a 4   5            ascii   [l((
709  0x0000b3de 0x0000b39e 4   5            ascii   Hgc,
710  0x0000b45e 0x0000b41e 5   7            utf8    ~<N܌O blocks=Basic Latin,Syriac
711  0x0000b47a 0x0000b43a 4   7            utf8    'I7݄ blocks=Basic Latin,Syriac
712  0x0000b4b9 0x0000b479 4   6            utf8    )nmϞ blocks=Basic Latin,Greek and Coptic
713  0x0000b4c5 0x0000b485 4   6            utf8    ;|?Ƙ blocks=Basic Latin,Latin Extended-B
714  0x0000b4e9 0x0000b4a9 4   7            utf8    zeЋӾ blocks=Basic Latin,Cyrillic
715  0x0000b513 0x0000b4d3 4   6            utf8    PY+Ի blocks=Basic Latin,Armenian
716  0x0000b533 0x0000b4f3 4   5            ascii   {a=\f
717  0x0000b67a 0x0000b63a 6   7            ascii   ]\b8O\n:
718  0x0000b6ec 0x0000b6ac 4   5            ascii   pI=\f
719  0x0000b73b 0x0000b6fb 6   7            ascii   :R~Q4&
720  0x0000b742 0x0000b702 4   5            ascii   lsM!
721  0x0000b760 0x0000b720 5   6            ascii   w\f<\aw
722  0x0000b7fc 0x0000b7bc 4   5            ascii   xC@?
723  0x0000b823 0x0000b7e3 4   6            utf8    ֭WZk blocks=Hebrew,Basic Latin
724  0x0000b881 0x0000b841 4   5            ascii   \aKB2
725  0x0000b8b8 0x0000b878 5   6            ascii   `&Xk\n
726  0x0000b91c 0x0000b8dc 5   7            utf8    ţ}lb? blocks=Latin Extended-A,Basic Latin
727  0x0000b967 0x0000b927 5   7            utf8    @ˁsss blocks=Basic Latin,Spacing Modifier Letters
728  0x0000b9ac 0x0000b96c 5   6            ascii   AAz*2
729  0x0000b9d7 0x0000b997 4   5            ascii   z2(z
730  0x0000b9e3 0x0000b9a3 4   5            ascii   Ky]q
731  0x0000ba06 0x0000b9c6 4   5            ascii   l\:t
732  0x0000ba33 0x0000b9f3 7   9            utf8    /<qm;O\
733  0x0000ba40 0x0000ba00 7   9            utf8    l3K~˷Mp blocks=Basic Latin,Spacing Modifier Letters
734  0x0000ba62 0x0000ba22 4   5            ascii   QPZb
735  0x0000ba96 0x0000ba56 4   5            ascii   \ejD_
736  0x0000bafc 0x0000babc 11  12           ascii   -&1$&DGb|T8
737  0x0000bb14 0x0000bad4 4   5            ascii   bx30
738  0x0000bb44 0x0000bb04 4   5            ascii   zuEB
739  0x0000bbcf 0x0000bb8f 4   6            utf8    3&b֒ blocks=Basic Latin,Hebrew
740  0x0000bc88 0x0000bc48 4   5            ascii   z>!\t
741  0x0000bca6 0x0000bc66 4   6            utf8    А!C\n blocks=Cyrillic,Basic Latin
742  0x0000bd0f 0x0000bccf 4   5            ascii   WB@?
743  0x0000bd1d 0x0000bcdd 4   5            ascii   E@t 
744  0x0000be0f 0x0000bdcf 5   6            ascii   \rI\eu
745  0x0000be27 0x0000bde7 6   8            utf8    Z\vйsgs blocks=Basic Latin,Cyrillic
746  0x0000be45 0x0000be05 8   9            ascii   >SB@bJP+
747  0x0000be53 0x0000be13 4   5            ascii   msM!
748  0x0000be59 0x0000be19 4   5            ascii   x2C@
749  0x0000bed7 0x0000be97 5   7            utf8    r\b(Ė- blocks=Basic Latin,Latin Extended-A
750  0x0000bef5 0x0000beb5 5   6            ascii   u\r@tt
751  0x0000bf07 0x0000bec7 5   8            utf8    ƚo\nnժ blocks=Latin Extended-B,Basic Latin,Armenian
752  0x0000bfa2 0x0000bf62 4   6            utf8    BwYɚ blocks=Basic Latin,IPA Extensions
753  0x0000bfb0 0x0000bf70 4   5            ascii   V\bXC
754  0x0000bfb8 0x0000bf78 7   8            ascii   :xNu\b(x
755  0x0000c044 0x0000c004 4   5            ascii   h! 1
756  0x0000c052 0x0000c012 4   5            ascii   8Z\b(
757  0x0000c0da 0x0000c09a 4   5            ascii   Vi$W
758  0x0000c116 0x0000c0d6 4   5            ascii   @aJ$
759  0x0000c12e 0x0000c0ee 4   5            ascii   z]}n
760  0x0000c185 0x0000c145 4   5            ascii   \nGbJ
761  0x0000c1c3 0x0000c183 4   5            ascii   xB@r
762  0x0000c25b 0x0000c21b 4   6            utf8    Ǖ/tA blocks=Latin Extended-B,Basic Latin
763  0x0000c275 0x0000c235 5   6            ascii   "\nQ5o
764  0x0000c28a 0x0000c24a 6   7            ascii   o\bX2[!
765  0x0000c2dc 0x0000c29c 4   6            utf8    CѰO1 blocks=Basic Latin,Cyrillic
766  0x0000c2ec 0x0000c2ac 4   5            ascii   qO{ 
767  0x0000c387 0x0000c347 4   6            utf8    ڦ6.[ blocks=Arabic,Basic Latin
768  0x0000c3d0 0x0000c390 7   8            ascii   /zO=WmM
769  0x0000c3da 0x0000c39a 4   5            ascii   Q\tX!
770  0x0000c3ea 0x0000c3aa 4   5            ascii   O@in
771  0x0000c3f6 0x0000c3b6 5   6            ascii   cQY:\t
772  0x0000c411 0x0000c3d1 4   5            ascii   >9Z\b
773  0x0000c475 0x0000c435 4   6            utf8    ۻNX~ blocks=Arabic,Basic Latin
774  0x0000c4f5 0x0000c4b5 6   7            ascii   x'!|l.
775  0x0000c5d9 0x0000c599 4   6            utf8    pGLי blocks=Basic Latin,Hebrew
776  0x0000c5e1 0x0000c5a1 4   5            ascii   tZP=
777  0x0000c619 0x0000c5d9 6   7            ascii   `(te((
778  0x0000c648 0x0000c608 6   7            ascii   <'`\tlU
779  0x0000c688 0x0000c648 5   6            ascii   }T\vS>
780  0x0000c7cf 0x0000c78f 4   5            ascii   sC\fs
781  0x0000c800 0x0000c7c0 5   6            ascii   OjaF\e
782  0x0000c8ab 0x0000c86b 4   5            ascii   ~j\bC
783  0x0000c945 0x0000c905 4   5            ascii   *{J;
784  0x0000c974 0x0000c934 6   9            utf8    n1N)݉% blocks=Basic Latin,Syriac
785  0x0000c9a4 0x0000c964 4   6            utf8    ŝjaI blocks=Latin Extended-A,Basic Latin
786  0x0000c9aa 0x0000c96a 4   6            utf8    ZXڍt blocks=Basic Latin,Arabic
787  0x0000c9d7 0x0000c997 4   5            ascii   GFF.
788  0x0000ca5a 0x0000ca1a 4   6            utf8    ¡Y?[ blocks=Latin-1 Supplement,Basic Latin
789  0x0000cac3 0x0000ca83 4   6            utf8    O©|6 blocks=Basic Latin,Latin-1 Supplement
790  0x0000caf6 0x0000cab6 6   7            ascii   G/g\t_!
791  0x0000cb1b 0x0000cadb 6   7            ascii   &}kau?
792  0x0000cbe1 0x0000cba1 4   5            ascii   Zx1,
793  0x0000cc31 0x0000cbf1 8   10           utf8    zLmw+ƼV\v blocks=Basic Latin,Latin Extended-B
794  0x0000cc3b 0x0000cbfb 4   6            utf8    -؋k2 blocks=Basic Latin,Arabic
795  0x0000cc7c 0x0000cc3c 5   6            ascii   9KtI>
796  0x0000cc96 0x0000cc56 4   5            ascii   Y\v+)
797  0x0000cca4 0x0000cc64 7   10           utf8    kaݠZX?؆ blocks=Basic Latin,Arabic Supplement,Arabic
798  0x0000cd55 0x0000cd15 4   5            ascii   \f\t{P
799  0x0000cda2 0x0000cd62 4   5            ascii   G[-h
800  0x0000cdb8 0x0000cd78 4   6            utf8    \vΔl, blocks=Basic Latin,Greek and Coptic
801  0x0000cdbf 0x0000cd7f 4   5            ascii   P6\t7
802  0x0000ce23 0x0000cde3 5   6            ascii   \n~,4O
803  0x0000ce99 0x0000ce59 4   5            ascii    \n\t{
804  0x0000cead 0x0000ce6d 4   5            ascii   $f\bb
805  0x0000cecd 0x0000ce8d 4   7            utf8    }V7 blocks=Basic Latin,Private Use Area
806  0x0000cf05 0x0000cec5 4   5            ascii   n9E1
807  0x0000cfa8 0x0000cf68 4   5            ascii   jz~K
808  0x0000cfea 0x0000cfaa 4   7            utf8    ꄙ!O} blocks=Yi Syllables,Basic Latin
809  0x0000d004 0x0000cfc4 7   9            utf8    ܓYfOay= blocks=Syriac,Basic Latin
810  0x0000d05a 0x0000d01a 4   5            ascii   XXgu
811  0x0000d098 0x0000d058 4   6            utf8    @ȸRs blocks=Basic Latin,Latin Extended-B
812  0x0000d0c6 0x0000d086 6   7            ascii   \n\a{@8B
813  0x0000d0db 0x0000d09b 4   5            ascii   &\b>M
814  0x0000d10c 0x0000d0cc 5   6            ascii   ch\t)\t
815  0x0000d174 0x0000d134 4   5            ascii   o\tv\r
816  0x0000d193 0x0000d153 4   6            utf8    u%ɧ, blocks=Basic Latin,IPA Extensions
817  0x0000d19d 0x0000d15d 4   5            ascii   R"I+
818  0x0000d1e2 0x0000d1a2 4   5            ascii   0\f\r_
819  0x0000d216 0x0000d1d6 5   6            ascii   .p5|(
820  0x0000d253 0x0000d213 4   5            ascii   h?k^
821  0x0000d26c 0x0000d22c 5   7            utf8    iӱcG3 blocks=Basic Latin,Cyrillic
822  0x0000d28a 0x0000d24a 6   8            utf8    +]#а9C blocks=Basic Latin,Cyrillic
823  0x0000d2b7 0x0000d277 4   7            utf8    N蹆o, blocks=Basic Latin,CJK Unified Ideographs
824  0x0000d2cf 0x0000d28f 4   6            utf8    ._ڃ@ blocks=Basic Latin,Arabic
825  0x0000d349 0x0000d309 4   5            ascii   J~,T
826  0x0000d3a3 0x0000d363 6   7            ascii   /XJK"\t
827  0x0000d3c5 0x0000d385 4   7            utf8    'Ƒ߱\a blocks=Basic Latin,Latin Extended-B,NKo
828  0x0000d400 0x0000d3c0 4   5            ascii   JoK~
829  0x0000d43d 0x0000d3fd 4   5            ascii   J~,4
830  0x0000d44a 0x0000d40a 4   5            ascii   k?WT
831  0x0000d4ad 0x0000d46d 5   7            utf8    ~V\r=ω blocks=Basic Latin,Greek and Coptic
832  0x0000d4cd 0x0000d48d 4   5            ascii   u?KA
833  0x0000d4e6 0x0000d4a6 8   9            ascii   w!`M\nfud
834  0x0000d4f3 0x0000d4b3 4   6            utf8    V^p6
835  0x0000d4f9 0x0000d4b9 5   6            ascii   XH1VP
836  0x0000d52e 0x0000d4ee 8   10           utf8    V<Ŭ|r4\t: blocks=Basic Latin,Latin Extended-A
837  0x0000d55f 0x0000d51f 7   9            utf8    \n47\bmٲe blocks=Basic Latin,Arabic
838  0x0000d581 0x0000d541 4   6            utf8    [#)E
839  0x0000d592 0x0000d552 5   7            utf8    DԥDuU blocks=Basic Latin,Cyrillic Supplement
840  0x0000d5c6 0x0000d586 4   5            ascii   zmRQ
841  0x0000d614 0x0000d5d4 4   7            utf8    JgꏵP blocks=Basic Latin,Yi Syllables
842  0x0000d647 0x0000d607 4   5            ascii   a.\nz
843  0x0000d73e 0x0000d6fe 4   5            ascii   `gNG
844  0x0000d770 0x0000d730 4   6            utf8    04xۗ blocks=Basic Latin,Arabic
845  0x0000d7a0 0x0000d760 6   8            utf8    >&\b4$Ѱ blocks=Basic Latin,Cyrillic
846  0x0000d7a8 0x0000d768 4   6            utf8    Öo\vX blocks=Latin-1 Supplement,Basic Latin
847  0x0000d7ae 0x0000d76e 5   6            ascii   LD=nO
848  0x0000d861 0x0000d821 5   6            ascii   04|}\b
849  0x0000d8c3 0x0000d883 4   5            ascii   x`ZG
850  0x0000d8f6 0x0000d8b6 4   5            ascii   `non
851  0x0000d92f 0x0000d8ef 4   6            utf8    p|Uا blocks=Basic Latin,Arabic
852  0x0000d992 0x0000d952 4   5            ascii   X~(B
853  0x0000d9b5 0x0000d975 4   5            ascii   o)D'
854  0x0000da24 0x0000d9e4 5   8            utf8    쩗_~9C blocks=Hangul Syllables,Basic Latin
855  0x0000da43 0x0000da03 4   5            ascii   yo\rF
856  0x0000da6c 0x0000da2c 4   7            utf8    =Ĝӏ\t blocks=Basic Latin,Latin Extended-A,Cyrillic
857  0x0000da74 0x0000da34 5   6            ascii   RW\r\aX
858  0x0000da93 0x0000da53 9   11           utf8    x}0FǤ9zyw blocks=Basic Latin,Latin Extended-B
859  0x0000da9e 0x0000da5e 4   5            ascii   [duf
860  0x0000db33 0x0000daf3 5   7            utf8    o\fE÷G blocks=Basic Latin,Latin-1 Supplement
861  0x0000dbad 0x0000db6d 4   5            ascii   JqvP
862  0x0000dc34 0x0000dbf4 5   6            ascii   #9^ND
863  0x0000dd14 0x0000dcd4 7   9            utf8    ظy+.|g( blocks=Arabic,Basic Latin
864  0x0000ddfb 0x0000ddbb 5   7            utf8    t[eɯU blocks=Basic Latin,IPA Extensions
865  0x0000de13 0x0000ddd3 4   6            utf8    \nҠu, blocks=Basic Latin,Cyrillic
866  0x0000de44 0x0000de04 4   5            ascii   J[hu
867  0x0000de7c 0x0000de3c 5   6            ascii   YJK&#
868  0x0000ded4 0x0000de94 4   5            ascii   B;G;
869  0x0000df52 0x0000df12 5   6            ascii   |o4<[
870  0x0000dfe0 0x0000dfa0 4   5            ascii   u:Pg
871  0x0000dfe7 0x0000dfa7 5   7            utf8    @?ӅAZ blocks=Basic Latin,Cyrillic
872  0x0000e02b 0x0000dfeb 4   5            ascii   @J8h
873  0x0000e06f 0x0000e02f 5   6            ascii   _\eHqX
874  0x0000e091 0x0000e051 4   5            ascii   ]6q\b
875  0x0000e127 0x0000e0e7 4   5            ascii   A?MJ
876  0x0000e151 0x0000e111 5   6            ascii   8Z\bdu
877  0x0000e19b 0x0000e15b 4   6            utf8    X=5έ blocks=Basic Latin,Greek and Coptic
878  0x0000e218 0x0000e1d8 4   5            ascii   %l4d
879  0x0000e21e 0x0000e1de 4   5            ascii   \r]yz
880  0x0000e34c 0x0000e30c 6   7            ascii   MYZS\bd
881  0x0000e3cb 0x0000e38b 4   5            ascii   5\fp\r
882  0x0000e3db 0x0000e39b 5   7            utf8    B9\nH*
883  0x0000e43b 0x0000e3fb 4   5            ascii   4~g8
884  0x0000e444 0x0000e404 5   6            ascii   TS\bT\v
885  0x0000e564 0x0000e524 4   5            ascii   J`?+
886  0x0000e606 0x0000e5c6 4   5            ascii   L`5b
887  0x0000e62f 0x0000e5ef 4   6            utf8    Ѕ3ZA blocks=Cyrillic,Basic Latin
888  0x0000e6a2 0x0000e662 4   5            ascii   ^Fvw
889  0x0000e6ce 0x0000e68e 6   8            utf8    !{҆=XR blocks=Basic Latin,Cyrillic
890  0x0000e6f0 0x0000e6b0 10  11           ascii   \eN-z_o\r\a4\a
891  0x0000e72c 0x0000e6ec 4   6            utf8    ҄z`# blocks=Cyrillic,Basic Latin
892  0x0000e73a 0x0000e6fa 4   5            ascii   _ckK
893  0x0000e76b 0x0000e72b 6   8            utf8    {vn1ǆu blocks=Basic Latin,Latin Extended-B
894  0x0000e77a 0x0000e73a 4   6            utf8    5ï3R blocks=Basic Latin,Latin-1 Supplement
895  0x0000e791 0x0000e751 4   5            ascii   8nCt
896  0x0000e7c8 0x0000e788 4   5            ascii   y4Kg
897  0x0000e7ee 0x0000e7ae 4   5            ascii   Go \e
898  0x0000e7fe 0x0000e7be 4   5            ascii   MH.a
899  0x0000e80a 0x0000e7ca 5   7            utf8    KѨc.< blocks=Basic Latin,Cyrillic
900  0x0000e81f 0x0000e7df 5   6            ascii   49US\b
901  0x0000e86a 0x0000e82a 4   6            utf8    <PЕ! blocks=Basic Latin,Cyrillic
902  0x0000e8de 0x0000e89e 5   7            utf8    {ۥF8# blocks=Basic Latin,Arabic
903  0x0000e93e 0x0000e8fe 4   7            utf8    ZA馝9 blocks=Basic Latin,CJK Unified Ideographs
904  0x0000e947 0x0000e907 4   6            utf8    Neu¶ blocks=Basic Latin,Latin-1 Supplement
905  0x0000e9b2 0x0000e972 5   6            ascii   >@}`'
906  0x0000ea19 0x0000e9d9 6   7            ascii   *O]C@\a
907  0x0000ea35 0x0000e9f5 4   6            utf8    9~ޙI blocks=Basic Latin,Thaana
908  0x0000ea70 0x0000ea30 5   6            ascii   kN\tk>
909  0x0000ea9d 0x0000ea5d 4   5            ascii   x\f?L
910  0x0000eb15 0x0000ead5 7   8            ascii   a[L(\r[\b
911  0x0000eb3b 0x0000eafb 4   5            ascii   V\b8W
912  0x0000ec13 0x0000ebd3 4   5            ascii   Wg#V
913  0x0000ec18 0x0000ebd8 5   7            utf8    Ӌm\e8\e blocks=Cyrillic,Basic Latin
914  0x0000ec31 0x0000ebf1 5   6            ascii   @\afM!
915  0x0000ec41 0x0000ec01 4   5            ascii   Ry\tK
916  0x0000ec6e 0x0000ec2e 4   6            utf8    [8d٘ blocks=Basic Latin,Arabic
917  0x0000ecd1 0x0000ec91 5   6            ascii   Oap"!
918  0x0000ed0f 0x0000eccf 4   6            utf8    J9E؎ blocks=Basic Latin,Arabic
919  0x0000edaf 0x0000ed6f 5   7            utf8    MiժU\b blocks=Basic Latin,Armenian
920  0x0000ef55 0x0000ef15 7   8            ascii   g;O]S\bL
921  0x0000ef69 0x0000ef29 4   5            ascii   8k8~
922  0x0000ef8f 0x0000ef4f 4   5            ascii   gV'{
923  0x0000efce 0x0000ef8e 5   6            ascii   ~Hn%g
924  0x0000f012 0x0000efd2 4   5            ascii   B\b!t
925  0x0000f094 0x0000f054 4   5            ascii   \r'@?
926  0x0000f15a 0x0000f11a 4   5            ascii   Aj.(
927  0x0000f1e4 0x0000f1a4 6   7            ascii   `TNM}@
928  0x0000f248 0x0000f208 6   9            utf8    y罯1[hn blocks=Basic Latin,CJK Unified Ideographs
929  0x0000f309 0x0000f2c9 4   5            ascii   ^6b\
930  0x0000f332 0x0000f2f2 4   5            ascii   #]@K
931  0x0000f37d 0x0000f33d 4   5            ascii   o\tp4
932  0x0000f38c 0x0000f34c 4   5            ascii   X!0l
933  0x0000f39e 0x0000f35e 4   5            ascii   7\a[|
934  0x0000f3f6 0x0000f3b6 5   6            ascii   mmI#s
935  0x0000f40c 0x0000f3cc 4   6            utf8    m\t[ֽ blocks=Basic Latin,Hebrew
936  0x0000f429 0x0000f3e9 4   6            utf8    ZV²W blocks=Basic Latin,Latin-1 Supplement
937  0x0000f440 0x0000f400 4   5            ascii   vdq\t
938  0x0000f498 0x0000f458 5   7            utf8    ʀ6\r\e6 blocks=IPA Extensions,Basic Latin
939  0x0000f4a9 0x0000f469 5   6            ascii   y7kp!
940  0x0000f4af 0x0000f46f 4   5            ascii   70((
941  0x0000f516 0x0000f4d6 7   8            ascii   sD\a@4\bx
942  0x0000f524 0x0000f4e4 4   6            utf8    -hWҖ blocks=Basic Latin,Cyrillic
943  0x0000f53b 0x0000f4fb 5   6            ascii   vhAI;
944  0x0000f543 0x0000f503 6   8            utf8    e-/i٫J blocks=Basic Latin,Arabic
945  0x0000f5b0 0x0000f570 5   8            utf8    Ӂު@EM blocks=Cyrillic,Thaana,Basic Latin
946  0x0000f60b 0x0000f5cb 4   6            utf8    %XbЁ blocks=Basic Latin,Cyrillic
947  0x0000f66b 0x0000f62b 4   7            utf8    ?S轲\t blocks=Basic Latin,CJK Unified Ideographs
948  0x0000f68e 0x0000f64e 4   5            ascii   .%mF
949  0x0000f6e6 0x0000f6a6 4   5            ascii   ]L."
950  0x0000f71b 0x0000f6db 5   7            utf8    |'ۿSY blocks=Basic Latin,Arabic
951  0x0000f760 0x0000f720 5   6            ascii   y>]4\b
952  0x0000f76e 0x0000f72e 4   5            ascii   %mVS
953  0x0000f77f 0x0000f73f 4   6            utf8    =3Jف blocks=Basic Latin,Arabic
954  0x0000f803 0x0000f7c3 5   7            utf8    .kոqc blocks=Basic Latin,Armenian
955  0x0000f86f 0x0000f82f 4   5            ascii   ,LZj
956  0x0000f879 0x0000f839 4   5            ascii   T\v|(
957  0x0000f8ac 0x0000f86c 4   5            ascii   vtUi
958  0x0000f8b1 0x0000f871 4   6            utf8    ZWڲ7 blocks=Basic Latin,Arabic
959  0x0000f8d1 0x0000f891 4   6            utf8    Ҷ{ni blocks=Cyrillic,Basic Latin
960  0x0000f91b 0x0000f8db 4   5            ascii   /2NE
961  0x0000f980 0x0000f940 4   5            ascii   _h(e
962  0x0000f9a7 0x0000f967 5   7            utf8    ߚ5/\bx blocks=NKo,Basic Latin
963  0x0000f9ce 0x0000f98e 4   6            utf8    ]SƲ6 blocks=Basic Latin,Latin Extended-B
964  0x0000fa2f 0x0000f9ef 5   6            ascii   56k(\n
965  0x0000fa3b 0x0000f9fb 6   8            utf8     tRsˀ' blocks=Basic Latin,Spacing Modifier Letters
966  0x0000fa7a 0x0000fa3a 5   8            utf8    \\aYﮫ- blocks=Basic Latin,Arabic Presentation Forms-A
967  0x0000fad0 0x0000fa90 4   5            ascii   M~oi
968  0x0000fb22 0x0000fae2 4   6            utf8    ҶdPi blocks=Cyrillic,Basic Latin
969  0x0000fb2b 0x0000faeb 5   7            utf8    MmYʒ\e blocks=Basic Latin,IPA Extensions
970  0x0000fb7b 0x0000fb3b 5   6            ascii   6[~. 
971  0x0000fc05 0x0000fbc5 4   6            utf8    -Kۂ. blocks=Basic Latin,Arabic
972  0x0000fc2d 0x0000fbed 4   6            utf8    ')ط" blocks=Basic Latin,Arabic
973  0x0000fc77 0x0000fc37 5   7            utf8    ѣG{\r? blocks=Cyrillic,Basic Latin
974  0x0000fcd1 0x0000fc91 4   5            ascii   \vv[e
975  0x0000fd27 0x0000fce7 5   6            ascii   .?\bLl
976  0x0000fd73 0x0000fd33 5   6            ascii   /g\eul
977  0x0000fd81 0x0000fd41 4   5            ascii   .elr
978  0x0000fd99 0x0000fd59 4   5            ascii   H\b f
979  0x0000fdfb 0x0000fdbb 4   5            ascii   0U.`
980  0x0000fea6 0x0000fe66 6   7            ascii   v..o[g
981  0x0000feeb 0x0000feab 5   8            utf8    m۶Mט, blocks=Basic Latin,Arabic,Hebrew
982  0x0000ff23 0x0000fee3 4   5            ascii   3^V)
983  0x0000ff39 0x0000fef9 5   6            ascii   T\ntR)
984  0x0000ffcf 0x0000ff8f 4   6            utf8    TѾ_[ blocks=Basic Latin,Cyrillic
985  0x0000ffe4 0x0000ffa4 4   6            utf8    l~߲6 blocks=Basic Latin,NKo
986  0x0000ffea 0x0000ffaa 5   6            ascii   SYKmR
987  0x0001003f 0x0000ffff 4   5            ascii   PP\b4
988  0x00010062 0x00010022 4   5            ascii   R)0@
989  0x0001006c 0x0001002c 6   7            ascii   ;-4F.`
990  0x000100b0 0x00010070 5   6            ascii   ybp. 
991  0x000100da 0x0001009a 6   8            utf8    hG%Ƭ]q blocks=Basic Latin,Latin Extended-B
992  0x00010105 0x000100c5 6   8            utf8    ]ǲQPZ1 blocks=Basic Latin,Latin Extended-B
993  0x00010112 0x000100d2 4   5            ascii   fu+k
994  0x00010135 0x000100f5 4   5            ascii   ?n0s
995  0x00010159 0x00010119 4   5            ascii   ]vY\a
996  0x000101f5 0x000101b5 4   5            ascii   lhy[
997  0x00010215 0x000101d5 4   6            utf8    '(ؗ" blocks=Basic Latin,Arabic
998  0x00010247 0x00010207 6   7            ascii   r6}\GO
999  0x00010252 0x00010212 4   5            ascii   >oA 
1000 0x0001025f 0x0001021f 4   6            utf8    GÏ}p blocks=Basic Latin,Latin-1 Supplement
1001 0x00010284 0x00010244 4   5            ascii   nYKB
1002 0x000102aa 0x0001026a 4   5            ascii   FGO`
1003 0x000102f8 0x000102b8 5   6            ascii   j\vu]l
1004 0x00010325 0x000102e5 4   5            ascii   5qvh
1005 0x0001033f 0x000102ff 4   5            ascii   7ko@
1006 0x000103a6 0x00010366 4   5            ascii   y`he
1007 0x000103f0 0x000103b0 7   9            utf8     \b\fۢ,-\b blocks=Basic Latin,Arabic
1008 0x000103fe 0x000103be 4   5            ascii   TA M
1009 0x000104e2 0x000104a2 6   9            utf8    hҤɏ\@4 blocks=Basic Latin,Cyrillic,Latin Extended-B
1010 0x000105b1 0x00010571 4   6            utf8    A۽2` blocks=Basic Latin,Arabic
1011 0x00010723 0x000106e3 4   6            utf8    -ŭ\nJ blocks=Basic Latin,Latin Extended-A
1012 0x00010731 0x000106f1 4   5            ascii   Nxn3
1013 0x00010774 0x00010734 5   6            ascii   K$NA`
1014 0x000107a3 0x00010763 4   5            ascii   ~?qJ
1015 0x0001084a 0x0001080a 5   6            ascii   d`V\a2
1016 0x0001085a 0x0001081a 4   5            ascii   @.f4
1017 0x00010860 0x00010820 5   7            utf8    #/\bl۹ blocks=Basic Latin,Arabic
1018 0x0001086e 0x0001082e 4   6            utf8    `wz\b
1019 0x0001087c 0x0001083c 4   5            ascii   BmgX
1020 0x000108c9 0x00010889 4   8            utf8    ǀ˂~\b blocks=Latin Extended-B,Spacing Modifier Letters,Basic Latin
1021 0x000108db 0x0001089b 4   5            ascii   @5w.
1022 0x00010959 0x00010919 4   5            ascii   g^Q(
1023 0x00010978 0x00010938 5   6            ascii   ECL\vR
1024 0x00010995 0x00010955 4   5            ascii   -XG0
1025 0x000109b6 0x00010976 5   6            ascii   +?\bL:
1026 0x00010b1b 0x00010adb 5   9            utf8    A`ڷk휚 blocks=Basic Latin,Arabic,Hangul Syllables
1027 0x00010b24 0x00010ae4 4   5            ascii   # 0J
