ii 1168 64
[Strings]
nth  paddr      vaddr      len size section type    string
3090 0x00038c55 0x00038c15 5   6            ascii   |$\fNV
3091 0x00038c78 0x00038c38 4   5            ascii   VWtz
3092 0x00038ce2 0x00038ca2 5   6            ascii   E\bG;E
3093 0x00038d0f 0x00038ccf 5   6            ascii   ]\bVWS
3094 0x00038df7 0x00038db7 6   8            utf8    YY;؋]\b blocks=Basic Latin,Arabic
3095 0x00038e28 0x00038de8 6   7            ascii   ON;u\fs
3096 0x00038e55 0x00038e15 4   6            utf8    ËD$\b blocks=Latin-1 Supplement,Basic Latin
3097 0x00038e65 0x00038e25 7   8            ascii   \tu\aH;D$
3098 0x00038e73 0x00038e33 4   5            ascii   SVW3
3099 0x00038ea1 0x00038e61 4   5            ascii   E\b;}
3100 0x00038ea6 0x00038e66 8   10           utf8    rڋE\b_^[] blocks=Basic Latin,Arabic
3101 0x00038eb6 0x00038e76 6   7            ascii   ;E\bSVW
3102 0x00038ebd 0x00038e7d 4   5            ascii   }\fv"
3103 0x00038edb 0x00038e9b 7   8            ascii   t#H;E\bw
3104 0x00038efa 0x00038eba 5   6            ascii   @_^[]
3105 0x00038f00 0x00038ec0 4   5            ascii   +E\b@
3106 0x00038f10 0x00038ed0 5   6            ascii   SVWt*
3107 0x00038f76 0x00038f36 4   5            ascii   t\nIH
3108 0x00038faa 0x00038f6a 8   9            ascii   t\eG<\nu\v;
3109 0x000390d1 0x00039091 4   6            utf8    ËD$\b blocks=Latin-1 Supplement,Basic Latin
3110 0x000390f1 0x000390b1 4   5            ascii   QPhd
3111 0x0003911b 0x000390db 4   5            ascii   VWt(
3112 0x00039256 0x00039216 4   5            ascii   \bv!j
3113 0x00039281 0x00039241 4   5            ascii   \nv!j
3114 0x000392ac 0x0003926c 4   5            ascii   \fv!j
3115 0x000392e2 0x000392a2 5   6            ascii   rSf=\f
3116 0x0003930b 0x000392cb 4   5            ascii   jd[j
3117 0x00039317 0x000392d7 4   5            ascii   [j\a+
3118 0x00039358 0x00039318 4   5            ascii   @_^[
3119 0x0003936f 0x0003932f 4   5            ascii   f<-S
3120 0x00039415 0x000393d5 4   5            ascii   YYt-
3121 0x0003946f 0x0003942f 5   7            utf8    ËT$\b3 blocks=Latin-1 Supplement,Basic Latin
3122 0x00039521 0x000394e1 6   7            ascii   <auB8_
3123 0x0003958b 0x0003954b 4   5            ascii   5\bQF
3124 0x000395b6 0x00039576 6   7            ascii   8]\vu$S
3125 0x000395d0 0x00039590 4   5            ascii   5\bQF
3126 0x000395fc 0x000395bc 4   5            ascii   8]\vu
3127 0x00039601 0x000395c1 4   5            ascii   SSSS
3128 0x00039610 0x000395d0 4   5            ascii   5\bQF
3129 0x00039691 0x00039651 4   5            ascii   8]\vt
3130 0x00039730 0x000396f0 4   5            ascii   8]\vu
3131 0x00039735 0x000396f5 4   5            ascii   SSSS
3132 0x00039744 0x00039704 4   5            ascii   5\bQF
3133 0x0003977e 0x0003973e 4   5            ascii   8]\vu
3134 0x00039783 0x00039743 4   5            ascii   SSSS
3135 0x00039792 0x00039752 4   5            ascii   5\bQF
3136 0x000397c2 0x00039782 4   5            ascii   8]\vu
3137 0x000397c7 0x00039787 4   5            ascii   SSSS
3138 0x000397d6 0x00039796 4   5            ascii   5\bQF
3139 0x00039810 0x000397d0 4   5            ascii   8]\vu
3140 0x00039815 0x000397d5 4   5            ascii   SSSS
3141 0x00039824 0x000397e4 4   5            ascii   5\bQF
3142 0x00039879 0x00039839 4   5            ascii   M\bQV
3143 0x00039ada 0x00039a9a 4   5            ascii   5\bQF
3144 0x00039b06 0x00039ac6 4   6            utf8    PhݸC blocks=Basic Latin,Arabic Supplement
3145 0x00039c39 0x00039bf9 5   6            ascii   _^[t/
3146 0x00039c79 0x00039c39 4   5            ascii   \fSVW
3147 0x00039c8d 0x00039c4d 4   5            ascii   \rx{F
3148 0x00039cd7 0x00039c97 4   5            ascii   \rx{F
3149 0x00039d5b 0x00039d1b 4   5            ascii   \rx{F
3150 0x00039e2e 0x00039dee 4   5            ascii   _^[]
3151 0x00039e83 0x00039e43 5   6            ascii   YYt\tV
3152 0x00039eaa 0x00039e6a 5   6            ascii   YYt\vV
3153 0x00039ed0 0x00039e90 5   6            ascii   YYt\tV
3154 0x00039ef4 0x00039eb4 5   6            ascii   YYt\tV
3155 0x00039f22 0x00039ee2 5   6            ascii   _^[~!
3156 0x00039f96 0x00039f56 4   5            ascii   \rx{F
3157 0x00039ff9 0x00039fb9 4   5            ascii   HYYt
3158 0x0003a004 0x00039fc4 4   5            ascii   t\bHH
3159 0x0003a022 0x00039fe2 5   6            ascii   SSSSV
3160 0x0003a02b 0x00039feb 5   6            ascii   SSSSj
3161 0x0003a035 0x00039ff5 6   7            ascii   SSSSSW
3162 0x0003a143 0x0003a103 5   6            ascii   E\fu%j
3163 0x0003a166 0x0003a126 6   8            utf8    \b\vȉM\f; blocks=Basic Latin,Latin Extended-B
3164 0x0003a1e3 0x0003a1a3 5   6            ascii   YYu\tV
3165 0x0003a201 0x0003a1c1 4   5            ascii   IIt\n
3166 0x0003a249 0x0003a209 13  14           ascii   ;E\ftXj7SSSSSV
3167 0x0003a267 0x0003a227 4   5            ascii   \rx{F
3168 0x0003a2a8 0x0003a268 4   5            ascii   @_^[
3169 0x0003a303 0x0003a2c3 4   5            ascii   \rx{F
3170 0x0003a3df 0x0003a39f 7   8            ascii   t.< t*V
3171 0x0003a431 0x0003a3f1 4   5            ascii   j-FV
3172 0x0003a460 0x0003a420 4   5            ascii   Yj V
3173 0x0003a499 0x0003a459 4   5            ascii   t'9}
3174 0x0003a52f 0x0003a4ef 4   5            ascii   \rx{F
3175 0x0003a58d 0x0003a54d 6   7            ascii   <au98Y
3176 0x0003a5db 0x0003a59b 4   5            ascii   5\bQF
3177 0x0003a5e8 0x0003a5a8 8   9            ascii   SSSSRVWQ
3178 0x0003a5f1 0x0003a5b1 4   5            ascii   5\bQF
3179 0x0003a60b 0x0003a5cb 4   5            ascii   |$\fW
3180 0x0003a616 0x0003a5d6 4   5            ascii   %lPF
3181 0x0003a61e 0x0003a5de 4   5            ascii   FVj\n
3182 0x0003a62a 0x0003a5ea 4   5            ascii   5lPF
3183 0x0003a6b2 0x0003a672 5   6            ascii   YYt!h
3184 0x0003a74b 0x0003a70b 4   6            utf8    á\bQF blocks=Latin-1 Supplement,Basic Latin
3185 0x0003a7fa 0x0003a7ba 4   5            ascii   E\fVW
3186 0x0003a83f 0x0003a7ff 4   5            ascii   K\b9M
3187 0x0003a853 0x0003a813 5   6            ascii   \n;{\f|
3188 0x0003a871 0x0003a831 5   6            ascii   \n9{\f|
3189 0x0003a89d 0x0003a85d 4   5            ascii   _^[3
3190 0x0003a8e7 0x0003a8a7 6   7            ascii   F\b;~\fu
3191 0x0003a90e 0x0003a8ce 4   5            ascii   Wt1j
3192 0x0003a984 0x0003a944 4   5            ascii   YYt\n
3193 0x0003aa65 0x0003aa25 4   5            ascii   ~\bYY
3194 0x0003aa6e 0x0003aa2e 4   5            ascii   F\b_3
3195 0x0003ab89 0x0003ab49 4   5            ascii   YYu;
3196 0x0003abbe 0x0003ab7e 4   5            ascii   YYt\n
3197 0x0003ac20 0x0003abe0 4   5            ascii   j\nWP
3198 0x0003ac69 0x0003ac29 4   5            ascii   YYt\n
3199 0x0003ac79 0x0003ac39 4   5            ascii   @_^[
3200 0x0003ac98 0x0003ac58 4   5            ascii   E\fPW
3201 0x0003aca7 0x0003ac67 4   5            ascii   u,j 
3202 0x0003acc6 0x0003ac86 4   5            ascii   YYu\v
3203 0x0003ad24 0x0003ace4 4   5            ascii   |$\fj
3204 0x0003ae5d 0x0003ae1d 5   6            ascii   9]\bVW
3205 0x0003aea2 0x0003ae62 4   5            ascii   VWj\r
3206 0x0003af06 0x0003aec6 5   7            utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
3207 0x0003af0d 0x0003aecd 6   9            utf8    3ɉ\bǀ\f\b blocks=Basic Latin,Latin Extended-B
3208 0x0003af7f 0x0003af3f 7   8            ascii   I It^IP
3209 0x0003afdc 0x0003af9c 4   5            ascii   YYu%
3210 0x0003b095 0x0003b055 5   6            ascii   8]\bu(
3211 0x0003b0d4 0x0003b094 4   5            ascii   t"Vh
3212 0x0003b0f8 0x0003b0b8 4   5            ascii   8]\bu
3213 0x0003b1c2 0x0003b182 7   8            ascii   @ HVt(H
3214 0x0003b1ce 0x0003b18e 4   5            ascii   HHt\t
3215 0x0003b206 0x0003b1c6 6   8            utf8    @^]ËT$ blocks=Basic Latin,Latin-1 Supplement
3216 0x0003b2a8 0x0003b268 6   7            ascii   < t\b<\t
3217 0x0003b4ef 0x0003b4af 4   5            ascii   t\eWh
3218 0x0003b592 0x0003b552 4   5            ascii   tKSV
3219 0x0003b5e0 0x0003b5a0 4   5            ascii   E\bPh
3220 0x0003b5ea 0x0003b5aa 4   5            ascii   SSSV
3221 0x0003b614 0x0003b5d4 4   5            ascii   j\bY;
3222 0x0003b61d 0x0003b5dd 4   5            ascii   \au-j
3223 0x0003b654 0x0003b614 4   6            utf8    E\bإE blocks=Basic Latin,Arabic
3224 0x0003b713 0x0003b6d3 4   5            ascii   5TrF
3225 0x0003b73f 0x0003b6ff 4   5            ascii   \r\bQF
3226 0x0003b75c 0x0003b71c 4   5            ascii   \r\bQF
3227 0x0003b76d 0x0003b72d 4   5            ascii   \r\bQF
3228 0x0003b7a0 0x0003b760 4   5            ascii   \r\bQF
3229 0x0003b7c7 0x0003b787 5   6            ascii   Sh\bqF
3230 0x0003b85d 0x0003b81d 5   6            ascii   t\tj\tW
3231 0x0003b8a1 0x0003b861 4   5            ascii   tC95
3232 0x0003b90b 0x0003b8cb 5   6            ascii   VSSSj
3233 0x0003b918 0x0003b8d8 5   6            ascii   VSSSj
3234 0x0003b93c 0x0003b8fc 4   5            ascii   t\nSV
3235 0x0003b97c 0x0003b93c 4   5            ascii   M\bS3
3236 0x0003b99f 0x0003b95f 4   5            ascii   \rx{F
3237 0x0003b9a6 0x0003b966 4   5            ascii   FVSj
3238 0x0003ba1f 0x0003b9df 4   6            utf8    \f;ÉE blocks=Basic Latin,Latin-1 Supplement
3239 0x0003ba8f 0x0003ba4f 4   5            ascii   t08]
3240 0x0003babd 0x0003ba7d 9   10           ascii   YYuD9]\bue
3241 0x0003bad1 0x0003ba91 4   5            ascii   tl9]
3242 0x0003bb1c 0x0003badc 4   5            ascii   \rx{F
3243 0x0003bb26 0x0003bae6 4   5            ascii   9]\bt
3244 0x0003bb55 0x0003bb15 4   5            ascii   @_^[
3245 0x0003bb72 0x0003bb32 6   7            ascii   <au<8^
3246 0x0003bbfe 0x0003bbbe 5   6            ascii   Y_^[]
3247 0x0003bc1a 0x0003bbda 4   5            ascii   <AWt
3248 0x0003bc1f 0x0003bbdf 6   7            ascii   <auT8^
3249 0x0003bc7d 0x0003bc3d 4   6            utf8    ;ÉE\f blocks=Basic Latin,Latin-1 Supplement
3250 0x0003bcab 0x0003bc6b 4   6            utf8    ȋE\f+ blocks=Latin Extended-B,Basic Latin
3251 0x0003bd40 0x0003bd00 6   7            ascii   <auD8_
3252 0x0003bdc6 0x0003bd86 4   5            ascii   SSSS
3253 0x0003bdf8 0x0003bdb8 4   5            ascii   _^[]
3254 0x0003be12 0x0003bdd2 4   5            ascii   \rSSj
3255 0x0003be20 0x0003bde0 4   5            ascii   9]\f}
3256 0x0003be84 0x0003be44 4   5            ascii   E\b[]
3257 0x0003beca 0x0003be8a 6   7            ascii   <auQ8^
3258 0x0003bf09 0x0003bec9 6   7            ascii   8] t\n;
3259 0x0003c005 0x0003bfc5 4   6            utf8    PhݸC blocks=Basic Latin,Arabic Supplement
3260 0x0003c032 0x0003bff2 4   5            ascii   =0hF
3261 0x0003c048 0x0003c008 5   7            utf8    YYËD$ blocks=Basic Latin,Latin-1 Supplement
3262 0x0003c050 0x0003c010 4   5            ascii   \r(hF
3263 0x0003c05e 0x0003c01e 5   7            utf8    Ã=0hF blocks=Latin-1 Supplement,Basic Latin
3264 0x0003c073 0x0003c033 5   7            utf8    YYËD$ blocks=Basic Latin,Latin-1 Supplement
3265 0x0003c07b 0x0003c03b 4   5            ascii   \r(hF
3266 0x0003c087 0x0003c047 5   7            utf8    Ã=0hF blocks=Latin-1 Supplement,Basic Latin
3267 0x0003c09f 0x0003c05f 5   7            utf8    YYËD$ blocks=Basic Latin,Latin-1 Supplement
3268 0x0003c0a7 0x0003c067 4   5            ascii   \r(hF
3269 0x0003c0b5 0x0003c075 5   7            utf8    Ã=0hF blocks=Latin-1 Supplement,Basic Latin
3270 0x0003c0ca 0x0003c08a 5   7            utf8    YYËD$ blocks=Basic Latin,Latin-1 Supplement
3271 0x0003c0d2 0x0003c092 4   5            ascii   \r(hF
3272 0x0003c0dd 0x0003c09d 6   8            utf8    \bÃ=0hF blocks=Basic Latin,Latin-1 Supplement
3273 0x0003c0f6 0x0003c0b6 5   7            utf8    YYËD$ blocks=Basic Latin,Latin-1 Supplement
3274 0x0003c0fe 0x0003c0be 4   5            ascii   \r(hF
3275 0x0003c13c 0x0003c0fc 5   6            ascii   F\fu\tV
3276 0x0003c2f4 0x0003c2b4 4   5            ascii   F\fu"
3277 0x0003c310 0x0003c2d0 4   5            ascii   Yu\aV
3278 0x0003c338 0x0003c2f8 5   6            ascii   ~\rWPS
3279 0x0003c36a 0x0003c32a 4   5            ascii    t\rj
3280 0x0003c389 0x0003c349 4   5            ascii   E\bPS
3281 0x0003c396 0x0003c356 7   8            ascii   E\f9}\f_t
3282 0x0003c3da 0x0003c39a 4   6            utf8    ]\b3ۊ blocks=Basic Latin,Arabic
3283 0x0003c400 0x0003c3c0 4   5            ascii   95|\r
3284 0x0003c421 0x0003c3e1 4   5            ascii   @PWV
3285 0x0003c42d 0x0003c3ed 4   5            ascii   _^[]
3286 0x0003c475 0x0003c435 4   5            ascii   A\bt\r
3287 0x0003c4a4 0x0003c464 4   5            ascii   QQSV
3288 0x0003c56d 0x0003c52d 6   7            ascii   btFHt+
3289 0x0003c67a 0x0003c63a 4   5            ascii   uMSW
3290 0x0003c6d4 0x0003c694 4   5            ascii   SUVW
3291 0x0003c725 0x0003c6e5 4   5            ascii   tyf9
3292 0x0003c742 0x0003c702 4   5            ascii   SSS+
3293 0x0003c74a 0x0003c70a 5   6            ascii   @PVSS
3294 0x0003c768 0x0003c728 6   7            ascii   t#SSUP
3295 0x0003c76f 0x0003c72f 6   7            ascii   t$$VSS
3296 0x0003c7b2 0x0003c772 4   5            ascii   t\n@8
3297 0x0003c7d3 0x0003c793 4   5            ascii   \vUVW
3298 0x0003c7e8 0x0003c7a8 6   7            ascii   _^][YY
3299 0x0003c7ef 0x0003c7af 6   7            ascii   j8hx F
3300 0x0003c803 0x0003c7c3 5   6            ascii   u8SS3
3301 0x0003c84b 0x0003c80b 4   5            ascii   t\b@;
3302 0x0003c87f 0x0003c83f 5   8            utf8    }ԉ]ȉ] blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B
3303 0x0003c887 0x0003c847 5   6            ascii   9] u\b
3304 0x0003c892 0x0003c852 4   5            ascii   E SS
3305 0x0003c961 0x0003c921 4   5            ascii   t-9]
3306 0x0003ca01 0x0003c9c1 6   7            ascii   t!SS9]
3307 0x0003ca4f 0x0003ca0f 5   6            ascii   9]\bu\b
3308 0x0003ca5a 0x0003ca1a 7   8            ascii   E\b9] u\b
3309 0x0003cadb 0x0003ca9b 4   7            utf8    VSW蚤 blocks=Basic Latin,CJK Unified Ideographs
3310 0x0003cd25 0x0003cce5 4   5            ascii   u\fPW
3311 0x0003cd35 0x0003ccf5 4   6            utf8    t݉u\f blocks=Basic Latin,Syriac
3312 0x0003cdf8 0x0003cdb8 6   7            ascii   Yu+Vj\b
3313 0x0003ce5f 0x0003ce1f 4   6            utf8    #ωE\f blocks=Basic Latin,Greek and Coptic
3314 0x0003ceeb 0x0003ceab 5   6            ascii   H\b_^[
3315 0x0003cf7a 0x0003cf3a 4   5            ascii   ]\bV3
3316 0x0003d052 0x0003d012 4   5            ascii   @}>j
3317 0x0003d0c2 0x0003d082 4   5            ascii   SUVW
3318 0x0003d170 0x0003d130 4   5            ascii   _^][
3319 0x0003d1be 0x0003d17e 4   5            ascii   YF;5
3320 0x0003d1ca 0x0003d18a 5   7            utf8    _^ËD$ blocks=Basic Latin,Latin-1 Supplement
3321 0x0003d289 0x0003d249 9   12           utf8    ]\t}ċE\b;E\f blocks=Basic Latin,Latin Extended-A
3322 0x0003d327 0x0003d2e7 4   5            ascii   6PWS
3323 0x0003d390 0x0003d350 4   5            ascii   t WW
3324 0x0003d3b7 0x0003d377 7   8            ascii   WWWWVSW
3325 0x0003d3cb 0x0003d38b 4   5            ascii   tCVj
3326 0x0003d3dc 0x0003d39c 9   10           ascii   t2WWVPVSW
3327 0x0003d4c9 0x0003d489 4   6            utf8    ƿ(PF blocks=Latin Extended-B,Basic Latin
3328 0x0003d522 0x0003d4e2 4   5            ascii   =$hF
3329 0x0003d572 0x0003d532 5   7            utf8    ;\fŐiF blocks=Basic Latin,Latin Extended-A
3330 0x0003d5a5 0x0003d565 4   5            ascii   =$hF
3331 0x0003d5f5 0x0003d5b5 4   5            ascii   <Yv"
3332 0x0003d641 0x0003d601 4   5            ascii   hl$F
3333 0x0003d653 0x0003d613 4   5            ascii   hh$F
3334 0x0003d66f 0x0003d62f 4   5            ascii   h@$F
3335 0x0003d6d2 0x0003d692 8   9            ascii   VWumh0%F
3336 0x0003d6f1 0x0003d6b1 4   5            ascii   h$%F
3337 0x0003d817 0x0003d7d7 5   6            ascii   SVWt'
3338 0x0003d82b 0x0003d7eb 4   6            utf8    3҃8- blocks=Basic Latin,Cyrillic
3339 0x0003d88f 0x0003d84f 4   5            ascii   \r4hF
3340 0x0003d8c4 0x0003d884 4   5            ascii   80t.
3341 0x0003d8f7 0x0003d8b7 8   10           utf8    E\f_^[]À= blocks=Basic Latin,Latin-1 Supplement
3342 0x0003d907 0x0003d8c7 8   9            ascii   \$\fUVWt(
3343 0x0003d91e 0x0003d8de 6   8            utf8    uC3Ƀ>- blocks=Basic Latin,Latin Extended-B
3344 0x0003d94b 0x0003d90b 6   8            utf8    D$$VP3
3345 0x0003d9c8 0x0003d988 5   8            utf8    Wj0U謕 blocks=Basic Latin,CJK Unified Ideographs
3346 0x0003d9d3 0x0003d993 4   5            ascii   \f_^]
3347 0x0003d9fb 0x0003d9bb 5   7            utf8    3Ƀ8-P blocks=Basic Latin,Latin Extended-B
3348 0x0003da82 0x0003da42 5   7            utf8    []ËD$ blocks=Basic Latin,Latin-1 Supplement
3349 0x0003daad 0x0003da6d 4   5            ascii   Et\a@
3350 0x0003dae8 0x0003daa8 4   5            ascii   E\fYY
3351 0x0003daf8 0x0003dab8 4   6            utf8    ÍE\bP blocks=Latin-1 Supplement,Basic Latin
3352 0x0003db03 0x0003dac3 4   5            ascii   E\fYY
3353 0x0003db1e 0x0003dade 5   6            ascii   eYt*F
3354 0x0003db24 0x0003dae4 4   5            ascii   =0hF
3355 0x0003db3c 0x0003dafc 4   5            ascii   \r(hF
3356 0x0003db4f 0x0003db0f 4   5            ascii   \r4hF
3357 0x0003db64 0x0003db24 4   6            utf8    ^ËD$ blocks=Basic Latin,Latin-1 Supplement
3358 0x0003dc04 0x0003dbc4 5   7            utf8    H\b;ىM blocks=Basic Latin,Arabic
3359 0x0003dc0b 0x0003dbcb 4   5            ascii   r\f;X
3360 0x0003dc2a 0x0003dbea 4   6            utf8    3҉U\b blocks=Basic Latin,Cyrillic
3361 0x0003dcca 0x0003dc8a 4   6            utf8    A8PE
3362 0x0003dd36 0x0003dcf6 5   6            ascii   98t\bJ
3363 0x0003dd5d 0x0003dd1d 5   7            utf8    0B;Ӊ8 blocks=Basic Latin,Cyrillic
3364 0x0003ddee 0x0003ddae 4   6            utf8    A;Ή8 blocks=Basic Latin,Greek and Coptic
3365 0x0003de88 0x0003de48 4   5            ascii   ~'WP
3366 0x0003deec 0x0003deac 4   5            ascii   F\r@t
3367 0x0003df19 0x0003ded9 5   6            ascii   M\fVt*
3368 0x0003df3d 0x0003defd 5   6            ascii   \aG<\nt
3369 0x0003df4d 0x0003df0d 4   5            ascii   ^_[]
3370 0x0003df52 0x0003df12 4   5            ascii   ;}\bu
3371 0x0003e03e 0x0003dffe 5   6            ascii   _^[H]
3372 0x0003e05e 0x0003e01e 5   6            ascii   YVt\nP
3373 0x0003e082 0x0003e042 4   5            ascii   E\bSW
3374 0x0003e0cb 0x0003e08b 4   6            utf8    t";؋ blocks=Basic Latin,Arabic
3375 0x0003e109 0x0003e0c9 4   6            utf8    t\t3ҋ blocks=Basic Latin,Cyrillic
3376 0x0003e146 0x0003e106 4   5            ascii   YYt%
3377 0x0003e221 0x0003e1e1 8   10           utf8    #؋E\b#E\f\v blocks=Basic Latin,Arabic
3378 0x0003e23a 0x0003e1fa 5   7            utf8    ËD$\b% blocks=Latin-1 Supplement,Basic Latin
3379 0x0003e251 0x0003e211 6   7            ascii   j\fhX F
3380 0x0003e295 0x0003e255 6   7            ascii   j\fhh F
3381 0x0003e2e9 0x0003e2a9 4   5            ascii   PPPP
3382 0x0003e326 0x0003e2e6 4   5            ascii   PPPP
3383 0x0003e352 0x0003e312 4   6            utf8    ËD$\b blocks=Latin-1 Supplement,Basic Latin
3384 0x0003e36c 0x0003e32c 10  12           utf8    ^ËD$\bVWj Y blocks=Basic Latin,Latin-1 Supplement
3385 0x0003e3bb 0x0003e37b 4   6            utf8    3\vL$
3386 0x0003e3df 0x0003e39f 4   5            ascii   H\nSV
3387 0x0003e45f 0x0003e41f 4   5            ascii   +N\b;
3388 0x0003e464 0x0003e424 5   10           utf8    }\n3\r}
3389 0x0003e49c 0x0003e45c 4   5            ascii   F\f@P
3390 0x0003e4b3 0x0003e473 7   12           utf8    v\f|!3\r}
3391 0x0003e4f0 0x0003e4b0 4   5            ascii   Y+N\f
3392 0x0003e564 0x0003e524 5   6            ascii   }\fOj 
3393 0x0003e5d1 0x0003e591 8   9            ascii   E\fSVWj ^
3394 0x0003e607 0x0003e5c7 4   5            ascii   M\f\vu
3395 0x0003e644 0x0003e604 7   9            utf8    ËD$\bj Y blocks=Latin-1 Supplement,Basic Latin
3396 0x0003e6ca 0x0003e68a 4   5            ascii   D$\fP
3397 0x0003e771 0x0003e731 4   5            ascii   \bu\vP
3398 0x0003e7a6 0x0003e766 4   6            utf8    ]3ۡ` blocks=Basic Latin,Arabic
3399 0x0003e820 0x0003e7e0 4   6            utf8    DËD$ blocks=Basic Latin,Latin-1 Supplement
3400 0x0003e84e 0x0003e80e 4   7            utf8    t$\f蚡 blocks=Basic Latin,CJK Unified Ideographs
3401 0x0003e86e 0x0003e82e 4   6            utf8    W3\r}
3402 0x0003e886 0x0003e846 4   5            ascii   M\v_u
3403 0x0003e8a4 0x0003e864 4   5            ascii   E\nPj
3404 0x0003e8c6 0x0003e886 5   7            utf8    Ã=0hF blocks=Latin-1 Supplement,Basic Latin
3405 0x0003e8ce 0x0003e88e 5   6            ascii   ~\fj\bQ
3406 0x0003e8db 0x0003e89b 4   6            utf8    á(hF blocks=Latin-1 Supplement,Basic Latin
3407 0x0003e8f4 0x0003e8b4 5   6            ascii   SVWse
3408 0x0003e984 0x0003e944 4   5            ascii   VWsr
3409 0x0003ea1e 0x0003e9de 4   5            ascii   t$\bu
3410 0x0003ea59 0x0003ea19 4   6            utf8    ^Ã|$ blocks=Basic Latin,Latin-1 Supplement
3411 0x0003ea70 0x0003ea30 5   6            ascii   9D$\bt
3412 0x0003eab1 0x0003ea71 6   7            ascii   YYt\vVP
3413 0x0003eac6 0x0003ea86 4   5            ascii   t$\bW
3414 0x0003eb1e 0x0003eade 6   8            utf8    \f_^ËT$ blocks=Basic Latin,Latin-1 Supplement
3415 0x0003eb6b 0x0003eb2b 4   5            ascii   S\bvO
3416 0x0003ebbe 0x0003eb7e 5   6            ascii   9S\bu/
3417 0x0003ec4b 0x0003ec0b 6   8            utf8    H\b^ËD$ blocks=Basic Latin,Latin-1 Supplement
3418 0x0003ec79 0x0003ec39 4   6            utf8    \b^Ã= blocks=Basic Latin,Latin-1 Supplement
3419 0x0003eca8 0x0003ec68 4   6            utf8    u\b3ۃ blocks=Basic Latin,Arabic
3420 0x0003eddd 0x0003ed9d 4   6            utf8    rKE\b
3421 0x0003eebd 0x0003ee7d 5   6            ascii   \at/GB
3422 0x0003eeea 0x0003eeaa 4   5            ascii   E\b_]
3423 0x0003ef0c 0x0003eecc 4   5            ascii   t$\bV
3424 0x0003ef26 0x0003eee6 4   5            ascii   t$\bj
3425 0x0003f00a 0x0003efca 5   7            utf8    M\fS3ۄ blocks=Basic Latin,Arabic
3426 0x0003f03d 0x0003effd 4   5            ascii   @u\b9
3427 0x0003f057 0x0003f017 6   7            ascii   Ht\fHu0
3428 0x0003f0d6 0x0003f096 4   5            ascii   /t(;
3429 0x0003f273 0x0003f233 5   6            ascii   E\f\bt\t
3430 0x0003f2d3 0x0003f293 4   5            ascii   SUVW
3431 0x0003f36e 0x0003f32e 4   6            utf8    [ËL$ blocks=Basic Latin,Latin-1 Supplement
3432 0x0003f37a 0x0003f33a 4   5            ascii   VWsU
3433 0x0003f3a2 0x0003f362 4   5            ascii   =$hF
3434 0x0003f3b0 0x0003f370 5   6            ascii   It\bIu
3435 0x0003f3e7 0x0003f3a7 5   7            utf8    _^ËD$ blocks=Basic Latin,Latin-1 Supplement
3436 0x0003f430 0x0003f3f0 4   5            ascii   VWsR
3437 0x0003f451 0x0003f411 4   5            ascii   =$hF
3438 0x0003f463 0x0003f423 5   6            ascii   Ht\bHu
3439 0x0003f516 0x0003f4d6 4   6            utf8    Y;IE
3440 0x0003f5c8 0x0003f588 4   6            utf8    DAЉE blocks=Basic Latin,Cyrillic
3441 0x0003f60f 0x0003f5cf 4   6            utf8    DAЉE blocks=Basic Latin,Cyrillic
3442 0x0003f64e 0x0003f60e 4   5            ascii   \a<6u
3443 0x0003f6ba 0x0003f67a 4   5            ascii   \r(hF
3444 0x0003f728 0x0003f6e8 8   9            ascii   HHt`HHt\
3445 0x0003f947 0x0003f907 4   5            ascii   >-u\b
3446 0x0003faed 0x0003faad 4   5            ascii   RPWS
3447 0x0003fbb3 0x0003fb73 4   5            ascii   WVj0
3448 0x0003fc9c 0x0003fc5c 4   6            utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
3449 0x0003fd43 0x0003fd03 4   6            utf8    ~";ߋ blocks=Basic Latin,NKo
3450 0x0003fd75 0x0003fd35 4   6            utf8    ~";ދ blocks=Basic Latin,Thaana
3451 0x0003ff15 0x0003fed5 4   5            ascii   _^[]
3452 0x0003ff29 0x0003fee9 5   6            ascii   u\b;5@
3453 0x0003ffc8 0x0003ff88 4   5            ascii   mu\a3
3454 0x0003fff6 0x0003ffb6 4   5            ascii   ;\nu\v
3455 0x00040031 0x0003fff1 4   5            ascii   <\rt\v
3456 0x000400a2 0x00040062 6   7            ascii   (;]\fu\v
3457 0x0004016c 0x0004012c 5   6            ascii   wHVSU
3458 0x00040240 0x00040200 4   5            ascii   FVSj
3459 0x0004026b 0x0004022b 4   5            ascii   ^_][
3460 0x00040275 0x00040235 5   6            ascii   LSVWj
3461 0x000403de 0x0004039e 5   7            utf8    ;؉]\br blocks=Basic Latin,Arabic
3462 0x0004047f 0x0004043f 4   5            ascii   ]\b;]
3463 0x00040498 0x00040458 5   7            utf8    ;؉]\br blocks=Basic Latin,Arabic
3464 0x000404ab 0x0004046b 4   6            utf8    ۉ]\bt blocks=Arabic,Basic Latin
3465 0x000404f1 0x000404b1 4   5            ascii   j?^;
3466 0x000404ff 0x000404bf 5   6            ascii   ;J\bu\
