Metadata Signature: 0xb8e4 0x10001424a5342 12
.NET Version: v2.0.50727
Number of Metadata Streams: 5
DirectoryAddress: 6c Size: 45a4
Stream name: #~ 4
DirectoryAddress: 4610 Size: b400
Stream name: #Strings 12
DirectoryAddress: fa10 Size: 10
Stream name: #GUID 8
DirectoryAddress: fa20 Size: 1614
Stream name: #Blob 8
DirectoryAddress: 11034 Size: 20
Stream name: #US 4
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5   6            ascii   .text
2    0x0000019f 0x0000019f 7   8            ascii   `.reloc
3    0x000001c7 0x000001c7 6   7            ascii   B.rsrc
2266 0x0001ac9d 0x0041ca9d 9   10   .text   ascii   ToInteger
2267 0x0001aca7 0x0041caa7 10  11   .text   ascii   GetCurrent
2268 0x0001acb2 0x0041cab2 8   9    .text   ascii   IsInRole
2269 0x0001acbb 0x0041cabb 7   8    .text   ascii   ToUpper
2270 0x0001acc3 0x0041cac3 15  16   .text   ascii   CreateDirectory
2271 0x0001acd3 0x0041cad3 10  11   .text   ascii   get_UtcNow
2272 0x0001acde 0x0041cade 7   8    .text   ascii   ToInt64
2273 0x0001ace6 0x0041cae6 10  11   .text   ascii   FromBinary
2274 0x0001acf1 0x0041caf1 8   9    .text   ascii   ToBinary
2275 0x0001acfa 0x0041cafa 11  12   .text   ascii   ReadAllText
2276 0x0001ad06 0x0041cb06 12  13   .text   ascii   WriteAllText
2277 0x0001ad13 0x0041cb13 8   9    .text   ascii   TryParse
2278 0x0001ad1c 0x0041cb1c 14  15   .text   ascii   EnterDebugMode
2279 0x0001ad2b 0x0041cb2b 14  15   .text   ascii   LeaveDebugMode
2280 0x0001ad3a 0x0041cb3a 9   10   .text   ascii   Increment
2281 0x0001ad44 0x0041cb44 9   10   .text   ascii   Decrement
2282 0x0001ad4e 0x0041cb4e 15  16   .text   ascii   GetTempFileName
2283 0x0001ad5e 0x0041cb5e 11  12   .text   ascii   WaitForExit
2284 0x0001ad6a 0x0041cb6a 12  13   .text   ascii   get_ExitCode
2285 0x0001ad77 0x0041cb77 6   7    .text   ascii   Delete
2286 0x0001ad7e 0x0041cb7e 19  20   .text   ascii   set_UseShellExecute
2287 0x0001ad92 0x0041cb92 18  19   .text   ascii   set_CreateNoWindow
2288 0x0001ada5 0x0041cba5 15  16   .text   ascii   set_WindowStyle
2289 0x0001adb5 0x0041cbb5 16  17   .text   ascii   GetDirectoryName
2290 0x0001adc6 0x0041cbc6 11  12   .text   ascii   CurrentUser
2291 0x0001add2 0x0041cbd2 11  12   .text   ascii   DeleteValue
2292 0x0001adde 0x0041cbde 19  20   .text   ascii   get_ExceptionObject
2293 0x0001adf2 0x0041cbf2 13  14   .text   ascii   get_Exception
2294 0x0001ae00 0x0041cc00 7   8    .text   ascii   ToLower
2295 0x0001ae08 0x0041cc08 8   9    .text   ascii   get_Name
2296 0x0001ae11 0x0041cc11 10  11   .text   ascii   StartsWith
2297 0x0001ae1c 0x0041cc1c 4   5    .text   ascii   Load
2298 0x0001ae21 0x0041cc21 7   8    .text   ascii   get_Now
2299 0x0001ae29 0x0041cc29 10  11   .text   ascii   AddMinutes
2300 0x0001ae34 0x0041cc34 15  16   .text   ascii   get_MachineName
2301 0x0001ae44 0x0041cc44 12  13   .text   ascii   get_UserName
2302 0x0001ae51 0x0041cc51 14  15   .text   ascii   get_StackTrace
2303 0x0001ae60 0x0041cc60 4   5    .text   ascii   Trim
2304 0x0001ae65 0x0041cc65 7   8    .text   ascii   get_Day
2305 0x0001ae6d 0x0041cc6d 9   10   .text   ascii   WriteLine
2306 0x0001ae77 0x0041cc77 16  17   .text   ascii   ToLongDateString
2307 0x0001ae88 0x0041cc88 14  15   .text   ascii   op_Subtraction
2308 0x0001ae97 0x0041cc97 21  22   .text   ascii   get_TotalMilliseconds
2309 0x0001aead 0x0041ccad 4   5    .text   ascii   Show
2310 0x0001aeb2 0x0041ccb2 18  19   .text   ascii   GetCallingAssembly
2311 0x0001aec5 0x0041ccc5 12  13   .text   ascii   get_Assembly
2312 0x0001aed2 0x0041ccd2 7   8    .text   ascii   GetName
2313 0x0001aeda 0x0041ccda 12  13   .text   ascii   get_FullName
2314 0x0001aee7 0x0041cce7 17  18   .text   ascii   GetPublicKeyToken
2315 0x0001aef9 0x0041ccf9 8   9    .text   ascii   AddRange
2316 0x0001af02 0x0041cd02 11  12   .text   ascii   get_Unicode
2317 0x0001af0e 0x0041cd0e 8   9    .text   ascii   GetFrame
2318 0x0001af17 0x0041cd17 9   10   .text   ascii   GetMethod
2319 0x0001af21 0x0041cd21 17  18   .text   ascii   get_DeclaringType
2320 0x0001af33 0x0041cd33 17  18   .text   ascii   get_MetadataToken
2321 0x0001af45 0x0041cd45 25  26   .text   ascii   GetManifestResourceStream
2322 0x0001af5f 0x0041cd5f 6   7    .text   ascii   Intern
2323 0x0001af66 0x0041cd66 8   9    .text   ascii   ReadByte
2324 0x0001af6f 0x0041cd6f 9   10   .text   ascii   BlockCopy
2325 0x0001af79 0x0041cd79 4   5    .text   ascii   Next
2326 0x0001af7e 0x0041cd7e 9   10   .text   ascii   get_Chars
2327 0x0001af88 0x0041cd88 7   8    .text   ascii   ToInt32
2328 0x0001af90 0x0041cd90 18  19   .text   ascii   get_InvokeRequired
2329 0x0001afa3 0x0041cda3 13  14   .text   ascii   set_BlockSize
2330 0x0001afb1 0x0041cdb1 15  16   .text   ascii   CreateEncryptor
2331 0x0001afc1 0x0041cdc1 7   8    .text   ascii   GetType
2332 0x0001afc9 0x0041cdc9 10  11   .text   ascii   get_IsEnum
2333 0x0001afd4 0x0041cdd4 17  18   .text   ascii   GetUnderlyingType
2334 0x0001afe6 0x0041cde6 9   10   .text   ascii   get_Width
2335 0x0001aff0 0x0041cdf0 10  11   .text   ascii   get_Height
2336 0x0001affb 0x0041cdfb 5   6    .text   ascii   get_X
2337 0x0001b001 0x0041ce01 5   6    .text   ascii   get_Y
2338 0x0001b007 0x0041ce07 9   10   .text   ascii   SetLength
2339 0x0001b011 0x0041ce11 11  12   .text   ascii   ReadBoolean
2340 0x0001b01d 0x0041ce1d 8   9    .text   ascii   ReadChar
2341 0x0001b026 0x0041ce26 10  11   .text   ascii   ReadString
2342 0x0001b031 0x0041ce31 11  12   .text   ascii   ToCharArray
2343 0x0001b03d 0x0041ce3d 11  12   .text   ascii   ReadDecimal
2344 0x0001b049 0x0041ce49 10  11   .text   ascii   ReadDouble
2345 0x0001b054 0x0041ce54 9   10   .text   ascii   ReadInt64
2346 0x0001b05e 0x0041ce5e 9   10   .text   ascii   ReadSByte
2347 0x0001b068 0x0041ce68 9   10   .text   ascii   ReadInt16
2348 0x0001b072 0x0041ce72 10  11   .text   ascii   ReadSingle
2349 0x0001b07d 0x0041ce7d 10  11   .text   ascii   ReadUInt32
2350 0x0001b088 0x0041ce88 10  11   .text   ascii   ReadUInt64
2351 0x0001b093 0x0041ce93 10  11   .text   ascii   ReadUInt16
2352 0x0001b09e 0x0041ce9e 12  13   .text   ascii   get_Position
2353 0x0001b0ab 0x0041ceab 15  16   .text   ascii   GetConstructors
2354 0x0001b0bb 0x0041cebb 13  14   .text   ascii   GetParameters
2355 0x0001b0c9 0x0041cec9 17  18   .text   ascii   get_ParameterType
2356 0x0001b0db 0x0041cedb 13  14   .text   ascii   GetInterfaces
2357 0x0001b0e9 0x0041cee9 20  21   .text   ascii   get_DiscretionaryAcl
2358 0x0001b0fe 0x0041cefe 9   10   .text   ascii   InsertAce
2359 0x0001b108 0x0041cf08 16  17   .text   ascii   get_BinaryLength
2360 0x0001b119 0x0041cf19 13  14   .text   ascii   GetBinaryForm
2361 0x0001b127 0x0041cf27 10  11   .text   ascii   AppendLine
2362 0x0001b132 0x0041cf32 8   9    .text   ascii   GetTypes
2363 0x0001b13b 0x0041cf3b 7   8    .text   ascii   IndexOf
2364 0x0001b143 0x0041cf43 11  12   .text   ascii   ComputeHash
2365 0x0001b14f 0x0041cf4f 14  15   .text   ascii   TransformBlock
2366 0x0001b15e 0x0041cf5e 8   9    .text   ascii   get_Hash
2367 0x0001b167 0x0041cf67 7   8    .text   ascii   NewGuid
2368 0x0001b16f 0x0041cf6f 17  18   .text   ascii   get_LocalEndPoint
2369 0x0001b181 0x0041cf81 8   9    .text   ascii   get_Port
2370 0x0001b18a 0x0041cf8a 4   5    .text   ascii   None
2371 0x0001b18f 0x0041cf8f 9   10   .text   ascii   SetBuffer
2372 0x0001b199 0x0041cf99 13  14   .text   ascii   add_Completed
2373 0x0001b1a7 0x0041cfa7 12  13   .text   ascii   GetHostEntry
2374 0x0001b1b4 0x0041cfb4 15  16   .text   ascii   get_AddressList
2375 0x0001b1c4 0x0041cfc4 15  16   .text   ascii   set_LingerState
2376 0x0001b1d4 0x0041cfd4 18  19   .text   ascii   set_RemoteEndPoint
2377 0x0001b1e7 0x0041cfe7 12  13   .text   ascii   ConnectAsync
2378 0x0001b1f4 0x0041cff4 18  19   .text   ascii   get_RemoteEndPoint
2379 0x0001b207 0x0041d007 12  13   .text   ascii   ReceiveAsync
2380 0x0001b214 0x0041d014 15  16   .text   ascii   get_SocketError
2381 0x0001b224 0x0041d024 17  18   .text   ascii   get_LastOperation
2382 0x0001b236 0x0041d036 20  21   .text   ascii   get_BytesTransferred
2383 0x0001b24b 0x0041d04b 10  11   .text   ascii   get_Buffer
2384 0x0001b256 0x0041d056 6   7    .text   ascii   Resize
2385 0x0001b25d 0x0041d05d 7   8    .text   ascii   Collect
2386 0x0001b265 0x0041d065 10  11   .text   ascii   get_Offset
2387 0x0001b270 0x0041d070 9   10   .text   ascii   SendAsync
2388 0x0001b27a 0x0041d07a 14  15   .text   ascii   PtrToStructure
2389 0x0001b289 0x0041d089 8   9    .text   ascii   ToUInt32
2390 0x0001b292 0x0041d092 15  16   .text   ascii   add_FormClosing
2391 0x0001b2a2 0x0041d0a2 9   10   .text   ascii   add_Shown
2392 0x0001b2ac 0x0041d0ac 18  19   .text   ascii   EnableVisualStyles
2393 0x0001b2bf 0x0041d0bf 17  18   .text   ascii   set_ShowInTaskbar
2394 0x0001b2d1 0x0041d0d1 15  16   .text   ascii   set_WindowState
2395 0x0001b2e5 0x0041d0e5 11  12   .text   ascii   set_Visible
2396 0x0001ba69 0x0041d869 19  20   .text   ascii   \nMyTemplate\a8.0.0.0
2397 0x0001ba8e 0x0041d88e 25  26   .text   ascii   System.Windows.Forms.Form
2398 0x0001baa8 0x0041d8a8 18  19   .text   ascii   Create__Instance__
2399 0x0001babb 0x0041d8bb 19  20   .text   ascii   Dispose__Instance__
2400 0x0001bacf 0x0041d8cf 18  19   .text   ascii   My.MyProject.Forms
2401 0x0001baee 0x0041d8ee 53  54   .text   ascii   4System.Web.Services.Protocols.SoapHttpClientProtocol
2402 0x0001bb24 0x0041d924 18  19   .text   ascii   Create__Instance__
2403 0x0001bb37 0x0041d937 19  20   .text   ascii   Dispose__Instance__
2404 0x0001bb5f 0x0041d95f 4   5    .text   ascii   Item
2405 0x0001bb69 0x0041d969 18  19   .text   ascii   <generated method>
2406 0x0001bb80 0x0041d980 4   5    .text   ascii   Type
2407 0x0001bb85 0x0041d985 19  20   .text   ascii   <generated method>)
2408 0x0001bb9a 0x0041d99a 37  38   .text   ascii   $1f5525cf-26ea-4e2f-88f7-1334030cc2ec
2409 0x0001bbc9 0x0041d9c9 22  23   .text   ascii   WrapNonExceptionThrows
2410 0x0001bbec 0x0041d9ec 8   9    .text   ascii   \a1.2.2.0
2411 0x0001bd9b 0x0041db9b 4   5    .text   ascii   m\b\n 
2412 0x0001bdea 0x0041dbea 4   5    .text   ascii   m\r\a\a
2413 0x0001bdf7 0x0041dbf7 4   5    .text   ascii   m\b\a 
2414 0x0001c03d 0x0041de3d 4   5    .text   ascii   @\b\n\a
2415 0x0001c057 0x0041de57 4   5    .text   ascii   \b\b\b\a
2416 0x0001c09e 0x0041de9e 4   5    .text   ascii   \b\b\a 
2417 0x0001c3ad 0x0041e1ad 4   5    .text   ascii   !\b\a\a
2418 0x0001c3dc 0x0041e1dc 6   7    .text   ascii   \b\b\b\v\b\n
2419 0x0001c42b 0x0041e22b 4   5    .text   ascii   \t\v\a\b
2420 0x0001c430 0x0041e230 11  12   .text   ascii   \b\b\b\b\b\b\b\v\n\a\a
2421 0x0001c43c 0x0041e23c 7   8    .text   ascii   \b\b\b\b\b\b\b
2422 0x0001c45a 0x0041e25a 13  14   .text   ascii   \t\a\a\b\b\b\b\b\b\b=\a#
2423 0x0001c4db 0x0041e2db 4   5    .text   ascii   \b\b\t\a
2424 0x0001c4ee 0x0041e2ee 4   5    .text   ascii   \b\b\b\b
2425 0x0001c547 0x0041e347 4   5    .text   ascii   \b\b\b\b
2426 0x0001c630 0x0041e430 4   5    .text   ascii   \b\b\a 
2427 0x0001c636 0x0041e436 7   8    .text   ascii   \b\b\b\b$\a\f
2428 0x0001c78f 0x0041e58f 5   6    .text   ascii   \n\b\b\n 
2429 0x0001c923 0x0041e723 5   6    .text   ascii    \v \a 
2430 0x0001c976 0x0041e776 11  12   .text   ascii   _CorExeMain
2431 0x0001c982 0x0041e782 11  12   .text   ascii   mscoree.dll
2432 0x0001cc68 0x00422068 6   7    .rsrc   ascii   ~"AQ ]
2433 0x0001ccb9 0x004220b9 7   8    .rsrc   ascii   O6F@(nn
2434 0x0001ccc8 0x004220c8 4   5    .rsrc   ascii   b_I^
2435 0x0001cd35 0x00422135 4   5    .rsrc   ascii   E{!;
2436 0x0001cd4f 0x0042214f 4   5    .rsrc   ascii   [/Hu
2437 0x0001cd58 0x00422158 5   7    .rsrc   utf8    |\nׅZ_ blocks=Basic Latin,Hebrew
2438 0x0001cdb0 0x004221b0 5   7    .rsrc   utf8    UGī1E blocks=Basic Latin,Latin Extended-A
2439 0x0001cdc1 0x004221c1 5   7    .rsrc   utf8    /eTģ| blocks=Basic Latin,Latin Extended-A
2440 0x0001ce76 0x00422276 4   5    .rsrc   ascii   GAK:
2441 0x0001ce96 0x00422296 5   6    .rsrc   ascii   Dr$68
2442 0x0001ceb9 0x004222b9 4   7    .rsrc   utf8    ·̀qo blocks=Greek and Coptic,Combining Diacritical Marks,Basic Latin
2443 0x0001cf0d 0x0042230d 4   5    .rsrc   ascii   LoeS
2444 0x0001cf5d 0x0042235d 4   6    .rsrc   utf8    -a̛M blocks=Basic Latin,Combining Diacritical Marks
2445 0x0001cf81 0x00422381 7   11   .rsrc   utf8    IWfݧ?9쩴 blocks=Basic Latin,Arabic Supplement,Hangul Syllables
2446 0x0001cf98 0x00422398 6   7    .rsrc   ascii   hejV.g
2447 0x0001cfc2 0x004223c2 11  12   .rsrc   ascii   (:cUs.|\tEsm
2448 0x0001d004 0x00422404 5   6    .rsrc   ascii   e?e)]
2449 0x0001d010 0x00422410 4   5    .rsrc   ascii   H*r\a
2450 0x0001d036 0x00422436 4   5    .rsrc   ascii   9$mk
2451 0x0001d057 0x00422457 4   5    .rsrc   ascii   @]Sz
2452 0x0001d064 0x00422464 4   5    .rsrc   ascii   iYx!
2453 0x0001d0ce 0x004224ce 4   5    .rsrc   ascii   RRP!
2454 0x0001d0eb 0x004224eb 4   6    .rsrc   utf8    ؛Jr> blocks=Arabic,Basic Latin
2455 0x0001d1a1 0x004225a1 5   6    .rsrc   ascii   rn`XL
2456 0x0001d1b8 0x004225b8 5   6    .rsrc   ascii   \a\eCeh
2457 0x0001d1bf 0x004225bf 5   6    .rsrc   ascii   s\f2v
2458 0x0001d237 0x00422637 4   5    .rsrc   ascii   HEZd
2459 0x0001d23c 0x0042263c 5   6    .rsrc   ascii   <\e_O|
2460 0x0001d253 0x00422653 6   7    .rsrc   ascii   9qGE5)
2461 0x0001d25a 0x0042265a 4   5    .rsrc   ascii   XeHC
2462 0x0001d269 0x00422669 5   6    .rsrc   ascii   n\n%B5
2463 0x0001d3bb 0x004227bb 6   8    .rsrc   utf8    _v\eƁ$o blocks=Basic Latin,Latin Extended-B
2464 0x0001d3d6 0x004227d6 4   6    .rsrc   utf8    B$ͬG blocks=Basic Latin,Combining Diacritical Marks
2465 0x0001d403 0x00422803 4   7    .rsrc   utf8    EG姰e blocks=Basic Latin,CJK Unified Ideographs
2466 0x0001d421 0x00422821 5   7    .rsrc   utf8    E¦CZ9 blocks=Basic Latin,Latin-1 Supplement
2467 0x0001d466 0x00422866 4   6    .rsrc   utf8    Omŕo blocks=Basic Latin,Latin Extended-A
2468 0x0001d477 0x00422877 4   7    .rsrc   utf8    s饍gv blocks=Basic Latin,CJK Unified Ideographs
2469 0x0001d4c5 0x004228c5 4   7    .rsrc   utf8    "AҀ7 blocks=Basic Latin,Cyrillic
2470 0x0001d4de 0x004228de 5   6    .rsrc   ascii   .)T*e
2471 0x0001d4fe 0x004228fe 4   8    .rsrc   utf8    ЁΖȠ2 blocks=Cyrillic,Greek and Coptic,Latin Extended-B,Basic Latin
2472 0x0001d53d 0x0042293d 5   6    .rsrc   ascii   .%egF
2473 0x0001d54e 0x0042294e 4   6    .rsrc   utf8    ۉR4" blocks=Arabic,Basic Latin
2474 0x0001d59d 0x0042299d 4   5    .rsrc   ascii   v%:\f
2475 0x0001d5d5 0x004229d5 4   5    .rsrc   ascii   ^\e0 
2476 0x0001d65e 0x00422a5e 4   5    .rsrc   ascii   cY["
2477 0x0001d699 0x00422a99 7   9    .rsrc   utf8    O#dfw2Ц blocks=Basic Latin,Cyrillic
2478 0x0001d6aa 0x00422aaa 4   5    .rsrc   ascii   8\abG
2479 0x0001d6be 0x00422abe 4   5    .rsrc   ascii   WMrF
2480 0x0001d6c3 0x00422ac3 6   8    .rsrc   utf8    ._oaйj blocks=Basic Latin,Cyrillic
2481 0x0001d716 0x00422b16 5   7    .rsrc   utf8    a۫5\fp blocks=Basic Latin,Arabic
2482 0x0001d7fa 0x00422bfa 5   6    .rsrc   ascii   0dj5"
2483 0x0001d812 0x00422c12 4   5    .rsrc   ascii   i#Z\
2484 0x0001d82f 0x00422c2f 4   5    .rsrc   ascii   \fy61
2485 0x0001d85d 0x00422c5d 4   5    .rsrc   ascii   aiYz
2486 0x0001d8e4 0x00422ce4 4   5    .rsrc   ascii   E1rV
2487 0x0001d94f 0x00422d4f 5   6    .rsrc   ascii   \niMNL
2488 0x0001d973 0x00422d73 4   5    .rsrc   ascii   SJ%q
2489 0x0001d9ed 0x00422ded 4   5    .rsrc   ascii   >P%c
2490 0x0001d9f8 0x00422df8 4   5    .rsrc   ascii   K"\4
2491 0x0001da09 0x00422e09 5   6    .rsrc   ascii   )+uF|
2492 0x0001db22 0x00422f22 4   5    .rsrc   ascii   ZU7:
2493 0x0001db3d 0x00422f3d 4   5    .rsrc   ascii   }\e#u
2494 0x0001dbbf 0x00422fbf 10  11   .rsrc   ascii   SW+#[dc\n2\a
2495 0x0001dbdd 0x00422fdd 5   6    .rsrc   ascii   wgx.x
2496 0x0001dc1a 0x0042301a 4   5    .rsrc   ascii   \v6W)
2497 0x0001dc1f 0x0042301f 4   5    .rsrc   ascii   ;R=`
2498 0x0001dc48 0x00423048 7   9    .rsrc   utf8    \vM`̡T-_ blocks=Basic Latin,Combining Diacritical Marks
2499 0x0001dc59 0x00423059 5   7    .rsrc   utf8    N16̅S blocks=Basic Latin,Combining Diacritical Marks
2500 0x0001dc79 0x00423079 4   5    .rsrc   ascii   \rm?@
2501 0x0001dcac 0x004230ac 5   6    .rsrc   ascii   ]@q\vi
2502 0x0001dcc4 0x004230c4 4   5    .rsrc   ascii   60+w
2503 0x0001dd41 0x00423141 7   9    .rsrc   utf8    UCnhGy:
2504 0x0001dd58 0x00423158 4   5    .rsrc   ascii   yI1j
2505 0x0001dde7 0x004231e7 4   5    .rsrc   ascii   |?WW
2506 0x0001de71 0x00423271 6   9    .rsrc   utf8    \a6m}`◗ blocks=Basic Latin,Geometric Shapes
2507 0x0001de82 0x00423282 5   6    .rsrc   ascii   6MytB
2508 0x0001de9d 0x0042329d 5   6    .rsrc   ascii   $\ncN|
2509 0x0001debe 0x004232be 4   6    .rsrc   utf8    \vw1-
2510 0x0001ded9 0x004232d9 5   7    .rsrc   utf8    =ݬH\bb blocks=Basic Latin,Arabic Supplement
2511 0x0001df3f 0x0042333f 4   5    .rsrc   ascii   V9|p
2512 0x0001df82 0x00423382 4   5    .rsrc   ascii   I\rX$
2513 0x0001df90 0x00423390 4   5    .rsrc   ascii   cM4t
2514 0x0001df9d 0x0042339d 6   8    .rsrc   utf8    %^e@́B blocks=Basic Latin,Combining Diacritical Marks
2515 0x0001dfbc 0x004233bc 6   7    .rsrc   ascii   \e%pq.'
2516 0x0001dfda 0x004233da 4   5    .rsrc   ascii   Y\aQj
2517 0x0001e018 0x00423418 4   5    .rsrc   ascii   9\el\a
2518 0x0001e01d 0x0042341d 4   5    .rsrc   ascii   w~le
2519 0x0001e093 0x00423493 6   9    .rsrc   utf8    @r>駺2e blocks=Basic Latin,CJK Unified Ideographs
2520 0x0001e0c1 0x004234c1 6   7    .rsrc   ascii   Q[]c v
2521 0x0001e0e2 0x004234e2 8   11   .rsrc   utf8    -Ll+bː n blocks=Basic Latin,Spacing Modifier Letters
2522 0x0001e14d 0x0042354d 7   8    .rsrc   ascii   h"\aX8\n.
2523 0x0001e182 0x00423582 5   6    .rsrc   ascii   "8X0H
2524 0x0001e1bd 0x004235bd 6   8    .rsrc   utf8    ,ĭ5'{p blocks=Basic Latin,Latin Extended-A
2525 0x0001e1cf 0x004235cf 4   7    .rsrc   utf8    Σѳi\f blocks=Greek and Coptic,Cyrillic,Basic Latin
2526 0x0001e1e1 0x004235e1 5   6    .rsrc   ascii   )$].I
2527 0x0001e227 0x00423627 5   7    .rsrc   utf8    73߅0\b blocks=Basic Latin,NKo
2528 0x0001e236 0x00423636 4   5    .rsrc   ascii   C?C(
2529 0x0001e24b 0x0042364b 4   6    .rsrc   utf8    'fVד blocks=Basic Latin,Hebrew
2530 0x0001e30c 0x0042370c 4   5    .rsrc   ascii   zahJ
2531 0x0001e336 0x00423736 4   5    .rsrc   ascii   \&9+
2532 0x0001e372 0x00423772 5   7    .rsrc   utf8    \bj˿\e* blocks=Basic Latin,Spacing Modifier Letters
2533 0x0001e379 0x00423779 5   6    .rsrc   ascii   `-}U\e
2534 0x0001e39e 0x0042379e 4   7    .rsrc   utf8    i٩vĤ blocks=Basic Latin,Arabic,Latin Extended-A
2535 0x0001e3a5 0x004237a5 5   6    .rsrc   ascii   " ]T%
2536 0x0001e3da 0x004237da 4   5    .rsrc   ascii   w2;h
2537 0x0001e3df 0x004237df 4   6    .rsrc   utf8    x^º* blocks=Basic Latin,Latin-1 Supplement
2538 0x0001e42c 0x0042382c 4   5    .rsrc   ascii   Lkqi
2539 0x0001e44c 0x0042384c 7   9    .rsrc   utf8    ϱQSFU\ed blocks=Greek and Coptic,Basic Latin
2540 0x0001e457 0x00423857 7   9    .rsrc   utf8    y-ƺMcOM blocks=Basic Latin,Latin Extended-B
2541 0x0001e469 0x00423869 6   7    .rsrc   ascii   . '\g3
2542 0x0001e4cc 0x004238cc 4   5    .rsrc   ascii   M* .
2543 0x0001e4e8 0x004238e8 4   5    .rsrc   ascii   7'\aa
2544 0x0001e4f0 0x004238f0 4   6    .rsrc   utf8    ~'\aȪ blocks=Basic Latin,Latin Extended-B
2545 0x0001e55c 0x0042395c 4   5    .rsrc   ascii   (U\eB
2546 0x0001e577 0x00423977 5   6    .rsrc   ascii   *wQpr
2547 0x0001e5ae 0x004239ae 5   6    .rsrc   ascii   L`e7T
2548 0x0001e5bd 0x004239bd 4   5    .rsrc   ascii   Bd$\t
2549 0x0001e5cb 0x004239cb 5   6    .rsrc   ascii   Fi"ly
2550 0x0001e5d5 0x004239d5 4   6    .rsrc   utf8    hGۀM blocks=Basic Latin,Arabic
2551 0x0001e651 0x00423a51 4   5    .rsrc   ascii   I"[&
2552 0x0001e6b5 0x00423ab5 4   5    .rsrc   ascii   )H5R
2553 0x0001e6c6 0x00423ac6 4   5    .rsrc   ascii   X#\e#
2554 0x0001e71d 0x00423b1d 4   5    .rsrc   ascii   LmH"
2555 0x0001e750 0x00423b50 4   5    .rsrc   ascii   -^1a
2556 0x0001e755 0x00423b55 4   5    .rsrc   ascii   ;cE1
2557 0x0001e75c 0x00423b5c 6   7    .rsrc   ascii   'L^*(X
2558 0x0001e7b5 0x00423bb5 5   7    .rsrc   utf8    m\b!3ǘ blocks=Basic Latin,Latin Extended-B
2559 0x0001e7f6 0x00423bf6 4   8    .rsrc   utf8    ؏<ޢ3 blocks=Arabic,Basic Latin,Thaana
2560 0x0001e845 0x00423c45 4   6    .rsrc   utf8    ]͗.{ blocks=Basic Latin,Combining Diacritical Marks
2561 0x0001e881 0x00423c81 6   7    .rsrc   ascii   M,0sY4
2562 0x0001e88f 0x00423c8f 7   8    .rsrc   ascii   xq)%P-e
2563 0x0001e8a2 0x00423ca2 4   6    .rsrc   utf8    \rޜxo blocks=Basic Latin,Thaana
2564 0x0001e8be 0x00423cbe 5   6    .rsrc   ascii   ;A>Z\t
2565 0x0001e8c7 0x00423cc7 4   5    .rsrc   ascii   N#<:
2566 0x0001e92b 0x00423d2b 6   9    .rsrc   utf8    jeq`\v챫 blocks=Basic Latin,Hangul Syllables
2567 0x0001e947 0x00423d47 4   5    .rsrc   ascii   Z{Wi
2568 0x0001e9a8 0x00423da8 5   6    .rsrc   ascii   Tl-f 
2569 0x0001e9cf 0x00423dcf 5   7    .rsrc   utf8    G<ԞDF blocks=Basic Latin,Cyrillic Supplement
2570 0x0001e9de 0x00423dde 4   6    .rsrc   utf8    ֯e|d blocks=Hebrew,Basic Latin
2571 0x0001ea0a 0x00423e0a 4   5    .rsrc   ascii   hwz"
2572 0x0001ea16 0x00423e16 6   7    .rsrc   ascii   P\ty;gt
2573 0x0001ea98 0x00423e98 4   5    .rsrc   ascii   \aH\tV
2574 0x0001eaf3 0x00423ef3 5   6    .rsrc   ascii   _5T=\n
2575 0x0001eb23 0x00423f23 4   5    .rsrc   ascii   F;^\a
2576 0x0001eb5b 0x00423f5b 4   5    .rsrc   ascii   Ya@3
2577 0x0001eb76 0x00423f76 4   6    .rsrc   utf8    lI˶B blocks=Basic Latin,Spacing Modifier Letters
2578 0x0001eb98 0x00423f98 4   5    .rsrc   ascii   n2~/
2579 0x0001ebcb 0x00423fcb 4   5    .rsrc   ascii   J^~n
2580 0x0001ec39 0x00424039 5   7    .rsrc   utf8    C}KМ\r blocks=Basic Latin,Cyrillic
2581 0x0001ec69 0x00424069 4   5    .rsrc   ascii   XW=s
2582 0x0001ecb6 0x004240b6 4   6    .rsrc   utf8    ٻmv_ blocks=Arabic,Basic Latin
2583 0x0001ed24 0x00424124 4   5    .rsrc   ascii   Uc<4
2584 0x0001ed6e 0x0042416e 5   6    .rsrc   ascii   ~{aTY
2585 0x0001edc2 0x004241c2 4   5    .rsrc   ascii   u7l/
2586 0x0001ee09 0x00424209 7   9    .rsrc   utf8    8Rm+<XÃ blocks=Basic Latin,Latin-1 Supplement
2587 0x0001ee5c 0x0042425c 6   8    .rsrc   utf8    u\aOԊk\a blocks=Basic Latin,Cyrillic Supplement
2588 0x0001ee64 0x00424264 5   6    .rsrc   ascii   ($2\fC
2589 0x0001ee7e 0x0042427e 5   6    .rsrc   ascii   f\td(\
2590 0x0001ee94 0x00424294 6   7    .rsrc   ascii   !5bQ\n#
2591 0x0001ee9f 0x0042429f 4   5    .rsrc   ascii   ]5F$
2592 0x0001eefc 0x004242fc 4   5    .rsrc   ascii   poK_
2593 0x0001ef0e 0x0042430e 5   7    .rsrc   utf8    XS\fͧA blocks=Basic Latin,Combining Diacritical Marks
